chr,start,end,distanceToTSS,geneId,SYMBOL,category
chr6,8509075,8510376,0,170772,Glcci1,Both
chr6,11907682,11907955,0,75725,Phf14,Both
chr6,13677459,13678170,0,101148,Bmt2,Both
chr6,17636840,17637325,0,12343,Capza2,Both
chr6,18848477,18848790,0,76522,Lsm8,Both
chr6,21851581,21852160,0,269831,Tspan12,Both
chr6,21949379,21950307,0,71777,Ing3,Both
chr6,24664466,24665433,0,73178,Wasl,Both
chr6,28479815,28480665,0,56463,Snd1,Both
chr6,29347829,29348444,0,12321,Calu,Both
chr6,30401585,30402419,0,76788,Klhdc10,Both
chr6,30896366,30896954,0,54160,Copg2,Both
chr6,34176681,34177168,0,58246,Slc35b4,Both
chr6,34910614,34910925,0,101240,Wdr91,Both
chr6,35133373,35134122,0,53621,Cnot4,Both
chr6,37441666,37442372,0,208647,Creb3l2,Both
chr6,37870514,37871689,0,21848,Trim24,Both
chr6,38534663,38535073,0,66117,Fmc1,Both
chr6,38551042,38552133,0,192196,Luc7l2,Both
chr6,39573728,39574238,0,57869,Adck2,Both
chr6,39592525,39592828,0,68198,Ndufb2,Both
chr6,42264830,42265350,0,12366,Casp2,Both
chr6,42349550,42350532,0,22793,Zyx,Both
chr6,47813181,47813657,0,12304,Pdia4,Both
chr6,48554714,48554977,0,243371,Lrrc61,Both
chr6,48593726,48594311,0,58887,Repin1,Both
chr6,49319178,49319609,0,57895,Ccdc126,Both
chr6,50566267,50566888,0,13063,Cycs,Both
chr6,51468854,51471252,0,12417,Cbx3,Both
chr6,52012222,52012799,0,54353,Skap2,Both
chr6,52640053,52640488,0,58875,Hibadh,Both
chr6,53287052,53288348,0,231991,Creb5,Both
chr6,53817864,53821098,0,66873,Tril,Both
chr6,54972329,54972715,0,107607,Nod1,Both
chr6,54992613,54993161,0,110175,Ggct,Both
chr6,56714832,56715544,0,78937,Avl9,Both
chr6,56923588,56924058,0,107569,Nt5c3,Both
chr6,66535129,66535719,0,56150,Mad2l1,Both
chr6,67036551,67037372,0,13197,Gadd45a,Both
chr6,67266766,67267745,0,66870,Serbp1,Both
chr6,70791757,70792385,0,19895,Rpia,Both
chr6,70844459,70845096,0,13666,Eif2ak3,Both
chr6,71271482,71272173,0,102465900,Mir8112,Both
chr6,71439807,71441301,0,68477,Rmnd5a,Both
chr6,71493748,71494659,0,22644,Rnf103,Both
chr6,71632075,71633576,0,104263,Kdm3a,Both
chr6,71908647,71908894,0,69956,Ptcd3,Both
chr6,71909035,71909346,0,20019,Polr1a,Both
chr6,72362092,72362448,0,66510,Rnf181,Both
chr6,72438918,72440046,0,232087,Mat2a,Both
chr6,72788139,72789661,0,21415,Tcf7l1,Both
chr6,82773252,82774818,0,15277,Hk2,Both
chr6,83325886,83326393,0,17768,Mthfd2,Both
chr6,83506706,83507080,0,27369,Dguok,Both
chr6,83572297,83572498,0,70527,Stambp,Both
chr6,83794935,83795394,0,56174,Nagk,Both
chr6,83831493,83831795,0,232164,Paip2b,Both
chr6,85332553,85333522,0,94282,Sfxn5,Both
chr6,85374017,85374652,0,52055,Rab11fip5,Both
chr6,85450982,85452285,0,12468,Cct7,Both
chr6,85961083,85961710,0,72102,Dusp11,Both
chr6,86438328,86439022,0,232196,C87436,Both
chr6,86668692,86669612,0,17119,Mxd1,Both
chr6,86849544,86849940,0,269774,Aak1,Both
chr6,88841538,88843023,0,100038356,Gm15612,Both
chr6,88901958,88902760,0,24100,Tpra1,Both
chr6,91472979,91474077,0,72170,Chchd4,Both
chr6,92091214,92092551,0,22026,Nr2c2,Both
chr6,94699249,94700447,0,16206,Lrig1,Both
chr6,95117642,95118490,0,243574,Kbtbd8,Both
chr6,97205398,97205611,0,22200,Uba3,Both
chr6,113076301,113077811,0,14910,Gt(ROSA)26Sor,Both
chr6,113306583,113307700,0,78783,Brpf1,Both
chr6,113326707,113327013,0,18294,Ogg1,Both
chr6,113377521,113378618,0,101206,Tada3,Both
chr6,113482496,113483395,0,171508,Creld1,Both
chr6,115808192,115808780,0,19951,Rpl32,Both
chr6,116207988,116208491,0,28006,Washc2,Both
chr6,118419169,118419849,0,213895,Bms1,Both
chr6,120037053,120038858,0,232341,Wnk1,Both
chr6,120665378,120667360,0,330409,Cecr2,Both
chr6,121109702,121110111,0,194401,Mical3,Both
chr6,122308725,122309255,0,17113,M6pr,Both
chr6,124662440,124663336,0,14792,Lpcat3,Both
chr6,124740611,124741127,0,14790,Grcc10,Both
chr6,124829251,124829614,0,14793,Cdca3,Both
chr6,124930978,124931868,0,30853,Mlf2,Both
chr6,125008833,125009436,0,269800,Zfp384,Both
chr6,125191398,125192175,0,66493,Mrpl51,Both
chr6,126939176,126939700,0,19362,Rad51ap1,Both
chr6,127561172,127561428,0,381812,Cracr2a,Both
chr6,127887694,127887913,0,68498,Tspan11,Both
chr6,128424605,128424922,0,101142,Itfg2,Both
chr6,134034939,134036272,0,14011,Etv6,Both
chr6,134829938,134830535,0,232430,Crebl2,Both
chr6,134919925,134921264,0,12576,Cdkn1b,Both
chr6,136518600,136519178,0,54343,Atf7ip,Both
chr6,136827679,136828198,0,320135,BC049715,Both
chr6,142964031,142964549,0,20449,St8sia1,Both
chr6,143166839,143167957,0,75320,Etnk1,Both
chr6,145210860,145211224,0,320662,Dnai7,Both
chr6,146501592,146502753,0,16439,Itpr2,Both
chr6,146577626,146578299,0,67529,Fgfr1op2,Both
chr6,146642364,146642903,0,108098,Med21,Both
chr6,148211419,148212430,0,67456,Ergic2,Both
chr6,148895887,148896457,0,232560,Caprin2,Both
chr7,3645002,3645963,0,232791,Cnot3,Both
chr7,3692527,3694831,0,66078,Tsen34,Both
chr7,4136845,4137609,0,100037396,D030047H15Rik,Both
chr7,4501074,4501809,0,232807,Ppp1r12c,Both
chr7,4658436,4659457,0,243819,Ppp6r1,Both
chr7,4740062,4740398,0,232811,Kmt5c,Both
chr7,4811708,4812740,0,77891,Ube2s,Both
chr7,4865968,4866227,0,67441,Isoc2b,Both
chr7,4915076,4915545,0,232816,Zfp628,Both
chr7,5014335,5014938,0,23877,Fiz1,Both
chr7,5015255,5015841,0,66056,Zfp524,Both
chr7,5061019,5062612,0,22185,U2af2,Both
chr7,6155116,6156491,0,67109,Zfp787,Both
chr7,6286201,6286593,0,384763,Zfp667,Both
chr7,6363189,6363498,0,330463,Zfp78,Both
chr7,7298064,7299770,0,100885832,Mir5620,Both
chr7,12921732,12922559,0,20103,Rps5,Both
chr7,12977841,12978296,0,269870,Zfp446,Both
chr7,13037443,13037683,0,22192,Ube2m,Both
chr7,13037887,13038630,0,22192,Ube2m,Both
chr7,13054161,13054813,0,109889,Mzf1,Both
chr7,15922242,15922486,0,20364,Selenow,Both
chr7,16047317,16047946,0,243842,Bicra,Both
chr7,16098224,16099022,0,108124,Napa,Both
chr7,16286230,16286796,0,243846,Ccdc9,Both
chr7,16309424,16310589,0,170770,Bbc3,Both
chr7,16399593,16401468,0,330474,Zc3h4,Both
chr7,16452924,16453199,0,69094,Tmem160,Both
chr7,16614337,16615609,0,232906,Arhgap35,Both
chr7,16923740,16924420,0,12315,Calm3,Both
chr7,17027556,17027959,0,19060,Ppp5c,Both
chr7,18910180,18910521,0,232933,Ccdc61,Both
chr7,18991023,18991368,0,232934,Mypop,Both
chr7,19131580,19131802,0,243867,Fbxo46,Both
chr7,19149090,19149924,0,107686,Snrpd2,Both
chr7,19227952,19228775,0,102637572,Gm38499,Both
chr7,19508244,19508962,0,232946,Bloc1s3,Both
chr7,19628916,19629664,0,19698,Relb,Both
chr7,19714911,19715998,0,53333,Tomm40,Both
chr7,19749024,19749788,0,19294,Nectin2,Both
chr7,24399357,24400057,0,71997,Smg9,Both
chr7,24507003,24507796,0,232969,Zfp428,Both
chr7,24884226,24884974,0,20085,Rps19,Both
chr7,25076824,25077734,0,232976,Zfp574,Both
chr7,25237591,25237946,0,606496,Gsk3a,Both
chr7,25268212,25268554,0,71722,Cic,Both
chr7,25278366,25279271,0,71722,Cic,Both
chr7,25395275,25396146,0,654804,4732471J01Rik,Both
chr7,25659100,25659481,0,27998,Exosc5,Both
chr7,25680648,25681139,0,232987,B9d2,Both
chr7,25754265,25755333,0,232989,Hnrnpul1,Both
chr7,27178621,27179159,0,19342,Rab4b,Both
chr7,27195712,27196187,0,414069,Actmap,Both
chr7,27447845,27448288,0,233016,Blvrb,Both
chr7,27473570,27473959,0,170742,Sertad3,Both
chr7,27486827,27487578,0,55942,Sertad1,Both
chr7,27507785,27508283,0,19153,Prx,Both
chr7,27591715,27592161,0,11652,Akt2,Both
chr7,28179400,28180425,0,13549,Dyrk1b,Both
chr7,28338149,28339030,0,20924,Supt5,Both
chr7,28371553,28372996,0,101497,Plekhg2,Both
chr7,28392347,28393420,0,54624,Paf1,Both
chr7,28766281,28766968,0,18036,Nfkbib,Both
chr7,28981622,28981831,0,73830,Eif3k,Both
chr7,29238081,29238610,0,77254,Yif1b,Both
chr7,29518284,29519470,0,74206,Sipa1l3,Both
chr7,30051014,30051460,0,243906,Zfp14,Both
chr7,30090351,30090665,0,330502,Zfp82,Both
chr7,30231547,30232612,0,66411,Tbcb,Both
chr7,30232740,30232990,0,69920,Polr2i,Both
chr7,30280015,30280456,0,108167416,1700020L13Rik,Both
chr7,30552222,30552448,0,333193,Proser3,Both
chr7,30563166,30563502,0,101883,Igflr1,Both
chr7,35117899,35120740,0,12606,Cebpa,Both
chr7,35586064,35586613,0,245886,Ankrd27,Both
chr7,38106954,38108064,0,12447,Ccne1,Both
chr7,38227902,38228247,0,72287,Plekhf1,Both
chr7,39517716,39518080,0,70227,Zfp619,Both
chr7,43312665,43313231,0,69930,Zfp715,Both
chr7,43443954,43444196,0,110826,Etfb,Both
chr7,43579517,43579735,0,210105,Zfp719,Both
chr7,44246334,44247152,0,668661,2410002F23Rik,Both
chr7,44467988,44468221,0,66124,Josd2,Both
chr7,44496214,44497069,0,69683,Emc10,Both
chr7,44670766,44671053,0,71960,Myh14,Both
chr7,44815899,44816421,0,100328588,Il4i1b,Both
chr7,44848448,44848674,0,233204,Tbc1d17,Both
chr7,44849035,44850481,0,233204,Tbc1d17,Both
chr7,44868903,44869790,0,84113,Ptov1,Both
chr7,44896133,44896384,0,70300,Fuz,Both
chr7,44929169,44930104,0,11771,Ap2a1,Both
chr7,44985960,44986797,0,15469,Prmt1,Both
chr7,44997468,44997991,0,54131,Irf3,Both
chr7,45015768,45016463,0,233208,Scaf1,Both
chr7,45052638,45054164,0,233210,Prr12,Both
chr7,45062308,45062561,0,65116,Prrg2,Both
chr7,45128517,45129390,0,22121,Rpl13a,Both
chr7,45154049,45154660,0,68845,Pih1d1,Both
chr7,45366577,45367777,0,76787,Ppfia3,Both
chr7,45395402,45396014,0,20637,Snrnp70,Both
chr7,45434740,45435258,0,14936,Gys1,Both
chr7,45459575,45460121,0,14325,Ftl1,Both
chr7,45525994,45526473,0,17872,Ppp1r15a,Both
chr7,45704790,45705154,0,13170,Dbp,Both
chr7,45813835,45814302,0,19158,Cyth2,Both
chr7,46795609,46796393,0,14884,Gtf2h1,Both
chr7,47007761,47008791,0,101685,Spty2d1,Both
chr7,56049966,56050397,0,15204,Herc2,Both
chr7,59228599,59229618,0,22215,Ube3a,Both
chr7,63937358,63939528,0,50794,Klf13,Both
chr7,64392049,64392902,0,67973,Mphosph10,Both
chr7,65644735,65645333,0,272396,Tars3,Both
chr7,66079461,66080003,0,109815,Selenos,Both
chr7,66689722,66690292,0,72635,Lins1,Both
chr7,67645091,67645816,0,67867,Lrrc28,Both
chr7,68748864,68749208,0,66412,Arrdc4,Both
chr7,75455504,75456287,0,75547,Akap13,Both
chr7,79148837,79149128,0,17304,Mfge8,Both
chr7,79273165,79273469,0,54608,Abhd2,Both
chr7,80198189,80198815,0,20352,Sema4b,Both
chr7,80294256,80294862,0,233406,Prc1,Both
chr7,80324098,80324365,0,269955,Rccd1,Both
chr7,80339931,80340448,0,101869,Unc45a,Both
chr7,80802925,80803540,0,29875,Iqgap1,Both
chr7,81571238,81571983,0,434204,Whamm,Both
chr7,82865931,82870227,0,108797,Mex3b,Both
chr7,83631855,83632140,0,170460,Stard5,Both
chr7,83891999,83892456,0,67943,Mesd,Both
chr7,89404108,89404951,0,14366,Fzd4,Both
chr7,90129776,90130669,0,233489,Picalm,Both
chr7,90456992,90457441,0,66271,Tmem126a,Both
chr7,90475939,90476408,0,68472,Tmem126b,Both
chr7,92561071,92561297,0,66365,Ccdc90b,Both
chr7,92669545,92670159,0,74737,Pcf11,Both
chr7,92874008,92874727,0,74041,Ddias,Both
chr7,97331855,97332573,0,244144,Usp35,Both
chr7,97579332,97580635,0,233532,Rsf1,Both
chr7,98655805,98656940,0,233545,Emsy,Both
chr7,98702691,98703607,0,100040769,Gm15506,Both
chr7,99140597,99141259,0,78610,Uvrag,Both
chr7,99381324,99382327,0,233552,Gdpd5,Both
chr7,100371717,100372059,0,72590,Ppme1,Both
chr7,100706513,100707058,0,319604,Fam168a,Both
chr7,101108070,101109237,0,207278,Fchsd2,Both
chr7,101663695,101664107,0,20480,Clpb,Both
chr7,101896134,101896477,0,75430,Anapc15,Both
chr7,101905748,101906338,0,66508,Lamtor1,Both
chr7,101970067,101970613,0,101706,Numa1,Both
chr7,102065122,102065803,0,102443350,Xndc1,Both
chr7,102209724,102210291,0,233575,Pgap2,Both
chr7,105399853,105400318,0,74349,Fhip1b,Both
chr7,105640203,105640742,0,14356,Timm10b,Both
chr7,109518879,109519670,0,26451,Rpl27a,Both
chr7,109985941,109986550,0,233724,Tmem41b,Both
chr7,110060920,110062263,0,20841,Zfp143,Both
chr7,110121558,110123057,0,22390,Wee1,Both
chr7,110221685,110222247,0,20947,Swap70,Both
chr7,111081948,111083501,0,13690,Eif4g2,Both
chr7,111122168,111122925,0,75479,Zbed5-ps,Both
chr7,112225730,112226314,0,320878,Mical2,Both
chr7,113206809,113208636,0,11865,Bmal1,Both
chr7,113513339,113514040,0,67420,Far1,Both
chr7,116093081,116093523,0,56372,1110004F10Rik,Both
chr7,116333749,116334655,0,68052,Rps13,Both
chr7,116504192,116504830,0,53322,Nucb2,Both
chr7,118115744,118116210,0,267019,Rps15a,Both
chr7,118243021,118244276,0,233789,Smg1,Both
chr7,118533069,118533458,0,12850,Coq7,Both
chr7,119896105,119896407,0,233805,Dcun1d3,Both
chr7,120842729,120843703,0,13631,Eef2k,Both
chr7,120981717,120982723,0,12585,Cdr2,Both
chr7,122066788,122067876,0,28018,Ubfd1,Both
chr7,123377849,123378233,0,30949,Lcmt1,Both
chr7,126377002,126377542,0,73658,Spns1,Both
chr7,126396379,126396853,0,18020,Nfatc2ip,Both
chr7,126428620,126429400,0,70314,Rabep2,Both
chr7,126501990,126503821,0,233871,Atxn2l,Both
chr7,126649275,126649648,0,75565,Sgf29,Both
chr7,126798841,126799797,0,11674,Aldoa,Both
chr7,126861763,126862650,0,233875,Ino80e,Both
chr7,127017108,127017475,0,67278,Pagr1a,Both
chr7,127208030,127208705,0,68449,Tbc1d10b,Both
chr7,127260498,127260785,0,66422,Dctpp1,Both
chr7,127470934,127471255,0,233895,Prr14,Both
chr7,127471669,127472041,0,233895,Prr14,Both
chr7,127478838,127479508,0,14123,Fbrs,Both
chr7,127511907,127513004,0,100043597,Srcap,Both
chr7,127588715,127589145,0,233900,Rnf40,Both
chr7,127746480,127747131,0,233902,Fbxl19,Both
chr7,127841412,127842351,0,20909,Stx4a,Both
chr7,128237256,128238563,0,100043133,9130023H24Rik,Both
chr7,128461002,128462122,0,21843,Tial1,Both
chr7,130519061,130520114,0,11907,Ate1,Both
chr7,130936044,130937049,0,56213,Htra1,Both
chr7,131560185,131560725,0,12237,Bub3,Both
chr7,132154427,132154716,0,55987,Cpxm2,Both
chr7,133708686,133709428,0,22276,Uros,Both
chr7,137410453,137411112,0,77252,9430038I01Rik,Both
chr7,139212955,139213485,0,57740,Stk32c,Both
chr7,139389036,139389600,0,212111,Inpp5a,Both
chr7,141172586,141172869,0,107702,Rnh1,Both
chr7,141327236,141328505,0,54006,Deaf1,Both
chr7,141413991,141414203,0,213350,Gatd1,Both
chr7,141447347,141448021,0,67186,Rplp2,Both
chr7,143069070,143069595,0,56844,Tssc4,Both
chr7,143548410,143549352,0,17955,Nap1l4,Both
chr7,143822804,143823106,0,78914,Nadsyn1,Both
chr7,143829997,143830360,0,13360,Dhcr7,Both
chr7,144914946,144915451,0,72284,LTO1,Both
chr8,3279068,3279608,0,16337,Insr,Both
chr8,3515318,3515566,0,50767,Pnpla6,Both
chr8,3621239,3621646,0,100503890,Pet100,Both
chr8,4166553,4166994,0,213027,Evi5l,Both
chr8,4238413,4239258,0,26400,Map2k7,Both
chr8,4253002,4253419,0,102209,Snapc2,Both
chr8,4258389,4259352,0,330695,Ctxn1,Both
chr8,4324437,4325527,0,15568,Elavl1,Both
chr8,11555149,11558650,0,26356,Ing1,Both
chr8,11634787,11636044,0,102334,Ankrd10,Both
chr8,12395517,12397679,0,20664,Sox1,Both
chr8,13287139,13288476,0,102323,Dcun1d2,Both
chr8,13676991,13677921,0,19414,Rasa3,Both
chr8,13785316,13786400,0,67031,Upf3a,Both
chr8,14888714,14889037,0,26889,Cln8,Both
chr8,14911444,14911810,0,234094,Arhgef10,Both
chr8,22060121,22060886,0,11979,Atp7b,Both
chr8,22166148,22166413,0,23954,Nek3,Both
chr8,22185507,22185965,0,80986,Ckap2,Both
chr8,22192742,22193244,0,70160,Vps36,Both
chr8,22398153,22398736,0,18408,Slc25a15,Both
chr8,22593327,22594117,0,22335,Vdac3,Both
chr8,22805468,22805734,0,64933,Ap3m2,Both
chr8,23207818,23208756,0,102247,Gpat4,Both
chr8,23237313,23237905,0,109145,Gins4,Both
chr8,25016510,25017634,0,11502,Adam9,Both
chr8,25200754,25201800,0,320165,Tacc1,Both
chr8,25596976,25597711,0,270035,Letm2,Both
chr8,25601477,25602706,0,234135,Nsd3,Both
chr8,25840324,25840821,0,23808,Ash2l,Both
chr8,25976371,25976797,0,52120,Hgsnat,Both
chr8,26118794,26119887,0,320191,Hook3,Both
chr8,26976644,26979925,0,353310,Zfp703,Both
chr8,27023452,27024077,0,244373,Erlin2,Both
chr8,27042455,27043091,0,114863,Plpbp,Both
chr8,27260287,27260749,0,13685,Eif4ebp1,Both
chr8,31111750,31112293,0,68867,Rnf122,Both
chr8,33385461,33386273,0,22427,Wrn,Both
chr8,34108162,34108590,0,22428,Dctn6,Both
chr8,34806595,34809760,0,319520,Dusp4,Both
chr8,40307612,40308449,0,102466237,Mir7666,Both
chr8,41239559,41240382,0,18536,Pcm1,Both
chr8,41374361,41374963,0,11886,Asah1,Both
chr8,45975128,45975554,0,192169,Ufsp2,Both
chr8,45999747,46000367,0,654824,Ankrd37,Both
chr8,46210834,46211112,0,11739,Slc25a4,Both
chr8,46617064,46617871,0,12367,Casp3,Both
chr8,47412402,47413926,0,71069,Stox2,Both
chr8,47533324,47534058,0,192174,Rwdd4a,Both
chr8,47673649,47675941,0,69260,Ing2,Both
chr8,47713145,47714552,0,70925,Cdkn2aip,Both
chr8,54529497,54530108,0,76294,Asb5,Both
chr8,56550720,56551432,0,382010,Cep44,Both
chr8,57486939,57488010,0,60406,Sap30,Both
chr8,57511148,57512876,0,97165,Hmgb2,Both
chr8,60632297,60633504,0,71306,Mfap3l,Both
chr8,60982714,60983709,0,12725,Clcn3,Both
chr8,60993138,60993589,0,18004,Nek1,Both
chr8,64733419,64733904,0,66234,Msmo1,Both
chr8,68734750,68735255,0,234356,Csgalnact1,Both
chr8,69395332,69395559,0,378466,Gm10033,Both
chr8,69625174,69625563,0,234362,Zfp868,Both
chr8,69654445,69655083,0,636741,Zfp964,Both
chr8,69716476,69716910,0,66869,Zfp869,Both
chr8,69774611,69774955,0,330788,Zfp866,Both
chr8,69832539,69832888,0,80720,Pbx4,Both
chr8,69995856,69996974,0,234366,Gatad2a,Both
chr8,70139216,70139902,0,105980076,Mef2bl,Both
chr8,70211803,70212835,0,73095,Slc25a42,Both
chr8,70538691,70539934,0,13716,Ell,Both
chr8,70673057,70673706,0,50783,Lsm4,Both
chr8,70698678,70700406,0,16478,Jund,Both
chr8,70760658,70761250,0,234384,Mpv17l2,Both
chr8,70796816,70797959,0,546071,Mast3,Both
chr8,70839006,70839676,0,70807,Arrdc2,Both
chr8,70897102,70897671,0,76808,Rpl18a,Both
chr8,71272287,71273128,0,17925,Myo9b,Both
chr8,71569574,71569964,0,26457,Slc27a1,Both
chr8,71570537,71570879,0,26457,Slc27a1,Both
chr8,71610934,71611551,0,234407,Colgalt1,Both
chr8,72160616,72161662,0,17274,Rab8a,Both
chr8,72240014,72240639,0,11767,Ap1m1,Both
chr8,72443637,72443880,0,72254,1700030K09Rik,Both
chr8,72570733,72571328,0,66818,Smim7,Both
chr8,75033535,75034344,0,21968,Tom1,Both
chr8,79639005,79640293,0,73945,Otud4,Both
chr8,80738420,80739970,0,93762,Smarca5,Both
chr8,81013964,81015321,0,74841,Usp38,Both
chr8,83594398,83594751,0,106529,Tecr,Both
chr8,83607918,83608812,0,106529,Tecr,Both
chr8,83714989,83715807,0,68278,Ddx39a,Both
chr8,83899680,83901247,0,330814,Adgrl1,Both
chr8,83955192,83956192,0,66929,Asf1b,Both
chr8,83972341,83973054,0,18747,Prkaca,Both
chr8,84066136,84067467,0,19724,Rfx1,Both
chr8,84236754,84237429,0,212168,Zswim4,Both
chr8,84846525,84847389,0,12317,Calr,Both
chr8,84908520,84909214,0,13423,Dnase2a,Both
chr8,84990547,84990799,0,170833,Hook2,Both
chr8,85299056,85300113,0,56452,Orc6,Both
chr8,85432233,85432998,0,66714,4921524J17Rik,Both
chr8,85492530,85493216,0,108682,Gpt2,Both
chr8,86624084,86624579,0,66887,Lonp2,Both
chr8,88696699,88697446,0,74256,Cyld,Both
chr8,90907807,90909447,0,109151,Chd9,Both
chr8,91133433,91134222,0,14339,Aktip,Both
chr8,91313205,91313787,0,244585,Rpgrip1l,Both
chr8,91801867,91802202,0,16373,Irx3,Both
chr8,92355697,92360826,0,54352,Irx5,Both
chr8,94036620,94037114,0,68219,Nudt21,Both
chr8,94037247,94037528,0,270086,Ogfod1,Both
chr8,94601104,94602522,0,102122,Psme3ip1,Both
chr8,94917495,94918246,0,234582,Ccdc102a,Both
chr8,95331537,95332497,0,101985,Usb1,Both
chr8,95806617,95808138,0,234594,Cnot1,Both
chr8,104340504,104341223,0,68119,Cmtm3,Both
chr8,105565511,105566920,0,11972,Atp6v0d1,Both
chr8,105860461,105861139,0,68051,Nutf2,Both
chr8,106210478,106211520,0,214572,Prmt7,Both
chr8,106337820,106338110,0,58994,Smpd3,Both
chr8,106683002,106683506,0,272538,Tango6,Both
chr8,109565415,109565990,0,234723,Txnl4b,Both
chr8,109608458,109608786,0,56749,Dhodh,Both
chr8,109692751,109693740,0,71955,Ist1,Both
chr8,109868437,109869279,0,244650,Phlpp2,Both
chr8,110919886,110920296,0,20444,St3gal2,Both
chr8,111853762,111854484,0,23837,Cfdp1,Both
chr8,111876410,111876854,0,66817,Tmem170,Both
chr8,113635237,113635799,0,270096,Mon1b,Both
chr8,114439551,114440094,0,80707,Wwox,Both
chr8,116921124,116922036,0,66531,Cmc2,Both
chr8,116978661,116979149,0,69528,1700030J22Rik,Both
chr8,116993059,116993625,0,68133,Gcsh,Both
chr8,117801706,117802285,0,68533,Mphosph6,Both
chr8,120113643,120114695,0,234797,6430548M08Rik,Both
chr8,120588874,120589537,0,272551,Gins2,Both
chr8,121651371,121653286,0,142682,Zcchc14,Both
chr8,121950374,121951234,0,53325,Banp,Both
chr8,122281748,122282240,0,22761,Zfpm1,Both
chr8,122443405,122443853,0,192156,Mvd,Both
chr8,123442953,123443317,0,23854,Def8,Both
chr8,124721639,124722407,0,234875,Ttc13,Both
chr8,126592368,126594954,0,270110,Irf2bp2,Both
chr8,127063558,127065048,0,93742,Pard3,Both
chr8,128685320,128686390,0,16412,Itgb1,Both
chr9,4309133,4309885,0,67618,Aasdhppt,Both
chr9,7763787,7764494,0,71929,Tmem123,Both
chr9,7836877,7837494,0,11797,Birc2,Both
chr9,13826423,13828229,0,72826,Fam76b,Both
chr9,14276146,14276772,0,75747,Sesn3,Both
chr9,14500256,14500932,0,244694,Kdm4d,Both
chr9,14784415,14785010,0,17535,Mre11a,Both
chr9,18291975,18292614,0,66917,Chordc1,Both
chr9,20651979,20652529,0,23988,Pin1,Both
chr9,20952560,20953008,0,13433,Dnmt1,Both
chr9,21091664,21092127,0,100568458,Gm38431,Both
chr9,21265196,21265663,0,235040,Atg4d,Both
chr9,21290817,21291645,0,12581,Cdkn2d,Both
chr9,21367448,21368510,0,16201,Ilf3,Both
chr9,21424878,21425374,0,13430,Dnm2,Both
chr9,21509925,21510286,0,17083,Tmed1,Both
chr9,21546352,21547476,0,59035,Carm1,Both
chr9,21723349,21723950,0,16835,Ldlr,Both
chr9,21852370,21852764,0,319899,Dock6,Both
chr9,21936998,21937315,0,235044,Plppr2,Both
chr9,21955731,21956226,0,66962,Swsap1,Both
chr9,22002647,22003010,0,19089,Prkcsh,Both
chr9,22085301,22085696,0,26940,Ecsit,Both
chr9,22156692,22157236,0,66268,Pigyl,Both
chr9,22225766,22226030,0,235047,Zfp809,Both
chr9,22388813,22389477,0,68743,Anln,Both
chr9,22411367,22411818,0,68283,Matcap2,Both
chr9,22475489,22475751,0,319845,Bbs9,Both
chr9,24503005,24503598,0,244745,Dpy19l1,Both
chr9,25151090,25152026,0,80517,Herpud2,Both
chr9,25251963,25253373,0,235072,Septin7,Both
chr9,26999270,26999714,0,66948,Acad8,Both
chr9,27029480,27030862,0,69091,Vps26b,Both
chr9,31030138,31031319,0,235132,Zbtb44,Both
chr9,31211076,31212107,0,11804,Aplp2,Both
chr9,35116564,35116956,0,20443,St3gal4,Both
chr9,35199770,35200100,0,117149,Tirap,Both
chr9,35210826,35211664,0,235169,Foxred1,Both
chr9,35569662,35570530,0,330921,Pate2,Both
chr9,36767479,36768005,0,16430,Stt3a,Both
chr9,40800665,40801714,0,15481,Hspa8,Both
chr9,44305285,44305977,0,102423,Hinfp,Both
chr9,44334419,44335581,0,15270,H2ax,Both
chr9,44379153,44379884,0,12282,Hyou1,Both
chr9,44407135,44407934,0,60409,Trappc4,Both
chr9,44498438,44499178,0,80288,Bcl9l,Both
chr9,44880812,44882280,0,214162,Kmt2a,Both
chr9,45954680,45955380,0,214597,Sidt2,Both
chr9,47529731,47531874,0,54725,Cadm1,Both
chr9,48834678,48836347,0,235320,Zbtb16,Both
chr9,48984969,48985827,0,235323,Usp28,Both
chr9,50528378,50528783,0,19286,Pts,Both
chr9,51008343,51009443,0,235344,Sik2,Both
chr9,51278564,51279283,0,100502940,Pou2af3,Both
chr9,53383947,53384579,0,68304,Poglut3,Both
chr9,53536538,53537644,0,11920,Atm,Both
chr9,54863617,54864118,0,64602,Ireb2,Both
chr9,56041810,56042329,0,26611,Rcn2,Both
chr9,56417670,56418224,0,244895,Peak1,Both
chr9,57076181,57077129,0,20466,Sin3a,Both
chr9,57560883,57561201,0,24044,Scamp2,Both
chr9,58582049,58582852,0,20320,Nptn,Both
chr9,59291029,59292010,0,72141,Adpgk,Both
chr9,59485718,59487038,0,23806,Arih1,Both
chr9,59577874,59578646,0,76183,Celf6,Both
chr9,59656245,59657561,0,18746,Pkm,Both
chr9,59750681,59751585,0,270163,Myo9a,Both
chr9,60794393,60794987,0,72565,Uaca,Both
chr9,62121851,62122786,0,100628602,Mir5133,Both
chr9,64811116,64812050,0,102442,Dennd4a,Both
chr9,64960773,64961153,0,69882,Ints14,Both
chr9,65215135,65215661,0,214424,Parp16,Both
chr9,65579868,65580281,0,102595,Plekho2,Both
chr9,65909274,65909796,0,214897,Csnk1g1,Both
