chr,cpg_start,cpg_end,gene,enrichment,exo_signal,endo_signal,log2FoldChange,padj
chr9,107338121,107338442,Hemk1,0.0840046907640115,0.0840046907640115,0.06424081746776289,-0.028809317,0.914289539
chr9,107533881,107534563,Tmem115,0.1038288900811403,0.1038288900811403,0.1044191517308807,0.562060817,1.37611e-08
chr9,107534955,107535276,Tmem115,0.0473593109633088,0.0473593109633088,0.0375975104578298,0.562060817,1.37611e-08
chr9,107551414,107551915,Rassf1,0.2025591202265393,0.2025591202265393,0.0,0.126717971,0.653766001
chr9,107554098,107555125,Rassf1,0.3580692140042625,0.3580692140042625,0.1057564179922362,0.126717971,0.653766001
chr9,107563217,107563531,Tusc2,0.518870894791993,0.518870894791993,0.1844668847136895,0.197190765,0.104974731
chr9,107563217,107563531,Gm9917,0.518870894791993,0.518870894791993,0.1844668847136895,-0.153312199,0.520513109
chr9,107568998,107569591,Hyal2,0.18607254932099643,0.18607254932099643,0.2848900789488496,-0.352085503,0.00013841
chr9,107570819,107571092,Hyal2,0.3366563754232879,0.3366563754232879,0.2298516559905254,-0.352085503,0.00013841
chr9,107580721,107580925,Hyal1,0.5156273064121915,0.5156273064121915,0.3121210767705606,0.163065162,0.492292704
chr9,107587474,107588171,Ifrd2,0.1357086096559189,0.1357086096559189,0.11117610564820439,-0.434793152,0.00027956
chr9,107635122,107635353,Gnai2,0.0257767812912023,0.0257767812912023,0.0,0.366881655,1.1966e-08
chr9,107770367,107771105,Rbm5,0.0191368566508121,0.0191368566508121,0.0882587090026009,0.086019086,0.384656831
chr9,107872344,107872863,Rbm6,0.1020983993545868,0.1020983993545868,0.040770312903025505,-0.010823659,0.931304592
chr9,107887977,107888293,Mon1a,0.0741635530241652,0.0741635530241652,0.13521476464134602,0.087049877,0.755759131
chr9,107901213,107901890,Mon1a,0.17271562115767441,0.17271562115767441,0.0458813606138019,0.087049877,0.755759131
chr9,107935884,107936240,Camkv,0.0,0.0,0.0923271159327859,0.062071118,0.922340157
chr9,107950850,107951281,Traip,0.5738763212274758,0.5738763212274758,0.065770731100305,-0.378587276,0.001146641
chr9,108002298,108003188,Ip6k1,0.6606538787103228,0.8459816487004701,1.2805217315183706,0.406230649,2.6972e-06
chr9,108049055,108049582,Gmppb,0.5784031675426844,0.5784031675426844,0.20861677375560223,-0.326218897,0.039166244
chr9,108079157,108079397,Rnf123,0.0849068617229753,0.0849068617229753,0.14004827834260009,0.432029737,0.000493577
chr9,108094190,108094645,Apeh,0.1104783855830295,0.1104783855830295,0.0367614004851899,-0.326165657,0.018826455
chr9,108106162,108106582,Bsn,0.0,0.0,0.097301076748387,1.446445011,1.34214e-06
chr9,108110489,108110745,Bsn,0.1046082773652104,0.1046082773652104,0.0286607650347898,1.446445011,1.34214e-06
chr9,108115255,108115488,Bsn,0.0,0.0,0.0192061301025002,1.446445011,1.34214e-06
chr9,108190030,108190582,Bsn,0.1238381632128609,0.1238381632128609,0.12560724619601452,1.446445011,1.34214e-06
chr9,108263276,108263928,Dag1,0.4196134523272719,0.4196134523272719,0.5571016788011284,1.321508893,7.85912e-54
chr9,108305855,108306930,Tcta,0.2088171604081312,0.2088171604081312,0.35496979108352933,0.001723135,0.995650121
chr9,108305855,108306930,Rhoa,0.2088171604081312,0.2088171604081312,0.35496979108352933,0.003946174,0.97068251
chr9,108339271,108339614,Gpx1,0.1501601142970869,0.1501601142970869,0.1404042138254875,-0.58718233,1.02847e-12
chr9,108339817,108340089,Gpx1,0.0,0.0,0.0,-0.58718233,1.02847e-12
chr9,108347630,108348310,Usp4,0.3311872714126841,0.3311872714126841,0.2386757080339114,0.20583312,0.002288782
chr9,108452293,108452689,Klhdc8b,0.4651928543035683,0.4651928543035683,0.2073702578454465,1.208046638,4.1769e-07
chr9,108460504,108460934,Klhdc8b,0.3711534636316099,0.3711534636316099,0.2130230925104182,1.208046638,4.1769e-07
chr9,108460504,108460934,Ccdc71,0.3711534636316099,0.3711534636316099,0.2130230925104182,-0.147239898,0.211271426
chr9,108490681,108491320,Usp19,0.23729367821573621,0.23729367821573621,0.0840368269443831,0.676974383,1.38056e-16
chr9,108516675,108517931,Qrich1,0.2289688950869282,0.2289688950869282,0.23889408194097558,0.124289332,0.123552297
chr9,108560318,108560774,Impdh2,0.5536415017032199,0.5536415017032199,0.928970770891113,-0.704815603,4.39459e-23
chr9,108566554,108567818,Ndufaf3,0.9072275045989631,0.9072275045989631,0.5754616569250153,-0.839001248,2.10219e-13
chr9,108566554,108567818,4833445I07Rik,0.9072275045989631,0.9072275045989631,0.5754616569250153,-1.115482613,0.001019007
chr9,108569794,108570460,Dalrd3,0.2618240166605451,0.2618240166605451,0.5186607265736193,0.002876756,0.987784728
chr9,108578298,108578872,Wdr6,0.1446263877527679,0.1446263877527679,0.0985451705000129,0.964972871,4.63036e-22
chr9,108578298,108578872,P4htm,0.1446263877527679,0.1446263877527679,0.0985451705000129,-0.835830096,0.000799641
chr9,108579051,108579289,P4htm,0.0,0.0,0.1309648806456666,-0.835830096,0.000799641
chr9,108597042,108597760,P4htm,0.4217005644176413,0.4217005644176413,0.2453056540040286,-0.835830096,0.000799641
chr9,108648690,108649537,Arih2,0.32202545003512206,0.32202545003512206,0.3745168195806796,0.078135694,0.514520989
chr9,108662075,108662435,Slc25a20,0.0435947698971322,0.0435947698971322,0.0,-0.567631942,1.4644e-05
chr9,108691975,108693007,Prkar2a,0.5472213824409736,0.5472213824409736,0.2890357928236957,0.426407228,4.09224e-10
chr9,108783638,108783956,Ip6k2,0.6681406519925235,0.6681406519925235,0.4748172240838251,0.436900394,4.14451e-07
chr9,108808254,108808715,Nckipsd,0.060593330792041995,0.060593330792041995,0.0985010153714726,0.960222135,3.792e-08
chr9,108827073,108828002,Celsr3,0.0465133558319378,0.0465133558319378,0.1676815877096809,1.889013257,3.81524e-12
chr9,108831849,108832944,Celsr3,1.222984117202158,1.222984117202158,0.44232613159555734,1.889013257,3.81524e-12
chr9,108854053,108854666,Slc26a6,0.7017660849119194,0.7017660849119194,0.1485995437266535,1.325248283,2.13909e-12
chr9,108936653,108937192,Uqcrc1,0.023974892848281,0.023974892848281,0.0,0.096129209,0.326995034
chr9,109073765,109074323,Atrip,0.4634634465366457,0.4634634465366457,0.0,-0.221724955,0.070680869
chr9,109082125,109082423,Tma7,0.2678215679640209,0.2678215679640209,0.1182121925468231,-0.607717846,3.28587e-17
chr9,109095082,109095976,Plxnb1,0.4082430947339045,0.4082430947339045,0.32804944810536807,1.314562824,2.06626e-43
chr9,109875383,109876383,Cdc25a,0.6053513568890811,0.6053513568890811,0.4421442082042665,0.217361602,0.014395587
chr9,109931457,109932587,Map4,1.078408286780918,1.078408286780918,0.4361430590222053,1.068051587,1.6093000000000002e-62
chr9,110100923,110101134,Dhx30,0.5619095552388258,0.5619095552388258,0.1177768598542383,0.064356656,0.55520665
chr9,110116968,110117820,Smarcc1,0.5886561867057558,0.5886561867057558,0.40088913406130067,0.325197936,1.26119e-08
chr9,110116968,110117820,Dhx30,0.5886561867057558,0.5886561867057558,0.40088913406130067,0.064356656,0.55520665
chr9,110131623,110132524,Smarcc1,0.2898151231947907,0.2898151231947907,0.1886763540320672,0.325197936,1.26119e-08
chr9,110245005,110245839,Cspg5,0.0848160239053405,0.0848160239053405,0.1092484624688313,-0.263324008,0.003046485
chr9,110304950,110305498,Elp6,1.5894662266322426,1.5894662266322426,0.6577199996246508,-0.71417084,5.97985e-07
chr9,110333263,110333737,Scap,0.21291809284189409,0.21291809284189409,0.1061196144511305,0.456139022,4.87024e-07
chr9,110380486,110381316,Scap,0.2855538711272823,0.2855538711272823,0.1991322613224921,0.456139022,4.87024e-07
chr9,110407708,110408371,Ptpn23,0.27188574785102826,0.27188574785102826,0.2619995009702363,1.131834792,1.1063099999999998e-39
chr9,110476471,110476762,Klhl18,0.4334656533709584,0.4334656533709584,0.1342939448992204,0.564238019,8.58095e-05
chr9,110531900,110533309,Setd2,0.115542655954808,0.115542655954808,0.2229000006389366,0.288026945,1.35029e-06
chr9,110630002,110630342,Nbeal2,0.1333399361125292,0.1333399361125292,0.0934005855167217,0.955424925,4.01707e-08
chr9,110638398,110638630,Nbeal2,0.1373805499030555,0.1373805499030555,0.0298762386095831,0.955424925,4.01707e-08
chr9,110653672,110654307,Nbeal2,0.6373278692200715,0.6373278692200715,0.717595601481557,0.955424925,4.01707e-08
chr9,110656521,110656867,Ccdc12,0.1830316397030163,0.1830316397030163,0.130070986506714,-0.714403277,1.26825e-06
chr9,110879961,110880440,Als2cl,0.5389215793541575,0.5389215793541575,0.1726302067721005,1.175538312,5.10379e-06
chr9,111117912,111118651,Lrrfip2,0.6972982781912457,0.6972982781912457,0.12688883607450058,0.156471049,0.138050939
chr9,111271111,111272378,Epm2aip1,0.1738905982651569,0.1738905982651569,0.08614284369094789,0.059092688,0.495493603
chr9,111271111,111272378,Mlh1,0.1738905982651569,0.1738905982651569,0.08614284369094789,-0.161703633,0.140420313
chr9,112235147,112235630,Arpp21,0.1535430699892319,0.1535430699892319,0.1387460107322761,1.86142203,3.11558e-31
chr9,113707882,113708376,Pdcd6ip,0.4815299555603365,0.4815299555603365,0.20961152909475111,0.459372069,1.25778e-12
chr9,113988685,113989106,Fbxl2,0.0,0.0,0.0522833768103648,0.0171906,0.972183255
chr9,114026623,114026853,Fbxl2,0.1329822058290419,0.1329822058290419,0.0329160281536628,0.0171906,0.972183255
chr9,114367955,114368395,4930520O04Rik,0.2298127394886143,0.2298127394886143,0.0633001783955156,-0.840201,0.000429326
chr9,114384736,114385011,Crtap,0.0,0.0,0.0,0.018736536,0.898100194
chr9,114389996,114390730,Crtap,0.4455765351604438,0.4455765351604438,0.0283247237600112,0.018736536,0.898100194
chr9,114401059,114401687,Tmppe,0.5470220232528495,0.5470220232528495,0.34509381074951695,0.145034618,0.501617363
chr9,114401059,114401687,Glb1,0.5470220232528495,0.5470220232528495,0.34509381074951695,0.155571976,0.140410079
chr9,114639827,114640284,Cnot10,0.09062130961573911,0.09062130961573911,0.0918963721208705,-0.298318027,0.000650948
chr9,114688467,114689377,Dync1li1,1.2195100118390707,1.2195100118390707,0.6236582847636486,-0.187604446,0.018176488
chr9,114731112,114731542,Cmtm6,0.44857748149812515,0.44857748149812515,0.31118686448657873,-0.450664743,0.060249785
chr9,114933374,114934034,Gpd1l,1.4334161188433723,1.4334161188433723,0.923714267601373,-0.484400653,3.11648e-13
chr9,114978046,114979085,Osbpl10,0.44858114505653757,0.44858114505653757,0.3520002428874312,0.22259168,0.356639683
chr9,115309501,115310991,Stt3b,0.18976234361734373,0.18976234361734373,0.1181887553547105,0.007619937,0.945002221
chr9,116174665,116175439,Tgfbr2,0.3057705204508076,0.3057705204508076,0.18154269567214948,0.701388383,3.09609e-22
chr9,118040102,118041216,Azi2,0.0632425772610981,0.0632425772610981,0.10093052636997091,-0.077331936,0.401171263
chr9,118149867,118150356,Cmc1,1.3967157294284256,1.3967157294284256,0.9590027822155335,-0.594690972,2.41279e-06
chr9,118506139,118507181,Golga4,0.4109994151463858,0.4109994151463858,0.1509770315019346,0.059680007,0.677401664
chr9,118559594,118559833,Golga4,0.0,0.0,0.0276937993169785,0.059680007,0.677401664
chr9,118606598,118607327,Itga9,0.6471035873293484,0.6471035873293484,0.2903465838732088,-0.986204406,1.8355e-20
chr9,118925842,118927072,Ctdspl,1.4262675627368089,1.4262675627368089,0.45362701454823906,0.123665389,0.452591658
chr9,119093277,119093775,Plcd1,0.108052627766392,0.108052627766392,0.072436646572335,-0.677156943,0.306635659
chr9,119321884,119323111,Oxsr1,0.43641424465725115,0.43641424465725115,0.0989054068431443,-0.056394722,0.593609848
chr9,119339620,119340000,Myd88,0.39774231579890207,0.39774231579890207,0.1603818277578679,0.734359035,7.51741e-05
chr9,119339620,119340000,Acaa1a,0.39774231579890207,0.39774231579890207,0.1603818277578679,-0.066531917,0.754536226
chr9,119341510,119341967,Acaa1a,0.165216000728636,0.165216000728636,0.21694471691913,-0.066531917,0.754536226
chr9,119357454,119357911,Xylb,0.5299184556150962,0.5299184556150962,0.39832714155602467,-0.190531606,0.519054867
chr9,119401916,119403600,Acvr2b,0.6119849409135854,0.6119849409135854,0.2229932737136822,0.169255763,0.37896643
chr9,119427445,119427702,Acvr2b,0.1699555867837862,0.1699555867837862,0.0394887355351724,0.169255763,0.37896643
chr9,119444836,119445177,Exog,0.0636388973057689,0.0636388973057689,0.0958544298096657,-0.309344902,0.017289508
chr9,119485633,119485943,Scn5a,0.2222329610418484,0.2222329610418484,0.0,-0.148368353,0.696085516
chr9,119486563,119486773,Scn5a,0.0,0.0,0.0,-0.148368353,0.696085516
chr9,119578474,119579349,Scn5a,0.1589787415683899,0.1589787415683899,0.14201363661130828,-0.148368353,0.696085516
chr9,119894747,119895533,Wdr48,0.5163297880754681,0.5163297880754681,0.38608520918100464,-0.295043523,0.000125576
chr9,119937449,119937779,Gorasp1,0.1106552984487922,0.1106552984487922,0.076132897650306,0.147082024,0.398528429
chr9,119974190,119974410,Csrnp1,0.0888933439041595,0.0888933439041595,0.0352112521067189,1.605329611,8.31967e-13
chr9,120110302,120110896,Slc25a38,0.5350208522474946,0.5350208522474946,0.5206538769593508,-0.053318292,0.814136359
chr9,120127500,120128163,Rpsa,0.0764769516344153,0.0764769516344153,0.0698896076232501,-0.948408356,8.1206e-37
chr9,120492381,120493084,Eif1b,0.1992763527611416,0.1992763527611416,0.056509000946217,-0.550530369,9.33985e-11
chr9,120571381,120571798,Rpl14,0.7076205788006431,0.7076205788006431,0.21022078559017132,-0.906882767,1.9195400000000001e-44
chr9,120933178,120934555,Ctnnb1,0.3178209756380713,0.3178209756380713,0.1055676160908739,-0.23555938,0.000320633
chr9,121041311,121042430,Ulk4,0.0,0.0,0.0,0.333096728,0.23532574
chr9,121277064,121277957,Ulk4,1.325280532771101,1.325280532771101,0.5880966073021652,0.333096728,0.23532574
chr9,121297667,121298089,Trak1,0.0292900665702274,0.0292900665702274,0.1314686952716452,0.443297137,1.03954e-09
chr9,121454340,121454592,Trak1,0.0,0.0,0.0685752009234245,0.443297137,1.03954e-09
chr9,121704737,121705299,Sec22c,0.1785620826686693,0.1785620826686693,0.0372438738290017,0.566223264,2.14075e-08
chr9,121718812,121720052,Nktr,0.26104139354333056,0.26104139354333056,0.3577307463403999,0.085797959,0.369106977
chr9,121759208,121760621,E530011L22Rik,0.6960641576518226,0.6960641576518226,0.5467673737772953,0.481193352,0.040384899
chr9,121759208,121760621,Zfp651,0.6960641576518226,0.6960641576518226,0.5467673737772953,1.121707959,5.51547e-28
chr9,121762634,121763050,Zfp651,0.1302849741242154,0.1302849741242154,0.0259901153326396,1.121707959,5.51547e-28
chr9,121857013,121857963,Higd1a,0.30641172639633285,0.30641172639633285,0.22378050342172068,-0.353325862,0.008316283
chr9,121995664,121996058,Pomgnt2,0.0,0.0,0.1924273241149651,0.332409809,0.045824925
chr9,122117183,122117893,Snrk,0.20246747693228231,0.20246747693228231,0.138670429400426,0.693166238,1.45364e-15
chr9,122166543,122166962,Snrk,0.0,0.0,0.0209634786606472,0.693166238,1.45364e-15
chr9,122293954,122294592,Ano10,0.1778350963179574,0.1778350963179574,0.1177485003408282,0.316364853,0.000425854
chr9,122351443,122352187,Abhd5,1.0111404015859076,1.0111404015859076,0.7094544661709865,0.35731188,0.000327847
chr9,122805526,122805858,Tcaim,0.24402533331380222,0.24402533331380222,0.0663137275500075,0.146169867,0.387470226
chr9,122922930,122923275,Zfp105,0.0,0.0,0.1538596893265626,-0.357016452,0.022954792
chr9,122950701,122951318,Kif15,0.34368192219666893,0.34368192219666893,0.23993099624084913,-0.453535464,8.69878e-11
chr9,122950701,122951318,1110059G10Rik,0.34368192219666893,0.34368192219666893,0.23993099624084913,-0.393180292,0.007990224
chr9,123021110,123021592,Tmem42,0.16080079495327299,0.16080079495327299,0.019119155932883,0.241692749,0.454643386
chr9,123112851,123113510,Exosc7,0.0254940026327316,0.0254940026327316,0.0504438151879492,-0.830779425,2.29035e-13
chr9,123112851,123113510,Zdhhc3,0.0254940026327316,0.0254940026327316,0.0504438151879492,0.372106459,6.87272e-09
chr9,123259607,123260965,Tmem158,0.7102169305339053,0.7102169305339053,0.2597051178716555,0.189861404,0.206255303
chr9,123366754,123367131,Lars2,0.2388169653019499,0.2388169653019499,0.11795548463274061,-0.195560691,0.229975667
chr9,123529580,123530197,Sacm1l,1.0842445997626884,2.1968477158964492,2.026155091182635,-0.397527512,2.91761e-08
chr9,123678266,123678959,Ccr9,0.1134759517046626,0.1134759517046626,0.0,1.177146922,9.62867e-05
chr9,123717377,123717806,Lztfl1,1.1745147790996984,1.3646690007310347,1.161900237455586,-0.283594761,0.006648533
chr9,123717377,123717806,Ccr9,1.1745147790996984,1.3646690007310347,1.161900237455586,1.177146922,9.62867e-05
chr9,123851491,123852159,Fyco1,0.10535539625646821,0.10535539625646821,0.1525127407199989,1.032914602,4.97896e-36
chr9,124422552,124422772,Ppp2r3d,0.11470745177221739,0.11470745177221739,0.21964978026151422,0.471068675,0.040638892
chr9,124423168,124426073,Ppp2r3d,0.7747256468634343,0.7747256468634343,0.3476378702122188,0.471068675,0.040638892
chr9,124441650,124442281,Ppp2r3d,0.1201881249813599,0.1201881249813599,0.0837062339269549,0.471068675,0.040638892
chrX,6047291,6048447,Nudt11,0.0,0.0,0.0,0.467754303,7.01436e-06
chrX,6081940,6083368,AU022751,0.0232808796930452,0.0232808796930452,0.0,0.432958762,0.185595165
chrX,6172298,6173448,Nudt10,0.0,0.0,0.0,0.925865137,2.98952e-08
chrX,6400082,6400901,Shroom4,0.7741292330669034,0.7741292330669034,0.0,-0.066129,0.635578441
chrX,7318572,7319439,Clcn5,0.4400999604101445,0.4400999604101445,0.29783949845273616,0.662048818,2.2062600000000002e-26
chrX,7573383,7574510,Ppp1r3f,0.1363848159819082,0.1363848159819082,0.1858224322582686,-0.489685637,0.201571905
chrX,7638486,7638762,Syp,0.23557316124839658,0.23557316124839658,0.0844377797784606,0.57698706,0.0408517
chrX,7648627,7648856,Syp,0.5098121132615078,0.5098121132615078,0.353228472337621,0.57698706,0.0408517
chrX,7671176,7671473,Plp2,0.0734389793568271,0.0734389793568271,0.0,-1.120612202,4.9414e-11
chrX,7697149,7697417,Gpkow,0.0642597144186356,0.0642597144186356,0.0895550682349058,-0.420534869,1.50494e-08
chrX,7714169,7714593,Wdr45,0.0239754838721465,0.0239754838721465,0.09877148162497351,-0.200215669,0.439307658
chrX,7728374,7728692,Praf2,0.5277658361675237,0.5277658361675237,0.3902931469217912,-0.007842702,0.976277682
chrX,7750510,7751053,Ccdc120,0.0,0.0,0.0,0.573211077,0.041049825
chrX,7762498,7763008,Tfe3,0.088064412769086,0.088064412769086,0.0675518952570004,0.754688917,1.37238e-15
chrX,7841567,7842696,Otud5,0.7191451083588993,0.7191451083588993,0.7877754606140253,0.144925056,0.154272145
chrX,7878013,7878789,Pim2,0.30479734929989993,0.30479734929989993,0.2408069611276133,0.607421607,0.003971728
chrX,7884049,7884621,Slc35a2,0.4873588393342811,0.4873588393342811,0.130455675598024,0.260718869,0.070469668
chrX,7899237,7899651,Timm17b,0.26647003476418984,0.26647003476418984,0.09117478431835549,-0.5913885,3.1067e-10
chrX,7899237,7899651,Pqbp1,0.26647003476418984,0.26647003476418984,0.09117478431835549,-0.334888141,0.003806162
chrX,7922053,7923087,Pcsk1n,0.3040491977794945,0.3040491977794945,0.0224187767890697,1.371748494,3.30568e-17
chrX,7947659,7948269,Hdac6,0.695471389350851,1.2078241756915928,1.7366985819775693,0.336173579,0.001483159
chrX,8073890,8074841,Suv39h1,0.7546634678885845,1.0452396452028014,1.3850407362730806,-0.057867401,0.588002598
chrX,8129015,8129265,Wdr13,0.0,0.0,0.0298762386095831,0.377135599,3.8696e-05
chrX,8145265,8145872,Rbm3,0.6088756831277781,0.6088756831277781,0.5567890031443263,-0.367937446,0.000196582
chrX,8175668,8176167,Tbc1d25,0.309878796294633,0.309878796294633,0.2308943875514225,0.749409749,0.00060589
chrX,8192653,8192922,Ebp,0.8645172018744534,0.8645172018744534,0.19316826364612288,-0.896007744,2.2258800000000004e-18
chrX,8206309,8206720,Porcn,0.0878530074622569,0.0878530074622569,0.048877613873427705,0.700129833,0.000950247
chrX,8892321,8892932,B630019K06Rik,0.0287995599750158,0.0287995599750158,0.0,0.321755386,0.097275577
chrX,9199822,9200810,Lancl3,0.0273892960643887,0.0273892960643887,0.0448143579143747,0.573223305,6.88129e-12
chrX,9272617,9273270,Xk,0.1055442611729551,0.1055442611729551,0.0232188321107593,-0.531303133,6.71694e-07
chrX,10216402,10216886,Rpgr,0.5060462033723239,0.5060462033723239,0.4109129589500946,-0.163256852,0.209063001
chrX,10717162,10718695,Mid1ip1,0.335462495856383,0.335462495856383,0.1181604729928532,-0.064196645,0.5266471
chrX,12076861,12081915,Bcor,0.8761002181090793,0.8761002181090793,0.3781226339887331,0.533379582,2.56327e-08
chrX,12086982,12092060,Bcor,1.026264853404716,1.026264853404716,0.6039726015941165,0.533379582,2.56327e-08
chrX,12127757,12128822,Bcor,0.1591854490657386,0.1591854490657386,0.140906112196437,0.533379582,2.56327e-08
chrX,12133306,12133812,Bcor,0.12031254735966329,0.12031254735966329,0.1305104434864404,0.533379582,2.56327e-08
chrX,12135572,12136053,Bcor,0.0,0.0,0.2199389436571511,0.533379582,2.56327e-08
chrX,12136636,12137563,Bcor,0.0438228737030219,0.0438228737030219,0.10757222301459421,0.533379582,2.56327e-08
chrX,12140168,12140599,Bcor,0.1252587085314765,0.1252587085314765,0.0,0.533379582,2.56327e-08
chrX,12152543,12152829,Bcor,0.0767715025325805,0.0767715025325805,0.0,0.533379582,2.56327e-08
chrX,12155820,12156282,Bcor,0.0646496611610014,0.0646496611610014,0.0,0.533379582,2.56327e-08
chrX,12158454,12160573,Bcor,0.7088418613170226,0.7088418613170226,0.1694364947705548,0.533379582,2.56327e-08
chrX,12587420,12588165,Atp6ap2,0.0609915877680619,0.0609915877680619,0.06969085132572331,-0.446163732,2.78661e-08
chrX,12673296,12673657,1810030O07Rik,0.0459297020864022,0.0459297020864022,0.0321590644628238,-0.130843405,0.207654854
chrX,12761454,12762429,Gm14634,0.4779900507313547,0.4779900507313547,0.6285025340536122,0.75328814,0.029358143
chrX,12761454,12762429,Med14,0.4779900507313547,0.4779900507313547,0.6285025340536122,0.220213295,0.000559221
chrX,12936819,12937040,AA414768,0.0282732795905295,0.0282732795905295,0.0762787106257867,-0.471836441,0.170043525
chrX,13071658,13073089,Usp9x,0.048398709871766,0.048398709871766,0.0484998008668667,0.206777897,0.000221949
chrX,13280833,13282108,Ddx3x,0.1704855409066833,0.1704855409066833,0.24025377446636742,-0.391444572,1.40185e-13
chrX,13845930,13847105,Cask,0.1910300547186084,0.1910300547186084,0.0,0.739308685,3.50685e-38
chrX,18161828,18163568,Kdm6a,0.18074641698603922,0.18074641698603922,0.1113039528030722,0.133620755,0.173117077
chrX,20059887,20061120,Chst7,0.2150916027159963,0.2150916027159963,0.0443634610217855,0.484488598,0.007068477
chrX,20291470,20292021,Slc9a7,0.0294129698204937,0.0294129698204937,0.0328352746750518,0.328665433,0.000295026
chrX,20425211,20426229,Jade3,0.148923687174828,0.148923687174828,0.0949885802561498,-0.43958107,3.12034e-06
chrX,20617032,20618390,Ndufb11,0.7716249470825969,0.8306566590768129,1.076503114910173,-0.801133277,3.61433e-16
chrX,20617032,20618390,Rbm10,0.7716249470825969,0.8306566590768129,1.076503114910173,-0.080676439,0.370636898
chrX,20688266,20688821,Cdk16,0.1783504198719154,0.1783504198719154,0.07501811499961081,0.441835777,1.73797e-10
chrX,20703880,20704574,Usp11,0.0,0.0,0.0316500432280626,0.413275453,4.71407e-05
chrX,20848632,20848843,Araf,0.0280685945075653,0.0280685945075653,0.0,0.043308116,0.69813516
chrX,20920388,20921176,Syn1,0.41695861897858777,0.41695861897858777,0.27106477468254303,1.992255342,9.01565e-18
chrX,20961593,20962204,Uxt,0.4210941023366711,0.4210941023366711,0.3468520797049507,-0.626539004,5.02262e-05
chrX,20961593,20962204,A230072C01Rik,0.4210941023366711,0.4210941023366711,0.3468520797049507,0.047108624,0.915141354
chrX,23364638,23364890,Gm14523,0.0548102061683349,0.0548102061683349,0.0980966058615294,-0.16530589,0.737633541
chrX,23364638,23364890,Klhl13,0.0548102061683349,0.0548102061683349,0.0980966058615294,-0.294183193,1.49613e-05
chrX,23692796,23693484,Wdr44,0.20769296432852768,0.20769296432852768,0.13326325665429561,0.03302881,0.856122689
chrX,35888493,35889392,Dock11,0.0,0.0,0.0,0.0016485,0.990283159
chrX,36025584,36025921,Dock11,0.0,0.0,0.0,0.0016485,0.990283159
chrX,36111947,36112448,Il13ra1,0.0745070592217504,0.0745070592217504,0.0514313547228731,-1.199937106,0.000233607
chrX,36328331,36329513,Lonrf3,0.0758654832620782,0.0758654832620782,0.0189665446165128,0.037348028,0.793481887
chrX,36329941,36330273,Lonrf3,0.0,0.0,0.0,0.037348028,0.793481887
chrX,36597987,36598863,Pgrmc1,0.461616531688546,0.461616531688546,0.20095759616443648,0.184365984,0.033796661
chrX,36644909,36645291,Akap17b,0.3225789145896266,0.3225789145896266,0.1769067395583126,1.345546136,1.2675500000000001e-76
chrX,36795484,36796444,Slc25a5,0.11149860770733279,0.11149860770733279,0.0260844048072068,-0.538353029,2.8170400000000002e-18
chrX,36864080,36864444,C330007P06Rik,0.24170867917595917,0.24170867917595917,0.1120128409303397,0.208517013,0.009568983
chrX,36874238,36875133,Ube2a,0.0,0.0,0.0156140235357808,0.106743394,0.310946163
chrX,37085091,37085344,Rpl39,0.8674474970311217,0.8674474970311217,0.5269022062268316,-0.94620461,1.0944800000000002e-18
chrX,37110106,37110559,Upf3b,0.04831356881524179,0.04831356881524179,0.0187000234488132,0.163210493,0.184936371
chrX,37126928,37127320,Nkap,0.2216447775108833,0.2216447775108833,0.1913043591238033,-0.56649128,5.7965e-15
chrX,37190898,37191746,Ndufa1,0.2874439432704621,0.2874439432704621,0.1354650767638378,-0.104927396,0.607682269
chrX,37190898,37191746,Rnf113a1,0.2874439432704621,0.2874439432704621,0.1354650767638378,-0.890942185,0.000405578
chrX,38189630,38190218,Zbtb33,0.0393506501584427,0.0393506501584427,0.0,-0.09323192,0.283078229
chrX,38564661,38565174,Cul4b,0.4437708421988598,0.4437708421988598,0.301197153916774,-0.232796486,0.000396763
chrX,38634977,38635341,C1galt1c1,0.08778027196217761,0.08778027196217761,0.17766492580898322,-0.504536059,1.37547e-06
chrX,41401379,41401588,Gria3,0.1036785265506425,0.1036785265506425,0.0949504055023592,0.553842436,1.2644e-17
chrX,41911041,41911984,Thoc2,0.1564329233617483,0.1564329233617483,0.0,-0.290491977,7.05604e-07
chrX,42067966,42068482,Xiap,0.1199851012423213,0.1199851012423213,0.1139783650943837,-0.094180046,0.188358194
chrX,42148875,42150543,Stag2,0.3913486769682091,0.3913486769682091,0.6396559859520636,-0.382241994,1.1656e-10
chrX,47892197,47892471,Smarca1,0.0,0.0,0.0226869716818461,0.033590542,0.937268435
chrX,47912383,47912670,Ocrl,0.2521826380163457,0.2521826380163457,0.0,0.290883533,0.000330031
chrX,48034217,48034823,Apln,0.0590391993693191,0.0590391993693191,0.18656305540754908,3.515162503,1.1247e-300
chrX,48256600,48256976,Utp14a,0.6353246313763823,0.6353246313763823,0.3624376158872007,-0.635654126,1.13648e-09
chrX,48340779,48342328,Bcorl1,0.1314691481895102,0.1314691481895102,0.1837650860905059,1.900124285,1.6061599999999998e-58
chrX,48343642,48344234,Bcorl1,1.3237263107283206,1.3237263107283206,0.5421748766085139,1.900124285,1.6061599999999998e-58
