"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014047","GO:0014047","glutamate secretion","9/2508","37/28891",0.00365731446779376,0.0200042039550934,0.0134880657628033,"12064/67760/94245/14815/12424/54393/18479/20910/18168",9
"GO:0033687","GO:0033687","osteoblast proliferation","9/2508","37/28891",0.00365731446779376,0.0200042039550934,0.0134880657628033,"16477/11622/433938/338352/107587/20377/16410/16973/68588",9
"GO:0048846","GO:0048846","axon extension involved in axon guidance","9/2508","37/28891",0.00365731446779376,0.0200042039550934,0.0134880657628033,"20357/108151/13508/20360/20348/20349/243743/20187/22415",9
"GO:1902284","GO:1902284","neuron projection extension involved in neuron projection guidance","9/2508","37/28891",0.00365731446779376,0.0200042039550934,0.0134880657628033,"20357/108151/13508/20360/20348/20349/243743/20187/22415",9
"GO:1904358","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","9/2508","37/28891",0.00365731446779376,0.0200042039550934,0.0134880657628033,"497652/20877/12461/12387/72162/17165/18761/12464/332110",9
"GO:0045687","GO:0045687","positive regulation of glial cell differentiation","12/2508","58/28891",0.00366507970938349,0.0200109432260991,0.0134926097941841,"16195/24088/216049/192119/15182/14843/225908/100313531/22062/19317/18096/18088",12
"GO:2001222","GO:2001222","regulation of neuron migration","12/2508","58/28891",0.00366507970938349,0.0200109432260991,0.0134926097941841,"170729/20669/69601/26419/210801/16177/11491/18183/545474/71175/240641/18096",12
"GO:0032414","GO:0032414","positive regulation of ion transmembrane transporter activity","21/2508","129/28891",0.00368693409906524,0.0200944468780015,0.0135489130967709,"12297/12293/15980/20191/57816/15165/14873/15114/17918/14419/11933/432442/16527/75607/16150/18764/100986/12298/11689/22218/234779",21
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","21/2508","129/28891",0.00368693409906524,0.0200944468780015,0.0135489130967709,"14814/67760/14816/20418/14645/17260/17918/94245/14815/12794/19164/12725/14359/18479/20910/245944/12286/210274/14805/12298/14810",21
"GO:0070050","GO:0070050","neuron cellular homeostasis","14/2508","73/28891",0.00370608645417509,0.0201808761051348,0.0136071890022765,"108664/238988/104416/11975/66290/11820/12349/105787/54003/19164/12725/12286/109648/14810",14
"GO:0030219","GO:0030219","megakaryocyte differentiation","11/2508","51/28891",0.00378758568832358,0.0205698137647786,0.0138694347153618,"19014/57816/17260/29809/68235/18718/29813/19247/21349/241764/16948",11
"GO:0048806","GO:0048806","genitalia development","11/2508","51/28891",0.00378758568832358,0.0205698137647786,0.0138694347153618,"22412/18595/230103/12387/381157/320790/16974/14725/71175/21416/19247",11
"GO:0060421","GO:0060421","positive regulation of heart growth","11/2508","51/28891",0.00378758568832358,0.0205698137647786,0.0138694347153618,"12166/17260/19130/14815/53817/93759/11739/14465/12534/21385/14463",11
"GO:0010613","GO:0010613","positive regulation of cardiac muscle hypertrophy","10/2508","44/28891",0.00380336228502742,0.0206371987228326,0.0139148698022914,"11545/230857/17258/17260/14815/53817/14083/93759/11739/242202",10
"GO:0048872","GO:0048872","homeostasis of number of cells","51/2508","401/28891",0.00383923701659886,0.0208134212068006,0.0140336898492165,"14088/20185/11622/20663/20851/11479/13423/19014/18174/104416/14151/30928/12977/17260/12151/320404/11983/12571/98366/216892/14314/11491/23921/107371/12633/56199/233904/208638/11798/17311/20662/26422/19645/237339/16150/230257/100561/50875/245944/19247/20088/110279/16909/12442/75974/18707/242864/21349/238247/13829/18089",51
"GO:0000281","GO:0000281","mitotic cytokinesis","15/2508","81/28891",0.00385380566516866,0.0208554889618579,0.0140620545193619,"11799/18817/216049/20877/16765/18571/23922/20742/105504/234852/107371/19348/240641/28105/66616",15
"GO:0006626","GO:0006626","protein targeting to mitochondrion","15/2508","81/28891",0.00385380566516866,0.0208554889618579,0.0140620545193619,"381038/67749/21856/67145/69754/66148/68653/11983/69923/30056/105787/75734/66449/70478/12122",15
"GO:0001823","GO:0001823","mesonephros development","19/2508","113/28891",0.0038770901029795,0.0209444920377887,0.0141220658721726,"18654/22412/17300/12064/14573/107587/20377/12387/14561/17126/15478/381157/22420/20472/14234/20471/21853/20464/15229",19
"GO:0043255","GO:0043255","regulation of carbohydrate biosynthetic process","19/2508","113/28891",0.0038770901029795,0.0209444920377887,0.0141220658721726,"20869/16337/103836/50721/18519/11517/56790/69181/105651/14815/20411/93759/18033/21416/18604/252870/12748/320706/244416",19
"GO:0006066","GO:0006066","alcohol metabolic process","46/2508","354/28891",0.00389573496553455,0.0210081623229442,0.0141649962979592,"16971/69718/67834/70059/114663/19012/98386/13121/14151/18803/230101/20652/22359/11517/81535/58810/320404/11820/71883/217837/71207/14148/226144/105787/14528/268656/230379/21834/56209/217265/11429/16973/18033/320129/14581/14725/20751/110611/18797/14635/16531/59012/244209/65970/242864/234779",46
"GO:0009100","GO:0009100","glycoprotein metabolic process","46/2508","354/28891",0.00389573496553455,0.0210081623229442,0.0141649962979592,"242291/17158/103534/12499/54128/117592/17308/108153/16337/20447/54616/73836/78923/94192/54613/52463/20652/50785/13039/14733/12387/217119/231050/16432/14241/20444/73068/271786/15478/66629/19164/232313/230379/50760/21416/231605/17156/72727/17309/22340/114774/14423/170441/98388/140481/227327",46
"GO:0006399","GO:0006399","tRNA metabolic process","27/2508","181/28891",0.00392248057949971,0.0211337871855895,0.0142497003138054,"67053/229780/230734/233802/68916/50912/66369/68205/104458/67676/72167/23874/52686/114615/72026/319885/67011/102436/57773/15547/15115/104721/66637/70120/211064/353172/78890",27
"GO:0006029","GO:0006029","proteoglycan metabolic process","16/2508","89/28891",0.00393296217419854,0.0211716399640952,0.0142752229872862,"242291/117592/108153/54616/73836/78923/50785/14733/12387/217119/14241/15478/21416/72727/170441/98388",16
"GO:0009150","GO:0009150","purine ribonucleotide metabolic process","45/2508","345/28891",0.00397855416765154,0.0213982641185543,0.014428026943177,"14104/11545/23972/595136/66114/11949/79059/18597/110639/18103/230103/73132/78830/107476/11983/66218/101592/207728/66052/16434/27425/229949/74143/15254/56360/71207/68198/14679/216805/76952/216739/50799/108147/230075/26430/229363/66454/18604/217700/242202/20916/76768/12298/14919/217698",45
"GO:0010662","GO:0010662","regulation of striated muscle cell apoptotic process","13/2508","66/28891",0.00399174526711751,0.0214315788837527,0.0144504898087265,"26419/22059/68949/93759/12633/11739/18537/17938/14465/75734/12176/14463/19317",13
"GO:0060688","GO:0060688","regulation of morphogenesis of a branching structure","13/2508","66/28891",0.00399174526711751,0.0214315788837527,0.0144504898087265,"18654/14573/18595/50721/238386/18590/20377/12387/20583/20472/20471/14025/17295",13
"GO:0030048","GO:0030048","actin filament-based movement","21/2508","130/28891",0.00404579432936525,0.0217027461135653,0.0146333274480867,"66196/77569/68667/12293/214459/105298/20191/245049/17918/338367/14026/16511/170762/12288/60595/226352/238871/100986/14463/22218/13506",21
"GO:0030258","GO:0030258","lipid modification","30/2508","208/28891",0.00408572010738939,0.0218000529387908,0.0146989376998497,"170749/19299/19012/74302/14594/210376/230101/81535/12894/227333/11684/19300/114886/69923/20444/218121/105787/110842/68465/104015/11409/320634/338521/22160/54384/52430/13139/71985/11689/26874",30
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","30/2508","208/28891",0.00408572010738939,0.0218000529387908,0.0146989376998497,"16971/210992/18817/69601/72584/56812/26419/68077/244058/50721/66615/11820/64209/72607/19164/59009/30945/56469/23807/12398/19684/106042/70797/65113/93960/56736/66616/332110/56438/22218",30
"GO:0007214","GO:0007214","gamma-aminobutyric acid signaling pathway","8/2508","31/28891",0.00408884440526781,0.0218000529387908,0.0146989376998497,"12064/224860/14397/14402/54393/57249/12286/12298",8
"GO:0009162","GO:0009162","deoxyribonucleoside monophosphate metabolic process","8/2508","31/28891",0.00408884440526781,0.0218000529387908,0.0146989376998497,"381101/79059/18103/107569/13178/76952/20425/103850",8
"GO:0034260","GO:0034260","negative regulation of GTPase activity","8/2508","31/28891",0.00408884440526781,0.0218000529387908,0.0146989376998497,"69601/72462/108911/229877/67839/19684/19276/78816",8
"GO:0046628","GO:0046628","positive regulation of insulin receptor signaling pathway","8/2508","31/28891",0.00408884440526781,0.0218000529387908,0.0146989376998497,"22724/69178/18762/74143/20411/93759/18479/19247",8
"GO:2000629","GO:2000629","negative regulation of miRNA metabolic process","8/2508","31/28891",0.00408884440526781,0.0218000529387908,0.0146989376998497,"20185/20602/269401/11820/15182/18028/14465/22160",8
"GO:0006457","GO:0006457","protein folding","26/2508","173/28891",0.00414676540348325,0.0220896390102073,0.0148941944560808,"68816/228005/56812/30934/12499/67738/81489/14229/268373/21371/12461/72599/272589/27055/14976/70604/56445/12464/14232/53381/18637/58233/104009/13347/22327/12745",26
"GO:0010658","GO:0010658","striated muscle cell apoptotic process","14/2508","74/28891",0.00421326531480093,0.022424381684162,0.015119898573578,"26419/22059/68949/93759/12633/11739/18537/17938/14465/75734/12176/100040531/14463/19317",14
"GO:0006606","GO:0006606","protein import into nucleus","27/2508","182/28891",0.00423390055331952,0.0224982518074579,0.0151697063581395,"11640/71805/18035/15587/15183/22059/19014/16649/50721/212999/13853/238799/230908/18969/19164/66233/170762/20472/381686/12534/106042/18761/74203/233726/226432/22218/74504",27
"GO:0014014","GO:0014014","negative regulation of gliogenesis","12/2508","59/28891",0.00424452082870156,0.0224982518074579,0.0151697063581395,"22059/235402/20666/17173/192119/12387/13131/21752/19645/12579/18096/11921",12
"GO:0030042","GO:0030042","actin filament depolymerization","12/2508","59/28891",0.00424452082870156,0.0224982518074579,0.0151697063581395,"20741/12340/50876/14026/20742/22388/19684/20947/50875/65970/12632/13829",12
"GO:0051123","GO:0051123","RNA polymerase II preinitiation complex assembly","12/2508","59/28891",0.00424452082870156,0.0224982518074579,0.0151697063581395,"26896/11622/68975/28077/22059/19014/20933/68776/66213/94112/67219/209361",12
"GO:0030218","GO:0030218","erythrocyte differentiation","24/2508","156/28891",0.00424550752357514,0.0224982518074579,0.0151697063581395,"20185/20851/11479/13423/19014/18174/104416/14151/11983/12571/98366/107371/12633/56199/233904/208638/19645/237339/230257/50875/16909/21349/238247/13829",24
"GO:0032785","GO:0032785","negative regulation of DNA-templated transcription, elongation","6/2508","19/28891",0.00428208037690034,0.0226158678121515,0.0152490103089304,"11545/57314/50721/20924/58202/66266",6
"GO:0070200","GO:0070200","establishment of protein localization to telomere","6/2508","19/28891",0.00428208037690034,0.0226158678121515,0.0152490103089304,"497652/216853/12461/21752/12464/12190",6
"GO:1901862","GO:1901862","negative regulation of muscle tissue development","6/2508","19/28891",0.00428208037690034,0.0226158678121515,0.0152490103089304,"12064/18176/79221/216805/22160/56449",6
"GO:1901800","GO:1901800","positive regulation of proteasomal protein catabolic process","19/2508","114/28891",0.00428246925597384,0.0226158678121515,0.0152490103089304,"18817/69601/56812/26419/68077/50721/64209/72607/19164/59009/30945/56469/23807/12398/106042/70797/56736/56438/22218",19
"GO:0046883","GO:0046883","regulation of hormone secretion","44/2508","337/28891",0.00428685278480079,0.022619517794737,0.015251471351882,"57915/16971/11799/68667/18555/218461/19726/20666/238377/380752/381853/50721/14645/245049/12894/214597/14661/16500/20377/14682/14683/230908/14419/12671/54003/93759/13640/320790/12288/16973/54393/18126/21416/75605/19247/30878/54126/20501/60510/18096/69150/11689/26927/12394",44
"GO:0090257","GO:0090257","regulation of muscle system process","36/2508","263/28891",0.0043215798588035,0.0227831309940019,0.0153617894428344,"11640/106393/11545/68667/230857/20191/52076/17258/17260/108655/71544/19224/12671/15370/14815/53817/68268/13400/14083/93759/66612/11739/12288/11548/18479/238871/11749/114774/100986/16531/242202/14463/14254/11474/22218/13506",36
"GO:0044773","GO:0044773","mitotic DNA damage checkpoint signaling","15/2508","82/28891",0.0043461653520082,0.0228930429461756,0.0154358988471559,"18817/22059/68077/193838/54601/79263/117229/269582/26931/17685/225131/12534/235559/27354/70681",15
"GO:0072091","GO:0072091","regulation of stem cell proliferation","18/2508","106/28891",0.00436318537149036,0.0229573239356766,0.0154792410474071,"218952/17979/22059/20666/11421/107587/12580/50721/12387/20583/52335/16974/18028/233904/21752/17311/14235/69073",18
"GO:0015812","GO:0015812","gamma-aminobutyric acid transport","7/2508","25/28891",0.004365863921819,0.0229573239356766,0.0154792410474071,"22348/21366/54393/18479/12286/14805/12298",7
"GO:0021954","GO:0021954","central nervous system neuron development","17/2508","98/28891",0.00440790474236145,0.0231386670537329,0.0156015137410602,"56217/12227/77630/235402/11924/230101/11878/14472/14682/14083/18028/70762/110532/20349/243743/21418/18227",17
"GO:1901874","GO:1901874","negative regulation of post-translational protein modification","17/2508","98/28891",0.00440790474236145,0.0231386670537329,0.0156015137410602,"56812/268373/209743/56310/18230/18752/12387/240518/327799/27050/216805/19164/69237/69216/22258/209200/76857",17
"GO:0016233","GO:0016233","telomere capping","9/2508","38/28891",0.00442945127306182,0.0231723471381526,0.0156242229273177,"19360/497652/11991/20877/74493/17165/18761/27354/332110",9
"GO:0045023","GO:0045023","G0 to G1 transition","9/2508","38/28891",0.00442945127306182,0.0231723471381526,0.0156242229273177,"69601/77044/19014/225849/54601/239985/29861/11461/12579",9
"GO:0072210","GO:0072210","metanephric nephron development","9/2508","38/28891",0.00442945127306182,0.0231723471381526,0.0156242229273177,"22412/14573/18595/12387/16371/12705/20472/21418/15229",9
"GO:1905168","GO:1905168","positive regulation of double-strand break repair via homologous recombination","9/2508","38/28891",0.00442945127306182,0.0231723471381526,0.0156242229273177,"11545/77044/216853/66233/70088/319955/11461/21853/66991",9
"GO:0001569","GO:0001569","branching involved in blood vessel morphogenesis","10/2508","45/28891",0.00451654034699091,0.0235475116303543,0.0158771819230391,"11622/18741/67122/50721/14472/12387/54485/14234/20349/14254",10
"GO:0014742","GO:0014742","positive regulation of muscle hypertrophy","10/2508","45/28891",0.00451654034699091,0.0235475116303543,0.0158771819230391,"11545/230857/17258/17260/14815/53817/14083/93759/11739/242202",10
"GO:0032365","GO:0032365","intracellular lipid transport","10/2508","45/28891",0.00451654034699091,0.0235475116303543,0.0158771819230391,"12306/19299/81535/207798/19300/18718/67166/16974/245944/26874",10
"GO:0032480","GO:0032480","negative regulation of type I interferon production","10/2508","45/28891",0.00451654034699091,0.0235475116303543,0.0158771819230391,"270151/23825/240518/19720/12914/224023/19247/217365/74019/56438",10
"GO:0061337","GO:0061337","cardiac conduction","13/2508","67/28891",0.00456725250093831,0.0237916571605001,0.0160417998690315,"68667/12293/20191/14615/17258/13052/16511/170762/12288/238871/56543/100986/13506",13
"GO:0015749","GO:0015749","monosaccharide transmembrane transport","20/2508","123/28891",0.00458756507603765,0.0238771653830133,0.0160994547765253,"13867/109880/20527/109905/11421/16337/50721/17258/353169/74011/20511/20411/23921/18260/68465/21752/24051/19247/170441/17295",20
"GO:0046546","GO:0046546","development of primary male sexual characteristics","24/2508","157/28891",0.00460899195162287,0.0239683231711729,0.0161609189689645,"218454/94109/11421/16337/18595/57816/237911/76850/20377/68328/17685/319448/56218/14725/12316/53381/100986/22668/26423/14463/238247/56449/67231/21869",24
"GO:1904377","GO:1904377","positive regulation of protein localization to cell periphery","14/2508","75/28891",0.00477528256496165,0.0248120279838465,0.0167297966920312,"56212/16971/53869/13483/13822/70546/16412/17918/228136/102502/20742/11845/20411/56469",14
"GO:1901342","GO:1901342","regulation of vasculature development","41/2508","311/28891",0.00480196909555592,0.0249295446435386,0.0168090336583064,"18654/238328/16840/69601/17300/69219/209743/16412/70097/50721/18803/14645/54601/14388/320924/17872/12387/16402/18176/15901/216805/93759/11487/101540/21752/14465/14234/226841/20349/230775/76905/22340/21872/242705/15245/15242/14463/18707/14254/11689/12394",41
"GO:0001657","GO:0001657","ureteric bud development","18/2508","107/28891",0.00482978405813207,0.0250527156139857,0.0168920831089712,"18654/22412/17300/12064/14573/20377/12387/14561/17126/15478/381157/22420/20472/14234/20471/21853/20464/15229",18
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","21/2508","132/28891",0.00485093148856705,0.0251411220803399,0.0169516921908782,"53869/319195/11799/20851/109333/218793/72584/108911/27214/11820/11491/21752/12914/12534/19684/19645/50875/19247/69957/21349/12190",21
"GO:0031348","GO:0031348","negative regulation of defense response","43/2508","330/28891",0.00487643705120675,0.0252519470631383,0.0170264172166528,"207521/14479/11622/11545/14964/16154/223723/102657/54616/270151/338364/67027/52392/210029/66294/20877/213541/14775/14289/56310/231712/23825/15015/238205/76952/26987/11441/18033/12424/12928/19645/109934/14359/65113/217365/110279/15227/15013/74019/214763/109648/18168/11689",43
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation","15/2508","83/28891",0.00488851469777401,0.0252631309887651,0.0170339581077915,"16870/26419/18008/16412/18129/19130/12387/13004/242620/54485/14707/233904/14725/12316/71648",15
"GO:0010965","GO:0010965","regulation of mitotic sister chromatid separation","12/2508","60/28891",0.00489509247203137,0.0252631309887651,0.0170339581077915,"11799/18817/20877/12235/209334/327799/224023/67629/19645/69957/83560/66991",12
"GO:0030225","GO:0030225","macrophage differentiation","12/2508","60/28891",0.00489509247203137,0.0252631309887651,0.0170339581077915,"24088/12703/12977/11820/14815/272382/93759/72147/19645/237339/245944/18089",12
"GO:0030857","GO:0030857","negative regulation of epithelial cell differentiation","12/2508","60/28891",0.00489509247203137,0.0252631309887651,0.0170339581077915,"74561/54616/108655/74123/12387/20378/67996/15901/12705/20472/252973/101809",12
"GO:0030148","GO:0030148","sphingolipid biosynthetic process","17/2508","99/28891",0.00490114233583394,0.0252730622469013,0.0170406543733939,"74559/70059/20447/57370/241447/228094/68801/67260/208449/69923/74442/20444/268656/230379/66612/338521/67630",17
"GO:0009267","GO:0009267","cellular response to starvation","27/2508","184/28891",0.00491928358458581,0.0253330573119517,0.0170811067395396,"22412/26419/74302/22059/66148/14645/12846/66615/270802/18704/75669/105787/216805/252875/110147/170822/93759/18755/67046/277854/54170/21416/52187/223255/231659/70415/13506",27
"GO:0001656","GO:0001656","metanephros development","16/2508","91/28891",0.00492518303273497,0.0253330573119517,0.0170811067395396,"22412/22422/14573/18595/107587/18590/12387/14561/16371/12705/381157/20472/14234/20471/21418/15229",16
"GO:0043242","GO:0043242","negative regulation of protein-containing complex disassembly","16/2508","91/28891",0.00492518303273497,0.0253330573119517,0.0170811067395396,"94232/69697/76707/76499/20741/106583/12340/50876/14026/20742/19684/20947/50875/65970/13829/246103",16
"GO:0003018","GO:0003018","vascular process in circulatory system","34/2508","247/28891",0.00497790804867342,0.0255564891752573,0.0172317582562176,"218952/16971/11622/68667/230857/17300/69219/11421/229877/20404/18519/330064/71544/14775/19224/207728/12671/14815/68268/14083/74617/14528/93759/18260/12288/14234/11548/109934/30878/110279/21872/16531/242202/11689",34
"GO:0043543","GO:0043543","protein acylation","24/2508","158/28891",0.00499804953463383,0.0255564891752573,0.0172317582562176,"319974/70546/17692/14645/18519/73242/11820/108672/228136/15182/110052/208146/105787/68268/228714/239667/93759/12593/228829/66233/12914/70088/226026/319955",24
"GO:0001840","GO:0001840","neural plate development","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"243905/13542/12387/226352/22772",5
"GO:0007175","GO:0007175","negative regulation of epidermal growth factor-activated receptor activity","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"19164/22088/229007/28084/232431",5
"GO:0008298","GO:0008298","intracellular mRNA localization","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"75786/29819/80913/72162/29813",5
"GO:0009130","GO:0009130","pyrimidine nucleoside monophosphate biosynthetic process","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"79059/18103/22247/20425/80914",5
"GO:0010457","GO:0010457","centriole-centriole cohesion","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"18286/12387/216543/381644/338349",5
"GO:0010917","GO:0010917","negative regulation of mitochondrial membrane potential","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"68867/74011/227733/17762/12176",5
"GO:0018158","GO:0018158","protein oxidation","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"67573/14775/58911/11757/16948",5
"GO:0034086","GO:0034086","maintenance of sister chromatid cohesion","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"12235/71175/105377/19645/226026",5
"GO:0042762","GO:0042762","regulation of sulfur metabolic process","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"12846/12387/21416/18604/12286",5
"GO:0061309","GO:0061309","cardiac neural crest cell development involved in outflow tract morphogenesis","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"12540/18741/192119/20348/22160",5
"GO:0072283","GO:0072283","metanephric renal vesicle morphogenesis","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"22412/14573/12387/12705/20472",5
"GO:0090179","GO:0090179","planar cell polarity pathway involved in neural tube closure","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"13542/57265/20377/16974/13544",5
"GO:1900025","GO:1900025","negative regulation of substrate adhesion-dependent cell spreading","5/2508","14/28891",0.0050410970251253,0.0255564891752573,0.0172317582562176,"108911/107351/13640/60595/13829",5
"GO:0034063","GO:0034063","stress granule assembly","8/2508","32/28891",0.00504371456299152,0.0255564891752573,0.0172317582562176,"228994/66475/67070/213541/21841/105787/80913/13209",8
"GO:0048011","GO:0048011","neurotrophin TRK receptor signaling pathway","8/2508","32/28891",0.00504371456299152,0.0255564891752573,0.0172317582562176,"81907/67605/225849/15114/76884/20662/19247/19268",8
"GO:2000756","GO:2000756","regulation of peptidyl-lysine acetylation","8/2508","32/28891",0.00504371456299152,0.0255564891752573,0.0172317582562176,"319974/11820/15182/110052/105787/239667/93759/319955",8
"GO:0021988","GO:0021988","olfactory lobe development","11/2508","53/28891",0.00516529539057723,0.0260862321209201,0.0175889435610926,"16870/13395/72832/723968/192119/11878/73191/20689/320790/14843/22255",11
"GO:0097720","GO:0097720","calcineurin-mediated signaling","11/2508","53/28891",0.00516529539057723,0.0260862321209201,0.0175889435610926,"13867/54446/69181/26557/26424/14200/19057/230775/26423/11474/234779",11
"GO:1902100","GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","11/2508","53/28891",0.00516529539057723,0.0260862321209201,0.0175889435610926,"11799/18817/20877/12235/209334/327799/224023/67629/17451/83560/66991",11
"GO:1905819","GO:1905819","negative regulation of chromosome separation","11/2508","53/28891",0.00516529539057723,0.0260862321209201,0.0175889435610926,"11799/18817/20877/12235/209334/327799/224023/67629/17451/83560/66991",11
"GO:0051321","GO:0051321","meiotic cell cycle","45/2508","350/28891",0.00518392342249656,0.0261587437283476,0.0176378353506256,"19360/104806/11799/18817/193838/234857/16337/23997/230700/217716/232174/237911/17701/192119/230103/76850/76499/213541/68767/243866/378430/69928/110147/68166/240255/14211/103768/78803/235559/27354/12316/17451/215387/50915/83560/17345/332110/17864/71846/12442/384619/12566/330149/12190/12745",45
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","19/2508","116/28891",0.00519848010576358,0.0262106083357265,0.0176728056616992,"20851/100201/11479/14281/19014/238377/57816/12977/18129/68235/98366/12349/14683/56199/17311/19645/18996/21349/12394",19
"GO:0003229","GO:0003229","ventricular cardiac muscle tissue development","13/2508","68/28891",0.00520764025058566,0.0262136435292422,0.0176748521760136,"17300/19014/20191/12166/19130/12387/15110/54485/320790/14725/14234/14463/18996",13
"GO:0032233","GO:0032233","positive regulation of actin filament bundle assembly","13/2508","68/28891",0.00520764025058566,0.0262136435292422,0.0176748521760136,"218952/77569/12540/109880/72754/320472/14026/15901/18643/18761/20947/18479/50490",13
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","35/2508","257/28891",0.00524905852586244,0.0264004372162835,0.0178007999788127,"14088/381038/22059/16337/11669/266690/14775/11983/14289/11820/11684/14679/17762/14528/93759/11891/12633/12725/11757/18126/12176/18115/14218/53381/110279/17295/54391/14235/21418/50490/14810/11689/26874/234779/13861",35
"GO:0032984","GO:0032984","protein-containing complex disassembly","34/2508","248/28891",0.00529977053003249,0.0266336294232806,0.0179580325200531,"94232/69697/77044/18008/76707/16337/20404/76499/16765/20741/20595/67727/106583/12340/50876/14026/20742/271221/75669/234852/22388/114741/104015/19684/20947/50875/68572/12176/270058/65970/12632/13829/13631/246103",34
"GO:0090311","GO:0090311","regulation of protein deacetylation","9/2508","39/28891",0.00532278177354047,0.0266801982618973,0.0179894320978203,"20602/14272/320365/15182/208146/105787/228714/17762/93759",9
"GO:0030835","GO:0030835","negative regulation of actin filament depolymerization","10/2508","46/28891",0.00533081336476694,0.0266801982618973,0.0179894320978203,"20741/12340/50876/14026/20742/19684/20947/50875/65970/13829",10
"GO:0033028","GO:0033028","myeloid cell apoptotic process","10/2508","46/28891",0.00533081336476694,0.0266801982618973,0.0179894320978203,"20851/104416/17260/320404/11845/20583/11491/93759/17311/18707",10
"GO:0046326","GO:0046326","positive regulation of glucose import","10/2508","46/28891",0.00533081336476694,0.0266801982618973,0.0179894320978203,"13867/109905/16337/17258/20511/20411/18260/68465/21752/19247",10
"GO:0048265","GO:0048265","response to pain","10/2508","46/28891",0.00533081336476694,0.0266801982618973,0.0179894320978203,"12287/12846/73242/11488/18752/14528/12286/26431/14805/12394",10
"GO:0001704","GO:0001704","formation of primary germ layer","18/2508","108/28891",0.00533653001565538,0.0266870064293101,0.0179940225834,"11426/17300/12166/12387/16410/17126/16402/15110/235626/20472/14465/226352/14234/15227/22415/14463/21349/21909",18
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway","28/2508","194/28891",0.00534653508037415,0.0267152315680033,0.0180130537094429,"14479/381038/11545/66168/22038/22059/268373/69754/17701/14775/11820/12387/12235/15182/74143/27050/20583/216805/68949/170770/64209/93759/29813/15201/22062/14463/12122/56449",28
"GO:0032091","GO:0032091","negative regulation of protein binding","17/2508","100/28891",0.00543856218164371,0.027108732241456,0.0182783760873367,"22038/56812/26419/18008/11421/72832/244058/20877/94245/15901/170822/16401/226352/66849/19268/83560/11461",17
"GO:0071774","GO:0071774","response to fibroblast growth factor","17/2508","100/28891",0.00543856218164371,0.027108732241456,0.0182783760873367,"15587/230103/14176/14733/20377/107971/12387/15370/237222/54485/101540/20662/21416/19247/30878/21385/15245",17
"GO:0090630","GO:0090630","activation of GTPase activity","17/2508","100/28891",0.00543856218164371,0.027108732241456,0.0182783760873367,"57915/56212/67299/108911/71544/76795/72238/67046/19387/12928/109934/66790/110279/74694/209478/207592/78816",17
"GO:0010827","GO:0010827","regulation of glucose transmembrane transport","16/2508","92/28891",0.00549270537087946,0.027258107062077,0.0183790937868946,"13867/109880/109905/11421/16337/50721/17258/74011/20511/20411/23921/18260/68465/21752/19247/17295",16
"GO:1903321","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","16/2508","92/28891",0.00549270537087946,0.027258107062077,0.0183790937868946,"56812/268373/209743/56310/18230/18752/12387/240518/327799/27050/19164/69237/69216/22258/209200/76857",16
"GO:0009165","GO:0009165","nucleotide biosynthetic process","36/2508","267/28891",0.00551014520594392,0.027258107062077,0.0183790937868946,"11545/23972/595136/66114/11949/79059/18597/19139/110639/18103/230103/73132/78830/22247/66218/13178/66052/27425/68198/218756/216805/66588/216739/50799/20425/108147/230075/80914/229363/66454/18126/18604/69698/54391/353172/14919",36
"GO:0046545","GO:0046545","development of primary female sexual characteristics","20/2508","125/28891",0.00551568958812124,0.027258107062077,0.0183790937868946,"109685/11622/218454/20851/17300/94109/16337/18595/268903/230103/20377/242523/93759/229357/17311/238871/26423/12190/26927/12394",20
