"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045786","GO:0045786","negative regulation of cell cycle","212/6711","400/28891",1.74991935952464e-38,1.02545274468144e-35,4.58997987029381e-36,"18148/233805/56371/83560/239789/17193/76464/67052/100502766/28114/30949/17425/15370/12443/378430/12580/231724/268465/20834/52040/52004/108989/75430/12579/14365/11909/93762/14155/102423/18747/107976/211651/66214/12450/12226/208583/104418/380629/19361/216965/67629/234736/229543/208266/69754/56150/68729/67177/11920/76454/68953/103844/227292/68077/227331/21951/225160/79263/66977/68193/107047/633285/77011/15937/67490/235661/52696/76843/68034/66854/14451/12189/21858/21803/229228/19367/24100/225372/26941/107995/69034/21929/12649/67141/22680/16600/12366/16878/66131/18392/71059/69917/22385/109019/12237/66971/100683/329795/100342/270669/12449/226591/12576/19211/71375/67941/12905/28000/27103/208768/12192/12581/26427/192231/269582/12568/70799/28010/17246/107503/231600/12952/26931/19054/68251/17535/214384/53817/16319/170731/17245/327799/20937/19357/66209/12144/219158/17120/11789/19355/234069/13383/20674/13853/330177/15574/52468/225131/68067/26416/235323/83456/23871/12228/14184/13555/23834/214444/72772/12387/56453/52679/18004/83383/50523/71943/52477/105837/56190/18005/19891/12162/22589/18749/20460/225849/225182/11819/70681/12606/22137/216810/12575/11785/12193/20112/14841/27223/22591/27354/20104/72611/50915/11852/229841/319955/269424/15446/209334/12399/19650/66442/74268/22059/12021/107829/19272/12577/193838/12795/68592/17283",212
"GO:1901873","GO:1901873","regulation of post-translational protein modification","169/6711","295/28891",1.5240418988659e-36,8.1866450667413e-34,3.66438495157142e-34,"18148/233805/80985/56371/107831/67046/12042/75826/11797/319974/59026/66412/14629/22187/26903/20115/22210/24116/23988/50873/14828/26419/99982/83945/20439/16885/93762/67819/11305/56717/14461/56637/233900/22196/140858/22185/51812/15519/208727/67245/13653/56150/110147/216869/67121/230738/18570/170930/18627/12328/15353/12234/13163/15161/68077/74244/57320/211770/73945/67490/12189/21803/78246/13205/22215/107995/21929/67141/56812/19165/22385/269523/24064/22393/67561/208650/93836/76719/67898/28135/68350/19211/59004/54473/21353/77891/237107/224619/56424/17846/20677/71974/11863/12568/105193/70611/231600/56289/12952/67313/72345/18786/18045/66647/327799/26420/20937/65019/328572/105171/230904/56486/13853/17257/21402/93765/69216/70097/56438/13626/217410/11820/18432/14184/55982/22433/12387/100737/228775/15183/232341/27050/208836/15502/105837/116848/50754/11793/108705/332110/16396/192656/69612/226976/56085/64209/56469/217379/67025/15251/21812/18046/104806/57741/81898/105689/56693/319955/70620/117198/225896/75141/14238/50995/20698/268373/17913/12005/71890",169
"GO:0042176","GO:0042176","regulation of protein catabolic process","195/6711","369/28891",2.91056512946595e-35,1.44319252496442e-32,6.45980487438556e-33,"56371/107831/27681/19359/19052/224997/17248/18245/22350/22123/211323/93687/22284/14811/192176/12398/66498/68795/14629/54609/224727/22187/70247/26903/74841/23988/50873/11865/269695/26419/223870/76892/11305/13121/18747/14673/75234/231672/56637/233900/55988/15519/76375/72584/15516/103573/56150/15357/170930/11551/12328/12234/18023/53325/71472/68077/77128/74244/106039/79263/76867/71492/57320/77006/15937/211770/67490/53312/59029/76843/68034/50721/21858/107995/27373/23806/21929/56812/17127/19192/17754/19165/54375/67588/230598/18763/102122/269523/225055/22393/13194/235406/329795/208650/20588/52892/84092/110616/17999/227693/68135/22410/13010/56424/17846/11502/56468/17246/231600/101943/72345/26420/219158/224703/321006/228769/11789/230904/54198/14775/67903/232334/112406/56486/71732/13853/269473/53323/229317/30940/225131/56438/217410/11820/237353/242960/20620/18263/210992/16971/20682/228775/13666/19358/50754/12306/216157/108705/332110/21945/16396/232286/56085/64209/94232/235542/69807/20660/59025/56469/83814/94190/217379/67025/280408/93739/238896/105689/14084/14198/59009/70620/208092/225896/14238/114128/11836/101240/226089/74374/244058/56458/193670/242669/239510/76294/56440/56291/22418/12795/12005/11816/19349/218203/71890",195
"GO:0006913","GO:0006913","nucleocytoplasmic transport","191/6711","359/28891",4.34021685132489e-35,1.86513585490935e-32,8.34844518560106e-33,"18148/224092/56417/15526/16648/234865/71810/67890/103468/20848/28114/66118/268420/66511/240354/192170/83946/192176/12631/70769/230673/12034/18141/66244/72322/108989/11865/13207/11909/13211/13680/73826/18747/20238/56637/71844/13605/22196/218210/59015/71983/15519/12317/15516/13684/103573/227720/22687/54194/64930/230738/19330/16211/26356/19082/18709/269800/225160/57320/54196/15937/66679/226747/13557/65246/16905/12953/18708/12189/50721/72124/21803/18015/223527/19386/320938/100764/213990/269113/320727/229709/75547/18763/19014/19259/208104/18128/353258/12576/17999/231386/231452/54563/73192/16480/18753/67669/11487/230908/19055/19042/12568/13726/72149/230500/235626/56009/17246/75751/214585/74203/12326/21849/53817/16646/14180/19653/328572/20472/18012/20926/24015/234069/234733/109095/68278/13853/56274/76582/26416/55948/17149/58231/20218/16589/22433/15568/12014/18969/19387/15183/232341/19335/13488/223690/22166/217378/72993/18035/381686/108705/53319/19069/238799/20383/69482/227154/16647/11737/217827/12575/75788/73473/68051/110862/70572/19384/319757/110750/66233/16543/71805/29810/72787/19250/70686/100019/74412/22059/12021/107829/56488/72170/67628/20422/21937/56291/12005/14634/13663/21681",191
"GO:0051169","GO:0051169","nuclear transport","191/6711","359/28891",4.34021685132489e-35,1.86513585490935e-32,8.34844518560106e-33,"18148/224092/56417/15526/16648/234865/71810/67890/103468/20848/28114/66118/268420/66511/240354/192170/83946/192176/12631/70769/230673/12034/18141/66244/72322/108989/11865/13207/11909/13211/13680/73826/18747/20238/56637/71844/13605/22196/218210/59015/71983/15519/12317/15516/13684/103573/227720/22687/54194/64930/230738/19330/16211/26356/19082/18709/269800/225160/57320/54196/15937/66679/226747/13557/65246/16905/12953/18708/12189/50721/72124/21803/18015/223527/19386/320938/100764/213990/269113/320727/229709/75547/18763/19014/19259/208104/18128/353258/12576/17999/231386/231452/54563/73192/16480/18753/67669/11487/230908/19055/19042/12568/13726/72149/230500/235626/56009/17246/75751/214585/74203/12326/21849/53817/16646/14180/19653/328572/20472/18012/20926/24015/234069/234733/109095/68278/13853/56274/76582/26416/55948/17149/58231/20218/16589/22433/15568/12014/18969/19387/15183/232341/19335/13488/223690/22166/217378/72993/18035/381686/108705/53319/19069/238799/20383/69482/227154/16647/11737/217827/12575/75788/73473/68051/110862/70572/19384/319757/110750/66233/16543/71805/29810/72787/19250/70686/100019/74412/22059/12021/107829/56488/72170/67628/20422/21937/56291/12005/14634/13663/21681",191
"GO:0042254","GO:0042254","ribosome biogenesis","177/6711","322/28891",5.09914097121165e-35,2.05431641877689e-32,9.19522723821785e-33,"20103/18148/224092/234384/72344/213895/19942/68147/227656/66942/68731/102462/66596/382137/225215/227522/226982/217869/208144/27966/223499/54127/66448/74097/27207/20115/215194/68083/213541/65961/110954/99480/17975/448850/12261/66475/70285/27998/14109/215193/75593/67040/20055/20088/105372/72584/140546/20085/103573/98956/67222/107071/118451/72554/76130/15278/64930/207704/20227/11837/68966/117109/74778/68077/78394/68193/267019/225348/30946/13205/20042/217995/229937/20935/218629/234344/100609/56321/66164/217038/68533/14000/66249/245474/77591/67459/353258/20091/19211/59014/76846/67493/67973/67941/231452/67223/237107/208768/224619/101592/27993/67936/195434/208366/57808/214616/75751/68040/52705/18572/72181/52535/104662/106338/67014/66878/18813/20937/66489/66362/227715/72284/24015/20044/216987/229317/67115/67134/59028/52513/52202/18432/74112/433864/320790/66446/57316/16785/75422/78796/70078/75273/68845/78581/108707/72515/68052/19069/67920/268449/70683/68979/69126/14300/19384/237730/66870/224823/83485/67025/20104/227674/57741/216119/13871/19896/109075/66254/100019/28126/106298/66538/67619/73674/110816/17089/110109",177
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","170/6711","304/28891",6.11004044186227e-35,2.31678356989672e-32,1.03700438706777e-32,"18148/22057/234594/71723/51810/13548/51796/67039/22668/27374/68035/19205/378430/21379/268420/192170/23879/233908/22352/15387/217351/75901/11758/70640/213541/229096/67031/17975/12261/16969/13207/225027/107701/13211/83486/19704/56717/27998/14105/12696/67040/22185/230753/229700/233033/15381/20382/28036/72289/16549/224902/229663/19826/231769/230738/66354/232791/107817/66660/227331/170791/108013/56215/633285/17350/22695/54196/15384/72308/13164/15388/73158/19655/70248/22030/19317/14573/22722/11991/229709/69125/18789/100342/54624/15481/230721/225929/214290/18458/231386/67493/14904/28000/12192/53872/230908/170771/239528/21841/140488/101214/67207/15572/103135/110809/74203/72068/74480/74108/217980/75420/22608/66362/19653/227715/70439/12457/67959/20926/234069/109095/19656/108014/213988/77134/71701/74645/20462/17149/22339/230594/11792/13555/20218/74326/664883/66446/15568/100041953/93686/57317/140486/381305/52477/56190/233833/15473/319817/20383/80913/244551/217827/73473/12193/228994/231464/80912/17164/235497/76183/19877/19652/272009/72486/104625/72162/237400/52502/56403/212943",170
"GO:0051656","GO:0051656","establishment of organelle localization","237/6711","491/28891",2.19771646057131e-34,7.87026683602369e-32,3.52277240843623e-32,"18148/224092/83560/27681/108000/21754/108012/76464/68581/67052/20869/51810/100502766/234857/212733/228421/22350/11777/12560/13429/14158/16590/100041286/77038/22631/76510/22187/11776/12631/22210/50873/26419/67581/108911/19324/230872/18536/16580/15185/19294/18039/14461/14070/71923/338367/13605/56426/27060/101706/67629/67064/83431/59041/103573/72415/53869/52639/381269/67095/56150/110033/17886/15368/18570/67177/11920/19326/16211/68953/60595/18472/20528/66977/18124/228355/13426/17350/75964/75665/27096/16905/72124/27419/67849/26941/58994/76895/67037/22680/52023/19339/103967/211556/53378/16574/17758/12237/24064/14048/56208/68861/76205/210998/16561/67898/28135/54141/353258/103583/59014/68196/94245/18508/64540/231452/13589/26395/381293/211446/76499/59040/109246/13191/77053/213993/14533/78798/12568/216131/66934/225523/214585/109359/73178/78906/16319/21335/18221/11778/67774/77579/66682/56632/320191/60409/18607/20224/240756/17120/68053/15227/11789/52906/52563/70612/24015/18208/15239/20844/13383/59005/17257/20619/56444/108907/244329/81601/56273/15114/105513/18457/56715/69940/214444/50518/12387/17920/11840/17910/17755/15183/20971/26875/245049/16412/107338/319613/18806/102058/384619/18005/66196/332110/217325/16560/19069/76707/72114/233489/234852/17828/11981/70681/76123/381318/93670/72080/19384/75608/20616/15251/16906/12934/17760/17281/225898/83767/229841/12615/64933/208092/270058/100019/66442/12890/225642/74006/14389/75914/66482/16190/17913/15194/12617/50907/19349/386649",237
"GO:0072594","GO:0072594","establishment of protein localization to organelle","221/6711","452/28891",3.55319102533394e-33,1.20546680785803e-30,5.3957321886096e-31,"56417/27681/16648/234865/30055/67890/103468/20848/54673/71446/12402/12300/22284/83946/192176/22631/224727/13198/57743/11776/12631/231430/70769/230673/12034/100504663/18141/15525/21454/108989/11865/14652/14828/75387/13207/11909/71844/13605/218210/103737/12465/12177/71983/15519/68818/15516/270096/53869/381038/227720/66821/69754/22687/17713/668173/230738/68729/21752/15510/16211/26356/18709/18633/13557/11781/75669/16905/497652/11632/69089/12953/18708/12189/50721/21803/18015/12468/19305/12461/19386/21929/53333/73078/218441/320938/213990/269113/56330/320727/17113/69917/20787/21855/22378/27058/56208/19014/245474/19259/15481/18128/17714/17999/74043/66384/16480/18753/67669/15277/230908/225326/19055/68653/104831/21856/30056/58801/230500/66541/75751/214585/74203/21849/16646/170731/622675/67437/69276/27057/14180/328572/70297/67713/235442/20472/20661/30058/15239/20844/12462/13853/56274/76582/26416/12469/56273/58231/11426/68512/78688/56428/22433/194309/107305/56535/15568/18969/15183/19335/13488/74718/72993/18035/15502/56794/50754/381686/108705/69923/19069/432486/72836/238799/69482/64209/16647/66169/12575/56322/75788/68051/20660/110862/70572/19384/319757/12028/75608/68115/110750/93757/53421/227738/245944/74257/66233/65098/404634/16543/71805/29810/19325/192193/12492/21854/217337/69019/22059/20191/28084/170770/230895/216853/223696/70160/72170/21937/19349/81905/14634/13663",221
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","202/6711","402/28891",1.72442737116612e-32,5.44796722954083e-30,2.43853849407571e-30,"20103/18148/233871/234384/234594/74383/320951/67052/51810/100502766/50783/16569/22350/20842/71276/226982/217869/208144/223499/54127/66448/100041286/13006/24061/192176/229584/231123/13665/279561/213541/229096/22437/110954/108989/26419/12261/11993/66475/16580/17868/100732/20779/14109/12696/101706/67064/233406/67300/20085/53869/118451/229663/68729/11837/259279/16211/68953/107817/74778/68077/68142/102502/212307/68193/26370/17350/227753/230376/23881/27041/14248/19822/228859/30946/229906/14086/13205/11465/69871/107995/219103/70012/67141/22680/76789/52023/20935/218629/74393/73205/75547/66164/13194/22003/233276/67955/28135/54141/225929/71819/18810/19211/59014/67941/13589/72119/224619/101592/13008/76499/53872/21841/65256/668880/70799/225523/100088/22154/109359/74203/78906/72181/72068/16319/17258/170731/17245/77579/26420/328572/20873/12457/68813/50875/236266/71909/20044/229317/319675/66296/14786/320394/268396/105513/20620/214444/226562/14705/16785/15183/232341/27050/381305/16412/20185/384619/18005/332110/74470/76707/23994/268449/234852/20460/16581/382406/70681/13169/13494/80913/328580/13007/20807/76123/228994/67070/231464/66311/75608/83485/67025/381644/20104/20239/238896/68794/319939/225898/229841/12615/208092/110911/19084/12633/100019/104625/110816/12617/20892/217695/110109/20775",202
"GO:0006302","GO:0006302","double-strand break repair","163/6711","296/28891",1.77485745920505e-32,5.44796722954083e-30,2.43853849407571e-30,"234857/68094/233908/22632/268465/75178/229584/67788/17215/104570/72931/20586/69596/60530/29861/99982/22594/16969/19691/17216/109145/107976/211651/56456/19361/15193/234736/229543/71777/21975/66962/108138/103537/11920/21761/18968/231855/56420/52864/78610/68142/71514/226151/67711/17350/22160/109275/59029/11546/114714/12189/50721/14050/223989/67849/13870/17218/12649/225888/68149/98415/239985/272551/69917/93760/109019/191578/269523/73247/14048/100683/67561/50505/319583/20588/59004/19364/17217/64050/28000/66911/243897/19362/50755/228140/12055/235626/15270/68251/233826/17535/17314/19357/66209/12144/71567/236904/77044/73747/213389/15574/93765/78412/68067/81601/104721/69747/71991/232811/56505/14194/80886/56515/384619/68047/56196/19891/18294/20587/12054/72836/269254/107823/97827/227867/225182/94232/70681/67956/66634/14375/140917/11785/225876/56249/27223/117599/27354/244694/104806/66233/216049/72612/66713/319955/77782/19714/70620/17219/209334/237911/54125/22059/13831/216853/193838/212377/20422/227622/54380/18970/59047/71890",163
"GO:0198738","GO:0198738","cell-cell signaling by wnt","223/6711","462/28891",2.02140419975342e-32,5.92271430527752e-30,2.65103775671011e-30,"75826/20438/80707/20869/14241/16469/22411/18741/66277/211383/67943/12614/12443/271457/12560/93687/432940/14370/192199/107934/50781/629378/73739/13393/13198/74256/74025/20586/22210/23988/56805/50873/11865/20439/14365/21888/67916/20779/56297/216795/13144/56637/53883/15248/213326/19664/72043/13653/21887/227210/68889/67087/70495/24136/16400/21752/26563/22417/14783/56484/19043/74775/12234/67488/20377/22412/21951/21885/17869/22409/14735/54644/73016/27041/18163/26385/21415/21803/20583/13205/20042/26941/27373/21929/16600/208846/17127/13543/68911/18763/73389/73668/269523/13194/195208/329795/58799/320587/54624/18128/84092/19211/59004/103583/13542/21983/353310/16480/22410/268980/70122/68010/80288/20677/67772/104831/12995/19042/110648/11984/70425/13726/103978/18099/72345/13001/14173/16646/21886/14371/67974/14180/219158/14773/240756/11789/100201/218581/107515/58198/54198/70300/72780/232334/20674/13853/56274/380718/26416/16348/72125/20680/29811/214897/11820/14184/58231/11426/30838/494504/12387/14366/16971/20682/22421/232341/56505/50523/11538/56515/24088/21844/19273/360216/56332/22422/18605/621976/14368/16825/381259/72114/12054/380702/93840/665113/17847/235542/14369/218952/230824/26401/244152/20319/12558/14362/22083/235497/319998/329252/16543/67020/269424/244667/21416/13544/103236/13395/233328/67457/56458/97064/170758/21833/59024/18033/22418/12005/11816/14634/71890/53627/16974",223
"GO:0016055","GO:0016055","Wnt signaling pathway","222/6711","460/28891",2.87211539427184e-32,8.04941557890274e-30,3.60296031839777e-30,"75826/20438/80707/20869/14241/16469/22411/18741/66277/211383/67943/12614/12443/271457/12560/93687/432940/14370/192199/107934/50781/629378/73739/13393/13198/74256/74025/20586/22210/23988/56805/50873/11865/20439/14365/21888/67916/20779/56297/216795/13144/56637/53883/15248/213326/19664/72043/13653/21887/227210/68889/67087/70495/24136/16400/21752/26563/22417/14783/56484/19043/74775/12234/67488/20377/22412/21951/21885/17869/22409/14735/54644/73016/27041/18163/26385/21415/21803/20583/13205/20042/26941/27373/21929/16600/208846/17127/13543/68911/18763/73389/73668/269523/13194/195208/329795/58799/320587/54624/18128/84092/19211/59004/103583/13542/21983/353310/16480/22410/268980/70122/68010/80288/20677/67772/12995/19042/110648/11984/70425/13726/103978/18099/72345/13001/14173/16646/21886/14371/67974/14180/219158/14773/240756/11789/100201/218581/107515/58198/54198/70300/72780/232334/20674/13853/56274/380718/26416/16348/72125/20680/29811/214897/11820/14184/58231/11426/30838/494504/12387/14366/16971/20682/22421/232341/56505/50523/11538/56515/24088/21844/19273/360216/56332/22422/18605/621976/14368/16825/381259/72114/12054/380702/93840/665113/17847/235542/14369/218952/230824/26401/244152/20319/12558/14362/22083/235497/319998/329252/16543/67020/269424/244667/21416/13544/103236/13395/233328/67457/56458/97064/170758/21833/59024/18033/22418/12005/11816/14634/71890/53627/16974",222
"GO:0010948","GO:0010948","negative regulation of cell cycle process","169/6711","314/28891",5.33752288008421e-32,1.43356968687595e-29,6.41673255013633e-30,"18148/233805/56371/83560/17193/76464/67052/100502766/28114/30949/12443/378430/231724/268465/52040/52004/108989/75430/12579/11909/93762/14155/102423/107976/211651/66214/12450/208583/104418/19361/216965/67629/234736/229543/208266/69754/56150/68729/67177/11920/76454/68953/227292/68077/227331/21951/225160/79263/66977/68193/107047/77011/15937/67490/235661/52696/76843/68034/14451/12189/19367/24100/225372/107995/12649/67141/22680/16600/12366/16878/66131/18392/69917/22385/109019/12237/100683/329795/270669/12449/226591/19211/71375/67941/12905/28000/27103/208768/12192/12581/26427/269582/70799/28010/17246/107503/231600/12952/26931/19054/68251/17535/53817/16319/17245/327799/19357/66209/12144/219158/17120/11789/19355/234069/13383/20674/330177/15574/52468/225131/68067/26416/235323/14184/13555/23834/214444/72772/56453/52679/18004/71943/105837/56190/18005/19891/12162/22589/20460/225849/225182/70681/22137/216810/12575/11785/12193/20112/14841/27223/22591/27354/20104/72611/50915/229841/319955/269424/209334/19650/66442/74268/22059/12021/107829/193838/12795/68592/17283",169
"GO:0000280","GO:0000280","nuclear division","217/6711","450/28891",1.66173461571754e-31,4.28461653316611e-29,1.91781666597128e-29,"56371/83560/76464/17687/67052/51810/105988/100502766/78267/234857/30949/228421/18014/16569/20842/20962/378430/223499/83946/192199/100041286/13006/24061/17701/192176/268465/60611/75178/57028/224727/22187/12034/22210/227707/60530/108989/50878/75430/76915/23825/93762/66197/16580/211651/66214/56637/14748/103733/13860/19361/101706/12317/67629/67064/233406/67300/83431/72415/53869/30839/54194/56150/110033/110147/67121/67177/11920/12877/22417/18023/16211/68953/18027/52864/74117/68142/66977/68193/107047/633285/17350/13206/23997/54392/114714/235661/52696/72124/21803/223989/13164/67849/15512/107995/58994/68612/70012/12649/67141/22680/76789/52023/74393/16878/22385/218294/72634/12237/56208/13194/50505/28135/54141/71819/12576/19211/59008/19364/59014/77891/13589/19362/381293/54611/72119/56399/71782/51792/76499/77053/78798/70799/20399/69260/66934/231600/70099/100088/109359/17535/26428/78906/98733/14211/16319/18221/327799/68549/67655/19357/19183/17120/68053/11789/52563/17771/19355/234069/213389/72549/83456/16001/108907/81601/14184/105513/102920/14087/214444/75033/21974/217716/71943/384619/18795/105837/330149/18005/229776/332110/12162/76707/234852/16581/70681/13494/22137/216810/381318/69928/20112/14841/19384/67070/75608/232174/64707/22629/104806/230700/225898/66713/229841/208092/209334/72787/66442/237911/20698/723951/12577/193838/12617/20892/73333/22418/386649",217
"GO:0022411","GO:0022411","cellular component disassembly","221/6711","462/28891",1.99388561414194e-31,4.94330256490728e-29,2.21264796290002e-29,"11845/67890/213556/329015/68094/276770/11740/228421/217207/23829/80877/211323/59026/76055/57028/12631/26903/108124/20586/12034/100504663/77573/50873/109242/66663/68572/194952/17997/13631/19704/65973/21968/15185/106064/56637/13860/12177/210356/216965/67064/83431/13838/11827/381038/52639/69754/54194/14489/209815/23830/18627/68953/16801/78610/234695/74747/18472/74244/212307/17869/56215/227753/77006/54723/67490/11938/14248/75669/14251/13829/72349/319801/18708/56422/20583/78246/14086/320827/99512/15512/19305/22367/17754/320806/67588/17758/20787/93760/22241/225363/269523/108853/56208/22003/20588/15481/68350/12611/66853/18706/29869/56431/235072/27360/67871/68041/18008/72119/13010/76499/94178/226519/15277/67846/106025/225326/320878/13191/78798/12568/74187/77987/73472/68184/11783/170731/12539/286942/74781/67006/65019/319162/11789/100502841/213948/271221/24015/50875/77044/12484/56486/23794/78926/194401/67453/23871/260315/19230/16001/81601/268396/235040/56273/228361/67443/105513/227634/68732/17755/232341/29877/69408/12340/66454/16412/380969/107338/102058/224432/50754/232227/67379/11793/12343/20741/18003/20587/76707/269254/234852/56085/114741/227298/244962/66169/94232/280411/75788/17957/12313/12028/75608/80986/15251/21812/93739/245944/65970/20393/51800/17281/225115/208092/66734/270058/22333/74374/67841/22059/14026/74392/74006/235130/230895/100502698/106583/15194/23991/78428/26921/12795",221
"GO:0034470","GO:0034470","ncRNA processing","203/6711","413/28891",5.74043633376607e-31,1.37047602249837e-28,6.13432202372428e-29,"18148/54351/108943/56417/72344/20848/213895/19942/68147/227656/28114/66942/68730/68731/102462/382137/227522/208144/27966/223499/68626/54127/74097/14911/20115/21357/215194/234734/213541/65961/17975/70885/448850/13207/57773/70285/22099/68510/18130/27998/215193/103284/52686/67040/20055/20088/70047/105372/229543/66369/140546/20085/98956/230233/28036/67222/107071/72554/76130/15278/20227/21752/68966/117109/52575/227695/74778/68857/68077/78394/229780/66381/13206/15547/225348/30946/21803/13205/109077/217995/100233175/229937/234344/100609/224907/72634/71957/66971/23992/217038/76265/68533/14000/245474/77591/67459/214290/59014/67493/67973/72656/381802/67223/241624/76793/208768/320816/66628/69185/66078/100929/27993/239528/67936/195434/208366/57808/214150/52705/18572/72181/75284/240174/104662/106338/66878/18813/67789/20937/66489/53424/74108/19766/100087/66362/67053/227715/228019/70650/17257/216987/67115/59028/52513/83456/227682/71701/52202/230594/104721/320790/236511/66446/231413/57316/75422/66966/78796/69961/72167/75273/68845/13865/68260/78581/108707/72515/67920/20383/70683/68979/98985/80913/14300/237730/68291/80912/224823/67025/20104/83669/216119/13871/70422/19652/69882/19896/109075/66254/236790/56361/211064/22059/67619/73674/110816/17089/329504/211006/233802/72341/110109/78697",203
"GO:0031647","GO:0031647","regulation of protein stability","167/6711","316/28891",2.17784019891591e-30,5.01369925793284e-28,2.24415788918365e-28,"18148/12912/80985/21386/75826/72344/67052/20438/21423/71446/54343/22284/17701/192176/224727/20115/192652/12034/22210/23988/53376/50873/21454/83945/378702/66868/67819/65973/12017/15185/56717/67916/20779/215193/18712/56426/12465/15519/66459/12317/13200/15516/76500/13838/66962/29816/69754/64930/68729/54197/21752/12328/15510/12234/68833/15161/71472/68077/14252/79263/57320/215114/227753/77006/18628/66889/54644/16905/14251/18708/50721/18016/12468/12461/22680/217166/17127/20787/14433/22393/23992/50789/57437/67955/15481/28135/68350/84092/19211/16987/103583/338467/13542/237107/22410/56424/232430/664994/17846/230908/20677/338337/101206/66408/17246/231600/56289/18099/12539/65019/68585/219158/328572/21372/74126/19035/12462/67903/103425/56274/30940/235323/67657/12469/12914/58231/69747/22433/11933/71718/15183/19358/20185/50754/20913/56336/67213/72114/23994/407786/66169/66897/66671/66634/11785/83814/319757/210376/67025/231130/56693/229841/67020/29810/56351/13544/68020/30957/110789/22059/21848/170822/15901/15194/12572/218203/57439",167
"GO:0030900","GO:0030900","forebrain development","206/6711","425/28891",2.35882631016169e-30,5.24310151562146e-28,2.3468395339939e-28,"12912/59030/21386/22151/18741/18014/13845/211323/21420/23879/20563/22284/15387/30841/17701/76510/242620/22187/15904/76574/11977/20586/11803/232906/99982/22594/12570/75409/13167/18536/67378/54713/20779/14461/56637/231380/72338/213326/83431/19664/11682/11878/268882/64930/18222/14810/24136/22417/269295/15205/110350/20664/223701/15452/18472/16870/74244/114142/13796/18124/668303/18131/16565/18015/18016/20315/99512/16795/18423/19305/216850/14013/19823/100609/77040/57810/19165/93760/73668/21375/218772/16485/77630/18128/19211/328365/67263/18508/381293/13131/77053/12929/110648/329559/12568/15531/252838/12032/235626/15572/18992/107503/225523/71877/238057/244585/11783/50913/14173/21335/77579/20689/14182/18227/320191/75420/18541/68585/70223/18844/16568/20466/18012/58198/19280/20674/209012/207615/243743/19091/20462/244329/18994/18846/11820/100182/14184/13555/16975/15114/72832/50768/320790/12387/18479/228662/22421/668158/81907/21974/233552/14842/13488/140486/65100/15902/58234/65079/58208/241062/20185/18795/14790/14843/20481/13865/22422/16560/22589/23790/20460/18212/11819/20807/13844/13797/19434/76089/319757/244152/12028/94190/12558/11804/15251/17172/18993/18223/18293/230676/244667/21416/30957/21821/13395/71137/68146/70762/170758/30928/12767/218194/15194/22418/14634/16974",206
"GO:0050767","GO:0050767","regulation of neurogenesis","229/6711","494/28891",5.2052700770058e-30,1.11843903054598e-27,5.00619132669224e-28,"20869/20312/54673/13385/56381/27374/20352/11421/211323/17190/20563/22352/16590/69743/84653/70237/242620/15904/71955/56711/213541/11865/26419/99982/12579/16885/14365/13631/18536/12017/23873/19744/56717/54713/18039/231672/17173/14461/14025/20238/56637/269951/67287/83431/13838/59041/13841/12064/108138/67095/18222/24136/18627/387216/21752/76454/23966/66354/15205/74117/227292/97165/18472/16870/76901/13048/13640/17869/19266/67490/320027/21803/18015/15207/18016/235611/20315/18109/19317/27279/217166/16878/67838/57810/382253/230598/22241/319583/26396/104156/22326/229285/18128/14254/78748/19211/20539/320563/70083/29869/18508/67784/28000/26395/19016/54485/13131/53605/53872/19055/63953/329559/319740/12568/12032/107503/18742/50913/98733/13690/14173/170731/15214/108100/20482/76965/320191/16542/74132/20320/68585/328572/18844/18208/19280/12484/18606/20674/12724/20353/17257/140570/22129/12561/217715/243743/109880/16195/22339/18846/14184/13555/16975/15114/11426/320790/12387/18479/14366/20893/16971/22421/17755/235402/11538/15902/58234/65079/16412/24088/545156/21844/14843/20481/24001/12306/216858/22422/79362/20358/12162/233489/665113/12677/17118/18212/13169/214968/67414/14375/17158/20807/13844/21909/75788/20681/69807/20660/12361/14297/76089/319757/20616/15251/17172/22629/14912/20393/216049/17760/18223/66713/244667/13003/15213/244058/72162/22059/74006/18845/723951/13047/12767/15901/22418/11816/14634/18755/210108",229
