gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_replicate_count,exo_mean_signal,exo_min_qvalue,exo_samples,endo_peak_count,endo_replicate_count,endo_mean_signal,endo_min_qvalue,endo_samples,category
Tnfrsf10b,chr14,69767472,+,69764972,69767972,69767480,69767936,1117,34,1,1,6.26268,11.6585,NSCv1,2,2,7.09225,7.73871,NSCM1;NSCM3,endo_only
Bin3,chr14,70100145,+,70097645,70100645,70099980,70100343,1119,31,1,1,4.14196,7.72894,NSCv3,2,2,6.348595,11.2737,NSCM2;NSCM3,endo_only
Pdlim2,chr14,70177681,-,70177181,70180181,70176603,70177143,1120,43,1,1,5.04239,11.4267,NSCv3,4,3,7.524817500000001,7.46559,NSCM1;NSCM2;NSCM3,endo_only
Lrrc63,chr14,75130881,-,75130381,75133381,75130970,75131209,1158,19,0,0,0.0,1.0,,2,2,5.380605,11.7471,NSCM2;NSCM3,endo_only
Lcp1,chr14,75131101,+,75128601,75131601,75130970,75131209,1158,19,0,0,0.0,1.0,,2,2,5.380605,11.7471,NSCM2;NSCM3,endo_only
Lcp1,chr14,75131159,+,75128659,75131659,75130970,75131209,1158,19,0,0,0.0,1.0,,2,2,5.380605,11.7471,NSCM2;NSCM3,endo_only
Lcp1,chr14,75131159,+,75128659,75131659,75130970,75131209,1158,19,0,0,0.0,1.0,,2,2,5.380605,11.7471,NSCM2;NSCM3,endo_only
Lcp1,chr14,75131499,+,75128999,75131999,75130970,75131209,1158,19,0,0,0.0,1.0,,2,2,5.380605,11.7471,NSCM2;NSCM3,endo_only
Lcp1,chr14,75131554,+,75129054,75132054,75130970,75131209,1158,19,0,0,0.0,1.0,,2,2,5.380605,11.7471,NSCM2;NSCM3,endo_only
Serp2,chr14,76556687,-,76556187,76559187,76556480,76556942,1169,53,1,1,11.0655,44.6979,NSCv2,3,2,8.559096666666667,6.28492,NSCM1;NSCM2,endo_only
Slitrk5,chr14,111675115,+,111672615,111675615,111675225,111676142,1437,94,1,1,3.13134,2.89476,NSCv1,2,2,7.248340000000001,3.26895,NSCM1;NSCM3,endo_only
Gm10837,chr14,122490586,+,122488086,122491086,122490532,122490977,1519,45,1,1,11.5924,48.0636,NSCv2,5,3,9.023982,4.81578,NSCM1;NSCM2;NSCM3,endo_only
Gm16136,chr15,37233309,-,37232809,37235809,37232987,37234441,869,120,1,1,8.54002,19.5081,NSCv1,3,3,4.145396666666667,3.05598,NSCM1;NSCM2;NSCM3,endo_only
Rspo2,chr15,43170818,-,43170318,43173318,43170238,43170696,914,51,1,1,2.34111,1.83818,NSCv3,3,2,3.631643333333333,1.80487,NSCM2;NSCM3,endo_only
Ndrg1,chr15,66967925,-,66967425,66970425,66968584,66970105,1095,113,1,1,5.09364,11.9688,NSCv2,3,3,8.220180000000001,17.9274,NSCM1;NSCM2;NSCM3,endo_only
Ndrg1,chr15,66967940,-,66967440,66970440,66968584,66970105,1095,113,1,1,5.09364,11.9688,NSCv2,3,3,8.220180000000001,17.9274,NSCM1;NSCM2;NSCM3,endo_only
Jrk,chr15,74709535,-,74709035,74712035,74709023,74709594,1154,59,1,1,3.24154,4.49211,NSCv3,2,2,14.5382,45.7401,NSCM2;NSCM3,endo_only
4933427E11Rik,chr15,74709161,+,74706661,74709661,74709023,74709594,1154,59,1,1,3.24154,4.49211,NSCv3,4,2,10.69387,9.53838,NSCM2;NSCM3,endo_only
4933427E11Rik,chr15,74709161,+,74706661,74709661,74709023,74709594,1154,59,1,1,3.24154,4.49211,NSCv3,4,2,10.69387,9.53838,NSCM2;NSCM3,endo_only
K230010J24Rik,chr15,76034252,+,76031752,76034752,76034371,76035090,1165,65,0,0,0.0,1.0,,2,2,7.784599999999999,15.8243,NSCM2;NSCM3,endo_only
Cyhr1,chr15,76656920,-,76656420,76659420,76656774,76657248,1169,51,1,1,83.4303,745.373,NSCv2,3,2,21.787256666666664,27.9075,NSCM2;NSCM3,endo_only
Gcat,chr15,79041885,+,79039385,79042385,79042665,79043393,1188,102,1,1,23.9514,137.348,NSCv3,5,2,8.435326,6.808,NSCM2;NSCM3,endo_only
Sox10,chr15,79164490,-,79163990,79166990,79163248,79163951,1188,63,1,1,10.5327,27.1084,NSCv1,2,2,3.638425,3.26895,NSCM2;NSCM3,endo_only
Gm10863,chr15,79166041,+,79163541,79166541,79163248,79163951,1188,63,1,1,10.5327,27.1084,NSCv1,2,2,3.638425,3.26895,NSCM2;NSCM3,endo_only
Gm10863,chr15,79166058,+,79163558,79166558,79163248,79163951,1188,63,1,1,10.5327,27.1084,NSCv1,2,2,3.638425,3.26895,NSCM2;NSCM3,endo_only
Gm10863,chr15,79166066,+,79163566,79166566,79163248,79163951,1188,63,1,1,10.5327,27.1084,NSCv1,2,2,3.638425,3.26895,NSCM2;NSCM3,endo_only
Gm10863,chr15,79166066,+,79163566,79166566,79163248,79163951,1188,63,1,1,10.5327,27.1084,NSCv1,2,2,3.638425,3.26895,NSCM2;NSCM3,endo_only
Pick1,chr15,79229382,+,79226882,79229882,79229174,79229693,1189,44,2,1,2.70128,2.81966,NSCv3,2,2,6.148385,1.42675,NSCM1;NSCM2,endo_only
Pick1,chr15,79229391,+,79226891,79229891,79229174,79229693,1189,44,2,1,2.70128,2.81966,NSCv3,2,2,6.148385,1.42675,NSCM1;NSCM2,endo_only
Pick1,chr15,79229411,+,79226911,79229911,79229174,79229693,1189,44,2,1,2.70128,2.81966,NSCv3,2,2,6.148385,1.42675,NSCM1;NSCM2,endo_only
Pick1,chr15,79229416,+,79226916,79229916,79229174,79229693,1189,44,2,1,2.70128,2.81966,NSCv3,2,2,6.148385,1.42675,NSCM1;NSCM2,endo_only
Pick1,chr15,79229458,+,79226958,79229958,79229174,79229693,1189,44,1,1,2.70128,2.81966,NSCv3,2,2,6.148385,1.42675,NSCM1;NSCM2,endo_only
Pick1,chr15,79229505,+,79227005,79230005,79229174,79229693,1189,44,1,1,2.70128,2.81966,NSCv3,2,2,6.148385,1.42675,NSCM1;NSCM2,endo_only
Pick1,chr15,79229702,+,79227202,79230202,79229174,79229693,1189,44,1,1,2.70128,2.81966,NSCv3,2,2,6.148385,1.42675,NSCM1;NSCM2,endo_only
Pmm1,chr15,81960869,-,81960369,81963369,81960281,81961112,1210,75,0,0,0.0,1.0,,4,3,11.182672499999999,15.1765,NSCM1;NSCM2;NSCM3,endo_only
Pmm1,chr15,81960930,-,81960430,81963430,81960281,81961112,1210,75,0,0,0.0,1.0,,5,3,9.374416,1.37022,NSCM1;NSCM2;NSCM3,endo_only
Pmm1,chr15,81960842,-,81960342,81963342,81960281,81961112,1210,75,0,0,0.0,1.0,,4,3,11.182672499999999,15.1765,NSCM1;NSCM2;NSCM3,endo_only
Pmm1,chr15,81960833,-,81960333,81963333,81960281,81961112,1210,75,0,0,0.0,1.0,,4,3,11.182672499999999,15.1765,NSCM1;NSCM2;NSCM3,endo_only
Pmm1,chr15,81960764,-,81960264,81963264,81960281,81961112,1210,75,0,0,0.0,1.0,,3,3,12.783619999999999,29.1107,NSCM1;NSCM2;NSCM3,endo_only
1700029P11Rik,chr15,81980540,+,81978040,81981040,81980459,81980818,1210,30,0,0,0.0,1.0,,2,2,5.06332,2.26699,NSCM1;NSCM3,endo_only
Sept3,chr15,82274935,+,82272435,82275435,82274943,82275216,1212,29,1,1,6.30299,17.229,NSCv3,5,3,8.916993999999999,14.0763,NSCM1;NSCM2;NSCM3,endo_only
Gm20324,chr15,82899080,+,82896580,82899580,82898793,82900007,1217,108,2,1,10.174835,18.1095,NSCv3,4,3,4.9242075000000005,1.42675,NSCM1;NSCM2;NSCM3,endo_only
Ttll8,chr15,88954418,-,88953918,88956918,88954448,88955003,1263,51,2,1,5.132435,2.81966,NSCv3,2,2,7.21125,5.59018,NSCM1;NSCM2,endo_only
Ttll8,chr15,88954410,-,88953910,88956910,88954448,88955003,1263,51,2,1,5.132435,2.81966,NSCv3,2,2,7.21125,5.59018,NSCM1;NSCM2,endo_only
Ttll8,chr15,88954059,-,88953559,88956559,88954448,88955003,1263,51,2,1,5.132435,2.81966,NSCv3,2,2,7.21125,5.59018,NSCM1;NSCM2,endo_only
Mov10l1,chr15,88982909,+,88980409,88983409,88982749,88983169,1263,30,1,1,11.0655,44.6979,NSCv2,3,3,7.569980000000001,3.73575,NSCM1;NSCM2;NSCM3,endo_only
Mov10l1,chr15,88982909,+,88980409,88983409,88982749,88983169,1263,30,1,1,11.0655,44.6979,NSCv2,3,3,7.569980000000001,3.73575,NSCM1;NSCM2;NSCM3,endo_only
Mov10l1,chr15,88982994,+,88980494,88983494,88982749,88983169,1263,30,1,1,11.0655,44.6979,NSCv2,4,3,6.9458475,3.73575,NSCM1;NSCM2;NSCM3,endo_only
Plxnb2,chr15,89161547,-,89161047,89164047,89160438,89161110,1265,46,1,1,10.625,41.0917,NSCv3,2,2,7.0008300000000006,6.58003,NSCM1;NSCM2,endo_only
Syt10,chr15,89841860,-,89841360,89844360,89841521,89842041,1270,52,1,1,3.51286,5.57158,NSCv2,3,3,9.106973333333334,20.7887,NSCM1;NSCM2;NSCM3,endo_only
Col2a1,chr15,98004657,-,98004157,98007157,98004393,98004893,1332,48,1,1,11.5924,48.0636,NSCv2,6,3,12.201416666666669,29.9862,NSCM1;NSCM2;NSCM3,endo_only
Col2a1,chr15,98004635,-,98004135,98007135,98004393,98004893,1332,48,1,1,11.5924,48.0636,NSCv2,6,3,12.201416666666669,29.9862,NSCM1;NSCM2;NSCM3,endo_only
Col2a1,chr15,98004657,-,98004157,98007157,98004393,98004893,1332,48,1,1,11.5924,48.0636,NSCv2,6,3,12.201416666666669,29.9862,NSCM1;NSCM2;NSCM3,endo_only
Wnt10b,chr15,98778150,-,98777650,98780650,98778078,98778295,1338,19,1,1,13.6865,60.6786,NSCv3,2,2,5.3118099999999995,2.27741,NSCM2;NSCM3,endo_only
Rhebl1,chr15,98881404,-,98880904,98883904,98881075,98881471,1339,39,1,1,10.445,40.0006,NSCv3,2,2,4.390335,3.2271,NSCM2;NSCM3,endo_only
Rhebl1,chr15,98881090,-,98880590,98883590,98881075,98881471,1339,39,2,1,6.4831,2.31447,NSCv3,3,3,7.0383233333333335,3.2271,NSCM1;NSCM2;NSCM3,endo_only
Rhebl1,chr15,98880746,-,98880246,98883246,98881075,98881471,1339,39,2,1,6.4831,2.31447,NSCv3,3,3,7.0383233333333335,3.2271,NSCM1;NSCM2;NSCM3,endo_only
Asic1,chr15,99670718,+,99668218,99671218,99670258,99671104,1345,91,1,1,10.8051,42.1896,NSCv3,3,2,6.165783333333334,4.94624,NSCM2;NSCM3,endo_only
Espl1,chr15,102296293,+,102293793,102296793,102296139,102296500,1365,36,1,1,10.8051,42.1896,NSCv3,3,3,4.6518033333333335,3.80605,NSCM1;NSCM2;NSCM3,endo_only
Hoxc10,chr15,102966796,+,102964296,102967296,102966501,102966713,1370,19,0,0,0.0,1.0,,2,2,4.238015,4.27137,NSCM1;NSCM2,endo_only
Hoxc5,chr15,102967443,+,102964943,102967943,102967304,102967662,1370,27,1,1,4.56671,9.68703,NSCv2,2,2,4.238015,4.27137,NSCM1;NSCM2,endo_only
Hoxc8,chr15,102990607,+,102988107,102991107,102990469,102991058,1370,55,0,0,0.0,1.0,,2,2,4.20961,7.46559,NSCM1;NSCM3,endo_only
Itga5,chr15,103366763,-,103366263,103369263,103366094,103366731,1373,52,1,1,13.8666,61.8878,NSCv3,2,2,6.448395,14.0763,NSCM2;NSCM3,endo_only
Grin2a,chr16,9992533,-,9992033,9995033,9993620,9994261,661,46,2,1,18.79375,53.8167,NSCv2,3,2,6.853386666666666,4.27137,NSCM1;NSCM2,endo_only
Shisa9,chr16,11984113,+,11981613,11984613,11983763,11984990,676,117,3,1,3.721766666666666,2.31447,NSCv3,2,2,7.48324,21.6286,NSCM2;NSCM3,endo_only
Shisa9,chr16,11984581,+,11982081,11985081,11983763,11984990,676,117,3,1,3.721766666666666,2.31447,NSCv3,2,2,7.48324,21.6286,NSCM2;NSCM3,endo_only
Shisa9,chr16,11984581,+,11982081,11985081,11983763,11984990,676,117,3,1,3.721766666666666,2.31447,NSCv3,2,2,7.48324,21.6286,NSCM2;NSCM3,endo_only
Shisa9,chr16,11984678,+,11982178,11985178,11983763,11984990,676,117,3,1,3.721766666666666,2.31447,NSCv3,2,2,7.48324,21.6286,NSCM2;NSCM3,endo_only
Vpreb1,chr16,16870843,-,16870343,16873343,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,4,2,10.2001925,1.42675,NSCM2;NSCM3,endo_only
Vpreb1,chr16,16869255,-,16868755,16871755,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,3,2,12.903899999999998,46.0001,NSCM2;NSCM3,endo_only
Vpreb1,chr16,16870843,-,16870343,16873343,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,4,2,10.2001925,1.42675,NSCM2;NSCM3,endo_only
Top3b,chr16,16870736,+,16868236,16871236,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,2,2,14.207799999999999,46.0001,NSCM2;NSCM3,endo_only
Top3b,chr16,16870757,+,16868257,16871257,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,2,2,14.207799999999999,46.0001,NSCM2;NSCM3,endo_only
Top3b,chr16,16870767,+,16868267,16871267,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,2,2,14.207799999999999,46.0001,NSCM2;NSCM3,endo_only
Top3b,chr16,16870774,+,16868274,16871274,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,2,2,14.207799999999999,46.0001,NSCM2;NSCM3,endo_only
Top3b,chr16,16870781,+,16868281,16871281,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,2,2,14.207799999999999,46.0001,NSCM2;NSCM3,endo_only
Top3b,chr16,16870786,+,16868286,16871286,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,2,2,14.207799999999999,46.0001,NSCM2;NSCM3,endo_only
Top3b,chr16,16870787,+,16868287,16871287,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,2,2,14.207799999999999,46.0001,NSCM2;NSCM3,endo_only
Top3b,chr16,16870800,+,16868300,16871300,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,2,2,14.207799999999999,46.0001,NSCM2;NSCM3,endo_only
Top3b,chr16,16870807,+,16868307,16871307,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,2,2,14.207799999999999,46.0001,NSCM2;NSCM3,endo_only
Top3b,chr16,16870817,+,16868317,16871317,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,2,2,14.207799999999999,46.0001,NSCM2;NSCM3,endo_only
Top3b,chr16,16870840,+,16868340,16871340,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,2,2,14.207799999999999,46.0001,NSCM2;NSCM3,endo_only
Top3b,chr16,16870965,+,16868465,16871465,16870717,16871063,713,37,1,1,10.0848,37.84,NSCv3,2,2,14.207799999999999,46.0001,NSCM2;NSCM3,endo_only
Hic2,chr16,17233572,+,17231072,17234072,17233359,17234141,716,85,1,1,13.6865,60.6786,NSCv3,3,2,6.9239533333333325,10.0668,NSCM1;NSCM2,endo_only
Hic2,chr16,17233664,+,17231164,17234164,17233359,17234141,716,85,1,1,13.6865,60.6786,NSCv3,3,2,6.9239533333333325,10.0668,NSCM1;NSCM2,endo_only
Slc7a4,chr16,17576998,-,17576498,17579498,17576597,17576806,719,21,1,1,19.2691,100.64,NSCv3,2,2,8.549075,13.4953,NSCM2;NSCM3,endo_only
4930588K23Rik,chr16,18591992,+,18589492,18592492,18591672,18591958,726,32,1,1,5.44493,13.562,NSCv2,2,2,7.531975,3.05598,NSCM1;NSCM2,endo_only
Gp5,chr16,30310779,-,30310279,30313279,30309506,30309843,816,26,1,1,11.3454,45.5273,NSCv3,3,3,7.164460000000001,6.28492,NSCM1;NSCM2;NSCM3,endo_only
Umps,chr16,33967038,-,33966538,33969538,33966755,33967081,844,31,2,1,6.3930299999999995,8.43462,NSCv3,3,2,9.031,4.91854,NSCM1;NSCM3,endo_only
Umps,chr16,33967003,-,33966503,33969503,33966755,33967081,844,31,2,1,6.3930299999999995,8.43462,NSCv3,3,2,9.031,4.91854,NSCM1;NSCM3,endo_only
Sema5b,chr16,35659435,+,35656935,35659935,35660009,35660664,857,65,1,1,5.97801,10.7489,NSCv1,5,2,5.682722,1.80487,NSCM2;NSCM3,endo_only
Sema5b,chr16,35661305,+,35658805,35661805,35660009,35660664,857,65,1,1,8.46401,28.5079,NSCv3,3,2,4.584446666666667,1.80487,NSCM2;NSCM3,endo_only
Poglut1,chr16,38550258,-,38549758,38552758,38549950,38550302,879,42,1,1,6.49878,18.6461,NSCv2,2,2,6.780745,17.4317,NSCM2;NSCM3,endo_only
Poglut1,chr16,38550222,-,38549722,38552722,38549950,38550302,879,42,1,1,6.49878,18.6461,NSCv2,2,2,6.780745,17.4317,NSCM2;NSCM3,endo_only
Poglut1,chr16,38550222,-,38549722,38552722,38549950,38550302,879,42,1,1,6.49878,18.6461,NSCv2,2,2,6.780745,17.4317,NSCM2;NSCM3,endo_only
Cd200,chr16,45409053,-,45408553,45411553,45408630,45408836,931,17,1,1,25.7522,152.093,NSCv3,3,3,8.011873333333334,12.7423,NSCM1;NSCM2;NSCM3,endo_only
Cd200,chr16,45408875,-,45408375,45411375,45408630,45408836,931,17,1,1,25.7522,152.093,NSCv3,3,3,8.011873333333334,12.7423,NSCM1;NSCM2;NSCM3,endo_only
Cd200,chr16,45408972,-,45408472,45411472,45408630,45408836,931,17,1,1,25.7522,152.093,NSCv3,3,3,8.011873333333334,12.7423,NSCM1;NSCM2;NSCM3,endo_only
Cd200,chr16,45408913,-,45408413,45411413,45408630,45408836,931,17,1,1,25.7522,152.093,NSCv3,3,3,8.011873333333334,12.7423,NSCM1;NSCM2;NSCM3,endo_only
Cd200,chr16,45409023,-,45408523,45411523,45408630,45408836,931,17,1,1,25.7522,152.093,NSCv3,3,3,8.011873333333334,12.7423,NSCM1;NSCM2;NSCM3,endo_only
Cd200,chr16,45409041,-,45408541,45411541,45408630,45408836,931,17,1,1,25.7522,152.093,NSCv3,3,3,8.011873333333334,12.7423,NSCM1;NSCM2;NSCM3,endo_only
Cd200,chr16,45409017,-,45408517,45411517,45408630,45408836,931,17,1,1,25.7522,152.093,NSCv3,3,3,8.011873333333334,12.7423,NSCM1;NSCM2;NSCM3,endo_only
Cd200,chr16,45408864,-,45408364,45411364,45408630,45408836,931,17,1,1,25.7522,152.093,NSCv3,3,3,8.011873333333334,12.7423,NSCM1;NSCM2;NSCM3,endo_only
Cd200,chr16,45409007,-,45408507,45411507,45408630,45408836,931,17,1,1,25.7522,152.093,NSCv3,3,3,8.011873333333334,12.7423,NSCM1;NSCM2;NSCM3,endo_only
Cd200,chr16,45409018,-,45408518,45411518,45408630,45408836,931,17,1,1,25.7522,152.093,NSCv3,3,3,8.011873333333334,12.7423,NSCM1;NSCM2;NSCM3,endo_only
Gm5406,chr16,45411580,+,45409080,45412080,45408630,45408836,931,17,1,1,25.7522,152.093,NSCv3,3,3,8.011873333333334,12.7423,NSCM1;NSCM2;NSCM3,endo_only
Cmss1,chr16,57606825,-,57606325,57609325,57606479,57606948,1024,50,0,0,0.0,1.0,,2,2,5.447465,10.9965,NSCM2;NSCM3,endo_only
Gm9581,chr16,59600886,-,59600386,59603386,59600544,59601137,1039,72,1,1,9.9047,36.7709,NSCv3,2,2,5.63678,12.5109,NSCM1;NSCM3,endo_only
Htr1f,chr16,65105784,-,65105284,65108284,65105544,65105790,1081,32,1,1,4.86231,10.6544,NSCv3,2,2,6.977270000000001,2.26699,NSCM1;NSCM3,endo_only
1700041M19Rik,chr16,77010897,-,77010397,77013397,77013509,77014320,1172,112,1,1,4.68222,9.89798,NSCv3,2,2,6.502675,12.7423,NSCM1;NSCM2,endo_only
1700041M19Rik,chr16,77010879,-,77010379,77013379,77013509,77014320,1172,112,1,1,4.68222,9.89798,NSCv3,2,2,6.502675,12.7423,NSCM1;NSCM2,endo_only
1700041M19Rik,chr16,77010875,-,77010375,77013375,77013509,77014320,1172,112,1,1,4.68222,9.89798,NSCv3,2,2,6.502675,12.7423,NSCM1;NSCM2,endo_only
1700041M19Rik,chr16,77010881,-,77010381,77013381,77013509,77014320,1172,112,1,1,4.68222,9.89798,NSCv3,2,2,6.502675,12.7423,NSCM1;NSCM2,endo_only
Usp25,chr16,77014069,+,77011569,77014569,77013509,77014320,1172,112,1,1,4.68222,9.89798,NSCv3,2,2,6.502675,12.7423,NSCM1;NSCM2,endo_only
Il10rb,chr16,91406164,+,91403664,91406664,91406195,91406591,1282,35,2,1,6.302989999999999,13.8314,NSCv3,2,2,6.164904999999999,10.879,NSCM1;NSCM2,endo_only
Il10rb,chr16,91406235,+,91403735,91406735,91406195,91406591,1282,35,2,1,6.302989999999999,13.8314,NSCv3,2,2,6.164904999999999,10.879,NSCM1;NSCM2,endo_only
Il10rb,chr16,91406320,+,91403820,91406820,91406195,91406591,1282,35,2,1,6.302989999999999,13.8314,NSCv3,2,2,6.164904999999999,10.879,NSCM1;NSCM2,endo_only
Il10rb,chr16,91406320,+,91403820,91406820,91406195,91406591,1282,35,2,1,6.302989999999999,13.8314,NSCv3,2,2,6.164904999999999,10.879,NSCM1;NSCM2,endo_only
Son,chr16,91659943,+,91657443,91660443,91659907,91660476,1284,42,2,1,10.8051,29.5114,NSCv3,3,3,7.043490000000001,2.74045,NSCM1;NSCM2;NSCM3,endo_only
Dyrk1a,chr16,94570864,+,94568364,94571364,94568960,94571088,1306,195,2,1,9.57252,24.1244,NSCv2,4,3,12.797617500000001,17.9274,NSCM1;NSCM2;NSCM3,endo_only
Dyrk1a,chr16,94570907,+,94568407,94571407,94568960,94571088,1306,195,2,1,9.57252,24.1244,NSCv2,4,3,12.797617500000001,17.9274,NSCM1;NSCM2;NSCM3,endo_only
Dyrk1a,chr16,94570907,+,94568407,94571407,94568960,94571088,1306,195,2,1,9.57252,24.1244,NSCv2,4,3,12.797617500000001,17.9274,NSCM1;NSCM2;NSCM3,endo_only
Kcnj6,chr16,94997696,-,94997196,95000196,94997408,94997830,1309,41,1,1,19.8476,107.517,NSCv2,2,2,5.6632,13.412,NSCM1;NSCM2,endo_only
Kcnj6,chr16,94997696,-,94997196,95000196,94997408,94997830,1309,41,1,1,19.8476,107.517,NSCv2,2,2,5.6632,13.412,NSCM1;NSCM2,endo_only
Ripk4,chr16,97763491,-,97762991,97765991,97763144,97763933,1330,84,1,1,8.07957,26.9925,NSCv2,4,3,6.3998625,4.27137,NSCM1;NSCM2;NSCM3,endo_only
Ripk4,chr16,97763737,-,97763237,97766237,97763144,97763933,1330,84,1,1,8.07957,26.9925,NSCv2,4,2,6.10879,1.83897,NSCM2;NSCM3,endo_only
Dynlt1f,chr17,6655939,-,6655439,6658439,6655118,6655880,635,57,0,0,0.0,1.0,,3,3,5.966223333333333,7.46559,NSCM1;NSCM2;NSCM3,endo_only
Tagap1,chr17,6961156,-,6960656,6963656,6960837,6961684,638,81,1,1,5.97801,10.7489,NSCv1,2,2,20.45155,88.2816,NSCM1;NSCM2,endo_only
Airn,chr17,12741311,+,12738811,12741811,12741440,12742489,682,82,2,1,15.01745,50.3435,NSCv2,3,3,6.893206666666667,1.83897,NSCM1;NSCM2;NSCM3,endo_only
Airn,chr17,12741330,+,12738830,12741830,12741440,12742489,682,82,2,1,15.01745,50.3435,NSCv2,3,3,6.893206666666667,1.83897,NSCM1;NSCM2;NSCM3,endo_only
Airn,chr17,12741374,+,12738874,12741874,12741440,12742489,682,82,2,1,15.01745,50.3435,NSCv2,3,3,6.893206666666667,1.83897,NSCM1;NSCM2;NSCM3,endo_only
Airn,chr17,12741385,+,12738885,12741885,12741440,12742489,682,82,2,1,15.01745,50.3435,NSCv2,3,3,6.893206666666667,1.83897,NSCM1;NSCM2;NSCM3,endo_only
Airn,chr17,12741398,+,12738898,12741898,12741440,12742489,682,82,2,1,15.01745,50.3435,NSCv2,3,3,6.893206666666667,1.83897,NSCM1;NSCM2;NSCM3,endo_only
Zfp942,chr17,21962451,-,21961951,21964951,21962272,21962929,752,51,1,1,7.3835,22.6818,NSCv3,2,2,7.10883,16.997,NSCM1;NSCM3,endo_only
Zfp942,chr17,21962464,-,21961964,21964964,21962272,21962929,752,51,1,1,7.3835,22.6818,NSCv3,2,2,7.10883,16.997,NSCM1;NSCM3,endo_only
Zfp943,chr17,21962552,+,21960052,21963052,21962272,21962929,752,51,0,0,0.0,1.0,,2,2,4.894765,4.26559,NSCM1;NSCM2,endo_only
Zfp943,chr17,21962559,+,21960059,21963059,21962272,21962929,752,51,0,0,0.0,1.0,,2,2,4.894765,4.26559,NSCM1;NSCM2,endo_only
Zfp943,chr17,21962586,+,21960086,21963086,21962272,21962929,752,51,0,0,0.0,1.0,,2,2,4.894765,4.26559,NSCM1;NSCM2,endo_only
Gm26695,chr17,23556769,+,23554269,23557269,23557751,23558165,764,35,1,1,5.12401,8.13661,NSCv1,2,2,2.937925,3.2271,NSCM1;NSCM2,endo_only
Kremen2,chr17,23745829,-,23745329,23748329,23745686,23745933,766,21,2,1,11.075265,20.82,NSCv3,2,2,12.4133,51.3321,NSCM2;NSCM3,endo_only
Slc9a3r2,chr17,24650305,-,24649805,24652805,24649840,24650287,773,56,1,1,7.11668,14.4882,NSCv1,3,2,7.890153333333333,10.879,NSCM1;NSCM2,endo_only
Npw,chr17,24658457,-,24657957,24660957,24658163,24658587,773,37,2,1,5.53275,3.228,NSCv2,2,2,7.12235,19.9138,NSCM1;NSCM3,endo_only
Cacna1h,chr17,25433783,-,25433283,25436283,25432655,25434369,779,159,2,1,11.4168,41.4009,NSCv2,2,2,9.022895,7.84388,NSCM2;NSCM3,endo_only
Cacna1h,chr17,25433783,-,25433283,25436283,25432655,25434369,779,159,2,1,11.4168,41.4009,NSCv2,2,2,9.022895,7.84388,NSCM2;NSCM3,endo_only
Cacna1h,chr17,25433783,-,25433283,25436283,25432655,25434369,779,159,2,1,11.4168,41.4009,NSCv2,2,2,9.022895,7.84388,NSCM2;NSCM3,endo_only
Cacna1h,chr17,25433768,-,25433268,25436268,25432655,25434369,779,159,2,1,11.4168,41.4009,NSCv2,2,2,9.022895,7.84388,NSCM2;NSCM3,endo_only
Cacna1h,chr17,25433278,-,25432778,25435778,25432655,25434369,779,159,2,1,11.4168,41.4009,NSCv2,2,2,9.022895,7.84388,NSCM2;NSCM3,endo_only
Cacna1h,chr17,25433783,-,25433283,25436283,25432655,25434369,779,159,2,1,11.4168,41.4009,NSCv2,2,2,9.022895,7.84388,NSCM2;NSCM3,endo_only
Pigq,chr17,25942048,-,25941548,25944548,25941756,25942033,782,38,1,1,9.67868,23.7717,NSCv1,3,3,7.285326666666667,1.45585,NSCM1;NSCM2;NSCM3,endo_only
Pigq,chr17,25942823,-,25942323,25945323,25941756,25942033,782,38,1,1,9.67868,23.7717,NSCv1,3,3,7.285326666666667,1.45585,NSCM1;NSCM2;NSCM3,endo_only
Pigq,chr17,25941883,-,25941383,25944383,25941756,25942033,782,38,1,1,9.67868,23.7717,NSCv1,3,3,7.285326666666667,1.45585,NSCM1;NSCM2;NSCM3,endo_only
Pigq,chr17,25941935,-,25941435,25944435,25941756,25942033,782,38,1,1,9.67868,23.7717,NSCv1,3,3,7.285326666666667,1.45585,NSCM1;NSCM2;NSCM3,endo_only
Pigq,chr17,25941894,-,25941394,25944394,25941756,25942033,782,38,1,1,9.67868,23.7717,NSCv1,3,3,7.285326666666667,1.45585,NSCM1;NSCM2;NSCM3,endo_only
