category,gene,chromosome,start,end,methylation_score,cpg_density,smarcb1_enrichment_cpm,smarcb1_enrichment_rpkm
no_deg,Pgls,chr8,71591659,71592806,0.02012452544092538,0.214,5.302279603596239,5.302279575826556
no_deg,Pgrmc2,chr3,41082420,41083669,0.0022385685621576514,0.2,5.079313683972963,5.079313807241335
no_deg,Phc2,chr4,128654527,128655199,0.010211184739850507,0.136,14.903680284318398,14.903680740415787
no_deg,Phc2,chr4,128727376,128728270,0.020550617377593297,0.168,10.439967830787447,10.4399681338133
no_deg,Phf1,chr17,26932925,26933471,0.012943353940973979,0.118,0.37779945503809187,0.3777994730899665
no_deg,Phf14,chr6,11907682,11907955,0.01177974153949007,0.106,10.760843450012304,10.760843556042309
no_deg,Phf14,chr6,11925808,11926508,0.0034049914218958386,0.122,6.583250585853554,6.583250847329309
no_deg,Phf19,chr2,34913253,34913496,0.0006745082712061131,0.082,0.0,0.0
no_deg,Phf19,chr2,34913763,34914039,0.005038913898647251,0.126,0.5330997785636056,0.5330998020379748
no_deg,Phf6,chrX,52912081,52912673,0.2641418790032346,0.152,10.772315701513895,10.772316388768443
no_deg,Phka1,chrX,102643877,102644382,0.1874047723420532,0.128,0.0,0.0
no_deg,Pigb,chr9,73039433,73039967,0.00393068031194871,0.1,12.432221393579436,12.432221574870583
no_deg,Pitrm1,chr13,6547941,6548275,0.014008462191456645,0.074,11.046895659419683,11.046895865851486
no_deg,Pkd2,chr5,104459460,104460421,0.010567797238620046,0.232,11.59069895699763,11.590699235369367
no_deg,Pkia,chr3,7366450,7366795,0.002865014536340852,0.096,5.788228912824912,5.788228839638156
no_deg,Pkp2,chr16,16213151,16213818,0.004948024650953529,0.126,23.34739179377181,23.34739209245823
no_deg,Plcd3,chr11,103080195,103080630,0.00874414788159938,0.098,26.16381732911433,26.163818685591465
no_deg,Plce1,chr19,38480873,38481570,0.00452965835113714,0.134,2.8727388630076423,2.872739003586112
no_deg,Plch1,chr3,63898684,63899161,0.006770861606623764,0.082,21.479403240927137,21.47940422630395
no_deg,Plcl2,chr17,50508687,50510009,0.035692497070980975,0.216,0.9234301264808573,0.9234301775050551
no_deg,Plekha1,chr7,130865633,130866624,0.017626522288150214,0.21,4.179541258919944,4.179541384731283
no_deg,Plekhh1,chr12,79029008,79029561,0.019387784408694354,0.146,16.402963226399397,16.402964097430345
no_deg,Plekhm2,chr4,141663589,141664374,0.002169413297260797,0.144,22.846333844378485,22.846333016485506
no_deg,Plk1,chr7,122159328,122159792,0.0,0.122,22.2758963657291,22.275898136652728
no_deg,Plpbp,chr8,27042455,27043091,0.027101770024253,0.136,5.652934938312292,5.652935350800254
no_deg,Pm20d2,chr4,33188856,33189680,0.02096544878426333,0.232,16.177974322125507,16.17797540215576
no_deg,Pmm2,chr16,8637253,8638035,0.013431538662508886,0.118,5.389270525017713,5.389270629402246
no_deg,Pms2,chr5,143909446,143910295,0.0015550829355893228,0.146,4.694765663066421,4.69476576070932
no_deg,Pnp,chr14,50930361,50931313,0.005943893777982982,0.188,7.987044143562734,7.987044347851677
no_deg,Pofut2,chr10,77265782,77266000,0.1432852107848845,0.06,12.023326494327987,12.02332746328601
no_deg,Pole,chr5,110285938,110286525,0.014533762371939343,0.15,5.47588061643194,5.475880600441665
no_deg,Pot1b,chr17,55712392,55712695,0.014896406106420993,0.08,0.0,0.0
no_deg,Pou3f1,chr4,124656782,124659760,0.027603456910109975,0.168,0.0,0.0
no_deg,Ppara,chr15,85734824,85736079,0.005692153104350597,0.192,20.022698759726484,20.022698844801084
no_deg,Ppm1e,chr11,87358131,87359274,0.0021693217017704153,0.148,20.139968969580192,20.139968828642317
no_deg,Ppp1r18,chr17,35865724,35866068,0.007718431882762686,0.094,10.654503620267743,10.65450432952125
no_deg,Ppp1r18,chr17,35866398,35866869,0.013480593481084296,0.1,4.239888669626453,4.239888896289566
no_deg,Ppp1r37,chr7,19561728,19562689,0.0055612609629166095,0.198,4.03377170298476,4.033771659294962
no_deg,Ppp1r3d,chr2,178413393,178414702,0.12766906716888565,0.202,0.0,0.0
no_deg,Ppp1r3e,chr14,54876403,54877606,0.012238950840030426,0.254,7.748545143105996,7.748544926045288
no_deg,Ppp1r8,chr4,132843061,132843386,0.03952056563335799,0.106,12.305975863627827,12.305976221740776
no_deg,Ppp2cb,chr8,33599493,33600228,0.008119307362117127,0.152,45.48707709064405,45.48707780498315
no_deg,Ppp2r1b,chr9,50856807,50857475,0.001254186507000466,0.164,14.970685679916972,14.970685686997117
no_deg,Ppp3r1,chr11,17159070,17159983,0.02388991581289392,0.214,7.274869620459796,7.274870071584495
no_deg,Ppp4r3b,chr11,29172125,29173524,0.0,0.166,21.26435202851361,21.264352617838092
no_deg,Prep,chr10,45066902,45067564,0.009124103823583887,0.176,21.92087752864291,21.92087859350254
no_deg,Prkaa1,chr15,5143492,5144220,0.009074216692336974,0.2,1.3383635489535421,1.3383636064631035
no_deg,Prkaa2,chr4,105109426,105109826,0.016898079706707682,0.12,6.66257839362587,6.662578569796922
no_deg,Prkaa2,chr4,105109954,105110155,0.012982163877673815,0.112,2.019894130420036,2.019894190468888
no_deg,Prkar2b,chr12,32060616,32061258,0.010674266942432299,0.188,27.952937126910886,27.952937434948094
no_deg,Prkcb,chr7,122288861,122289880,0.04691624097792972,0.17,44.29535040584314,44.2953516182115
no_deg,Prkd2,chr7,16842619,16843085,0.022188065993462167,0.098,0.0,0.0
no_deg,Prmt2,chr10,76237755,76238153,0.012772713053872337,0.1,5.090894518951846,5.090894746965348
no_deg,Prmt3,chr7,49778242,49778846,0.0,0.17,0.0,0.0
no_deg,Prmt9,chr8,77549333,77549559,0.015512439229173284,0.082,6.699394423056766,6.699394434761055
no_deg,Prpf19,chr19,10895156,10895627,0.04476467274006789,0.116,0.0,0.0
no_deg,Prps1l3,chr12,57230278,57230924,0.020120606733083937,0.15,8.229641980092076,8.229642099349686
no_deg,Prune2,chr19,16955885,16956227,0.010700799049480722,0.092,3.4348865176631533,3.434886446520039
no_deg,Psip1,chr4,83485658,83486817,0.0021963469055799063,0.216,19.31310314632298,19.313103934989044
no_deg,Pskh1,chr8,105900295,105900883,0.003679855842180645,0.146,2.456918781743242,2.456918872894875
no_deg,Psmc2,chr5,21784637,21785341,0.00380683888602426,0.148,0.0,0.0
no_deg,Psmc2,chr5,21786620,21787054,0.019689402574136514,0.11,0.0,0.0
no_deg,Pspc1,chr14,56777592,56778439,0.012174952515345686,0.186,11.62618493288208,11.626185681424317
no_deg,Ptar1,chr19,23687135,23687892,0.013473340143719124,0.196,64.22764381928432,64.2276441725838
no_deg,Ptgr2,chr12,84285162,84285521,0.009086681354201943,0.082,0.0,0.0
no_deg,Ptk2,chr15,73422560,73423461,0.03831299656460759,0.25,5.024232656104109,5.0242327672685105
no_deg,Ptpmt1,chr2,90917417,90918027,0.027976086136641657,0.16,15.709249719320015,15.70924975837365
no_deg,Ptpn13,chr5,103424667,103425789,0.009129747103461674,0.206,5.695890555683761,5.6958907225515585
no_deg,Ptprb,chr10,116301376,116301579,0.010483868616825449,0.076,5.104973205704207,5.104973525947477
no_deg,Ptpre,chr7,135537708,135538613,0.017882907188468685,0.172,7.287612272698556,7.287612436070541
no_deg,Ptprm,chr17,67353392,67355035,0.03892052010140193,0.2,0.0,0.0
no_deg,Pttg1ip,chr10,77581577,77582125,0.00047326849045381807,0.136,0.0,0.0
no_deg,Pus7,chr5,23783245,23783767,0.005213711902800527,0.152,10.234105728500671,10.234105866627472
no_deg,Pwwp2a,chr11,43681870,43682698,0.017106992252029326,0.218,7.197313127121458,7.197313324131997
no_deg,Pwwp2a,chr11,43705280,43705531,0.2512985377873552,0.056,16.475871909794137,16.475871739687772
no_deg,Qser1,chr2,104816114,104817238,0.028001678090432892,0.16,23.363832403670038,23.36383365819275
no_deg,Rab11fip2,chr19,59943171,59943897,0.051622757153890864,0.176,8.256388577319827,8.256388475013118
no_deg,Rab11fip3,chr17,26067599,26069727,0.005488825574583663,0.114,0.0,0.0
no_deg,Rab12,chr17,66519033,66519912,0.0012583560399075328,0.182,5.693202503119794,5.693202421395009
no_deg,Rab23,chr1,33719825,33720450,0.013312395650907671,0.196,1.1159296346834564,1.115929656133384
no_deg,Rab24,chr13,55321562,55322338,0.0015578144285192939,0.184,0.0,0.0
no_deg,Rab29,chr1,131867226,131867488,0.0021908344692104765,0.088,17.50035228449106,17.500352237449814
no_deg,Rab39b,chrX,75577766,75578109,0.051651781990828705,0.086,0.0,0.0
no_deg,Rab3b,chr4,108879020,108879386,0.02042347288823046,0.092,5.840880730732368,5.8408807723077425
no_deg,Rab3d,chr9,21917823,21918315,0.01301329339013266,0.138,24.687311999272396,24.687311911240734
no_deg,Rab3gap2,chr1,185203931,185204409,0.01572719884676579,0.132,0.0,0.0
no_deg,Rabep1,chr11,70844721,70845054,0.009362582936699743,0.124,0.0,0.0
no_deg,Rabep2,chr7,126428620,126429400,0.0016873211332102786,0.168,36.10525403097887,36.10525386566333
no_deg,Rac1,chr5,143527491,143528307,0.017426451578790508,0.17,0.0,0.0
no_deg,Rad52,chr6,119902473,119903048,0.019569228522286083,0.142,2.140659014020551,2.1406590714639684
no_deg,Rae1,chr2,172999941,173000732,0.03370015047221014,0.182,3.451230705255421,3.4512308467455357
no_deg,Ralgapa1,chr12,55820512,55821237,0.009375320998143588,0.164,0.0,0.0
no_deg,Ranbp17,chr11,33513021,33513849,0.010549810788766226,0.202,9.005334878532498,9.005334787390796
no_deg,Rap1gap,chr4,137681527,137681896,0.00310473799693368,0.12,1.7230351300006237,1.7230352022662576
no_deg,Rap1gap,chr4,137707348,137707652,0.0068162040957537254,0.104,0.0,0.0
no_deg,Rapgef2,chr3,79286440,79287592,0.016264605068120327,0.256,6.0736780788988876,6.073678206486802
no_deg,Rasl11a,chr5,146844947,146845583,0.012949027723347866,0.122,41.862027934220066,41.86203086491983
no_deg,Rasl11b,chr5,74194856,74195756,0.014611531296997302,0.188,3.8835847862411264,3.883584915787618
no_deg,Rassf5,chr1,131244662,131245555,0.021277528354218495,0.208,59.684226520340985,59.68423003774171
no_deg,Rassf7,chr7,141215608,141216250,0.018421469000121503,0.138,5.898911637273414,5.898911582192078
no_deg,Rb1cc1,chr1,6214430,6215332,0.030176226868092376,0.218,9.775674660378154,9.775674969548456
no_deg,Rbak,chr5,143180372,143180917,0.019894138086072,0.124,10.266921008721658,10.266921671821002
no_deg,Rbfox2,chr15,77306231,77307249,0.00835142682324299,0.186,10.699517992597407,10.699518109362092
no_deg,Rbl1,chr2,157203986,157205019,0.003595645869606502,0.184,7.970087001792878,7.970087014666438
no_deg,Rbm17,chr2,11602879,11603307,0.003341151285538426,0.156,17.37771507379731,17.377715636337822
no_deg,Rbm20,chr19,53676333,53677554,0.010014683834329578,0.18,2.560754778155528,2.5607548294329163
no_deg,Rbm43,chr2,51934710,51935070,0.012890179962559568,0.1,25.956992474549175,25.956993077796117
no_deg,Rbm6,chr9,107872344,107872863,0.02209899046565415,0.17,6.41633943415602,6.4163394712148145
no_deg,Rbms1,chr2,60880959,60881768,0.0356114143745903,0.22,4.24697683780049,4.246976912754382
no_deg,Rbms1,chr2,60962128,60963309,0.006889294439500476,0.156,4.716118413720374,4.7161186250454294
no_deg,Rbsn,chr6,92214564,92214984,0.01861919072878849,0.144,6.670048571978203,6.670048936012465
no_deg,Rcan2,chr17,43801766,43802126,0.017465648571468973,0.12,43.748834709058855,43.74883477064317
no_deg,Rcn2,chr9,56041810,56042329,0.003704163723549387,0.124,2.5437965839410044,2.5437967126379655
no_deg,Rdh14,chr12,10390726,10391201,0.006562490986421011,0.108,1.102200004337248,1.1022000473129203
no_deg,Reck,chr4,43875351,43875866,0.015976802116970275,0.16,19.326063822241235,19.326064393159086
no_deg,Recql,chr6,142386839,142387626,0.02490754115209,0.22,10.240538775609432,10.24053883613337
no_deg,Recql5,chr11,115933449,115933777,0.004527462232148835,0.088,0.0,0.0
no_deg,Reep1,chr6,71707650,71708424,0.0017068211430507707,0.168,6.347334608508823,6.347334939433738
no_deg,Rel,chr11,23770520,23771541,0.012580390998367014,0.194,7.1545060345409475,7.154506245187052
no_deg,Resf1,chr6,149309345,149309837,0.006083899214629545,0.11,5.73942394942743,5.739423770746379
no_deg,Resf1,chr6,149353654,149353874,0.044321106766174206,0.046,4.560427235720192,4.560427593923171
no_deg,Rffl,chr11,82870804,82871362,0.0018016328376522907,0.136,5.596590309203216,5.596590495857478
no_deg,Rgl1,chr1,152624908,152625288,0.006522138286896819,0.114,6.865375097781155,6.8653751526186015
no_deg,Rgl1,chr1,152765927,152767261,0.0042638578368374425,0.246,8.153553332055493,8.153553325699427
no_deg,Rgmb,chr17,15825474,15826841,0.001572986708892677,0.192,8.902314787557204,8.90231517897564
no_deg,Rgmb,chr17,15830543,15831266,0.010564209165751693,0.15,6.4498920882475455,6.449892236267717
no_deg,Rgs7,chr1,175492098,175492716,0.03137773992379214,0.156,0.0,0.0
no_deg,Rhoc,chr3,104788640,104789199,0.00804115658116796,0.122,0.0,0.0
no_deg,Rilpl2,chr5,124477856,124478432,0.025343881991831102,0.108,4.471959169281825,4.471959445957037
no_deg,Rint1,chr5,23787655,23788003,0.00883987323899441,0.09,0.0,0.0
no_deg,Riox2,chr16,59471716,59472121,0.006206835165838329,0.124,9.205762963190772,9.205763555420644
no_deg,Rlf,chr4,121214641,121215273,0.007328052917648935,0.14,13.251175297857124,13.251175582618721
no_deg,Rmdn1,chr4,19574983,19575450,0.02848539769004892,0.11,0.0,0.0
no_deg,Rmnd1,chr10,4432145,4432861,0.005145293694870435,0.152,14.103399418997137,14.10339986354122
no_deg,Rnd3,chr2,51147551,51148215,0.02145789613029757,0.126,114.2235965556434,114.22360195462682
no_deg,Rnd3,chr2,51149071,51149277,0.00430322490353604,0.074,7.735750995179284,7.735751385589835
no_deg,Rnf13,chr3,57735620,57736346,0.0025877577281627636,0.128,9.30260524986857,9.302605241862302
no_deg,Rnf168,chr16,32277383,32277883,0.005898385048852591,0.146,4.53695619670546,4.536956405498893
no_deg,Rnf217,chr10,31608595,31609655,0.020783011198083828,0.25,27.994315265842047,27.994316276512787
no_deg,Rnf220,chr4,117288987,117289472,0.003083313395763524,0.158,0.0,0.0
no_deg,Rnf220,chr4,117304189,117304546,0.014150462215355476,0.132,0.0,0.0
no_deg,Rnf220,chr4,117484423,117484961,0.012717107370195782,0.152,16.755988306161086,16.755988861896522
no_deg,Rnf220,chr4,117494359,117496709,0.050050715768062526,0.134,0.0,0.0
no_deg,Rnf24,chr2,131352450,131353160,0.0050376309422919905,0.154,8.322936602128868,8.322936918598815
no_deg,Ror2,chr13,53285354,53286306,0.007970166999082458,0.188,17.56541036560265,17.565410342558994
no_deg,Rpn2,chr2,157278862,157279666,0.007463485125979803,0.188,7.973245311312043,7.973245582382993
no_deg,Rpp21,chr17,36248872,36249182,0.07656377946529254,0.086,0.0,0.0
no_deg,Rpp21,chr17,36257569,36257894,0.009891495499478204,0.086,8.499700027439824,8.499700101518656
no_deg,Rps19bp1,chr15,80263905,80264458,0.010750703962220097,0.122,0.0,0.0
no_deg,Rps6ka1,chr4,133813201,133814600,0.008527445740392929,0.26,4.307462737610099,4.307462943118379
no_deg,Rps6ka1,chr4,133887572,133888035,0.016524948693476385,0.156,7.3361672308236,7.3361674830234715
no_deg,Rps6ka1,chr4,133910569,133911216,0.015998491334917746,0.116,16.76577313769651,16.765773490430846
no_deg,Rps6ka3,chrX,159255618,159256774,0.057430510596167245,0.19,27.258822916022414,27.258824082050207
no_deg,Rps6kc1,chr1,190682137,190682339,0.002399981294301469,0.06,0.0,0.0
no_deg,Rps6kc1,chr1,190911493,190911931,0.008921921613653287,0.104,17.24563822485129,17.24563845303749
no_deg,Rragd,chr4,32983046,32984008,0.017081887041158525,0.204,26.59422858233163,26.594228550834977
no_deg,Rreb1,chr13,37777982,37778987,0.0039020153844909642,0.144,0.0,0.0
no_deg,Rreb1,chr13,37825913,37827866,0.045556683199122726,0.21,21.033184514995973,21.033185592455162
no_deg,Rreb1,chr13,37857342,37857950,0.00402069677042742,0.128,6.975465301903907,6.975465488258082
no_deg,Rrm1,chr7,102441612,102442102,0.03795682708307511,0.094,15.681989384536166,15.681989665507993
no_deg,Rrm2b,chr15,37960656,37961398,0.0029344016630696405,0.146,7.581072785870241,7.581072908830767
no_deg,Rrn3,chr16,13780593,13780982,0.009460421951672626,0.114,15.956098879946433,15.956099025274183
no_deg,Rrp7a,chr15,83122357,83122862,0.0056664147608437845,0.116,3.473471844218959,3.473471886852133
no_deg,Rsrc1,chr3,66985596,66986137,0.029369474777386814,0.136,4.320981976579269,4.320981957655556
no_deg,Sae1,chr7,16387559,16388065,0.008156463660995221,0.118,4.311703676232483,4.311703587481652
no_deg,Safb,chr17,56603535,56603798,0.18826891603625245,0.058,0.0,0.0
no_deg,Sap30l,chr11,57801485,57802434,0.016788545266985776,0.176,12.38545123672113,12.385451392150483
no_deg,Sat1,chrX,155216243,155216590,0.12537951192022345,0.088,2.672356565373314,2.6723567262023535
no_deg,Satb1,chr17,51812627,51813649,0.0283787343183422,0.182,2.813713270751167,2.813713386452727
no_deg,Satb1,chr17,51831760,51833245,0.0,0.166,19.558017964885106,19.558019315503234
no_deg,Sav1,chr12,69986461,69987403,0.02262084588277301,0.21,3.3510266909054574,3.3510268867579183
no_deg,Scly,chr1,91297895,91298794,0.002228329657097456,0.138,2.502033934760876,2.502034019407129
no_deg,Scn5a,chr9,119578474,119579349,0.004302252798370321,0.22,29.997649413369487,29.997651862736532
no_deg,Sdr39u1,chr14,55900147,55900461,0.01065953672608592,0.094,0.0,0.0
no_deg,Sec14l2,chr11,4118464,4118842,0.012609396042125479,0.088,20.265270910503606,20.265271464540124
no_deg,Sec24d,chr3,123267163,123268114,0.010120475938660854,0.128,2.7200567828386526,2.7200569322615835
no_deg,Sec31a,chr5,100415936,100416571,0.009393378042770928,0.178,0.0,0.0
no_deg,Senp1,chr15,98092802,98093642,0.0023957883749184173,0.156,0.0,0.0
no_deg,Sepsecs,chr5,52669413,52669812,0.015886726777999977,0.13,3.4058914974301557,3.405891710577149
no_deg,Serinc1,chr10,57532018,57532605,0.025846217804054765,0.134,0.0,0.0
no_deg,Sestd1,chr2,77280119,77280914,0.02884896080458509,0.15,11.378367829380867,11.37836814200913
no_deg,Set,chr2,30062876,30063155,0.01686027447848615,0.072,2.627612012975403,2.6276120915170242
no_deg,Set,chr2,30066086,30067546,0.009857054904682487,0.178,5.945452694072126,5.94545256537689
no_deg,Setdb2,chr14,59440675,59441049,0.0013273879255772034,0.1,10.567775319139677,10.567775652092427
no_deg,Sft2d1,chr17,8311026,8311453,0.007209953937912474,0.116,6.58649759514089,6.586497706416621
no_deg,Sh3bgrl2,chr9,83548127,83548633,0.011967668927770021,0.162,0.0,0.0
no_deg,Sh3bgrl3,chr4,134128535,134128863,0.0019546889146954747,0.114,4.341548394278027,4.341548442288894
no_deg,Sh3pxd2a,chr19,47314025,47314367,0.013285473273083681,0.092,12.611148822493076,12.611149176044094
no_deg,Sh3pxd2a,chr19,47343537,47343772,0.018424723890678354,0.112,0.0,0.0
no_deg,Sh3pxd2a,chr19,47464007,47464725,0.035095824892858084,0.158,6.982304871250688,6.982305340728752
no_deg,Shmt1,chr11,60811138,60811369,0.014049628332679595,0.064,14.838222377346895,14.838222426945949
no_deg,Sirt1,chr10,63338175,63339425,0.003711487481832176,0.222,6.571382722559323,6.57138269812633
no_deg,Six4,chr12,73111840,73113164,0.010606692657502782,0.158,3.2199474147670757,3.2199474902416623
no_deg,Slain1,chr14,103650020,103650973,0.0036793410651713844,0.172,2.076348582708479,2.076348649441649
no_deg,Slc11a2,chr15,100422476,100423518,0.00810644625405108,0.19,2.108397669708571,2.1083977580353275
no_deg,Slc12a6,chr2,112265478,112266086,0.003307226495179977,0.16,15.95575047920916,15.955750862128477
no_deg,Slc16a6,chr11,109472253,109472605,0.022491840041314055,0.088,5.139195874695203,5.139196203373968
no_deg,Slc16a6,chr11,109473121,109474103,0.0645782779701517,0.222,0.0,0.0
no_deg,Slc18a2,chr19,59260851,59261467,0.005275061397285764,0.126,0.0,0.0
no_deg,Slc25a17,chr15,81360570,81360946,0.00365284440302473,0.064,12.447654850190464,12.447654759086365
no_deg,Slc29a4,chr5,142701967,142702542,0.028728246867092504,0.16,17.55690163786846,17.556901994502425
no_deg,Slc29a4,chr5,142718493,142718833,0.2685591605465916,0.058,0.0,0.0
no_deg,Slc2a8,chr2,32981360,32982066,0.011501270528588396,0.15,18.089160840056056,18.08916121860639
no_deg,Slc30a9,chr5,67306607,67307477,0.0491490144364541,0.184,3.022625119458841,3.022625082219722
no_deg,Slc33a1,chr3,63963979,63964864,0.02499772271950628,0.162,4.868241960423673,4.868241897065885
no_deg,Slc35b3,chr13,38960249,38960746,0.01093406216608962,0.11,4.585697347902827,4.585697506693309
no_deg,Slc35e4,chr11,3913417,3913970,0.015537330936631994,0.142,15.947416002089584,15.94741664286659
no_deg,Slc39a3,chr10,81031112,81031665,0.31758591606597864,0.106,0.0,0.0
no_deg,Slc43a1,chr2,84839254,84839674,0.010851744626836366,0.082,1.2118576645165564,1.2118576944299035
no_deg,Slc43a1,chr2,84839970,84840712,0.005396542974272982,0.124,52.926865828787776,52.92686766197756
no_deg,Slc46a3,chr5,147894523,147895104,0.037102214556012654,0.122,8.933110547706539,8.933110805798908
no_deg,Slc7a6,chr8,106168691,106169168,0.018735934069375897,0.182,6.601324841646481,6.601324982527689
no_deg,Slc9a5,chr8,105348746,105349672,0.01470621209187601,0.122,14.461368536047706,14.461368037743394
no_deg,Slc9a7,chrX,20291470,20292021,0.2212110148591777,0.136,0.0,0.0
no_deg,Sltm,chr9,70542322,70543417,0.0017614910173819195,0.182,39.70745606250459,39.70745663245197
no_deg,Smarca2,chr19,26604478,26607883,0.001539318051351555,0.116,16.209963330271314,16.209963749741696
no_deg,Smarcb1,chr10,75921139,75921943,0.002062368072020211,0.182,7.5717458182360025,7.571745685901861
no_deg,Smc5,chr19,23273561,23274010,0.025422762221591264,0.144,25.459603525211598,25.459603681229556
no_deg,Smg6,chr11,74925445,74926404,0.03386657127378404,0.184,3.8282176357929916,3.8282176791568765
no_deg,Smim12,chr4,127233648,127233920,0.20212089477030887,0.08,0.0,0.0
no_deg,Smim12,chr4,127235896,127236812,0.01723087401323145,0.178,5.602904573002474,5.6029048603483425
no_deg,Smim12,chr4,127243827,127244105,0.0010339734019572991,0.106,15.124496436703161,15.12449622610158
no_deg,Smurf2,chr11,106920093,106920955,0.1125735384960744,0.164,4.403022052857061,4.403022214457287
no_deg,Snrnp48,chr13,38204828,38205403,0.0161362344712022,0.13,0.0,0.0
no_deg,Snx22,chr9,66069148,66069878,0.006634906411943266,0.12,8.830189540555294,8.830189841070533
no_deg,Snx27,chr3,94582109,94582734,0.009302590333100262,0.138,6.769869020901976,6.769869036802567
no_deg,Snx8,chr5,140388972,140389469,0.007050586693287529,0.128,7.431925174380449,7.431925448774472
no_deg,Sobp,chr10,43173158,43175099,0.014326382638993662,0.13,2.4179756799136403,2.4179757808558158
no_deg,Sord,chr2,122234509,122234877,0.013232763512326341,0.08,7.969251379392525,7.969251574633907
no_deg,Sos1,chr17,80479489,80480644,0.061251438637612364,0.178,3.559190826374939,3.559190787684853
no_deg,Sos1,chr17,80482939,80483191,0.002006180377640073,0.092,4.497922420539236,4.497922715881356
no_deg,Sox6,chr7,116033774,116034170,0.00602988078147571,0.124,19.668152566376726,19.668152929296824
no_deg,Spdya,chr17,71551812,71552520,0.015435762202105846,0.18,6.241741062208065,6.241741012494957
no_deg,Specc1,chr11,61956737,61957371,0.03616058172173613,0.144,18.45715772594171,18.457158504675036
no_deg,Specc1,chr11,62076923,62077355,0.022853145688298177,0.138,4.67924483281512,4.679244946416602
no_deg,Spin1,chr13,51100417,51101588,0.02307477825373206,0.172,13.539822707476018,13.539822998492513
no_deg,Spopl,chr2,23508672,23508873,0.03992952434373861,0.05,0.0,0.0
no_deg,Spopl,chr2,23571664,23572152,0.01848963388717217,0.104,0.0,0.0
no_deg,Spryd4,chr10,128211740,128211946,0.007787280593359294,0.066,6.691283182989061,6.691283223021596
no_deg,Spryd4,chr10,128213199,128213400,0.005682155156892876,0.056,3.0258031871137834,3.0258033527966135
no_deg,Sptlc1,chr13,53377194,53377494,0.006750696588392416,0.106,0.0,0.0
no_deg,Sri,chr5,8056390,8056751,0.008685171438414758,0.104,15.155925342508903,15.155925732538925
no_deg,Srpk1,chr17,28621403,28622674,0.01128295383676772,0.19,7.62796444086538,7.627964771340939
no_deg,Srsf11,chr3,158031331,158031830,0.019188399943801747,0.144,13.040513655406587,13.040513786631548
no_deg,Ssh2,chr11,77216004,77216692,0.06423134724588538,0.162,0.6875189035889323,0.6875189290151416
no_deg,Ssh2,chr11,77348100,77348664,0.007603188040771919,0.128,0.0,0.0
no_deg,Ssr3,chr3,65392275,65392745,0.009724614041507172,0.116,2.3306677904587016,2.3306679067719727
no_deg,St3gal4,chr9,35116564,35116956,0.03493799877879346,0.124,6.295311653074932,6.295311723008583
no_deg,Stag2,chrX,42148875,42150543,0.2682153956786187,0.156,0.0,0.0
no_deg,Stau2,chr1,16519743,16520093,0.024922928272048533,0.102,8.233181308281894,8.233181587844639
no_deg,Stk10,chr11,32532758,32533545,0.019540021496479147,0.178,5.174839410975082,5.174839540552511
no_deg,Stk11ip,chr1,75521431,75521985,0.010464500815898174,0.096,0.0,0.0
no_deg,Stk32c,chr7,139187769,139188689,0.0031336003153537564,0.192,14.803586302454589,14.803586744081377
no_deg,Stk32c,chr7,139212955,139213485,0.00625207737067495,0.108,7.342122390086373,7.342122328044189
no_deg,Strbp,chr2,37702647,37703884,0.01167949898248586,0.174,3.2974813789655704,3.2974815154460395
no_deg,Stxbp4,chr11,90637769,90638673,0.007286694574897897,0.182,0.42457560119701643,0.42457561622298995
no_deg,Stxbp6,chr12,45074002,45074634,0.02719702826832843,0.16,15.268186415438764,15.268186452693682
no_deg,Styx,chr14,45351017,45351731,0.010611442137695994,0.16,5.5538010214026015,5.5538010587825655
no_deg,Sucla2,chr14,73552672,73553184,0.012281897023720583,0.136,2.3403511327315707,2.34035120975733
no_deg,Suox,chr10,128673785,128673993,0.013926977753796229,0.098,16.673747041079366,16.673747335067404
no_deg,Surf1,chr2,26916249,26916882,0.0022269596177770527,0.104,8.933296598187358,8.933296435241427
no_deg,Sv2c,chr13,95961237,95961458,0.03847604695061149,0.074,0.0,0.0
no_deg,Sv2c,chr13,96132369,96132813,0.007171499451876882,0.134,14.749217457270039,14.749218032611124
no_deg,Syde2,chr3,145987645,145988894,0.0036801237937424906,0.27,22.494123463928382,22.49412427894338
no_deg,Syne2,chr12,75818003,75819124,0.022813848004720652,0.216,4.2649964692431865,4.264996556299827
no_deg,Tab3,chrX,85573658,85574475,0.2518689939164507,0.186,0.0,0.0
no_deg,Tacc2,chr7,130646012,130646461,0.0055373308016016375,0.112,11.705992659396951,11.705992349834075
no_deg,Tacc2,chr7,130728540,130728812,0.09630513055085621,0.068,0.0,0.0
no_deg,Taf3,chr2,10047908,10048762,0.0030728915747992836,0.16,10.780951368216972,10.780951348408335
no_deg,Tafa5,chr15,87544014,87545233,0.030353210891051353,0.196,9.619449346354044,9.619449259737426
no_deg,Tafa5,chr15,87624070,87625706,0.0,0.244,12.720938758100736,12.720938732735688
no_deg,Tamm41,chr6,115037547,115037959,0.0013035354418255037,0.102,2.9991609626824585,2.9991611038699655
no_deg,Tanc1,chr2,59611853,59612747,0.03261022575438779,0.206,5.733021309901698,5.7330213798102125
no_deg,Tapt1,chr5,44225959,44227450,0.013771593065202046,0.23,5.041465585547778,5.041465734995046
