"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001573","GO:0001573","ganglioside metabolic process","14/6846","28/28891",0.0022029871366248,0.00599887490486635,0.00257268921324782,"50877/320095/20452/23956/241230/56386/76524/320910/50935/15212/14667/15211/11305/18010",14
"GO:0006817","GO:0006817","phosphate ion transport","14/6846","28/28891",0.0022029871366248,0.00599887490486635,0.00257268921324782,"76500/56857/20379/72961/22337/14385/20515/64654/11911/18674/12608/20856/14182/67863",14
"GO:0007530","GO:0007530","sex determination","14/6846","28/28891",0.0022029871366248,0.00599887490486635,0.00257268921324782,"20474/14180/23920/11614/22417/11705/20682/13363/16337/17684/26423/16001/22668/20675",14
"GO:0015740","GO:0015740","C4-dicarboxylate transport","14/6846","28/28891",0.0022029871366248,0.00599887490486635,0.00257268921324782,"20513/18216/68267/237831/20512/241296/20514/114644/22228/14580/55963/67863/231549/18753",14
"GO:0046823","GO:0046823","negative regulation of nucleocytoplasmic transport","14/6846","28/28891",0.0022029871366248,0.00599887490486635,0.00257268921324782,"57320/19387/12021/16543/108989/19335/12568/18769/13663/29867/18767/22166/218210/18015",14
"GO:0099558","GO:0099558","maintenance of synapse structure","14/6846","28/28891",0.0022029871366248,0.00599887490486635,0.00257268921324782,"18189/192167/116838/94190/104418/23829/54725/12404/111173/72993/12405/20661/210933/19339",14
"GO:0032965","GO:0032965","regulation of collagen biosynthetic process","23/6846","55/28891",0.0022159207658839,0.00602648480675445,0.00258453004972012,"18128/18159/20289/26427/30951/22417/16194/21803/19015/216869/67557/14718/66214/22352/19016/18591/268977/11541/17863/226551/14633/54683/210719",23
"GO:0043029","GO:0043029","T cell homeostasis","23/6846","55/28891",0.0022159207658839,0.00602648480675445,0.00258453004972012,"20850/21672/12721/16453/21803/319817/19052/12367/51792/83945/317757/27060/20104/53374/57432/21808/109594/12043/14605/58801/14082/12028/30954",23
"GO:2000378","GO:2000378","negative regulation of reactive oxygen species metabolic process","23/6846","55/28891",0.0022159207658839,0.00602648480675445,0.00258453004972012,"319801/68020/14381/93734/18504/57320/68346/19219/15277/73389/15510/20848/50873/56321/26409/14360/12043/22333/15251/12189/68197/11666/56208",23
"GO:0090174","GO:0090174","organelle membrane fusion","45/6846","128/28891",0.00225323033232373,0.00612537825635906,0.00262694168775115,"74732/70675/17274/19349/20908/78610/12721/116838/13852/20698/22319/105513/26903/12890/270160/22317/68942/111173/116837/75608/20333/20980/67064/216238/68953/20614/100317/20909/71732/19376/21968/209018/20362/208092/19339/56041/116733/210789/94090/245886/58244/19332/20615/74741/73122",45
"GO:0045143","GO:0045143","homologous chromosome segregation","28/6846","71/28891",0.00225468789907998,0.00612676636163271,0.00262753699329111,"105988/17687/72787/98558/75178/55993/671564/11920/12447/22210/75033/17350/50878/104271/14841/268491/12617/213389/224727/76915/227707/70891/21749/77053/12877/211651/54418/28135",28
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","53/6846","156/28891",0.00231710624028008,0.00629373525382541,0.002699143598647,"16196/14456/70312/13211/74256/229096/56335/21937/59004/22036/22418/20698/24058/56417/108960/73945/78688/227331/19053/80985/20847/83945/50873/192656/20563/77128/23939/74186/12767/16600/21906/101613/68350/432940/19016/14063/15251/14581/69922/20963/23938/18472/69807/193670/211007/106025/19268/14082/16923/15257/19766/266692/263876",53
"GO:0001832","GO:0001832","blastocyst growth","15/6846","31/28891",0.00234004246000917,0.00634272086981957,0.00272015166563807,"109145/12649/26380/84505/99377/20586/22083/83431/57261/12848/63856/22687/76246/15200/233826",15
"GO:0003085","GO:0003085","negative regulation of systemic arterial blood pressure","15/6846","31/28891",0.00234004246000917,0.00634272086981957,0.00272015166563807,"18216/14381/93670/11550/102774/12168/16542/11539/83814/12918/15937/11555/11556/21333/11554",15
"GO:0021602","GO:0021602","cranial nerve morphogenesis","15/6846","31/28891",0.00234004246000917,0.00634272086981957,0.00272015166563807,"21380/16490/18846/18504/270190/18014/13844/18844/13654/54670/16658/20350/17684/18186/14634",15
"GO:0042634","GO:0042634","regulation of hair cycle","15/6846","31/28891",0.00234004246000917,0.00634272086981957,0.00272015166563807,"18053/22410/14313/320713/22418/11865/12753/18626/101706/319757/21808/18018/15442/17702/71609",15
"GO:0098810","GO:0098810","neurotransmitter reuptake","15/6846","31/28891",0.00234004246000917,0.00634272086981957,0.00272015166563807,"260298/57320/13489/243328/30931/269642/14573/16513/50873/214084/18125/15567/26889/20519/18627",15
"GO:0006939","GO:0006939","smooth muscle contraction","42/6846","118/28891",0.00237826284775078,0.00644361835215558,0.00276342275706208,"19224/13383/11553/21337/13489/72043/13488/243931/19219/238130/238871/20698/12291/18014/12845/14573/59030/18429/12288/11785/20606/50501/231602/11552/19735/53357/14226/14254/58994/20655/13615/11555/67378/11541/68813/11551/11787/19878/21385/15566/26395/11554",42
"GO:0014911","GO:0014911","positive regulation of smooth muscle cell migration","27/6846","68/28891",0.00238662332783155,0.00646085896697496,0.00277081660082095,"14180/17242/18124/214968/18442/233571/19219/238130/238871/76709/208727/231637/108058/17869/72508/13653/13078/26409/319757/16011/12043/18591/11977/68813/16971/20195/18667",27
"GO:0042698","GO:0042698","ovulation cycle","27/6846","68/28891",0.00238662332783155,0.00646085896697496,0.00277081660082095,"18159/110355/17242/19275/20850/109689/19219/101476/238871/56484/11705/22174/30953/18595/216869/13649/18606/13653/17886/14566/12394/26423/16001/13615/56436/19288/18667",27
"GO:0098534","GO:0098534","centriole assembly","20/6846","46/28891",0.00242322163959893,0.00654524788019738,0.00280700779503788,"69871/219103/71276/18148/20479/70012/17245/216846/232933/20460/74470/68953/236266/101565/214444/68729/28135/382406/99100/238896",20
"GO:0003176","GO:0003176","aortic valve development","16/6846","34/28891",0.00242690103007628,0.00654524788019738,0.00280700779503788,"18128/57246/17130/21937/21803/21846/20682/15213/12168/20563/19664/14464/18018/13636/14462/14463",16
"GO:0015697","GO:0015697","quaternary ammonium group transport","16/6846","34/28891",0.00242690103007628,0.00654524788019738,0.00280700779503788,"12286/21337/330836/15560/15565/242259/56327/67283/67760/30805/57279/56517/214663/20519/68682/20520",16
"GO:0032366","GO:0032366","intracellular sterol transport","16/6846","34/28891",0.00242690103007628,0.00654524788019738,0.00280700779503788,"16835/170459/11307/228983/76303/100017/227446/11303/67963/52014/235283/116733/20280/52857/11305/54219",16
"GO:0060512","GO:0060512","prostate gland morphogenesis","16/6846","34/28891",0.00242690103007628,0.00654524788019738,0.00280700779503788,"18128/21923/20850/19411/22418/15904/20181/20682/14183/18121/15375/14155/16001/18095/14633/17390",16
"GO:0060914","GO:0060914","heart formation","16/6846","34/28891",0.00242690103007628,0.00654524788019738,0.00280700779503788,"21380/18128/17292/21388/22411/22418/224640/18712/13731/66993/19664/73713/14464/14048/380718/15205",16
"GO:0060964","GO:0060964","regulation of miRNA-mediated gene silencing","16/6846","34/28891",0.00242690103007628,0.00654524788019738,0.00280700779503788,"75284/98558/21803/16475/94223/213236/13865/636931/21843/217351/20848/15568/17257/66774/22695/19766",16
"GO:0070741","GO:0070741","response to interleukin-6","16/6846","34/28891",0.00242690103007628,0.00654524788019738,0.00280700779503788,"22083/16194/15376/19697/224619/16451/12496/20848/14158/22601/18673/14581/17863/19281/19766/12631",16
"GO:0099010","GO:0099010","modification of postsynaptic structure","16/6846","34/28891",0.00242690103007628,0.00654524788019738,0.00280700779503788,"235604/21844/77579/13488/56637/545156/11852/108100/68942/12386/29867/104027/215449/17118/18015/12631",16
"GO:0000423","GO:0000423","mitophagy","19/6846","43/28891",0.00246339001418074,0.00663812302863364,0.00284683841267034,"319801/59026/80877/11740/12034/230895/100504663/71648/75788/50873/22241/15185/106064/74374/22333/235040/66169/67588/56208",19
"GO:0031128","GO:0031128","developmental induction","19/6846","43/28891",0.00246339001418074,0.00663812302863364,0.00284683841267034,"22414/17292/22417/22411/22418/18986/14179/20682/14573/14173/20473/20681/58198/20674/19664/14464/14182/15257/24063",19
"GO:0043122","GO:0043122","regulation of canonical NF-kappaB signal transduction","70/6846","217/28891",0.00246745943551975,0.00664621072108094,0.0028503069162563,"67836/67313/18751/22224/22034/70312/21943/69601/12042/66724/17000/12370/22418/26390/20312/57783/12234/75547/22042/57261/16475/19883/21353/81897/20846/67245/107607/19697/18760/217166/71648/216869/18626/53859/83945/230738/26563/50873/192656/19043/68652/26409/21929/56632/68576/101613/14360/23947/117149/12675/14433/14063/243910/192195/52829/21885/22032/69807/56200/65098/106025/67154/24105/22196/19766/18036/266692/18754/71609/78781",70
"GO:0000132","GO:0000132","establishment of mitotic spindle orientation","17/6846","37/28891",0.00247152751080691,0.00664621072108094,0.0028503069162563,"13191/67052/83431/68053/16800/18508/12615/13589/81601/56150/101706/26951/76123/214444/18472/14048/24063",17
"GO:0030808","GO:0030808","regulation of nucleotide biosynthetic process","17/6846","37/28891",0.00247152751080691,0.00664621072108094,0.0028503069162563,"15444/18604/269523/17869/228026/236900/20848/50873/56632/18125/11541/27273/12495/68197/214917/26395/13806",17
"GO:0031670","GO:0031670","cellular response to nutrient","17/6846","37/28891",0.00247152751080691,0.00664621072108094,0.0028503069162563,"14456/58805/22337/56717/22289/15376/20181/18712/18604/72508/101148/21848/12579/235041/22278/235344/21428",17
"GO:1900371","GO:1900371","regulation of purine nucleotide biosynthetic process","17/6846","37/28891",0.00247152751080691,0.00664621072108094,0.0028503069162563,"15444/18604/269523/17869/228026/236900/20848/50873/56632/18125/11541/27273/12495/68197/214917/26395/13806",17
"GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint signaling","18/6846","40/28891",0.00248144356832895,0.00665378293001252,0.00285355434857447,"12144/26427/12649/77011/12575/20184/12450/11920/71375/381921/56371/17193/15937/56453/12189/76843/270669/107976",18
"GO:0010664","GO:0010664","negative regulation of striated muscle cell apoptotic process","18/6846","40/28891",0.00248144356832895,0.00665378293001252,0.00285355434857447,"18148/17242/18607/68346/20319/19317/29810/15357/211323/78688/18024/52040/106628/12043/26897/18091/243912/14463",18
"GO:0035850","GO:0035850","epithelial cell differentiation involved in kidney development","18/6846","40/28891",0.00248144356832895,0.00665378293001252,0.00285355434857447,"18128/20472/18504/23892/19126/66277/14573/58198/16878/22601/319757/211401/18591/329628/19277/109674/16449/14462",18
"GO:0098868","GO:0098868","bone growth","18/6846","40/28891",0.00248144356832895,0.00665378293001252,0.00285355434857447,"18159/16847/11909/19411/18605/20682/12845/17180/16542/59035/14284/19401/723848/18984/218772/58994/17702/23876",18
"GO:1905314","GO:1905314","semi-lunar valve development","18/6846","40/28891",0.00248144356832895,0.00665378293001252,0.00285355434857447,"18128/57246/17130/21937/21803/21846/20682/15213/12168/20563/19664/14464/21808/18018/13636/16449/14462/14463",18
"GO:0006268","GO:0006268","DNA unwinding involved in DNA replication","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"12144/19691/109145/78833/22427/17215/272551/19361/17216/17219/17218",11
"GO:0006625","GO:0006625","protein targeting to peroxisome","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"66887/19302/18633/103737/56273/56535/58869/68729/65098/668173/18634",11
"GO:0009083","GO:0009083","branched-chain amino acid catabolic process","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"78038/208982/11992/12041/66885/12036/58875/56357/15356/110446/104776",11
"GO:0015810","GO:0015810","aspartate transmembrane transport","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"20513/18216/68267/20512/241296/20514/114644/14580/55963/231549/18753",11
"GO:0033151","GO:0033151","V(D)J recombination","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"58208/22632/14375/21414/11920/108138/78412/16842/15289/14056/319583",11
"GO:0033599","GO:0033599","regulation of mammary gland epithelial cell proliferation","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"404710/68750/75605/12578/12034/18612/12443/216439/12028/68585/14462",11
"GO:0035372","GO:0035372","protein localization to microtubule","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"17318/226016/212307/56637/100732/216169/13589/13367/17754/23947/78926",11
"GO:0046827","GO:0046827","positive regulation of protein export from nucleus","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"14456/13726/29810/18747/108989/18760/56637/215280/67628/66810/57258",11
"GO:0061620","GO:0061620","glycolytic process through glucose-6-phosphate","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"18641/13807/18655/11674/56421/17425/74246/14433/14430/14751/13806",11
"GO:0072662","GO:0072662","protein localization to peroxisome","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"66887/19302/18633/103737/56273/56535/58869/68729/65098/668173/18634",11
"GO:0072663","GO:0072663","establishment of protein localization to peroxisome","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"66887/19302/18633/103737/56273/56535/58869/68729/65098/668173/18634",11
"GO:0097091","GO:0097091","synaptic vesicle clustering","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"18189/192167/20965/13016/219228/26875/433485/12558/20964/12217/19339",11
"GO:0097494","GO:0097494","regulation of vesicle size","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"74018/67774/11773/217835/73689/223593/26875/66439/280408/71923/20615",11
"GO:0099150","GO:0099150","regulation of postsynaptic specialization assembly","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"73340/272381/80749/18189/20743/22418/12404/19280/19266/225875/74342",11
"GO:1902004","GO:1902004","positive regulation of amyloid-beta formation","11/6846","20/28891",0.002494911497405,0.00665378293001252,0.00285355434857447,"11307/19697/12367/11816/239606/212167/13636/20683/13838/19878/11305",11
"GO:0033135","GO:0033135","regulation of peptidyl-serine phosphorylation","54/6846","160/28891",0.00249685101776585,0.00665621181909562,0.0028545960066926,"12064/216021/76500/69726/110355/58805/57320/18189/109689/18706/56426/27387/12311/18049/20319/238871/18205/22418/21803/29815/15519/18212/22339/22042/101490/18760/227743/216742/71890/216869/19713/13649/12005/16878/18213/17319/192656/15185/15516/230405/18125/13829/80297/13197/12043/11652/103136/22166/14694/17973/83946/12028/110157/19062",54
"GO:0021684","GO:0021684","cerebellar granular layer formation","7/6846","10/28891",0.00251091992705962,0.00666078389835004,0.0028565567975353,"18189/94190/12404/22421/18032/22241/11941",7
"GO:0021707","GO:0021707","cerebellar granule cell differentiation","7/6846","10/28891",0.00251091992705962,0.00666078389835004,0.0028565567975353,"18189/94190/12404/22421/18032/22241/11941",7
"GO:0033572","GO:0033572","transferrin transport","7/6846","10/28891",0.00251091992705962,0.00666078389835004,0.0028565567975353,"22042/19326/54198/13430/67300/231876/228359",7
"GO:0035562","GO:0035562","negative regulation of chromatin binding","7/6846","10/28891",0.00251091992705962,0.00666078389835004,0.0028565567975353,"17927/75826/19055/73181/50755/21665/218914",7
"GO:0051292","GO:0051292","nuclear pore complex assembly","7/6846","10/28891",0.00251091992705962,0.00666078389835004,0.0028565567975353,"103468/66817/72787/70699/226747/218210/68585",7
"GO:0051775","GO:0051775","response to redox state","7/6846","10/28891",0.00251091992705962,0.00666078389835004,0.0028565567975353,"11865/12753/14226/246154/58994/109815/11532",7
"GO:0060136","GO:0060136","embryonic process involved in female pregnancy","7/6846","10/28891",0.00251091992705962,0.00666078389835004,0.0028565567975353,"13731/26357/17684/50790/20683/18119/114606",7
"GO:0072173","GO:0072173","metanephric tubule morphogenesis","7/6846","10/28891",0.00251091992705962,0.00666078389835004,0.0028565567975353,"18504/22417/20682/20681/15208/107515/15205",7
"GO:0090129","GO:0090129","positive regulation of synapse maturation","7/6846","10/28891",0.00251091992705962,0.00666078389835004,0.0028565567975353,"330814/19699/69601/18189/12323/107995/15387",7
"GO:0099525","GO:0099525","presynaptic dense core vesicle exocytosis","7/6846","10/28891",0.00251091992705962,0.00666078389835004,0.0028565567975353,"382018/116837/27062/20614/22249/54526/19339",7
"GO:0140250","GO:0140250","regulation protein catabolic process at synapse","7/6846","10/28891",0.00251091992705962,0.00666078389835004,0.0028565567975353,"269608/23988/22346/50873/231003/55992/328778",7
"GO:1902065","GO:1902065","response to L-glutamate","7/6846","10/28891",0.00251091992705962,0.00666078389835004,0.0028565567975353,"229715/15444/110213/50873/14360/16001/16906",7
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum","30/6846","78/28891",0.00252620878501171,0.0066985946061581,0.00287277237156638,"229801/338366/53421/67437/14828/216440/68889/109676/107338/66913/192193/57743/52551/14652/231070/75608/20813/67830/20818/224727/100494/433667/98732/27058/72999/170829/68585/243853/30960/77006",30
"GO:0046683","GO:0046683","response to organophosphorus","36/6846","98/28891",0.00255223269903171,0.00676482816990381,0.00290117742713193,"16514/18770/23959/16440/22410/16523/57028/233571/110524/238871/110893/18605/20190/207728/76089/231637/18708/18438/18626/16535/59035/56506/22350/12583/231602/13829/15567/16011/330953/54611/215449/65973/22065/66586/232087/19062",36
"GO:0019229","GO:0019229","regulation of vasoconstriction","33/6846","88/28891",0.00257355950003248,0.00681856263931618,0.002924222096679,"19224/17130/11553/110355/14073/13488/15550/238130/20648/11418/20312/15357/11550/15560/93686/12168/13649/12288/74682/18125/11552/18591/27360/23945/15465/15251/13615/68813/11551/15566/26395/18627/17390",33
"GO:0061025","GO:0061025","membrane fusion","57/6846","171/28891",0.00264966930936163,0.00701733951353652,0.0030094699353587,"74732/59026/22022/14456/70675/17274/19349/20908/78610/12721/116838/13852/20698/22319/217379/105513/26903/12890/21846/270160/75202/68053/22317/68942/74006/111173/116837/12642/75608/20333/20980/67064/216238/68953/20614/100317/20909/15587/71732/19376/21968/209018/20362/208092/19339/56041/116733/210789/94090/245886/58244/19332/12527/19294/20615/74741/73122",57
"GO:0032414","GO:0032414","positive regulation of ion transmembrane transporter activity","45/6846","129/28891",0.00267794911464343,0.00708933337632692,0.00304034536402795,"268345/16514/18216/68020/227618/58234/19699/14428/57440/233571/11838/229715/12313/242735/12300/109676/11418/15512/13844/12296/433809/12568/53416/12856/83814/13430/16502/116873/11735/12724/20866/20927/16485/81905/65973/11977/54377/11555/22068/279561/11932/12631/214917/11554/11931",45
"GO:1904377","GO:1904377","positive regulation of protein localization to cell periphery","29/6846","75/28891",0.00269276943508965,0.0071256516339591,0.00305592088296042,"16514/16854/13383/18189/13836/20908/269587/12300/13844/13837/13649/74053/235574/22350/74117/67830/20411/56294/101706/20909/53328/76123/238276/14694/13483/279561/230972/16971/17846",29
"GO:0050852","GO:0050852","T cell receptor signaling pathway","49/6846","143/28891",0.00271801986725854,0.00718952924822679,0.0030833155614294,"226422/16854/74015/18578/230787/22034/74256/12042/108067/72349/76438/238871/224045/101540/13709/13667/319817/20869/209354/12929/19697/12520/104418/21838/208650/232341/12231/14284/230738/74585/66592/12503/22350/240354/192656/329260/19165/14360/26413/106957/243910/75454/22217/217715/15461/24105/14462/19294/234695",49
"GO:0050866","GO:0050866","negative regulation of cell activation","72/6846","225/28891",0.00272125018456382,0.00719513228203022,0.00308571848945443,"16854/13383/17242/12399/12578/16835/71228/72349/320795/21672/208936/109934/14357/16453/269023/170823/15368/100039795/21803/20312/11920/319817/225160/14255/22174/67245/15902/12367/217166/20971/18595/11816/12608/14629/20535/208650/17470/12493/12231/74048/56468/317757/230738/15289/67122/12394/57432/21929/14729/14158/15223/14204/57916/19016/17096/18591/243910/12801/54607/20720/18753/17120/12053/105782/16362/16923/18590/19084/16396/12527/14634/12400",72
"GO:0051781","GO:0051781","positive regulation of cell division","35/6846","95/28891",0.0027454759768445,0.00725622122965029,0.00311191721489598,"14180/17242/381293/26934/13489/22608/67903/218294/381126/21803/22339/14179/13605/12359/71819/22341/17283/14183/229776/21802/14173/232341/50850/21808/74393/16319/16001/16569/18591/11789/18095/16413/18590/18754/211660",35
"GO:0006513","GO:0006513","protein monoubiquitination","24/6846","59/28891",0.00279369589619792,0.00737213637346485,0.00316162880996556,"59026/67196/66743/12402/67561/72179/71041/243574/18570/103737/22187/70294/18140/63958/50873/83814/17237/70348/69587/58186/211007/76843/16396/217342",24
"GO:0051155","GO:0051155","positive regulation of striated muscle cell differentiation","24/6846","59/28891",0.00279369589619792,0.00737213637346485,0.00316162880996556,"21380/110196/17292/17927/56717/11546/21803/211323/666794/18760/17387/56637/216869/103806/23988/23956/106628/12043/50770/69807/234839/13642/13831/11554",24
"GO:1990542","GO:1990542","mitochondrial transmembrane transport","24/6846","59/28891",0.00279369589619792,0.00737213637346485,0.00316162880996556,"66815/68267/20512/22117/14057/17714/17713/68066/52838/53333/192287/216001/22228/69029/19165/66525/69597/76137/22333/28185/21855/94282/215999/66169",24
"GO:0071241","GO:0071241","cellular response to inorganic substance","81/6846","258/28891",0.00279389155915546,0.00737213637346485,0.00316162880996556,"319801/268345/12144/14811/227753/19415/54153/18189/237831/19141/22589/13385/80976/15444/20271/192167/18023/11513/15368/238505/105675/234577/13163/18019/16510/15376/12912/13605/22042/110789/11690/15902/110862/98396/73181/13649/18438/232341/66871/53416/16478/735271/16513/20980/171180/19361/233011/211232/14282/20674/723884/14281/26420/11735/13829/11991/11514/17257/18024/229731/16476/12675/26413/12161/19822/19016/108079/18018/16485/66404/58994/65973/11977/387225/238276/233908/54526/12927/266692/110058/94178",81
"GO:0008202","GO:0008202","steroid metabolic process","108/6846","358/28891",0.0028082161558062,0.00737499672721347,0.00316285550686321,"110196/15485/14381/11614/20787/20850/546726/13082/13595/16835/16847/14385/170459/110524/22417/101476/14137/58226/18023/19302/18605/64654/11928/13116/56348/20778/68917/113868/15376/12912/15357/208715/53975/235293/19883/11307/15484/30953/14170/242748/192156/100017/235623/11804/12359/217166/18595/15488/67815/72017/29859/11816/11303/12408/13653/231070/12642/15490/13363/20788/19712/235674/56424/54670/74032/16987/13078/67963/12918/192970/12724/13074/18984/17257/50781/14182/74450/16001/12161/68177/17855/108079/56453/76524/26889/15465/22668/14581/319554/20775/29817/20655/65970/20613/18559/67800/11541/66234/13360/106529/72999/16971/20280/14792/110611/11305/13081/11363",108
"GO:0003174","GO:0003174","mitral valve development","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"18128/17130/20677/12168/233651/22761/22762/13636/14463",9
"GO:0003198","GO:0003198","epithelial to mesenchymal transition involved in endocardial cushion formation","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"18128/14179/15213/21812/19664/21808/17701/20613/17702",9
"GO:0006188","GO:0006188","IMP biosynthetic process","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"66355/18950/11717/105446/237823/11564/109674/231327/15452",9
"GO:0006517","GO:0006517","protein deglycosylation","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"140481/66967/230815/192193/217364/16795/76055/227619/246179",9
"GO:0007194","GO:0007194","negative regulation of adenylate cyclase activity","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"13489/14428/110789/99296/238276/14429/18162/54393/14427",9
"GO:0021932","GO:0021932","hindbrain radial glia guided cell migration","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"75717/93686/19823/68146/16842/22241/12386/192176/11932",9
"GO:0035627","GO:0035627","ceramide transport","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"19156/68018/18830/56356/231999/76303/216871/30960/11305",9
"GO:0035933","GO:0035933","glucocorticoid secretion","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"12921/211323/16535/12918/12952/18976/21333/114679/14427",9
"GO:0048308","GO:0048308","organelle inheritance","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"22367/70675/666173/56426/59041/107338/26413/12795/26395",9
"GO:0048313","GO:0048313","Golgi inheritance","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"22367/70675/666173/56426/59041/107338/26413/12795/26395",9
"GO:0048755","GO:0048755","branching morphogenesis of a nerve","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"13392/13841/13489/14025/14183/15387/17257/12876/68585",9
"GO:0060211","GO:0060211","regulation of nuclear-transcribed mRNA poly(A) tail shortening","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"208922/22057/239528/217351/234594/233833/22695/210106/213988",9
"GO:0086014","GO:0086014","atrial cardiac muscle cell action potential","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"20271/109676/66240/12296/16535/140492/12288/235281/192176",9
"GO:0086026","GO:0086026","atrial cardiac muscle cell to AV node cell signaling","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"20271/109676/66240/12296/16535/140492/12288/235281/192176",9
"GO:0086066","GO:0086066","atrial cardiac muscle cell to AV node cell communication","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"20271/109676/66240/12296/16535/140492/12288/235281/192176",9
"GO:0090178","GO:0090178","regulation of establishment of planar polarity involved in neural tube closure","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"20319/22418/12614/13543/54612/14362/230824/99683/71461",9
"GO:1900153","GO:1900153","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"208922/12193/22057/239528/217351/234594/332397/22695/213988",9
"GO:1903543","GO:1903543","positive regulation of exosomal secretion","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"20479/19349/20971/15239/27681/68953/58994/116733/20844",9
"GO:1903624","GO:1903624","regulation of DNA catabolic process","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"26926/12578/11920/13804/11783/12683/14464/12028/16009",9
"GO:1903671","GO:1903671","negative regulation of sprouting angiogenesis","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"13854/26427/13855/16598/14254/16923/20358/101401/243362",9
"GO:1904925","GO:1904925","positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"59026/15277/71648/75788/50873/15185/68350/22333/66169",9
"GO:2000035","GO:2000035","regulation of stem cell division","9/6846","15/28891",0.00282119272022463,0.00737499672721347,0.00316285550686321,"26380/20319/114604/52004/14183/107829/20671/70122/232187",9
"GO:0009166","GO:0009166","nucleotide catabolic process","28/6846","72/28891",0.00286682263358362,0.00749125300455816,0.00321271340112508,"23959/18950/18577/14198/11717/18605/207728/70025/105446/93685/66422/18585/110959/269523/64705/237868/56690/12799/214254/213484/110446/110074/74167/269614/12495/11666/14544/15452",28
"GO:0009168","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","12/6846","23/28891",0.00287454211341349,0.0074962867689582,0.00321487219116144,"66355/18950/11717/105446/23917/237823/11534/11564/11566/109674/231327/15452",12
"GO:0021535","GO:0021535","cell migration in hindbrain","12/6846","23/28891",0.00287454211341349,0.0074962867689582,0.00321487219116144,"75717/270190/13844/93686/19823/68146/16842/22241/12386/20353/192176/11932",12
"GO:0031998","GO:0031998","regulation of fatty acid beta-oxidation","12/6846","23/28891",0.00287454211341349,0.0074962867689582,0.00321487219116144,"56717/66887/67885/76574/56690/16367/13167/12801/11652/11666/384783/71767",12
"GO:0035089","GO:0035089","establishment of apical/basal cell polarity","12/6846","23/28891",0.00287454211341349,0.0074962867689582,0.00321487219116144,"14107/50525/233066/22418/270163/94190/16772/15223/71461/105782/14086/224912",12
"GO:0098780","GO:0098780","response to mitochondrial depolarisation","12/6846","23/28891",0.00287454211341349,0.0074962867689582,0.00321487219116144,"59026/100504663/15277/71648/75788/50873/22241/15185/68350/22333/66169/56208",12
