category,gene,chromosome,start,end,methylation_score,cpg_density,smarcb1_enrichment
no_deg,Ccdc93,chr1,121430990,121431205,0.07884286498537077,0.072,5.804226192676963
no_deg,Ccndbp1,chr2,121008340,121008641,0.015801103956500872,0.086,0.0
no_deg,Ccne2,chr4,11190408,11191788,0.015961572916294044,0.252,2.4376361348475624
no_deg,Ccnh,chr13,85189330,85189666,0.0059811329408577555,0.114,15.02632043455812
no_deg,Ccnjl,chr11,43528462,43529487,0.021340706558003453,0.18,5.454899846334214
no_deg,Ccny,chr18,9449439,9450330,0.05040844323070399,0.214,5.757607476543276
no_deg,Ccp110,chr7,118712419,118712914,0.002334091278253177,0.088,1.647722576025411
no_deg,Ccs,chr19,4839196,4839726,0.004877085373874314,0.11,8.18668007124445
no_deg,Cd302,chr2,60283976,60284269,0.007236705822080959,0.084,5.666821926940063
no_deg,Cd320,chr17,33843042,33843462,0.007187382876857197,0.09,0.0
no_deg,Cdc37l1,chr19,28990229,28990818,0.006197216042634171,0.15,0.0
no_deg,Cdca7l,chr12,117843434,117844257,0.021687650435432797,0.178,8.864645269097982
no_deg,Cdh13,chr8,118283568,118284585,0.01779725276993799,0.134,15.560503182121977
no_deg,Cdk8,chr5,146230887,146231884,0.020259439136810546,0.224,11.936752507436086
no_deg,Cdyl,chr13,35740685,35742379,0.01786965421671481,0.184,9.537985019962534
no_deg,Celf1,chr2,90940539,90941231,0.0032360038143556652,0.158,0.0
no_deg,Celf4,chr18,25487218,25487562,0.0337324077034783,0.088,3.2495641484863134
no_deg,Celf4,chr18,25678896,25679516,0.014306907649099952,0.15,5.33169456505802
no_deg,Celf4,chr18,25753120,25753598,0.04262071280668152,0.094,0.0
no_deg,Cemip2,chr19,21778133,21779000,0.022100646839937756,0.172,6.656266496240592
no_deg,Cep192,chr18,67799907,67800381,0.015543319272145086,0.126,1.6390724255768274
no_deg,Cep83os,chr10,94688296,94689126,0.022329066555763544,0.196,2.9690296384650785
no_deg,Cep85l,chr10,53379252,53379454,0.0008059256949811492,0.06,13.792546271930629
no_deg,Cers6,chr2,68861288,68862296,0.011374260291838977,0.19,12.584815787260482
no_deg,Cfap43,chr19,47837197,47837514,0.036582801979537,0.1,3.6507842772638237
no_deg,Cfap43,chr19,47918962,47919418,0.012096398862115313,0.14,3.4901214093236748
no_deg,Cgrrf1,chr14,46831779,46832643,0.0035310337716296858,0.142,1.8237582082229986
no_deg,Champ1,chr8,13869646,13870141,0.01549115197053099,0.126,5.98960172439643
no_deg,Chd9,chr8,90828686,90828982,0.01664003341509443,0.084,3.20321647857714
no_deg,Chd9,chr8,90907807,90909447,0.001588384714433599,0.214,8.748126318146259
no_deg,Chfr,chr5,110135714,110136199,0.008087396721167456,0.12,6.423093810581034
no_deg,Chmp2b,chr16,65562260,65562883,0.006250449922798517,0.136,21.634150040903393
no_deg,Chpf2,chr5,24586485,24587026,0.000840840869898879,0.106,3.952715745004136
no_deg,Chrm3,chr13,10360202,10360659,0.010873190970283381,0.144,20.753370435229627
no_deg,Chst10,chr1,38897864,38898202,0.0023896675187300206,0.13,5.695894334128078
no_deg,Chst7,chrX,20059887,20061120,0.24860237372488922,0.202,15.8742731239427
no_deg,Ciao1,chr2,127247484,127248719,0.004222189948055673,0.144,1.9393676567903846
no_deg,Ciapin1,chr8,94838022,94838678,0.024527207994360548,0.166,1.6795675115063953
no_deg,Cisd2,chr3,135422919,135423611,0.024317659433003305,0.148,12.50389414083542
no_deg,Clasp1,chr1,118388759,118389005,0.009302290711759751,0.102,5.278139536780794
no_deg,Clasp1,chr1,118389219,118389718,0.014516483712179024,0.106,8.855703569120383
no_deg,Clasp1,chr1,118459277,118459794,0.004758452596565894,0.106,1.581289011980505
no_deg,Clasrp,chr7,19586349,19586906,0.30684641906493465,0.096,0.0
no_deg,Clasrp,chr7,19604149,19604578,0.012498929913345683,0.116,0.0
no_deg,Clcc1,chr3,108653880,108654230,0.03788663074772419,0.108,0.0
no_deg,Clcn3,chr8,60982714,60983709,0.007324339334282925,0.21,8.756314031140727
no_deg,Clec11a,chr7,44304487,44304941,0.007546113954984518,0.122,20.620584825526667
no_deg,Clip4,chr17,71782570,71783072,0.002470275436707864,0.176,0.0
no_deg,Clip4,chr17,71869551,71870004,0.007396578419566132,0.09,21.28602438485813
no_deg,Clk4,chr11,51262870,51263730,0.0009232651629371134,0.19,10.424393004887621
no_deg,Cln8,chr8,14888714,14889037,0.008692019429930435,0.11,5.803826916362527
no_deg,Cln8,chr8,14894518,14894910,0.4392554613654247,0.096,7.57474328503504
no_deg,Clock,chr5,76303712,76305104,0.00642547747464219,0.214,15.719767948350412
no_deg,Clta,chr4,44012680,44013235,0.0087740295294276,0.156,1.7156654741826527
no_deg,Cmtm6,chr9,114731112,114731542,0.014116963167352515,0.114,11.438339263030667
no_deg,Cmtm6,chr9,114752944,114753212,0.03885295505271049,0.092,1.5001646019311092
no_deg,Cnot8,chr11,58103779,58104705,0.007659074569351713,0.158,9.211667127851658
no_deg,Cntrl,chr2,35109335,35109733,0.0036675729148580765,0.13,3.2534476823313834
no_deg,Col12a1,chr9,79718442,79719250,0.0031800589207444103,0.142,2.4226304572983697
no_deg,Col12a1,chr9,79719513,79719819,0.012259504277282151,0.094,1.3607572312232878
no_deg,Commd7,chr2,153632538,153632819,0.017903598348211324,0.1,0.0
no_deg,Comtd1,chr14,21847624,21848111,0.014540114724764635,0.108,4.063613946492039
no_deg,Comtd1,chr14,21848497,21849077,0.007223726752410715,0.094,9.10090696437335
no_deg,Copa,chr1,172082539,172083159,0.0,0.11,33.20437515505024
no_deg,Cops8,chr1,90603176,90603710,0.0918654936301815,0.126,3.0602441271431786
no_deg,Cox17,chr16,38346898,38347251,0.008849533259196015,0.076,2.359019848827294
no_deg,Cox6c,chr15,35937639,35938257,0.011342379332959503,0.126,0.0
no_deg,Cpne3,chr4,19569570,19570166,0.01176295292104487,0.14,26.755174177465214
no_deg,Cpsf7,chr19,10525035,10525859,0.009288816114999892,0.168,0.4368489160336923
no_deg,Crtc3,chr7,80688151,80689051,0.013576194891955969,0.184,3.405360330157722
no_deg,Cryl1,chr14,57398263,57398546,0.020131863248398378,0.098,1.1741729292208172
no_deg,Csgalnact2,chr6,118138867,118139255,0.009916206664203066,0.118,13.961752370714303
no_deg,Csnk1d,chr11,120990766,120991408,0.03563648571207619,0.19,16.80142183106666
no_deg,Csnk1g2,chr10,80621976,80623110,0.008364770218440933,0.19,7.279944076417969
no_deg,Csnk1g2,chr10,80638388,80638765,1.066628424189259,0.106,2.1389182179980764
no_deg,Ctif,chr18,75696578,75697554,0.006541159061299513,0.156,5.042512860182567
no_deg,Ctif,chr18,75697675,75697888,0.024406556419328797,0.108,6.741479758064441
no_deg,Ctnna1,chr18,35118494,35119504,0.007228480486847795,0.186,9.787036019994096
no_deg,Ctnnb1,chr9,120933178,120934555,0.010210464181668577,0.176,17.079519410061998
no_deg,Ctr9,chr7,111028665,111029405,0.006053492298893205,0.132,4.9064389271400275
no_deg,Cttnbp2,chr6,18514212,18514425,0.0035449322755399504,0.118,25.11763840125687
no_deg,Cttnbp2,chr6,18514614,18515058,0.006239463195232677,0.15,27.920036489356754
no_deg,Cttnbp2nl,chr3,105052675,105053071,0.00842327360178222,0.116,4.2654813421104905
no_deg,Cul1,chr6,47453877,47455201,0.08994068072846476,0.262,20.86916037308197
no_deg,Cyc1,chr15,76343466,76343982,0.016237392601984424,0.166,3.8963614857139546
no_deg,Cyfip1,chr7,55841982,55842687,0.008491562245043308,0.142,11.148565992829301
no_deg,Cyp2u1,chr3,131302583,131303345,0.014832083156240999,0.146,19.592986372417368
no_deg,Cyp4f13,chr17,32924784,32924988,0.015071933528281251,0.074,0.0
no_deg,D430020J02Rik,chr12,116405180,116405776,0.016402082654733748,0.148,5.856162589896099
no_deg,Dact1,chr12,71309568,71310456,0.0081182993386798,0.216,19.039583548705462
no_deg,Dact1,chr12,71317978,71318774,1.0640548423535638,0.164,0.0
no_deg,Dcbld1,chr10,52233394,52234339,0.032060256623940665,0.162,18.421636459777815
no_deg,Dcp1b,chr6,119175140,119175720,0.0,0.142,4.717916804076242
no_deg,Dctn2,chr10,127266238,127266876,0.024384354118785468,0.14,9.342799460094865
no_deg,Ddx17,chr15,79545998,79547141,0.027541265362627187,0.226,5.544741563904374
no_deg,Ddx19b,chr8,111027645,111027897,0.003483747453688534,0.076,5.015372499591913
no_deg,Ddx31,chr2,28839843,28841000,0.008970774224614677,0.188,14.832378516132401
no_deg,Ddx49,chr8,70302335,70302963,0.00635438067725894,0.12,0.0
no_deg,Ddx55,chr5,124552549,124553190,0.0017148783571783194,0.14,27.51903370566871
no_deg,Dele1,chr18,38250094,38250571,0.008285229179941718,0.092,17.788208077168335
no_deg,Dennd2c,chr3,103102395,103103064,0.014587593007148961,0.152,7.724689723025561
no_deg,Dennd5b,chr6,149100691,149101866,0.013128081430129326,0.286,16.580580872377016
no_deg,Dennd6a,chr14,26579433,26580003,0.020143254112456467,0.152,6.3177022880971165
no_deg,Dennd6b,chr15,89196014,89196641,0.006667934713074826,0.134,10.818686611120363
no_deg,Deptor,chr15,55112229,55112906,0.012116454210615244,0.128,1.125793464818631
no_deg,Dexi,chr16,10542419,10543148,0.0340541123270619,0.152,10.910154617014593
no_deg,Dffa,chr4,149104062,149104416,0.006183872241810724,0.084,14.222822911406478
no_deg,Dgka,chr10,128743785,128744155,0.00437856298005517,0.1,8.784157107244008
no_deg,Dgkg,chr16,22656809,22657280,0.02111068038817074,0.106,9.857849018549894
no_deg,Dgkq,chr5,108660567,108661067,0.011589851844872365,0.108,12.301011494707431
no_deg,Dhcr7,chr7,143829997,143830360,0.011985046814661724,0.084,5.727856081051161
no_deg,Dhtkd1,chr2,5942522,5942803,0.010467028283818389,0.08,0.49580915383146656
no_deg,Dhx30,chr9,110100923,110101134,0.004975772465357615,0.086,0.0
no_deg,Dhx32,chr7,133776482,133777039,0.08891109191099775,0.148,0.3874693353823028
no_deg,Dicer1,chr12,104751475,104752369,0.009274237229031722,0.224,7.961222180390646
no_deg,Dip2a,chr10,76344761,76345569,0.030413989891494266,0.186,0.0
no_deg,Dip2b,chr15,100038537,100039329,0.00884021090485675,0.164,14.004843933619053
no_deg,Diras2,chr13,52530361,52530803,0.00800502529542498,0.098,3.4640074872572457
no_deg,Dlc1,chr8,36613577,36614123,0.006971228821161048,0.144,13.13801616255808
no_deg,Dlc1,chr8,36732630,36732973,0.022555750349106746,0.108,0.0
no_deg,Dmac2,chr7,25619128,25619635,0.008451135273833192,0.096,9.243963347242433
no_deg,Dnajc15,chr14,77874781,77874982,0.004193054239528439,0.076,2.677249878309037
no_deg,Dnajc19,chr3,34081111,34081407,0.01655230349640833,0.104,3.3931463614097446
no_deg,Dnajc28,chr16,91618733,91619047,0.01734814888740684,0.08,0.0
no_deg,Dnal1,chr12,84114241,84114599,0.012545983065147932,0.074,12.077155454687881
no_deg,Dnmt3b,chr2,153649431,153649930,0.02332561147181568,0.188,8.581139858380187
no_deg,Dock10,chr1,80758071,80758785,0.034924802443730696,0.172,15.518226416993402
no_deg,Dock11,chrX,35888493,35889392,0.04365791946941626,0.162,7.503751769659132
no_deg,Dock9,chr14,121797402,121798622,0.02754411608483745,0.19,16.787173184768772
no_deg,Dolk,chr2,30285788,30286877,0.0013489158064348289,0.152,26.781986366338838
no_deg,Dop1a,chr9,86467055,86467651,0.0015427653515342169,0.2,11.125094131230137
no_deg,Dpf2,chr19,5912253,5912967,0.039665492552667984,0.128,4.298637705411422
no_deg,Dpysl2,chr14,66868655,66869260,0.005009635504841927,0.162,18.11056396836573
no_deg,Dpysl3,chr18,43392690,43393281,0.020025322432665565,0.142,6.015920309957064
no_deg,Dpysl3,chr18,43437867,43438427,0.0076376881567248155,0.12,17.136908935876995
no_deg,Dpysl4,chr7,139085953,139086762,0.027007169525531522,0.164,10.490703116230875
no_deg,Dscam,chr16,97170504,97171041,0.008022812945589566,0.124,2.4990615408068875
no_deg,Dstyk,chr1,132417369,132417990,0.05624763036276534,0.174,0.8333645969715904
no_deg,Dtnb,chr12,3572055,3572883,0.0,0.182,0.0
no_deg,Dtx2,chr5,135994792,135995197,0.027392008942930125,0.086,5.996466205839242
no_deg,Dvl1,chr4,155847388,155848044,0.03858903314354522,0.16,0.0
no_deg,Dynlrb1,chr2,155236468,155236906,0.005136244001319246,0.122,26.553648219288945
no_deg,Dzank1,chr2,144527315,144528079,0.011985288073483726,0.154,0.0
no_deg,Dzip3,chr16,48993563,48994528,0.004790994990408242,0.174,0.0
no_deg,E2f4,chr8,105297551,105297981,0.011772402356947934,0.1,0.0
no_deg,E2f6,chr12,16810837,16811404,0.011426050428182243,0.162,0.0
no_deg,Ecpas,chr4,58911438,58912955,0.020789851436298572,0.222,8.871438368993221
no_deg,Edem1,chr6,108828290,108829267,0.009843567436328436,0.218,3.7266678697935722
no_deg,Edf1,chr2,25557657,25558140,0.032814541755921016,0.138,3.311851715613077
no_deg,Eef1akmt2,chr7,132852377,132852664,0.03281207532948886,0.088,1.8306693481267036
no_deg,Efcab14,chr4,115737562,115738075,0.0038524091792317087,0.11,6.152228263750321
no_deg,Efemp2,chr19,5474521,5474859,0.032147465515238095,0.108,9.652601552047832
no_deg,Egln1,chr8,124948141,124949698,0.0,0.134,0.0
no_deg,Eid2,chr7,28267751,28268511,0.012776081619835906,0.19,4.006192451961786
no_deg,Eif2b5,chr16,20498869,20499147,0.018261142926576452,0.086,0.0
no_deg,Eif4h,chr5,134638518,134639429,0.04184397463237208,0.212,4.339189903406126
no_deg,Eipr1,chr12,28751791,28752033,0.03236954962980461,0.074,0.0
no_deg,Elavl4,chr4,110351310,110351976,0.027581934923658413,0.162,3.518452976082591
no_deg,Elfn2,chr15,78671939,78672648,0.4358928417882995,0.11,1.9591701497647587
no_deg,Elfn2,chr15,78672946,78673306,0.5779975184937154,0.098,0.0
no_deg,Ell2,chr13,75707246,75708619,0.013960623916465872,0.216,19.836200358498584
no_deg,Emc2,chr15,43477167,43477610,0.0,0.088,2.769749328147001
no_deg,Emc4,chr2,112367726,112368064,0.014151962436432705,0.098,6.314266369140056
no_deg,Emc7,chr2,112454873,112455342,0.015156463893528921,0.114,7.92103367269147
no_deg,Eml6,chr11,30024479,30024998,0.01792032833637328,0.122,0.0
no_deg,Eml6,chr11,30025815,30026104,0.0026623780286027655,0.1,0.9744968043271525
no_deg,Emx2,chr19,59457915,59459984,0.018649964713733983,0.154,25.277421601608445
no_deg,Emx2,chr19,59469037,59469305,0.009303538482242092,0.08,3.484263024620182
no_deg,Endog,chr2,30171413,30172135,0.00452646191393246,0.19,0.0
no_deg,Engase,chr11,118476739,118477243,0.015190170046291187,0.118,13.633706835609262
no_deg,Entpd5,chr12,84408397,84409190,0.011731258978901576,0.184,4.431662972902144
no_deg,Epb41l2,chr10,25359584,25360596,0.008192764983215231,0.234,7.534623209301635
no_deg,Epdr1,chr13,19619241,19619765,0.01573288682162239,0.1,0.0
no_deg,Erich1,chr8,14090178,14090440,0.008101231434204194,0.108,3.539747937571498
no_deg,Erlec1,chr11,30953846,30954096,0.0,0.1,0.0
no_deg,Esf1,chr2,140170493,140170996,0.0034830078351070467,0.116,0.0
no_deg,Ets2,chr16,95701863,95702893,0.028130585322681922,0.202,7.682082150477981
no_deg,Etv1,chr12,38778640,38779114,0.003363184825899947,0.094,13.100809340468144
no_deg,Etv3,chr3,87525465,87525918,0.017151603204924055,0.156,2.063854413330929
no_deg,Exoc3,chr13,74166889,74167109,0.01423509099944331,0.058,2.737648101929646
no_deg,Exoc3,chr13,74208465,74208779,0.01177957134247182,0.082,3.8579247066655817
no_deg,Exoc5,chr14,49065833,49066540,0.0,0.188,1.8959139160922862
no_deg,Exoc8,chr8,124896710,124898512,0.003841322246918429,0.164,13.458421025501963
no_deg,Extl3,chr14,65076263,65076651,0.31976540144859117,0.094,0.0
no_deg,Extl3,chr14,65077415,65077777,0.3607203668069248,0.078,0.0
no_deg,Extl3,chr14,65097696,65098287,0.005382651281859839,0.166,7.0440546598479585
no_deg,Extl3,chr14,65149568,65150233,0.02797213038554043,0.11,1.1163509777749543
no_deg,Eya1,chr1,14309747,14310036,0.01942554322176465,0.106,0.0
no_deg,F2r,chr13,95604059,95604766,1.8270247666236987,0.116,0.0
no_deg,F2r,chr13,95617986,95618798,0.006236432747014765,0.126,22.22692603542631
no_deg,F2rl1,chr13,95524298,95525435,0.004938955956584948,0.13,11.325222935894558
no_deg,Faf1,chr4,109676288,109677165,0.01566856348737718,0.18,3.3080892730912517
no_deg,Fam117b,chr1,59912548,59913890,0.012527804928144063,0.178,5.4842253816363185
no_deg,Fam118a,chr15,85036799,85037283,0.005408019717261097,0.166,10.789104953996485
no_deg,Fam133b,chr5,3543730,3544210,0.015201789134987513,0.154,11.55123562780972
no_deg,Fam171a1,chr2,3118208,3118863,0.02959912972666045,0.186,0.0
no_deg,Fam174b,chr7,73740237,73741012,0.010671865417320462,0.17,4.308377960029423
no_deg,Fam185a,chr5,21425051,21425567,0.008810936441796847,0.134,1.0906635614319131
no_deg,Fam219b,chr9,57537457,57537810,0.007178321438458409,0.134,16.255215003792
no_deg,Fam50a,chrX,74312929,74313457,0.055988131138747045,0.094,10.160386926092587
no_deg,Faxc,chr4,21931069,21931603,0.014562623874420689,0.168,0.0
no_deg,Fbxl12,chr9,20641998,20642464,0.02998561332104547,0.116,9.6251694778722
no_deg,Fbxl12,chr9,20644735,20645036,0.008235379656466134,0.1,5.825224521537644
no_deg,Fbxl4,chr4,22357541,22357945,0.01235417279053354,0.104,12.159671650666631
no_deg,Fbxo10,chr4,45084142,45084782,0.012954337339203347,0.162,20.281134231265142
no_deg,Fbxo4,chr15,3979154,3979562,0.006068038743180411,0.124,4.236074522264522
no_deg,Fbxo42,chr4,141147759,141148594,0.028572983939840514,0.19,6.504183453489126
no_deg,Fbxo45,chr16,32246436,32247305,0.028506788499851384,0.19,3.2011919748487694
no_deg,Fbxo7,chr10,86021770,86022417,0.003229175641553858,0.174,5.714766442974792
no_deg,Fbxw4,chr19,45659672,45660589,0.05070830423765955,0.214,0.0
no_deg,Fbxw7,chr3,84814010,84815782,0.008502181142242484,0.194,5.323288322629901
no_deg,Fech,chr18,64488819,64489322,0.03641906006772338,0.122,11.162251818128075
no_deg,Fgf11,chr11,69800877,69801634,0.0026202748940532435,0.126,0.0
no_deg,Fgf2,chr3,37312371,37312802,0.006059025929389125,0.126,3.8731253007729296
no_deg,Fgf2,chr3,37348823,37349120,0.011005600595993247,0.108,8.995527632961789
no_deg,Fitm2,chr2,163472210,163472708,0.01322437641518363,0.128,0.0
no_deg,Fkbp9,chr6,56831909,56832501,0.0024885181418729052,0.122,8.366204124140578
no_deg,Fktn,chr4,53714091,53714630,0.11983786763301468,0.13,2.3524626144289424
no_deg,Flrt2,chr12,95695187,95695876,0.006214194767671506,0.15,15.359672623967004
no_deg,Fndc3b,chr3,27709973,27711161,0.01297272175069022,0.208,12.124044556974091
no_deg,Fnip1,chr11,54437986,54438657,0.017342825782439498,0.206,4.854348719476341
no_deg,Foxc1,chr13,31806191,31806991,0.010083868317039533,0.114,21.18570960846865
no_deg,Foxc1,chr13,31807182,31808773,0.030943880733949155,0.188,28.504543085294753
no_deg,Foxp1,chr6,99028420,99028824,0.01438878944570683,0.122,37.55997137782803
no_deg,Foxp1,chr6,99520490,99523049,0.004891674026130787,0.188,17.49044127993574
no_deg,Frmd4a,chr2,4401153,4401634,0.023325476060548966,0.14,7.143709782603724
no_deg,Frmd4a,chr2,4603471,4604164,0.3204628133014346,0.116,0.0
no_deg,Frmd5,chr2,121806320,121807266,0.03729901418764757,0.198,3.087866046755772
no_deg,Fxn,chr19,24280224,24280692,0.0014630454469342204,0.164,36.21856632123561
no_deg,Gabrb1,chr5,71700810,71701218,0.013220618565090218,0.086,0.0
no_deg,Gak,chr5,108629403,108630051,0.0025965843422828152,0.164,3.6836208947976377
no_deg,Galc,chr12,98258804,98259454,0.0197516951963788,0.164,3.0042120429517944
no_deg,Gapvd1,chr2,34753853,34754548,0.016823060739605513,0.162,4.773366628122833
no_deg,Garnl3,chr2,33130203,33130597,0.008492083937179179,0.124,16.475642408532867
no_deg,Gas7,chr11,67454957,67455972,0.024595149030686353,0.212,31.31797874682581
no_deg,Gba2,chr4,43578304,43579197,0.023835560025341637,0.166,6.757336925983497
no_deg,Gca,chr2,62664275,62664618,0.03819393309004125,0.102,3.8976766630017954
no_deg,Gdap2,chr3,100162159,100162886,0.007382557274076616,0.162,3.216936754271304
no_deg,Gfer,chr17,24695752,24696608,0.0,0.172,14.328178381260559
no_deg,Gfod2,chr8,105758221,105758724,0.050411410400076025,0.128,2.5424823809913812
no_deg,Gga2,chr7,122020726,122020977,0.00979842306592528,0.068,0.0
no_deg,Gga3,chr11,115603564,115604631,0.0317219199807079,0.208,1.3048652377198473
no_deg,Ggh,chr4,20041802,20042363,0.05496107297933366,0.128,0.9676957398496755
no_deg,Glo1,chr17,30612355,30612692,0.0005417569829922372,0.084,2.251215862212629
no_deg,Gls,chr1,52232207,52233503,0.008955187433170649,0.178,13.350498540279313
no_deg,Gm10785,chr16,91688346,91689042,0.0,0.192,4.813588756553972
no_deg,Gm1673,chr5,33983124,33984139,0.02940262202718216,0.206,2.056964730689069
no_deg,Gm4793,chr1,135584707,135585354,0.01788606365305242,0.108,1.1538987683315467
no_deg,Gm527,chr12,64917786,64918353,0.006036616766511428,0.126,10.082008924550108
no_deg,Gmfb,chr14,46821887,46822368,0.0021210231836374903,0.136,0.0
no_deg,Gmps,chr3,63976057,63976587,0.008926269967209273,0.122,5.824447807750066
no_deg,Gnai1,chr5,18359732,18360748,0.004532526360771881,0.234,5.024705327455646
no_deg,Gnai2,chr9,107612701,107612978,0.01813529159345489,0.096,7.090295232310913
no_deg,Gnai2,chr9,107635122,107635353,0.018242896643302444,0.09,2.2955438610018506
no_deg,Gnal,chr18,67088229,67088859,0.008720719781107776,0.168,7.642044196146516
no_deg,Gnb5,chr9,75314066,75314557,0.02470488728982782,0.126,0.0
no_deg,Gnl1,chr17,35979024,35980725,0.021188444637203607,0.212,23.222196946616
no_deg,Gnptg,chr17,25239879,25240594,0.013090758940813692,0.164,9.587107621478737
no_deg,Golga4,chr9,118506139,118507181,0.008111360266725065,0.156,0.11606331660887532
no_deg,Golim4,chr3,75956176,75957134,0.055585174971451184,0.184,11.233393063182639
no_deg,Gopc,chr10,52381715,52382289,0.014231772784531008,0.124,3.0122030661570878
no_deg,Gpatch2,chr1,187215468,187215800,0.0015828954368545544,0.118,9.641990445928563
no_deg,Gpc6,chr14,116925377,116926927,0.006947776353321741,0.164,12.866367780973457
no_deg,Gpr135,chr12,72070105,72071180,0.014205077961329905,0.192,0.0
no_deg,Gpr180,chr14,118136697,118137559,0.0031833150004061898,0.192,4.616696683082747
no_deg,Grip1,chr10,119453410,119454752,0.011005363983409122,0.246,4.722273384683187
no_deg,Grk5,chr19,60889656,60890708,0.0028814693750015595,0.16,7.346230920062829
no_deg,Grtp1,chr8,13200396,13200614,0.019793322760874567,0.114,34.845120634403244
no_deg,Gsap,chr5,21186153,21186505,0.003667093674060007,0.088,2.14914331065092
no_deg,Gskip,chr12,105684842,105685824,0.016558115093547814,0.222,0.7106895532767795
no_deg,Gstp1,chr19,4037775,4038074,0.014039499395608765,0.068,27.660923495998894
no_deg,Gtf3c5,chr2,28582730,28583331,0.009880897741331048,0.122,0.0
no_deg,Gucy1b1,chr3,82073785,82074134,0.00962057645193029,0.094,13.243458020956133
no_deg,Gzf1,chr2,148680939,148681444,0.0070464690493677856,0.124,2.662652384412174
no_deg,Hacd2,chr16,35022231,35023015,0.0086851891292328,0.128,5.739461381914807
no_deg,Has3,chr8,106870633,106871037,0.005194917175025466,0.148,0.0
no_deg,Haspin,chr11,73137871,73138390,0.005364113428007263,0.174,9.851415715848573
no_deg,Hdgfl3,chr7,81933527,81934754,0.011631520564145424,0.292,9.256972799750594
no_deg,Hdlbp,chr1,93444931,93445766,0.0022014121927611953,0.174,8.272102393240717
no_deg,Hdlbp,chr1,93478226,93479457,0.01454256659417596,0.166,16.928689161446734
no_deg,Hectd2,chr19,36553947,36555055,0.006462797599356216,0.14,9.936549013230115
no_deg,Herc1,chr9,66349996,66351049,0.001834805558472117,0.178,0.0
no_deg,Hlcs,chr16,94289952,94290184,0.014288037974981098,0.126,0.0
no_deg,Hlcs,chr16,94313259,94313779,0.023087950419065625,0.142,6.446018450742831
no_deg,Hltf,chr3,20057627,20058195,0.006425778313565728,0.114,8.188308591466388
no_deg,Hmgn3,chr9,83145857,83146719,0.013403413107440601,0.138,20.423158878810426
no_deg,Hnrnpdl,chr5,100038372,100040322,0.002522481624402052,0.24,5.852147831129477
no_deg,Hnrnpm,chr17,33684723,33685657,0.024190627674084905,0.174,3.72371203316052
no_deg,Hps6,chr19,46003367,46004063,0.015875450484085653,0.152,5.547697579261921
no_deg,Hs3st3b1,chr11,63889137,63889678,0.13471647773640644,0.134,0.0
no_deg,Hs3st3b1,chr11,63919238,63919458,0.004537155335023279,0.1,0.0
no_deg,Hs3st3b1,chr11,63920509,63922450,0.010075257250566782,0.164,0.0
no_deg,Hs3st3b1,chr11,63923390,63923670,0.0014840891749314678,0.1,0.0
no_deg,Hs3st3b1,chr11,63925176,63925579,0.005662189630484295,0.078,5.7979110179871345
no_deg,Hs3st5,chr10,36506875,36507677,0.00215103757971023,0.166,18.370928572101704
no_deg,Hsd17b4,chr18,50128201,50128593,0.010132176211858879,0.096,13.381148145330132
no_deg,Idh3a,chr9,54586280,54586966,0.005895208421678021,0.158,4.354690788238382
no_deg,Idh3b,chr2,130284119,130284541,0.004968117650798314,0.104,24.253570947915893
no_deg,Ifngr2,chr16,91546907,91547393,0.005474421892420905,0.132,2.959620176368577
no_deg,Ift57,chr16,49699035,49699631,0.01834799910606724,0.122,7.53118310227306
no_deg,Ift88,chr14,57423968,57424412,0.003733379098191479,0.122,3.3344189665950683
no_deg,Il17d,chr14,57524724,57525612,0.0,0.17,19.699005984008167
no_deg,Il17ra,chr6,120463175,120463834,0.029581517883901638,0.188,6.161500886405672
no_deg,Il17rc,chr6,113469546,113469968,0.010910994850753836,0.108,0.0
no_deg,Immp2l,chr12,41024137,41024469,0.0034116980917664502,0.118,4.388915743649962
no_deg,Ino80b,chr6,83124902,83125204,0.03465805281805731,0.084,4.88236019465183
no_deg,Ino80c,chr18,24121557,24122038,0.005549727163381933,0.1,5.426286694070449
no_deg,Inpp4b,chr8,81342430,81342678,0.0027973616898686977,0.088,2.8418672096031687
no_deg,Insr,chr8,3221033,3221283,0.013283564861067826,0.1,9.671430032986626
no_deg,Insr,chr8,3279068,3279608,0.003579492730079616,0.13,7.539883512635152
no_deg,Ints11,chr4,155869286,155870053,0.0063642953949070965,0.146,2.5242277855625894
no_deg,Intu,chr3,40531509,40532014,0.0039818067527262095,0.116,0.9869089695521933
no_deg,Intu,chr3,40540693,40541093,0.003985027563597827,0.09,0.0
no_deg,Ip6k1,chr9,108002298,108003188,0.010760802450348087,0.162,20.348125177638604
no_deg,Ipmk,chr10,71347544,71348544,0.012849361614318917,0.184,6.201211048716527
no_deg,Ipp,chr4,116507428,116507968,0.014978426005693532,0.12,7.629820048734095
no_deg,Iqgap2,chr13,95891566,95892117,0.011016173291283692,0.162,2.5851804400800367
no_deg,Irf2,chr8,46740435,46741501,0.018650195336939315,0.196,3.6930655859280397
no_deg,Irs1,chr1,82283183,82283558,0.03220210464914205,0.092,11.892038283980598
no_deg,Irs1,chr1,82290195,82291822,0.028643455242101785,0.124,10.336179900625092
no_deg,Irx2,chr13,72628317,72631991,0.005755604798211714,0.072,9.928832176455312
no_deg,Itga4,chr2,79255402,79255897,0.0024753261215937914,0.086,9.445479692200763
