chr,start,end,exo_signal,endo_signal,enrichment,genomic_region
chr17,85687043,85688613,0.1576733150705886,0.1572216072096517,0.1576733150705886,Six2 (protein_coding)
chr17,56762028,56762269,0.1575836188556873,0.14038811331120218,0.1575836188556873,"Near Dus3l (protein_coding), 2482bp"
chr5,76857300,76858505,0.1575836188556873,0.226019018637166,0.1575836188556873,C530008M17Rik (protein_coding)
chr7,19332798,19333183,0.1575836188556873,0.0279975779681209,0.1575836188556873,D830036C21Rik (lincRNA)
chr2,122702203,122702926,0.1575303325442502,0.4521085115532423,0.1575303325442502,Slc30a4 (protein_coding)
chr14,36968287,36968894,0.1575072169568431,0.21719515577887522,0.1575072169568431,Ccser2 (protein_coding)
chr2,168080520,168081559,0.1574884743319202,0.2653647040352921,0.1574884743319202,Pard6b (protein_coding)
chr8,72749742,72750221,0.1573811587560614,0.0,0.1573811587560614,Sin3b (protein_coding)
chr7,114254116,114254681,0.1573666279885016,0.075757599223385,0.1573666279885016,Copb1 (protein_coding)
chr14,121878311,121879163,0.15733862652728228,0.38391177743839694,0.15733862652728228,1810041H14Rik (antisense)
chr1,184033312,184034537,0.15733719111021532,0.07492299755883561,0.15733719111021532,Dusp10 (protein_coding)
chr11,115257800,115258414,0.1572860094746204,0.0163043555343636,0.1572860094746204,Grin2c (protein_coding)
chr8,94917495,94918246,0.15728288767069298,0.0936742308827194,0.15728288767069298,Ccdc102a (protein_coding)
chr2,66256359,66256843,0.1572657822471064,0.100583035572771,0.1572657822471064,Ttc21b (protein_coding)
chr9,14276146,14276772,0.1572520587486655,0.1742951269071672,0.1572520587486655,Sesn3 (protein_coding)
chr2,181458502,181460531,0.15715631589943357,0.1579884852171078,0.15715631589943357,Zbtb46 (protein_coding)
chr15,57694872,57695894,0.1571552176323211,0.0234741409002089,0.1571552176323211,Zhx2 (protein_coding)
chr4,101356054,101356931,0.15711748699279882,0.2640535433152734,0.15711748699279882,E130102H24Rik (lincRNA)
chr14,27038876,27039621,0.1570671597428676,0.0195493467889933,0.1570671597428676,Il17rd (protein_coding)
chr7,13037443,13037683,0.1570170349063854,0.1152371066662465,0.1570170349063854,Ube2m (protein_coding)
chr2,26315401,26315896,0.15700403027954749,0.049988802336929,0.15700403027954749,Gpsm1 (protein_coding)
chr13,9094460,9094725,0.15696668940352348,0.0,0.15696668940352348,Larp4b (protein_coding)
chr4,149099516,149099929,0.15693850373047302,0.4312558447484126,0.15693850373047302,Pex14 (protein_coding)
chr13,23445655,23445985,0.156890735974589,0.1757499610423998,0.156890735974589,Intergenic
chr18,36287309,36287892,0.15687460793912442,0.1011401615369836,0.15687460793912442,Pura (protein_coding)
chr17,56613296,56614198,0.156778845333406,0.1270504999185845,0.156778845333406,Rpl36 (protein_coding)
chr15,89841521,89842041,0.15675969882080498,0.08234861406481381,0.15675969882080498,Syt10 (protein_coding)
chr11,58330129,58330888,0.156711673353744,0.2984183953803702,0.156711673353744,Zfp672 (protein_coding)
chr11,76997416,76997717,0.1566725733415985,0.0865503029986069,0.1566725733415985,"Near Slc6a4 (protein_coding), 886bp"
chr4,24496201,24496880,0.1565339023546833,0.0998842096952386,0.1565339023546833,Mms22l (protein_coding)
chrX,41911041,41911984,0.1564329233617483,0.0,0.1564329233617483,Thoc2 (protein_coding)
chr5,24841869,24843254,0.1564208439971419,0.20254915966230919,0.1564208439971419,Rheb (protein_coding)
chr2,31845689,31846926,0.1563796394128345,0.1132531390352328,0.1563796394128345,Fibcd1 (protein_coding)
chr9,99870589,99870931,0.1563415308272437,0.0,0.1563415308272437,"Near Sox14 (protein_coding), 3175bp"
chr15,89378613,89379158,0.1562778362151105,0.0,0.1562778362151105,Odf3b (protein_coding)
chr1,74661672,74662164,0.1562226844476822,0.1087675241963658,0.1562226844476822,Ttll4 (protein_coding)
chr13,56251343,56252536,0.15616813213854522,0.1022935603341011,0.15616813213854522,Neurog1 (protein_coding)
chr13,23698123,23698408,0.1561571159724724,0.46899290274809324,0.1561571159724724,Hist1h4c (protein_coding)
chr13,28959592,28959809,0.1561393300722777,0.0,0.1561393300722777,"Near Sox4 (protein_coding), 5879bp"
chr17,57105296,57105796,0.15613920786226293,0.0,0.15613920786226293,Gm11110 (protein_coding)
chr1,75487636,75488078,0.1561369084671393,0.1258663306959953,0.1561369084671393,Obsl1 (protein_coding)
chr3,123267163,123268114,0.1561194707240897,0.0711443201523379,0.1561194707240897,Sec24d (protein_coding)
chr6,30459849,30460176,0.1561194707240897,0.0522833768103648,0.1561194707240897,1700012C14Rik (lincRNA)
chr8,23237313,23237905,0.1560390618171221,0.09404193999332261,0.1560390618171221,Gins4 (protein_coding)
chr11,86484203,86485180,0.15603148578915388,0.20331848487912307,0.15603148578915388,Rnft1 (protein_coding)
chr14,101729429,101730117,0.1560075314754742,0.0595318220390785,0.1560075314754742,Gm9922 (protein_coding)
chr8,71375735,71376272,0.155973433861444,0.0,0.155973433861444,Ocel1 (protein_coding)
chr14,55540273,55540569,0.1559705799768703,0.21149047615687822,0.1559705799768703,Pck2 (protein_coding)
chr11,97114566,97115340,0.1559595894363197,0.0373300585694737,0.1559595894363197,Tbx21 (protein_coding)
chr17,31849937,31850142,0.1559595894363197,0.1366836453175158,0.1559595894363197,Sik1 (protein_coding)
chr8,77610288,77610521,0.1559273041670079,0.0,0.1559273041670079,Tmem184c (protein_coding)
chr10,61680016,61680739,0.1559198378530886,0.1298129635554666,0.1559198378530886,Sar1a (protein_coding)
chr12,17690630,17691536,0.1558936191537433,0.0997180891918648,0.1558936191537433,Hpcal1 (protein_coding)
chr5,122354004,122354918,0.1558779672708041,0.1439219378213451,0.1558779672708041,Rad9b (protein_coding)
chr2,30771440,30771838,0.15582958327926533,0.0507758268688602,0.15582958327926533,Intergenic
chr12,27338810,27339694,0.1557828193524004,0.0,0.1557828193524004,Sox11 (protein_coding)
chr6,95117642,95118490,0.1557713023546794,0.046915564310761104,0.1557713023546794,Kbtbd8 (protein_coding)
chr3,83841390,83841674,0.15568850968817902,0.2183247364249456,0.15568850968817902,Tlr2 (protein_coding)
chr11,59506008,59506805,0.1556693518904155,0.2471821014075608,0.1556693518904155,Zkscan17 (protein_coding)
chr15,89149271,89149579,0.1556581006022022,0.0369250657559714,0.1556581006022022,Mapk11 (protein_coding)
chr17,23592667,23592870,0.1556471225997342,0.0122071955890613,0.1556471225997342,Zfp13 (protein_coding)
chr18,74778625,74779426,0.15560621947549003,0.2362743117124954,0.15560621947549003,Gm23119 (scaRNA)
chr9,102834708,102835546,0.1555980964508564,0.0916653624907243,0.1555980964508564,Ryk (protein_coding)
chr17,29716816,29717153,0.1554899561390149,0.2430348280971496,0.1554899561390149,Ccdc167 (protein_coding)
chrX,155338143,155338553,0.1554876664901155,0.0854576308852662,0.1554876664901155,Prdx4 (protein_coding)
chr3,100162159,100162886,0.1554874795932939,0.0885468671714989,0.1554874795932939,Wdr3 (protein_coding)
chr14,30625376,30626332,0.1554658666422032,0.099909476318009,0.1554658666422032,Prkcd (protein_coding)
chr17,28313305,28313909,0.1554206288164048,0.15650540358940512,0.1554206288164048,Fance (protein_coding)
chr18,25753120,25753598,0.1553853707272767,0.045870677065044,0.1553853707272767,Celf4 (protein_coding)
chr4,124882321,124882774,0.1552513729640401,0.0764876887455925,0.1552513729640401,Epha10 (protein_coding)
chr6,94699249,94700447,0.1552433229901099,0.185533623620864,0.1552433229901099,Lrig1 (protein_coding)
chr7,67645091,67645816,0.1551639510473255,0.19751029054573932,0.1551639510473255,Lrrc28 (protein_coding)
chr1,3671654,3672156,0.15513238716698868,0.0593439344844316,0.15513238716698868,"Near Xkr4 (protein_coding), 156bp"
chr11,75454450,75454767,0.1550807282612927,0.17039579368660018,0.1550807282612927,Wdr81 (protein_coding)
chr2,71872917,71873825,0.1548741847451408,0.1771797867291367,0.1548741847451408,Pdk1 (protein_coding)
chr15,26543389,26543737,0.1548531315016042,0.0373452575055733,0.1548531315016042,Fbxl7 (protein_coding)
chr5,99728751,99729257,0.15484279390414418,0.1643943988545933,0.15484279390414418,RP23-253I14.4 (protein_coding)
chr2,172549568,172551833,0.15476077861026,0.082159615419948,0.15476077861026,Tfap2c (protein_coding)
chr4,48279256,48280058,0.1546895183650629,0.1400272269768463,0.1546895183650629,Erp44 (protein_coding)
chr11,115823817,115824689,0.1546023893437912,0.0,0.1546023893437912,Llgl2 (protein_coding)
chr1,152386313,152386744,0.1544871956563686,0.0,0.1544871956563686,Tsen15 (protein_coding)
chr9,103364567,103366089,0.1544550100081159,0.2157762740513029,0.1544550100081159,Cdv3 (protein_coding)
chr6,143833412,143833654,0.15440169360359812,0.0,0.15440169360359812,Sox5 (protein_coding)
chr8,71610934,71611551,0.1543881025371988,0.1805219156844213,0.1543881025371988,Colgalt1 (protein_coding)
chr19,7493993,7494992,0.1543192726636491,0.17732364443701132,0.1543192726636491,Atl3 (protein_coding)
chr7,78895717,78896221,0.154267870633929,0.1994458435335697,0.154267870633929,Aen (protein_coding)
chr1,34472754,34472966,0.15422651171238788,0.0,0.15422651171238788,Ptpn18 (protein_coding)
chr14,60250944,60251913,0.1541353887501993,0.0818276259511494,0.1541353887501993,Nupl1 (protein_coding)
chr9,11277646,11277855,0.15413287702251371,0.0,0.15413287702251371,Intergenic
chr2,174298463,174300644,0.1540851319653938,0.09750073406362181,0.1540851319653938,Gnas (protein_coding)
chr5,142718493,142718833,0.1540780792086277,0.0,0.1540780792086277,Slc29a4 (protein_coding)
chr2,164497339,164497749,0.1540668848934723,0.148163175998351,0.1540668848934723,Pigt (protein_coding)
chr2,91264997,91265590,0.15405138400497842,0.2760131399230845,0.15405138400497842,Arfgap2 (protein_coding)
chr11,82387062,82389805,0.15402587942340362,0.0,0.15402587942340362,Tmem132e (protein_coding)
chr15,85634422,85635033,0.154022322440211,0.1568265282443644,0.154022322440211,"Near D130051D11Rik (lincRNA), 4714bp"
chr1,52500508,52500827,0.1540175352841402,0.2382073117226287,0.1540175352841402,Nab1 (protein_coding)
chr12,84875601,84876670,0.1539961561152312,0.0416133498160932,0.1539961561152312,Ltbp2 (protein_coding)
chrX,68678183,68679412,0.1539913773703349,0.1111277640767757,0.1539913773703349,Fmr1os (lincRNA)
chr5,31200413,31200621,0.1539831647111314,0.0232911446389244,0.1539831647111314,Zfp513 (protein_coding)
chr3,96629788,96630052,0.15398059277266488,0.1023974003706224,0.15398059277266488,6330549D23Rik (transcribed_processed_pseudogene)
chr4,62470753,62471016,0.1536923999481891,0.1378888526421485,0.1536923999481891,Wdr31 (protein_coding)
chr9,22156692,22157236,0.153672895947394,0.08631144679366749,0.153672895947394,Pigyl (protein_coding)
chr4,134186471,134187365,0.1536556654217242,0.16757073649901721,0.1536556654217242,Cep85 (protein_coding)
chr1,135374915,135375165,0.153645251166149,0.10938253095280281,0.153645251166149,Shisa4 (protein_coding)
chr9,112235147,112235630,0.1535430699892319,0.1387460107322761,0.1535430699892319,Arpp21 (protein_coding)
chr12,57545269,57546149,0.153543005065161,0.0976385510333827,0.153543005065161,Foxa1 (protein_coding)
chr13,94876988,94877530,0.153543005065161,0.1623656067514839,0.153543005065161,Otp (protein_coding)
chr17,34970259,34972233,0.153543005065161,0.0791252459792422,0.153543005065161,Hspa1a (protein_coding)
chr2,156747990,156748239,0.153543005065161,0.0487938894286139,0.153543005065161,Dlgap4 (protein_coding)
chr7,16274115,16274406,0.153543005065161,0.0148826639551136,0.153543005065161,Ccdc9 (protein_coding)
chr8,108947087,108947425,0.153543005065161,0.0,0.153543005065161,Zfhx3 (protein_coding)
chr9,99868720,99869713,0.153543005065161,0.053350379509792,0.153543005065161,"Near Sox14 (protein_coding), 4393bp"
chr4,129542297,129542952,0.1535290375075216,0.220898370864218,0.1535290375075216,Hdac1 (protein_coding)
chr11,4118464,4118842,0.15344815683215302,0.0,0.15344815683215302,Sec14l2 (protein_coding)
chr3,97658047,97658795,0.1534462654672308,0.2312888949169397,0.1534462654672308,Prkab2 (protein_coding)
chr3,90433355,90433800,0.1533947626961491,0.1739251761773229,0.1533947626961491,Ints3 (protein_coding)
chr5,101659013,101659837,0.1533804093475398,0.052546791316050404,0.1533804093475398,Nkx6-1 (protein_coding)
chr9,107985777,107986152,0.1533777739453173,0.0,0.1533777739453173,Gm20661 (protein_coding)
chr11,106272450,106273413,0.1533600672142859,0.3682537408527353,0.1533600672142859,Smarcd2 (protein_coding)
chr11,87871383,87871613,0.153331893506128,0.0,0.153331893506128,Epx (protein_coding)
chr11,105967810,105968352,0.1532911602837759,0.0,0.1532911602837759,Gm11651 (antisense)
chr1,191025524,191026487,0.15328708492168042,0.2648738448547737,0.15328708492168042,Mfsd7b (protein_coding)
chr2,113327376,113327814,0.1532793080217685,0.0599490012382173,0.1532793080217685,Fmn1 (protein_coding)
chr2,4603471,4604164,0.1532138448185849,0.0647422024477938,0.1532138448185849,Frmd4a (protein_coding)
chr13,111807772,111809469,0.1532084071355708,0.0242560935681151,0.1532084071355708,Map3k1 (protein_coding)
chr6,42264830,42265350,0.1531798908798484,0.1097881435016738,0.1531798908798484,Casp2 (protein_coding)
chr2,164443089,164443369,0.15314297011285272,0.0555291338623984,0.15314297011285272,Sdc4 (protein_coding)
chr1,119913153,119913411,0.1529408562124929,0.1889614715042865,0.1529408562124929,Tmem177 (protein_coding)
chr7,82648339,82648814,0.1529336332060307,0.0,0.1529336332060307,Saxo2 (protein_coding)
chr2,61815378,61816206,0.1528974372811277,0.0659376436897748,0.1528974372811277,"Near Tbr1 (protein_coding), 1264bp"
chr2,25574632,25574942,0.1528692608037167,0.1050277277158089,0.1528692608037167,Mamdc4 (protein_coding)
chrX,99853294,99853737,0.15286798186692468,0.0705125597935545,0.15286798186692468,"Near Tmem28 (protein_coding), 4504bp"
chr1,182019510,182020714,0.1528130944030563,0.1402630500821613,0.1528130944030563,Enah (protein_coding)
chr19,37692843,37693403,0.15281276285403939,0.0,0.15281276285403939,Cyp26c1 (protein_coding)
chr19,57360622,57361710,0.1527107891808533,0.1624724172699559,0.1527107891808533,B230217O12Rik (lincRNA)
chr18,53462842,53463091,0.1526379075888525,0.0,0.1526379075888525,"Near Prdm6 (protein_coding), 1455bp"
chr6,118196624,118197355,0.1526379075888525,0.0,0.1526379075888525,Ret (protein_coding)
chr2,164404397,164404951,0.152626713273697,0.1587739192941884,0.152626713273697,Matn4 (protein_coding)
chr2,91070077,91070641,0.1526037943165438,0.14376477549722688,0.1526037943165438,Slc39a13 (protein_coding)
chr5,35757708,35758530,0.1525929281767081,0.2775036324082266,0.1525929281767081,Ablim2 (protein_coding)
chr10,80131424,80132234,0.15258272472238238,0.1029417773215459,0.15258272472238238,Cbarp (protein_coding)
chr5,115482797,115483106,0.15258020201504802,0.0250563340227194,0.15258020201504802,Sirt4 (protein_coding)
chr13,21945044,21945334,0.15248253659257577,0.08738830278342419,0.15248253659257577,Gm11280 (antisense)
chr6,125494138,125494838,0.1524311015754202,0.3394632912861435,0.1524311015754202,Cd9 (protein_coding)
chr12,86082526,86082847,0.1523703994086628,0.0824060111885825,0.1523703994086628,Ift43 (protein_coding)
chr11,3192997,3193699,0.1521013303224652,0.056113920648460304,0.1521013303224652,Sfi1 (protein_coding)
chr10,21993907,21994913,0.152066191895461,0.0943968077957573,0.152066191895461,Sgk1 (protein_coding)
chr9,56619643,56620178,0.15201252837710238,0.0682884988145836,0.15201252837710238,Lingo1 (protein_coding)
chr19,56874066,56874653,0.1520108786592647,0.0426803525155204,0.1520108786592647,Vwa2 (protein_coding)
chr7,18957478,18958577,0.1520108786592647,0.2675339502618508,0.1520108786592647,Nova2 (protein_coding)
chr7,100493254,100493494,0.1520108786592647,0.1871332976264064,0.1520108786592647,Ucp2 (protein_coding)
chr8,84703917,84704218,0.1520108786592647,0.1488393857980644,0.1520108786592647,Nfix (protein_coding)
chr15,89122928,89123448,0.1519515242434077,0.1417068919280271,0.1519515242434077,Tubgcp6 (protein_coding)
chr17,29660487,29661063,0.1517705207201229,0.125577786856546,0.1517705207201229,Gm28052 (processed_transcript)
chr1,93176597,93176931,0.1517694387263026,0.2548022187522295,0.1517694387263026,Crocc2 (protein_coding)
chr2,69861478,69862152,0.1517647689691808,0.0,0.1517647689691808,Ssb (protein_coding)
chr7,130519061,130520114,0.15175687576981112,0.1267412999519652,0.15175687576981112,Fgfr2 (protein_coding)
chr4,43442128,43443684,0.1517294237701082,0.06507035967798791,0.1517294237701082,Tesk1 (protein_coding)
chr2,127208233,127208604,0.15160039504781808,0.154854222155707,0.15160039504781808,1810024B03Rik (protein_coding)
chr10,127121033,127121283,0.15159760733424288,0.0832537290048916,0.15159760733424288,Os9 (protein_coding)
chr11,70687654,70688177,0.1515643282600838,0.0813664187362199,0.1515643282600838,Camta2 (protein_coding)
chr5,137502245,137503014,0.1514100286292144,0.0996395019560526,0.1514100286292144,Epo (protein_coding)
chr2,163472210,163472708,0.15139941944169438,0.0792066351876232,0.15139941944169438,Fitm2 (protein_coding)
chr2,130563566,130564314,0.1513506716436028,0.0778642958408324,0.1513506716436028,4930473A02Rik (processed_transcript)
chr12,112678599,112679696,0.151346364335148,0.2006681539422213,0.151346364335148,Zbtb42 (protein_coding)
chr5,136231647,136232338,0.151346364335148,0.1015442985864833,0.151346364335148,Sh2b2 (protein_coding)
chr14,25841984,25842552,0.1513411217420109,0.0662705041740952,0.1513411217420109,Anxa11 (protein_coding)
chr1,131827610,131828289,0.1513394481188591,0.0395667318024987,0.1513394481188591,Slc41a1 (protein_coding)
chr4,42999712,43000650,0.15131104313053761,0.1229684542610721,0.15131104313053761,Vcp (protein_coding)
chr14,55490843,55491392,0.1512232878910021,0.0340106510525339,0.1512232878910021,Lrrc16b (protein_coding)
chr14,55745623,55746066,0.1512160581588134,0.38367502876788584,0.1512160581588134,Dhrs1 (protein_coding)
chr4,140906255,140906539,0.1511349539789676,0.1442261532971658,0.1511349539789676,Padi2 (protein_coding)
chr8,39005780,39006363,0.1510248397890428,0.055550458221489296,0.1510248397890428,Tusc3 (protein_coding)
chr7,121981364,121981845,0.1508989842137866,0.16022464294989539,0.1508989842137866,Cog7 (protein_coding)
chr18,13971238,13971610,0.15076917762115222,0.0445886924160988,0.15076917762115222,Zfp521 (protein_coding)
chr17,45805324,45806022,0.1507529769575702,0.0629534853174478,0.1507529769575702,Intergenic
chr11,94676970,94677581,0.1506483692746362,0.0269718611861827,0.1506483692746362,Xylt2 (protein_coding)
chr5,119844997,119845222,0.1506413479709897,0.0,0.1506413479709897,Tbx5 (protein_coding)
chr10,127511688,127512121,0.1506324046706498,0.1023418115953457,0.1506324046706498,"Near Ndufa4l2 (protein_coding), 2818bp"
chr17,26113053,26113331,0.15061150315905758,0.0362782548061461,0.15061150315905758,Tmem8 (protein_coding)
chr7,65527172,65527407,0.150604911842304,0.053350379509792,0.150604911842304,Tjp1 (protein_coding)
chr16,17927319,17928633,0.1505892620795684,0.0202676803009966,0.1505892620795684,Slc25a1 (protein_coding)
chr7,3703897,3704757,0.15057263090201312,0.0650511591816776,0.15057263090201312,Rps9 (protein_coding)
chr3,8766969,8767194,0.15047664109206338,0.2924469999459796,0.15047664109206338,Intergenic
chr15,83171713,83172374,0.1504715747302049,0.17511691154327041,0.1504715747302049,Cyb5r3 (protein_coding)
chr4,134000825,134001142,0.1504421455322309,0.20989113990804542,0.1504421455322309,Dhdds (protein_coding)
chr15,78842418,78843139,0.15036158973518599,0.0269540426027455,0.15036158973518599,Cdc42ep1 (protein_coding)
chr15,75642261,75642522,0.15034534377573788,0.0,0.15034534377573788,2810039B14Rik (unitary_pseudogene)
chr17,56461764,56462513,0.150339356489331,0.10981287470059509,0.150339356489331,Ptprs (protein_coding)
chr3,153944252,153944586,0.1503065217613337,0.0899980177899973,0.1503065217613337,Acadm (protein_coding)
chr6,86668692,86669612,0.15020661901751658,0.0928404805607355,0.15020661901751658,Mxd1 (protein_coding)
chr13,19619241,19619765,0.1502013090170722,0.0162385746956747,0.1502013090170722,Epdr1 (protein_coding)
chr15,100468503,100469420,0.1501990269653546,0.1304674103266072,0.1501990269653546,5330439K02Rik (lincRNA)
chr2,119322133,119322944,0.15018717157625341,0.0852845449185213,0.15018717157625341,Gm14207 (processed_transcript)
chr9,108339271,108339614,0.1501601142970869,0.1404042138254875,0.1501601142970869,Gpx1 (protein_coding)
chr14,61599428,61599716,0.1500585518065908,0.0474751108117891,0.1500585518065908,Trim13 (protein_coding)
chr14,34822879,34823080,0.1500446362276902,0.0860665806590904,0.1500446362276902,Grid1 (protein_coding)
chr1,37996946,37997459,0.1499313006543755,0.33664336751816637,0.1499313006543755,Txndc9 (protein_coding)
chr9,99875089,99876419,0.1498951844010994,0.0342192543963665,0.1498951844010994,Sox14 (protein_coding)
chr6,49263180,49264200,0.1498822628646195,0.2233810467748863,0.1498822628646195,Tra2a (protein_coding)
chr2,167931993,167932734,0.149880222293681,0.3736238605094303,0.149880222293681,Ptpn1 (protein_coding)
chr15,78877061,78877865,0.1498719038099975,0.1272821807600643,0.1498719038099975,Gga1 (protein_coding)
chr15,79803781,79804965,0.1498524425763266,0.0362482156541388,0.1498524425763266,Nptxr (protein_coding)
chr7,45570156,45570647,0.1498470065215356,0.1975286600209836,0.1498470065215356,AC151602.15 (antisense)
chr19,24861500,24861944,0.1498280845942083,0.1124379329263812,0.1498280845942083,Pgm5 (protein_coding)
chr4,9668611,9669416,0.14980043760993678,0.1464682532013244,0.14980043760993678,Asph (protein_coding)
chrX,95026432,95026700,0.1497918659611378,0.0153908414585439,0.1497918659611378,Spin4 (protein_coding)
chr17,80577215,80577512,0.149757564349302,0.0768246019228122,0.149757564349302,"Near Map4k3 (protein_coding), 3000bp"
chr11,75172338,75173855,0.1497080758034941,0.2862225802567826,0.1497080758034941,1700016P03Rik (processed_transcript)
chr1,133163776,133164521,0.1497059177670049,0.1049735191808358,0.1497059177670049,Intergenic
chr16,4212834,4214506,0.1496903875163045,0.0370505818310817,0.1496903875163045,Crebbp (protein_coding)
chr11,84524913,84525813,0.1496241497713123,0.0,0.1496241497713123,Lhx1 (protein_coding)
chr2,24934809,24935259,0.14959589541020418,0.0705356439954704,0.14959589541020418,Arrdc1 (protein_coding)
chr4,115839033,115839425,0.1495669486585738,0.0308763537156253,0.1495669486585738,Mknk1 (protein_coding)
chr1,14506541,14507148,0.1495023912746346,0.0263751126395442,0.1495023912746346,Intergenic
chr10,67126768,67127451,0.1495023912746346,0.1684828735800096,0.1495023912746346,Jmjd1c (protein_coding)
chr10,71381426,71381799,0.1495023912746346,0.0,0.1495023912746346,Ipmk (protein_coding)
chr17,35837060,35837278,0.1495023912746346,0.2644515573803709,0.1495023912746346,Tubb5 (protein_coding)
chr19,40271086,40271733,0.1495023912746346,0.0871034699954386,0.1495023912746346,Pdlim1 (protein_coding)
chr19,47253054,47253818,0.1495023912746346,0.035606379078537,0.1495023912746346,Neurl1a (protein_coding)
chr3,101109652,101110725,0.1495023912746346,0.13316551078771421,0.1495023912746346,Ptgfrn (protein_coding)
chr4,152086473,152087152,0.1495023912746346,0.0466626072528577,0.1495023912746346,Plekhg5 (protein_coding)
chr5,75077075,75077280,0.1495023912746346,0.0597524772191663,0.1495023912746346,Gsx2 (protein_coding)
chr6,115601820,115602215,0.1495023912746346,0.225753961788182,0.1495023912746346,Mkrn2 (protein_coding)
chrX,146962658,146963233,0.1495023912746346,0.0155542251116296,0.1495023912746346,Htr2c (protein_coding)
chr4,63544771,63545365,0.1494897974371111,0.09884297523477979,0.1494897974371111,Atp6v1g1 (protein_coding)
chr6,84588986,84589351,0.14945706712497842,0.0,0.14945706712497842,Cyp26b1 (protein_coding)
chr3,89349821,89350487,0.14942156228665082,0.0747551311029111,0.14942156228665082,Adam15 (protein_coding)
chr12,100520311,100520687,0.1494157110947835,0.0250563340227194,0.1494157110947835,Ttc7b (protein_coding)
chr4,137048119,137048880,0.1494055824105789,0.11192231132017108,0.1494055824105789,Zbtb40 (protein_coding)
chr17,62879992,62883010,0.1493291904023526,0.0155542251116296,0.1493291904023526,Efna5 (protein_coding)
chr11,115297267,115297688,0.1492905735027406,0.2962470744074886,0.1492905735027406,Fads6 (protein_coding)
chr15,74709023,74709594,0.1492718172827148,0.2558881956393405,0.1492718172827148,Jrk (protein_coding)
chr17,26123457,26123754,0.1492718172827148,0.4338426040558275,0.1492718172827148,Mrpl28 (protein_coding)
chr7,19532718,19532966,0.1492718172827148,0.0,0.1492718172827148,Ppp1r37 (protein_coding)
chr8,4212923,4213183,0.1492718172827148,0.0743904786522004,0.1492718172827148,Prr36 (protein_coding)
chr7,143501647,143502963,0.1492718172827147,0.0704225042134379,0.1492718172827147,Phlda2 (protein_coding)
chrX,11492064,11492389,0.1491528362032843,0.035606379078537,0.1491528362032843,Intergenic
chr15,84922961,84924068,0.1491500506906806,0.0814199569432911,0.1491500506906806,Nup50 (protein_coding)
chr5,111330409,111331061,0.1491154897289411,0.5142784249070989,0.1491154897289411,Gm27680 (TEC)
chr16,17815381,17816009,0.1490611171615696,0.0491629922073802,0.1490611171615696,"Near Scarf2 (protein_coding), 7094bp"
chr2,153241076,153241801,0.1490179189523031,0.104057483755309,0.1490179189523031,Plagl2 (protein_coding)
chr8,123224770,123225220,0.14901230065168058,0.0,0.14901230065168058,Gm20388 (protein_coding)
chr1,187608997,187609682,0.1490064102460669,0.0,0.1490064102460669,Esrrg (protein_coding)
chr5,147399906,147400553,0.1489711986273771,0.0,0.1489711986273771,Flt3 (protein_coding)
chr4,150281120,150281719,0.1489694391848365,0.1701097883134653,0.1489694391848365,Rere (protein_coding)
chr7,30625946,30626244,0.1489665944441152,0.13653525680413708,0.1489665944441152,Cox6b1 (protein_coding)
chr8,70897102,70897671,0.1489310843517495,0.1000375062220602,0.1489310843517495,Rpl18a (protein_coding)
chrX,20425211,20426229,0.148923687174828,0.0949885802561498,0.148923687174828,Jade3 (protein_coding)
chr11,120378268,120378892,0.1489056000855012,0.1485658735521185,0.1489056000855012,Faap100 (protein_coding)
chr11,54437986,54438657,0.1488624697165944,0.0342558825291935,0.1488624697165944,Fnip1 (protein_coding)
chr18,86395212,86395673,0.1488591335888078,0.0,0.1488591335888078,Neto1 (protein_coding)
chr2,181497117,181497534,0.148770237033642,0.05005108557257469,0.148770237033642,Tpd52l2 (protein_coding)
chr14,77036339,77036901,0.148730787871788,0.19340598076700652,0.148730787871788,Lacc1 (protein_coding)
chr5,139735930,139736374,0.1487193031098458,0.1605197366899349,0.1487193031098458,Micall2 (protein_coding)
chr3,122983891,122985018,0.1487149788663003,0.1303307816856451,0.1487149788663003,Usp53 (protein_coding)
chr7,98702691,98703607,0.1486728036724071,0.0945166318242417,0.1486728036724071,Gm15506 (processed_transcript)
chr16,90810130,90810499,0.1486328759839923,0.2640927932236662,0.1486328759839923,Urb1 (protein_coding)
chr11,50325269,50325990,0.14860969156980558,0.1388099585540497,0.14860969156980558,Canx (protein_coding)
chr12,105935499,105935762,0.14857766749716642,0.0693555015140108,0.14857766749716642,Intergenic
chr14,51984572,51985096,0.1484831697350486,0.0940577852684178,0.1484831697350486,Arhgef40 (protein_coding)
chr9,62811017,62812030,0.14848122506950362,0.0436313909743133,0.14848122506950362,Fem1b (protein_coding)
chr8,78437220,78437434,0.14847187349044522,0.0,0.14847187349044522,"Near Pou4f2 (protein_coding), 575bp"
chr17,35234965,35235208,0.1484366547641677,0.2176693658112543,0.1484366547641677,Nfkbil1 (protein_coding)
chr13,21440747,21441039,0.1483853798060567,0.16768713171211871,0.1483853798060567,Pgbd1 (protein_coding)
chr3,116423201,116423957,0.1483730120885712,0.251617713488108,0.1483730120885712,Cdc14a (protein_coding)
chr2,180225009,180226077,0.148318314734405,0.1368619669944241,0.148318314734405,Lama5 (protein_coding)
chrX,70364871,70365161,0.148318314734405,0.1393474882986648,0.148318314734405,Ids (protein_coding)
