"seqnames","start","end","width","strand","gene","fold_change","bm3_signal","avg_bg_signal","log2FoldChange","padj","is_higher_than_bg","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr10",29698880,29699880,1001,"-","Gm10275",0,0,5.3381059773763,-1.009691178,2.57863e-06,FALSE,"Exon (ENSMUST00000092620.5/ENSMUST00000092620.5, exon 1 of 1)",10,29452418,29535867,83450,2,"72780","ENSMUST00000092623.4",-164013,"ENSMUSG00000019880","Rspo3","R-spondin 3"
"chr1",152386188,152387188,1001,"-","Tsen15",0,0,39.5916395702362,-0.523048462,2.55154e-06,FALSE,"Promoter (<=1kb)",1,152370735,152386682,15948,2,"66637","ENSMUST00000015124.14",0,"ENSMUSG00000014980","Tsen15","tRNA splicing endonuclease subunit 15"
"chr9",44291963,44292963,1001,"-","Gm48604",0,0,19.609502550443,-0.813617323,2.49561e-06,FALSE,"3' UTR",9,44273188,44288615,15428,2,"192663","ENSMUST00000161354.8",-4348,"ENSMUSG00000032131","Abcg4","ATP binding cassette subfamily G member 4"
"chr10",119617220,119618220,1001,"-","Gm47027",0,0,15.1028245131175,0.78642525,2.49412e-06,FALSE,"Exon (ENSMUST00000218599.1/ENSMUST00000218599.1, exon 1 of 2)",10,119692054,119931531,239478,1,"74053","ENSMUST00000238747.1",-74834,"ENSMUSG00000034813","Grip1","glutamate receptor interacting protein 1"
"chr9",92249250,92250250,1001,"+","Plscr1",0.235761880699257,6.66890991210937,28.2866334978739,-1.112629876,2.48547e-06,FALSE,"Promoter (<=1kb)",9,92249750,92272278,22529,1,"22038","ENSMUST00000093801.9",0,"ENSMUSG00000032369","Plscr1","phospholipid scramblase 1"
"chr18",12286904,12287904,1001,"+","Gm16072",0,0,10.3082989285787,1.368027773,2.45888e-06,FALSE,"Exon (ENSMUST00000119574.1/ENSMUST00000119574.1, exon 1 of 1)",18,12260241,12282345,22105,2,"225187","ENSMUST00000234405.1",-4559,"ENSMUSG00000057766","Ankrd29","ankyrin repeat domain 29"
"chr17",78906492,78907492,1001,"-","Sult6b1",0,0,10.4283977018992,1.466139594,2.45684e-06,FALSE,"Promoter (<=1kb)",17,78883938,78906992,23055,2,"73671","ENSMUST00000169544.7",0,"ENSMUSG00000038045","Sult6b1","sulfotransferase family, cytosolic, 6B, member 1"
"chr2",37422403,37423403,1001,"-","Rc3h2",0,0,49.4277100270589,-0.289276503,2.45513e-06,FALSE,"Promoter (<=1kb)",2,37370069,37422903,52835,2,"319817","ENSMUST00000112934.7",0,"ENSMUSG00000075376","Rc3h2","ring finger and CCCH-type zinc finger domains 2"
"chr16",29578834,29579834,1001,"+","Opa1",0,0,30.4994450511932,-0.281623348,2.45119e-06,FALSE,"Promoter (<=1kb)",16,29579334,29654884,75551,1,"74143","ENSMUST00000160597.7",0,"ENSMUSG00000038084","Opa1","OPA1, mitochondrial dynamin like GTPase"
"chr11",115513887,115514887,1001,"-","Jpt1",1.17530688281775,86.6959637451172,73.7645333423614,-0.337345395,2.42558e-06,FALSE,"Promoter (<=1kb)",11,115497353,115514387,17035,2,"15374","ENSMUST00000021083.6",0,"ENSMUSG00000020737","Jpt1","Jupiter microtubule associated homolog 1"
"chr9",118149677,118150677,1001,"-","Cmc1",0,0,64.6084343821208,-0.594690972,2.41279e-06,FALSE,"Promoter (<=1kb)",9,118150231,118170376,20146,1,"100502695","ENSMUST00000181824.1",0,"ENSMUSG00000097402","Gm17399","predicted gene, 17399"
"chr15",75635410,75636410,1001,"-","Gm46519",0,0,16.0889054234823,1.440756458,2.3219e-06,FALSE,"Exon (ENSMUST00000229763.1/ENSMUST00000229763.1, exon 1 of 2)",15,75621711,75623830,2120,1,"22701","ENSMUST00000161555.1",14699,"ENSMUSG00000047003","Zfp41","zinc finger protein 41"
"chr16",94371342,94372342,1001,"-","Pigp",0,0,42.4063170814514,-0.43662753,2.31925e-06,FALSE,"Promoter (<=1kb)",16,94364635,94371842,7208,2,"56176","ENSMUST00000232294.1",0,"ENSMUSG00000022940","Pigp","phosphatidylinositol glycan anchor biosynthesis, class P"
"chr6",137654376,137655376,1001,"-","Eps8",0,0,19.6508674360911,-0.506397202,2.30734e-06,FALSE,"Promoter (<=1kb)",6,137517071,137654876,137806,2,"13860","ENSMUST00000132920.7",0,"ENSMUSG00000015766","Eps8","epidermal growth factor receptor pathway substrate 8"
"chr4",108144498,108145498,1001,"-","Scp2",0,0,23.5799621105194,-0.435875869,2.26669e-06,FALSE,"Promoter (<=1kb)",4,108091313,108144994,53682,2,"20280","ENSMUST00000143340.1",0,"ENSMUSG00000028603","Scp2","sterol carrier protein 2, liver"
"chr7",109082831,109083831,1001,"-","Ric3",0,0,13.6005850871404,0.656513237,2.19307e-06,FALSE,"Promoter (<=1kb)",7,109034312,109083331,49020,2,"320360","ENSMUST00000055993.12",0,"ENSMUSG00000048330","Ric3","RIC3 acetylcholine receptor chaperone"
"chr11",88097558,88098558,1001,"+","Cuedc1",1.36070208220317,56.0189304199219,41.1691369864146,0.433198951,2.16551e-06,FALSE,"Promoter (<=1kb)",11,88098058,88100108,2051,1,"70393","ENSMUST00000131964.1",0,"ENSMUSG00000018378","2210416O15Rik","RIKEN cDNA 2210416O15 gene"
"chr19",3282401,3283401,1001,"+","Mrpl21",0,0,12.3074295686086,-0.595519946,2.1212e-06,FALSE,"Promoter (<=1kb)",19,3259076,3283017,23942,2,"20589","ENSMUST00000025751.10",0,"ENSMUSG00000024831","Ighmbp2","immunoglobulin mu DNA binding protein 2"
"chr6",141523868,141524868,1001,"+","Slco1c1",0,0,10.6695049146016,1.575541437,2.11825e-06,FALSE,"Promoter (<=1kb)",6,141524368,141569704,45337,1,"58807","ENSMUST00000204998.2",0,"ENSMUSG00000030235","Slco1c1","solute carrier organic anion transporter family, member 1c1"
"chrX",134686019,134687019,1001,"+","Armcx4",0,0,46.3757333930334,0.416798468,2.1103e-06,FALSE,"Promoter (<=1kb)",20,134686519,134696757,10239,1,"100503043","ENSMUST00000124226.2",0,"ENSMUSG00000049804","Armcx4","armadillo repeat containing, X-linked 4"
"chr14",93800673,93801673,1001,"-","C230086J09Rik",0,0,17.2620651674271,-0.682186697,2.09505e-06,FALSE,"Exon (ENSMUST00000227609.1/ENSMUST00000227609.1, exon 1 of 1)",14,93173729,93885748,712020,2,"211712","ENSMUST00000194129.1",85075,"ENSMUSG00000055421","Pcdh9","protocadherin 9"
"chr14",79397272,79398272,1001,"+","Mtrf1",0,0,24.3245564963023,-0.788071264,2.00002e-06,FALSE,"Promoter (<=1kb)",14,79397772,79423587,25816,1,"211253","ENSMUST00000022600.3",0,"ENSMUSG00000022022","Mtrf1","mitochondrial translational release factor 1"
"chrX",38251939,38252939,1001,"-","Tmem255a",0,0,14.6318759711583,0.780036151,1.99899e-06,FALSE,"Promoter (<=1kb)",20,38196573,38252429,55857,2,"245386","ENSMUST00000089056.9",0,"ENSMUSG00000036502","Tmem255a","transmembrane protein 255A"
"chr8",84685807,84686807,1001,"+","Trmt1",0,0,25.9111402298609,-0.419815852,1.96258e-06,FALSE,"Promoter (<=1kb)",8,84686307,84690936,4630,1,"212528","ENSMUST00000175980.7",0,"ENSMUSG00000001909","Trmt1","tRNA methyltransferase 1"
"chr7",65690669,65691669,1001,"+","Tm2d3",0,0,10.4291216872533,-0.589618663,1.92873e-06,FALSE,"Promoter (<=1kb)",7,65691169,65701911,10743,1,"68634","ENSMUST00000065574.8",0,"ENSMUSG00000078681","Tm2d3","TM2 domain containing 3"
"chr7",87245596,87246596,1001,"+","Nox4",0,0,5.25927659034729,1.316410411,1.9038e-06,FALSE,"Promoter (<=1kb)",7,87246096,87304866,58771,1,"50490","ENSMUST00000124057.7",0,"ENSMUSG00000030562","Nox4","NADPH oxidase 4"
"chr1",155243944,155244944,1001,"-","BC034090",0,0,16.5535912926992,1.36059075,1.90069e-06,FALSE,"Promoter (<=1kb)",1,155212471,155244444,31974,2,"207792","ENSMUST00000186156.6",0,"ENSMUSG00000033722","BC034090","cDNA sequence BC034090"
"chr5",104108717,104109717,1001,"+","Gm26703",0,0,40.9307123292287,-1.344258633,1.8908e-06,FALSE,"Exon (ENSMUST00000181370.1/ENSMUST00000181370.1, exon 1 of 3)",5,104092840,104113439,20600,2,"13602","ENSMUST00000199947.1",3722,"ENSMUSG00000029309","Sparcl1","SPARC-like 1"
"chr10",80140335,80141335,1001,"-","Cbarp",0,0,38.0445530684789,0.663587065,1.81917e-06,FALSE,"Promoter (<=1kb)",10,80137347,80140835,3489,2,"100503659","ENSMUST00000142853.2",0,"ENSMUSG00000035640","Cbarp","calcium channel, voltage-dependent, beta subunit associated regulatory protein"
"chr9",106199246,106200246,1001,"-","Ppm1m",0.757069970197479,24.0081606445313,31.7119441922506,-0.597109539,1.79877e-06,FALSE,"Promoter (<=1kb)",9,106194951,106199275,4325,2,"67905","ENSMUST00000140761.8",0,"ENSMUSG00000020253","Ppm1m","protein phosphatase 1M"
"chr2",66784414,66785414,1001,"-","Scn7a",0,0,21.0939572690328,1.762294197,1.79803e-06,FALSE,"Promoter (<=1kb)",2,66673425,66784914,111490,2,"20272","ENSMUST00000042792.6",0,"ENSMUSG00000034810","Scn7a","sodium channel, voltage-gated, type VII, alpha"
"chr16",56037319,56038319,1001,"-","Trmt10c",0,0,33.7595907538732,-0.470143254,1.78721e-06,FALSE,"Promoter (<=1kb)",16,56032609,56037819,5211,2,"52575","ENSMUST00000059052.8",0,"ENSMUSG00000044763","Trmt10c","tRNA methyltransferase 10C, mitochondrial RNase P subunit"
"chr6",85961167,85962167,1001,"-","Dusp11",0,0,58.560226603508,0.310878413,1.73723e-06,FALSE,"Promoter (<=1kb)",6,85942268,85961667,19400,2,"72102","ENSMUST00000032071.12",0,"ENSMUSG00000030002","Dusp11","dual specificity phosphatase 11 (RNA/RNP complex 1-interacting)"
"chr7",34313051,34314051,1001,"-","4931406P16Rik",0.871768853945529,23.0077749938965,26.3920589612325,0.370448986,1.73662e-06,FALSE,"Promoter (<=1kb)",7,34236707,34313551,76845,2,"233103","ENSMUST00000108074.7",0,"ENSMUSG00000066571","Garre1","granule associated Rac and RHOG effector 1"
"chr8",124439158,124440158,1001,"-","Pgbd5",0,0,18.5852107849121,1.455753863,1.73475e-06,FALSE,"Promoter (<=1kb)",8,124369049,124439658,70610,2,"209966","ENSMUST00000172566.7",0,"ENSMUSG00000050751","Pgbd5","piggyBac transposable element derived 5"
"chr8",48098592,48099592,1001,"+","Dctd",0,0,5.3635432694753,-0.554703611,1.69435e-06,FALSE,"Promoter (<=1kb)",8,48099092,48140609,41518,1,"320685","ENSMUST00000174278.7",0,"ENSMUSG00000031562","Dctd","dCMP deaminase"
"chr7",41598730,41599730,1001,"+","2610021A01Rik",0,0,24.4529435984294,-0.501244571,1.66597e-06,FALSE,"5' UTR",7,41633203,41647548,14346,1,"67607","ENSMUST00000154942.1",-33473,"ENSMUSG00000074165","Zfp788","zinc finger protein 788"
"chr10",44148353,44149353,1001,"-","Crybg1",0,0,11.7873467305501,1.048893809,1.6522e-06,FALSE,"Promoter (<=1kb)",10,43950636,44148853,198218,2,"11630","ENSMUST00000200401.1",0,"ENSMUSG00000019866","Crybg1","crystallin beta-gamma domain containing 1"
"chr18",5944683,5945683,1001,"+","Gm34804",0.891798720298661,36.6790615844727,41.1293050209681,1.406341844,1.62879e-06,FALSE,"Exon (ENSMUST00000234953.1/ENSMUST00000234953.1, exon 1 of 5)",18,6032960,6034707,1748,2,"75415","ENSMUST00000182343.1",89024,"ENSMUSG00000041225","Arhgap12","Rho GTPase activating protein 12"
"chr5",124115589,124116589,1001,"+","Arl6ip4",0,0,20.7464011592865,-0.654837039,1.5925e-06,FALSE,"Promoter (<=1kb)",5,124116089,124117042,954,1,"65105","ENSMUST00000149835.1",0,"ENSMUSG00000029404","Arl6ip4","ADP-ribosylation factor-like 6 interacting protein 4"
"chr12",96922558,96923558,1001,"-","Gm6863",0,0,7.14458485539754,-0.846570441,1.58949e-06,FALSE,"Exon (ENSMUST00000052882.4/ENSMUST00000052882.4, exon 1 of 1)",12,96046767,96047120,354,2,"69423","ENSMUST00000073560.4",-876438,NA,"1700019M22Rik","RIKEN cDNA 1700019M22 gene"
"chr3",24332568,24333568,1001,"+","Gm7536",0,0,3.43134504063924,-1.080633162,1.56548e-06,FALSE,"Exon (ENSMUST00000077389.7/ENSMUST00000077389.7, exon 1 of 1)",3,23804985,23972185,167201,2,"635702","ENSMUST00000203997.1",-360383,"ENSMUSG00000102758","Naaladl2","N-acetylated alpha-linked acidic dipeptidase-like 2"
"chr8",45332716,45333716,1001,"-","Cyp4v3",0,0,24.7047301368713,1.661680884,1.55607e-06,FALSE,"Promoter (<=1kb)",8,45304944,45333216,28273,2,"102294","ENSMUST00000095328.5",0,"ENSMUSG00000079057","Cyp4v3","cytochrome P450, family 4, subfamily v, polypeptide 3"
"chr7",119720298,119721298,1001,"-","Thumpd1",0,0,17.8809983386993,-0.422613911,1.55411e-06,FALSE,"Promoter (<=1kb)",7,119715093,119720798,5706,2,"233802","ENSMUST00000033236.8",0,"ENSMUSG00000030942","Thumpd1","THUMP domain containing 1"
"chr19",57452412,57453412,1001,"+","Trub1",0,0,62.9250704536438,-0.566522071,1.55204e-06,FALSE,"Promoter (<=1kb)",19,57452912,57491005,38094,1,"72133","ENSMUST00000026073.13",0,"ENSMUSG00000025086","Trub1","TruB pseudouridine (psi) synthase family member 1"
"chr15",58414968,58415968,1001,"+","Fam91a1",0.768770049283956,33.3446014404297,43.3739600957235,-0.31184052,1.52633e-06,FALSE,"Promoter (<=1kb)",15,58415468,58457740,42273,1,"210998","ENSMUST00000037270.4",0,"ENSMUSG00000037119","Fam91a1","family with sequence similarity 91, member A1"
"chr18",37684710,37685710,1001,"+","Pcdhga4",0,0,17.0650907802582,0.708775943,1.52191e-06,FALSE,"Promoter (<=1kb)",18,37685210,37841873,156664,1,"93712","ENSMUST00000194418.1",0,"ENSMUSG00000103677","Pcdhga4","protocadherin gamma subfamily A, 4"
"chr7",66058503,66059503,1001,"+","Snrpa1",0,0,22.1649981911977,-0.513472279,1.50087e-06,FALSE,"Promoter (<=1kb)",7,66059003,66074343,15341,1,"68981","ENSMUST00000206150.1",0,"ENSMUSG00000030512","Snrpa1","small nuclear ribonucleoprotein polypeptide A'"
"chr15",85028448,85029448,1001,"+","Fam118a",0,0,37.8677302983602,-0.437707681,1.49863e-06,FALSE,"Promoter (<=1kb)",15,85028948,85046150,17203,1,"73225","ENSMUST00000229629.1",0,"ENSMUSG00000022434","Fam118a","family with sequence similarity 118, member A"
"chr3",87919006,87920006,1001,"+","Mrpl24",0,0,36.1710434837341,-0.517794937,1.44162e-06,FALSE,"Promoter (<=1kb)",3,87919506,87923662,4157,1,"67707","ENSMUST00000119968.7",0,"ENSMUSG00000019710","Mrpl24","mitochondrial ribosomal protein L24"
"chrX",135993324,135994324,1001,"+","Arxes2",0,0,2.13842497634888,-0.444670857,1.43389e-06,FALSE,"Promoter (<=1kb)",20,135993824,135995355,1532,1,"76976","ENSMUST00000058119.8",0,"ENSMUSG00000048040","Arxes2","adipocyte-related X-chromosome expressed sequence 2"
"chr18",44827246,44828246,1001,"+","Ythdc2",0,0,13.9268745873769,-0.377525969,1.42483e-06,FALSE,"Promoter (<=1kb)",18,44827746,44889717,61972,1,"240255","ENSMUST00000037763.10",0,"ENSMUSG00000034653","Ythdc2","YTH domain containing 2"
"chr2",151458456,151459456,1001,"+","Gm14150",0,0,5.52995838228861,-0.905093024,1.37597e-06,FALSE,"Exon (ENSMUST00000122404.1/ENSMUST00000122404.1, exon 1 of 1)",2,151470542,151476153,5612,2,"381393","ENSMUST00000080132.2",16697,"ENSMUSG00000061525","4921509C19Rik","RIKEN cDNA 4921509C19 gene"
"chr4",21766656,21767656,1001,"+","Usp45",0,0,17.1091921106974,-0.342142877,1.36836e-06,FALSE,"Promoter (<=1kb)",4,21757382,21767212,9831,2,"77032","ENSMUST00000029915.5",0,"ENSMUSG00000028251","Tstd3","thiosulfate sulfurtransferase (rhodanese)-like domain containing 3"
"chr1",185203617,185204617,1001,"+","Rab3gap2",0,0,55.5302910610835,-0.394692806,1.33623e-06,FALSE,"Promoter (<=1kb)",1,185204117,185284185,80069,1,"98732","ENSMUST00000194740.5",0,"ENSMUSG00000039318","Rab3gap2","RAB3 GTPase activating protein subunit 2"
"chr5",64155805,64156805,1001,"+","Tbc1d1",0,0,23.8538315566381,0.340820572,1.32175e-06,FALSE,"Promoter (<=1kb)",5,64156305,64173517,17213,1,"57915","ENSMUST00000199270.4",0,"ENSMUSG00000029174","Tbc1d1","TBC1 domain family, member 1"
"chr5",92140429,92141429,1001,"-","Gm15710",0,0,6.74978503417969,-1.128486628,1.30079e-06,FALSE,"Exon (ENSMUST00000121821.1/ENSMUST00000121821.1, exon 1 of 1)",5,92137966,92202796,64831,1,"56041","ENSMUST00000201642.1",3463,"ENSMUSG00000029407","Uso1","USO1 vesicle docking factor"
"chr6",103563856,103564856,1001,"+","Gm44441",0,0,14.9007322597504,0.625325585,1.28383e-06,FALSE,"Exon (ENSMUST00000203642.1/ENSMUST00000203642.1, exon 1 of 1)",6,103511330,103664748,153419,1,"12661","ENSMUST00000204321.1",52526,"ENSMUSG00000030077","Chl1","cell adhesion molecule L1-like"
"chr15",26674253,26675253,1001,"-","Gm49265",0,0,10.8948089768092,1.317952914,1.2755e-06,FALSE,"Exon (ENSMUST00000227068.1/ENSMUST00000227068.1, exon 1 of 1)",15,26787619,26895518,107900,2,"448987","ENSMUST00000226377.1",221265,"ENSMUSG00000043556","Fbxl7","F-box and leucine-rich repeat protein 7"
"chrX",106920125,106921125,1001,"+","Lpar4",0,0,13.4435321935018,0.463881746,1.26713e-06,FALSE,"Promoter (<=1kb)",20,106920625,106933900,13276,1,"78134","ENSMUST00000060576.7",0,"ENSMUSG00000049929","Lpar4","lysophosphatidic acid receptor 4"
"chr12",84416696,84417696,1001,"+","Rnf113a2",0,0,9.40930294164022,-0.794391949,1.25257e-06,FALSE,"Promoter (<=1kb)",12,84417196,84418578,1383,1,"66381","ENSMUST00000183146.1",0,"ENSMUSG00000098134","Rnf113a2","ring finger protein 113A2"
"chr11",118130134,118131134,1001,"-","Dnah17",0,0,34.7615414568583,0.902698419,1.24854e-06,FALSE,"Promoter (<=1kb)",11,118023076,118130634,107559,2,"69926","ENSMUST00000132685.8",0,"ENSMUSG00000033987","Dnah17","dynein, axonemal, heavy chain 17"
"chr1",172261141,172262141,1001,"+","Igsf8",0,0,8.52129620234171,-0.754097625,1.23516e-06,FALSE,"Promoter (<=1kb)",1,172261641,172319841,58201,1,"140559","ENSMUST00000139528.7",0,"ENSMUSG00000038034","Igsf8","immunoglobulin superfamily, member 8"
"chr12",38614021,38615021,1001,"-","4930428E07Rik",0,0,11.490987903595,1.140238073,1.22971e-06,FALSE,"Promoter (<=1kb)",12,38552808,38614521,61714,2,"73867","ENSMUST00000222132.1",0,"ENSMUSG00000112967","4930428E07Rik","RIKEN cDNA 4930428E07 gene"
"chr5",115109768,115110768,1001,"-","Rpl37rt",0,0,34.1238102016449,-0.958173399,1.21077e-06,FALSE,"Promoter (<=1kb)",5,115102923,115110268,7346,2,"100502825","ENSMUST00000100847.4",0,"ENSMUSG00000072692","Rpl37rt","ribosomal protein L37, retrotransposed"
"chr7",141918007,141919007,1001,"-","Tollip",0,0,13.4380818093618,0.32177082,1.19251e-06,FALSE,"Promoter (<=1kb)",7,141883479,141918507,35029,2,"54473","ENSMUST00000151890.2",0,"ENSMUSG00000025139","Tollip","toll interacting protein"
"chr4",32964388,32965388,1001,"+","Gm11942",0,0,18.5434614715576,-1.07817174,1.19237e-06,FALSE,"Exon (ENSMUST00000180255.1/ENSMUST00000180255.1, exon 1 of 1)",4,32804035,32950841,146807,2,"140577","ENSMUST00000084748.8",-13547,"ENSMUSG00000040183","Ankrd6","ankyrin repeat domain 6"
"chr8",40515347,40516347,1001,"-","Cnot7",0,0,27.8086329428355,-0.368325126,1.16345e-06,FALSE,"Promoter (<=1kb)",8,40492542,40515847,23306,2,"18983","ENSMUST00000132032.7",0,"ENSMUSG00000031601","Cnot7","CCR4-NOT transcription complex, subunit 7"
"chr4",63979354,63980354,1001,"+","8030451A03Rik",0,0,33.3459228954315,0.648230994,1.15431e-06,FALSE,"Exon (ENSMUST00000141428.7/ENSMUST00000141428.7, exon 1 of 5)",4,63959785,64020725,60941,2,"21923","ENSMUST00000030056.11",40371,"ENSMUSG00000028364","Tnc","tenascin C"
"chr10",14522578,14523578,1001,"+","Gm10335",0,0,12.7790217990875,-1.492575582,1.12884e-06,FALSE,"Exon (ENSMUST00000096020.6/ENSMUST00000096020.6, exon 1 of 1)",10,14530916,14544995,14080,2,"215798","ENSMUST00000207953.1",21417,"ENSMUSG00000039116","Adgrg6","adhesion G protein-coupled receptor G6"
"chr6",140746672,140747672,1001,"-","Rpl38-ps2",0,0,1.89570496622721,-0.86221745,1.11801e-06,FALSE,"Exon (ENSMUST00000117356.1/ENSMUST00000117356.1, exon 1 of 1)",6,140646817,140648390,1574,1,"11569","ENSMUST00000160772.1",100855,"ENSMUSG00000030232","Aebp2","AE binding protein 2"
"chr1",91975487,91976487,1001,"+","Gm37048",0,0,18.9756761252085,0.884143656,1.10268e-06,FALSE,"Promoter (<=1kb)",1,91955374,91975501,20128,2,"208727","ENSMUST00000187308.1",0,"ENSMUSG00000026313","Hdac4","histone deacetylase 4"
"chr11",119547253,119548253,1001,"-","Nptx1",0,0,24.2163364283244,-0.337003978,1.08907e-06,FALSE,"Promoter (<=1kb)",11,119538719,119547753,9035,2,"18164","ENSMUST00000026670.4",0,"ENSMUSG00000025582","Nptx1","neuronal pentraxin 1"
"chr5",132499337,132500337,1001,"-","Gm43188",0,0,21.5204827016195,1.194288983,1.04891e-06,FALSE,"Exon (ENSMUST00000200180.1/ENSMUST00000200180.1, exon 1 of 1)",5,131439416,132541871,1102456,2,"319974","ENSMUST00000182974.7",42534,"ENSMUSG00000029673","Auts2","autism susceptibility candidate 2"
"chr7",65527281,65528281,1001,"-","Tjp1",0,0,10.7459065345128,0.307069484,1.04075e-06,FALSE,"Promoter (<=1kb)",7,65342617,65527696,185080,2,"21872","ENSMUST00000206228.1",0,"ENSMUSG00000030516","Tjp1","tight junction protein 1"
"chr4",153974694,153975694,1001,"+","Cep104",0,0,31.4323065306346,0.38277188,1.02641e-06,FALSE,"Promoter (<=1kb)",4,153964449,153975126,10678,2,"13368","ENSMUST00000030893.2",0,"ENSMUSG00000029027","Dffb","DNA fragmentation factor, beta subunit"
"chr12",118234064,118235064,1001,"-","Gm49602",0,0,11.1368205897013,-1.07614249,1.0064e-06,FALSE,"3' UTR",12,117877982,118199043,321062,2,"13411","ENSMUST00000084806.6",-36021,"ENSMUSG00000018581","Dnah11","dynein, axonemal, heavy chain 11"
"chr1",184999070,185000070,1001,"-","Mark1",0,0,24.0817083549499,-0.43878999,1.00609e-06,FALSE,"Promoter (<=1kb)",1,184896789,184999570,102782,2,"226778","ENSMUST00000027929.9",0,"ENSMUSG00000026620","Mark1","MAP/microtubule affinity regulating kinase 1"
"chr5",115272398,115273398,1001,"-","Rnf10",0,0,28.0606076374054,0.39340673,9.86513e-07,FALSE,"Promoter (<=1kb)",5,115241412,115272898,31487,2,"50849","ENSMUST00000112097.7",0,"ENSMUSG00000041740","Rnf10","ring finger protein 10"
"chr6",113531182,113532182,1001,"+","Fancd2",0.232667951536692,6.00202825927734,25.7965406049093,-0.392506153,9.76076e-07,FALSE,"Promoter (<=1kb)",6,113531682,113597017,65336,1,"211651","ENSMUST00000036340.11",0,"ENSMUSG00000034023","Fancd2","Fanconi anemia, complementation group D2"
"chr1",9547448,9548448,1001,"+","Adhfe1",0,0,19.1681400438945,0.697750412,9.06648e-07,FALSE,"Promoter (<=1kb)",1,9547948,9577970,30023,1,"76187","ENSMUST00000144177.7",0,"ENSMUSG00000025911","Adhfe1","alcohol dehydrogenase, iron containing, 1"
"chr17",23673096,23674096,1001,"+","Hcfc1r1",0,0,73.6029799931844,0.9204252,8.89365e-07,FALSE,"Promoter (<=1kb)",17,23673596,23675227,1632,1,"353502","ENSMUST00000180140.7",0,"ENSMUSG00000023904","Hcfc1r1","host cell factor C1 regulator 1 (XPO1-dependent)"
"chr1",54438471,54439471,1001,"-","Gtf3c3",0,0,39.8769032853444,-0.408375548,8.70487e-07,FALSE,"Promoter (<=1kb)",1,54396004,54438971,42968,2,"98488","ENSMUST00000041638.7",0,"ENSMUSG00000041303","Gtf3c3","general transcription factor IIIC, polypeptide 3"
"chr13",51202565,51203565,1001,"-","Hist1h2al",0,0,11.6957846546173,-0.492419026,8.6882e-07,FALSE,"Promoter (<=1kb)",13,51202727,51203065,339,2,"667728","ENSMUST00000091708.5",0,NA,"H2af-ps2","H2A histone family, pseudogene 2"
"chr9",22084938,22085938,1001,"-","Ecsit",0,0,69.9215210291544,-0.592699193,8.49454e-07,FALSE,"Promoter (<=1kb)",9,22072246,22085402,13157,2,"26940","ENSMUST00000179422.7",0,"ENSMUSG00000066839","Ecsit","ECSIT signalling integrator"
"chrX",109094865,109095865,1001,"+","Sh3bgrl",0,0,23.1979223378499,-0.282720398,8.44035e-07,FALSE,"Promoter (<=1kb)",20,109095365,109162471,67107,1,"56726","ENSMUST00000033598.8",0,"ENSMUSG00000031246","Sh3bgrl","SH3-binding domain glutamic acid-rich protein like"
"chr18",35707914,35708914,1001,"-","Dnajc18",0,0,28.6521811676025,0.346472444,8.29419e-07,FALSE,"Promoter (<=1kb)",18,35683272,35708414,25143,2,"76594","ENSMUST00000237995.1",0,"ENSMUSG00000024350","Dnajc18","DnaJ heat shock protein family (Hsp40) member C18"
"chr8",94152107,94153107,1001,"+","Mt3",0,0,36.0139673693975,0.657933588,7.54703e-07,FALSE,"Promoter (<=1kb)",8,94152607,94154146,1540,1,"17751","ENSMUST00000034211.9",0,"ENSMUSG00000031760","Mt3","metallothionein 3"
"chr2",28476666,28477666,1001,"+","Rpsa-ps9",0,0,15.0935116430918,-1.433261368,7.40942e-07,FALSE,"Exon (ENSMUST00000120702.1/ENSMUST00000120702.1, exon 1 of 1)",2,28468090,28471165,3076,1,"118451","ENSMUST00000146332.1",8576,"ENSMUSG00000035772","Mrps2","mitochondrial ribosomal protein S2"
"chr13",35798250,35799250,1001,"+","Gm48706",0,0,14.9240644900004,0.964562035,7.3741e-07,FALSE,"Exon (ENSMUST00000224988.1/ENSMUST00000224988.1, exon 1 of 1)",13,35762812,35816090,53279,1,"12593","ENSMUST00000226071.1",35438,"ENSMUSG00000059288","Cdyl","chromodomain protein, Y chromosome-like"
"chr15",26609003,26610003,1001,"+","Gm49267",0,0,24.9318644914627,1.662696163,7.33024e-07,FALSE,"Exon (ENSMUST00000228205.1/ENSMUST00000228205.1, exon 1 of 6)",15,26387719,26409576,21858,1,"211147","ENSMUST00000155819.1",221284,"ENSMUSG00000022269","Marchf11","membrane associated ring-CH-type finger 11"
"chrX",41920174,41921174,1001,"-","Thoc2",0,0,6.08353899319967,-0.290491977,7.05604e-07,FALSE,"Promoter (<=1kb)",20,41873923,41920674,46752,2,"331401","ENSMUST00000152921.1",0,"ENSMUSG00000037475","Thoc2","THO complex 2"
"chr10",85916642,85917642,1001,"-","Prdm4",0.96257226698823,83.3614309692383,86.6027765687307,0.407549593,7.02289e-07,FALSE,"Promoter (<=1kb)",10,85891966,85916986,25021,2,"72843","ENSMUST00000220032.1",0,"ENSMUSG00000035529","Prdm4","PR domain containing 4"
