"seqnames","start","end","width","strand","gene","fold_change","bm3_signal","avg_bg_signal","log2FoldChange","padj","is_higher_than_bg","peak_id","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr13",74493492,74494492,1001,"-","Zfp825",0,0,72.7006109822591,-0.537410733,0.000711198,FALSE,"peak_2481","Promoter (<=1kb)",13,74480054,74493970,13917,2,"235956","ENSMUST00000202645.3",0,"ENSMUSG00000069208","Zfp825","zinc finger protein 825"
"chr2",32534832,32535832,1001,"+","Fam102a",0,0,93.8825744895935,0.49517538,0.000633676,FALSE,"peak_2495","Promoter (<=1kb)",2,32535332,32569750,34419,1,"98952","ENSMUST00000136816.7",0,"ENSMUSG00000039157","Eeig1","estrogen-induced osteoclastogenesis regulator 1"
"chr1",181211501,181212501,1001,"-","Wdr26",0.873204003734717,27.009127166748,30.9310619869232,0.222174928,0.00063143,FALSE,"peak_2497","Promoter (<=1kb)",1,181173228,181211978,38751,2,"226757","ENSMUST00000162819.8",0,"ENSMUSG00000038733","Wdr26","WD repeat domain 26"
"chr17",12769164,12770164,1001,"-","Igf2r",0.197202503047604,4.00134594726562,20.2905434029897,0.2732177,0.000607519,FALSE,"peak_2500","Promoter (<=1kb)",17,12682406,12769664,87259,2,"16004","ENSMUST00000024599.13",0,"ENSMUSG00000023830","Igf2r","insulin-like growth factor 2 receptor"
"chr19",29522659,29523659,1001,"-","A930007I19Rik",0,0,30.2133061831792,1.028072463,0.000551483,FALSE,"peak_2515","Promoter (<=1kb)",19,29486934,29523159,36226,2,"77779","ENSMUST00000180986.7",0,"ENSMUSG00000097855","A930007I19Rik","RIKEN cDNA A930007I19 gene"
"chr9",107541726,107542726,1001,"+","Nprl2",0,0,64.7474904772441,-0.566434631,0.000547183,FALSE,"peak_2518","Promoter (<=1kb)",9,107542226,107545706,3481,1,"56032","ENSMUST00000010201.8",0,"ENSMUSG00000010057","Nprl2","NPR2 like, GATOR1 complex subunit"
"chr12",101976568,101977568,1001,"-","Ndufb1-ps",0,0,21.5999197915395,-0.830856144,0.000534376,FALSE,"peak_2524","Promoter (1-2kb)",12,101975988,102006424,30437,1,"51786","ENSMUST00000047357.9",1580,"ENSMUSG00000041781","Cpsf2","cleavage and polyadenylation specific factor 2"
"chr14",105588976,105589976,1001,"+","9330188P03Rik",1.01619214346168,56.0188432617188,55.1262314141591,-0.523897074,0.000509997,FALSE,"peak_2529","Promoter (<=1kb)",14,105589476,105594928,5453,1,"380930","ENSMUST00000228796.1",0,"ENSMUSG00000115149","9330188P03Rik","RIKEN cDNA 9330188P03 gene"
"chr1",57405828,57406828,1001,"+","Maip1",0.602460241402555,28.6763178100586,47.5986892401377,-0.378131386,0.000483201,FALSE,"peak_2537","Promoter (<=1kb)",1,57406328,57417953,11626,1,"68115","ENSMUST00000027114.5",0,"ENSMUSG00000025971","Maip1","matrix AAA peptidase interacting protein 1"
"chr7",62419639,62420639,1001,"-","Mkrn3",0,0,15.158861374855,-0.678233173,0.000362197,FALSE,"peak_2567","Promoter (<=1kb)",7,62417593,62420139,2547,2,"22652","ENSMUST00000094340.3",0,"ENSMUSG00000070527","Mkrn3","makorin, ring finger protein, 3"
"chrX",47911887,47912887,1001,"+","Ocrl",0,0,14.4304575389226,0.290883533,0.000330031,FALSE,"peak_2578","Promoter (<=1kb)",20,47912387,47965868,53482,1,"320634","ENSMUST00000001202.14",0,"ENSMUSG00000001173","Ocrl","OCRL, inositol polyphosphate-5-phosphatase"
"chr1",180903793,180904793,1001,"+","Pycr2",1.609514545122,100.033804321289,62.1515379432043,-0.443113614,0.00032073,FALSE,"peak_2582","Promoter (<=1kb)",1,180904293,180908088,3796,1,"69051","ENSMUST00000027802.8",0,"ENSMUSG00000026520","Pycr2","pyrroline-5-carboxylate reductase family, member 2"
"chr1",75191696,75192696,1001,"-","Atg9a",0.753731033578492,62.0209586791992,82.2852661177317,0.525397758,0.000315793,FALSE,"peak_2584","Promoter (<=1kb)",1,75180860,75191926,11067,2,"245860","ENSMUST00000189702.6",0,"ENSMUSG00000033124","Atg9a","autophagy related 9A"
"chr12",112828923,112829923,1001,"-","Cdca4",0,0,96.5159852701823,-0.367143815,0.000260811,FALSE,"peak_2605","Promoter (<=1kb)",12,112820229,112829389,9161,2,"71963","ENSMUST00000062092.6",0,"ENSMUSG00000047832","Cdca4","cell division cycle associated 4"
"chr2",121448695,121449695,1001,"+","Serf2",1.2766517296175,170.057521362305,133.205883340836,-0.3881754,0.000252694,FALSE,"peak_2610","Promoter (<=1kb)",2,121449195,121453420,4226,1,"378702","ENSMUST00000139253.7",0,"ENSMUSG00000074884","Serf2","small EDRK-rich factor 2"
"chr2",144527218,144528218,1001,"+","Polr3f",0,0,42.7995111172994,-0.268552223,0.00024921,FALSE,"peak_2612","Promoter (<=1kb)",2,144470557,144527398,56842,2,"241688","ENSMUST00000163701.1",0,"ENSMUSG00000037259","Dzank1","double zinc ribbon and ankyrin repeat domains 1"
"chr7",128236842,128237842,1001,"+","Armc5",0,0,25.6099965311686,0.53375521,0.000232886,FALSE,"peak_2623","Promoter (<=1kb)",7,128237357,128245100,7744,1,"233912","ENSMUST00000044660.5",0,"ENSMUSG00000042178","Armc5","armadillo repeat containing 5"
"chr11",95384192,95385192,1001,"+","Slc35b1",0,0,58.5685832354228,-0.298061588,0.000229417,FALSE,"peak_2624","Promoter (<=1kb)",11,95384692,95391776,7085,1,"110172","ENSMUST00000021243.15",0,"ENSMUSG00000020873","Slc35b1","solute carrier family 35, member B1"
"chr5",108367422,108368422,1001,"-","Gm42517",0.835839907047548,16.0054086914062,19.1488926963806,0.980298806,0.000228342,FALSE,"peak_2625","5' UTR",5,108360187,108363885,3699,1,"77560","ENSMUST00000196846.1",8235,NA,"9330198I05Rik","RIKEN cDNA 9330198I05 gene"
"chr7",30729040,30730040,1001,"-","Tmem147",0.13510016647584,6.66890991210937,49.3627068424225,-0.282628513,0.000205235,FALSE,"peak_2636","Promoter (<=1kb)",7,30727701,30729321,1621,2,"69804","ENSMUST00000209065.1",0,"ENSMUSG00000006315","Tmem147","transmembrane protein 147"
"chr17",84790289,84791289,1001,"-","Lrpprc",0.634535799586335,70.0236630249023,110.354156645775,-0.233249139,0.000192415,FALSE,"peak_2645","Promoter (<=1kb)",17,84705247,84790558,85312,2,"72416","ENSMUST00000112308.8",0,"ENSMUSG00000024120","Lrpprc","leucine-rich PPR-motif containing"
"chr9",14500117,14501117,1001,"+","Cwc15",0,0,44.9925566886266,-0.39345617,0.000191515,FALSE,"peak_2649","Promoter (<=1kb)",9,14462548,14500482,37935,2,"244694","ENSMUST00000058796.6",0,"ENSMUSG00000053914","Kdm4d","lysine (K)-specific demethylase 4D"
"chr2",156392479,156393479,1001,"-","2900097C17Rik",0,0,13.5290983206431,0.265902613,0.000157539,FALSE,"peak_2673","Promoter (<=1kb)",2,156388065,156392979,4915,2,"347740","ENSMUST00000192863.2",0,"ENSMUSG00000102869","Norad","non-coding RNA activated by DNA damage"
"chr9",106475463,106476463,1001,"+","Rrp9",0,0,29.084934621493,-0.487266917,0.000150001,FALSE,"peak_2678","Promoter (<=1kb)",9,106470627,106476376,5750,2,"235587","ENSMUST00000123555.7",0,"ENSMUSG00000023249","Parp3","poly (ADP-ribose) polymerase family, member 3"
"chr9",50528224,50529224,1001,"-","Pts",1.25058121119707,90.0304238891602,71.9908655935923,-0.573150587,0.000141837,FALSE,"peak_2682","Promoter (<=1kb)",9,50521617,50528651,7035,2,"19286","ENSMUST00000034570.6",0,"ENSMUSG00000032067","Pts","6-pyruvoyl-tetrahydropterin synthase"
"chr9",107567445,107568445,1001,"+","Hyal2",0,0,19.2845150899887,-0.352085503,0.00013841,FALSE,"peak_2684","Promoter (<=1kb)",9,107567945,107570394,2450,1,"15587","ENSMUST00000192887.5",0,"ENSMUSG00000010047","Hyal2","hyaluronoglucosaminidase 2"
"chr3",133091533,133092533,1001,"-","Gstcd",0,0,74.5206949154536,-0.33832023,0.000136836,FALSE,"peak_2686","Promoter (<=1kb)",3,132981752,133091825,110074,2,"67553","ENSMUST00000029651.10",0,"ENSMUSG00000028018","Gstcd","glutathione S-transferase, C-terminal domain containing"
"chr2",31670215,31671215,1001,"+","Exosc2",1.0406327419748,76.6925833129883,73.6980302651723,-0.394799504,0.000113737,FALSE,"peak_2705","Promoter (<=1kb)",2,31670715,31681349,10635,1,"227715","ENSMUST00000038474.13",0,"ENSMUSG00000039356","Exosc2","exosome component 2"
"chr17",23771102,23772102,1001,"-","Flywch1",0.329560478373355,15.0050522460938,45.5304966182709,0.362111519,0.000101811,FALSE,"peak_2717","Promoter (<=1kb)",17,23755420,23771522,16103,2,"224613","ENSMUST00000086325.12",0,"ENSMUSG00000040097","Flywch1","FLYWCH-type zinc finger 1"
"chr3",82357544,82358544,1001,"+","Map9",0.478910596366308,40.0135217285156,83.5511304868062,-0.301394812,9.28563e-05,FALSE,"peak_2731","Promoter (<=1kb)",3,82358044,82383592,25549,1,"213582","ENSMUST00000193559.5",0,"ENSMUSG00000033900","Map9","microtubule-associated protein 9"
"chr7",67952327,67953327,1001,"+","Igf1r",0.859937530157676,15.3384927978516,17.8367523918152,0.30571865,8.78388e-05,FALSE,"peak_2736","Promoter (<=1kb)",7,67952827,68233668,280842,1,"16001","ENSMUST00000005671.9",0,"ENSMUSG00000005533","Igf1r","insulin-like growth factor I receptor"
"chr19",10604827,10605827,1001,"+","Ddb1",0,0,100.999319396337,0.260237047,8.63758e-05,FALSE,"peak_2740","Promoter (<=1kb)",19,10605327,10629819,24493,1,"13194","ENSMUST00000025649.9",0,"ENSMUSG00000024740","Ddb1","damage specific DNA binding protein 1"
"chr10",34418052,34419052,1001,"-","Nt5dc1",0,0,71.0739640096029,-0.551064192,7.63837e-05,FALSE,"peak_2748","Promoter (<=1kb)",10,34303609,34418539,114931,2,"319638","ENSMUST00000105512.7",0,"ENSMUSG00000039480","Nt5dc1","5'-nucleotidase domain containing 1"
"chr13",67060670,67061670,1001,"-","Zfp712",0,0,51.2775489362081,-0.726519939,7.4573e-05,FALSE,"peak_2753","Promoter (<=1kb)",13,67038596,67061170,22575,2,"78251","ENSMUST00000167565.2",0,"ENSMUSG00000090641","Zfp712","zinc finger protein 712"
"chr6",4902417,4903417,1001,"+","Ppp1r9a",0,0,27.9023552589417,-0.277313438,7.07089e-05,FALSE,"peak_2759","Promoter (<=1kb)",6,4902917,5159590,256674,1,"243725","ENSMUST00000175889.7",0,"ENSMUSG00000032827","Ppp1r9a","protein phosphatase 1, regulatory subunit 9A"
"chr14",54685716,54686716,1001,"+","1700123O20Rik",0.319399238991422,22.0074205322266,68.9025452963511,-0.43949603,6.56511e-05,FALSE,"peak_2767","Promoter (<=1kb)",14,54642162,54686616,44455,2,"56215","ENSMUST00000147714.7",0,"ENSMUSG00000022185","Acin1","apoptotic chromatin condensation inducer 1"
"chr11",71749420,71750420,1001,"+","Wscd1",0,0,38.8166508547465,0.285121396,6.07182e-05,FALSE,"peak_2776","Promoter (<=1kb)",11,71749920,71760112,10193,1,"216881","ENSMUST00000150531.1",0,"ENSMUSG00000020811","Wscd1","WSC domain containing 1"
"chr4",43492563,43493563,1001,"-","Rmrp",0.910582211787062,82.0275919189453,90.0825766824087,-1.207826069,6.03583e-05,FALSE,"peak_2777","Promoter (<=1kb)",4,43492783,43493063,281,2,"19782","ENSMUST00000226420.1",0,"ENSMUSG00000088088","Rmrp","RNA component of mitochondrial RNAase P"
"chr4",43492558,43493558,1001,"-","Rmrp",0.876090797045208,78.6931369628906,89.8230380096436,-1.207826069,6.03583e-05,FALSE,"peak_2778","Promoter (<=1kb)",4,43492783,43493063,281,2,"19782","ENSMUST00000226420.1",0,"ENSMUSG00000088088","Rmrp","RNA component of mitochondrial RNAase P"
"chr8",70873435,70874435,1001,"-","Ccdc124",0,0,43.7115860684713,-0.464477738,5.88186e-05,FALSE,"peak_2784","Promoter (<=1kb)",8,70868227,70873935,5709,2,"234388","ENSMUST00000007865.6",0,"ENSMUSG00000007721","Ccdc124","coiled-coil domain containing 124"
"chr6",71908553,71909553,1001,"+","Polr1a",0,0,52.8951609303157,0.271262662,5.1678e-05,FALSE,"peak_2792","Promoter (<=1kb)",6,71909053,71955150,46098,1,"20019","ENSMUST00000206556.1",0,"ENSMUSG00000049553","Polr1a","polymerase (RNA) I polypeptide A"
"chrX",99470773,99471773,1001,"-","Pja1",0,0,12.5997737360001,-0.367990471,5.16081e-05,FALSE,"peak_2793","Promoter (<=1kb)",20,99465734,99471273,5540,2,"18744","ENSMUST00000113792.1",0,"ENSMUSG00000034403","Pja1","praja ring finger ubiquitin ligase 1"
"chr19",10605154,10606154,1001,"-","Tkfc",0,0,96.8406904589335,0.511661754,5.045e-05,FALSE,"peak_2794","Promoter (<=1kb)",19,10605327,10629819,24493,1,"13194","ENSMUST00000025649.9",0,"ENSMUSG00000024740","Ddb1","damage specific DNA binding protein 1"
"chr7",105639916,105640916,1001,"-","Arfip2",1.23073524801654,93.3647698974609,75.860970137914,-0.368451682,4.4604e-05,FALSE,"peak_2810","Promoter (<=1kb)",7,105640056,105643637,3582,1,"14356","ENSMUST00000106783.7",0,"ENSMUSG00000089847","Timm10b","translocase of inner mitochondrial membrane 10B"
"chr17",36951241,36952241,1001,"-","Ppp1r11",0,0,70.3298068202337,-0.40888093,4.31626e-05,FALSE,"peak_2813","Promoter (<=1kb)",17,36948356,36951713,3358,2,"76497","ENSMUST00000040402.13",0,"ENSMUSG00000036398","Ppp1r11","protein phosphatase 1, regulatory inhibitor subunit 11"
"chr13",77134973,77135973,1001,"-","Slf1",0,0,31.8533594255447,-0.388331712,3.17698e-05,FALSE,"peak_2841","Promoter (<=1kb)",13,77043088,77135473,92386,2,"105377","ENSMUST00000151524.8",0,"ENSMUSG00000021597","Slf1","SMC5-SMC6 complex localization factor 1"
"chr5",115348481,115349481,1001,"-","Cox6a1",0.434790605075097,19.0064605102539,43.7140551989873,-0.424608631,3.16613e-05,FALSE,"peak_2842","Promoter (<=1kb)",5,115345642,115348981,3340,2,"12861","ENSMUST00000040154.8",0,"ENSMUSG00000041697","Cox6a1","cytochrome c oxidase subunit 6A1"
"chr3",82145289,82146289,1001,"-","Gucy1a1",0,0,43.2095274810791,0.846802351,3.14608e-05,FALSE,"peak_2843","Promoter (<=1kb)",3,82092437,82145787,53351,2,"60596","ENSMUST00000048976.7",0,"ENSMUSG00000033910","Gucy1a1","guanylate cyclase 1, soluble, alpha 1"
"chr7",127615297,127616297,1001,"-","Zfp629",0,0,30.5927632640203,0.377805747,2.96068e-05,FALSE,"peak_2847","Promoter (<=1kb)",7,127608756,127615797,7042,2,"320683","ENSMUST00000132524.7",0,"ENSMUSG00000045639","Zfp629","zinc finger protein 629"
"chr8",3514884,3515884,1001,"+","Pnpla6",0,0,39.9980997556051,0.562888658,2.35358e-05,FALSE,"peak_2871","Promoter (<=1kb)",8,3515384,3544266,28883,1,"50767","ENSMUST00000111070.3",0,"ENSMUSG00000004565","Pnpla6","patatin-like phospholipase domain containing 6"
"chr9",64172604,64173604,1001,"-","Zwilch",0,0,47.7842169100444,-0.332303291,1.96447e-05,FALSE,"peak_2886","Promoter (<=1kb)",9,64173375,64178666,5292,1,"67891","ENSMUST00000034966.8",0,"ENSMUSG00000032399","Rpl4","ribosomal protein L4"
"chr18",32836725,32837725,1001,"+","Wdr36",0,0,20.6284463055929,-0.340412207,1.89709e-05,FALSE,"peak_2890","Promoter (<=1kb)",18,32837225,32867594,30370,1,"225348","ENSMUST00000053663.10",0,"ENSMUSG00000038299","Wdr36","WD repeat domain 36"
"chr14",55671624,55672624,1001,"-","Nedd8",0.867190716668816,80.0270434570313,92.2830951932271,-0.426936953,1.76749e-05,FALSE,"peak_2899","Promoter (<=1kb)",14,55671941,55674067,2127,1,"105446","ENSMUST00000226735.1",0,"ENSMUSG00000002326","Gmpr2","guanosine monophosphate reductase 2"
"chr17",35917389,35918389,1001,"+","Mir1894",0,0,20.6481087799072,-0.973760133,1.7545e-05,FALSE,"peak_2901","Promoter (<=1kb)",17,35917889,35917969,81,1,"100316810","ENSMUST00000122802.1",0,"ENSMUSG00000084751","Mir1894","microRNA 1894"
"chr7",140857077,140858077,1001,"-","Bet1l",0.214440965165766,14.3381786193848,66.8630576639175,-0.622686848,1.49175e-05,FALSE,"peak_2923","Promoter (<=1kb)",7,140857315,140858342,1028,1,"101489","ENSMUST00000151384.1",0,"ENSMUSG00000025485","Ric8a","RIC8 guanine nucleotide exchange factor A"
"chr3",145922304,145923304,1001,"+","Bcl10",0,0,12.5222179063161,-0.436677652,1.47292e-05,FALSE,"peak_2927","Promoter (<=1kb)",3,145924262,145934356,10095,1,"12042","ENSMUST00000029842.8",-958,"ENSMUSG00000028191","Bcl10","B cell leukemia/lymphoma 10"
"chr3",146449295,146450295,1001,"+","Ctbs",1.13357527468135,35.0118315124512,30.8861989974976,-0.714388,1.45201e-05,FALSE,"peak_2931","Promoter (<=1kb)",3,146450470,146465849,15380,1,"74245","ENSMUST00000061937.12",-175,"ENSMUSG00000028189","Ctbs","chitobiase"
"chr5",115010637,115011637,1001,"+","Sppl3",0,0,18.4967430149714,0.36526949,1.45098e-05,FALSE,"peak_2932","Promoter (<=1kb)",5,115011137,115098790,87654,1,"74585","ENSMUST00000031530.8",0,"ENSMUSG00000029550","Sppl3","signal peptide peptidase 3"
"chr7",133776361,133777361,1001,"+","Fank1",0,0,34.4420641593933,0.967972894,1.25233e-05,FALSE,"peak_2949","Promoter (<=1kb)",7,133720942,133776803,55862,2,"101437","ENSMUST00000033290.11",0,"ENSMUSG00000030986","Dhx32","DEAH-box helicase 32 (putative)"
"chr17",94749519,94750519,1001,"-","Mettl4",0,0,51.6520038191478,-0.344470451,1.23579e-05,FALSE,"peak_2951","Promoter (<=1kb)",17,94722590,94749892,27303,2,"76781","ENSMUST00000234990.1",0,"ENSMUSG00000055660","Mettl4","methyltransferase 4, N6-adenosine"
"chr10",88200593,88201593,1001,"+","Washc3",0,0,63.0004689547221,-0.550554834,1.19658e-05,FALSE,"peak_2954","Promoter (<=1kb)",10,88201093,88246158,45066,1,"67282","ENSMUST00000020248.15",0,"ENSMUSG00000020056","Washc3","WASH complex subunit 3"
"chr11",51261230,51262230,1001,"+","Clk4",0,0,9.63241313616435,-0.380803396,9.79278e-06,FALSE,"peak_2970","Promoter (<=1kb)",11,51261730,51272019,10290,1,"12750","ENSMUST00000153414.7",0,"ENSMUSG00000020385","Clk4","CDC like kinase 4"
"chr6",90368992,90369992,1001,"+","Zxdc",0.0411732120331492,1.33378198242188,32.3944117196401,0.388755256,9.18917e-06,FALSE,"peak_2978","Promoter (<=1kb)",6,90369492,90385084,15593,1,"80292","ENSMUST00000113539.7",0,"ENSMUSG00000034430","Zxdc","ZXD family zinc finger C"
"chr2",152414527,152415527,1001,"-","Zcchc3",0,0,35.9384573500951,0.481957598,8.28543e-06,FALSE,"peak_2994","Promoter (<=1kb)",2,152411955,152415027,3073,2,"67917","ENSMUST00000099207.4",0,"ENSMUSG00000074682","Zcchc3","zinc finger, CCHC domain containing 3"
"chr11",60114730,60115730,1001,"-","4930412M03Rik",0,0,71.4774299017588,1.029123074,8.07669e-06,FALSE,"peak_2999","Exon (ENSMUST00000130746.1/ENSMUST00000130746.1, exon 1 of 2)",11,60105177,60185431,80255,1,"19377","ENSMUST00000132012.1",10553,"ENSMUSG00000062115","Rai1","retinoic acid induced 1"
"chr2",130905896,130906896,1001,"-","A730017L22Rik",0,0,66.9923872292837,0.747421191,7.33585e-06,FALSE,"peak_3006","Promoter (<=1kb)",2,130906495,131030333,123839,1,"11990","ENSMUST00000028781.8",0,"ENSMUSG00000027312","Atrn","attractin"
"chr5",32785146,32786146,1001,"-","Pisd",0.581092263562634,30.0101412963867,51.6443655821482,-0.48509562,6.63623e-06,FALSE,"peak_3014","Promoter (<=1kb)",5,32736301,32785585,49285,2,"320951","ENSMUST00000142779.7",0,"ENSMUSG00000023452","Pisd","phosphatidylserine decarboxylase"
"chr2",77945875,77946875,1001,"-","Cwc22",0.818590198278728,36.6790045166016,44.8075295718511,-0.371804608,6.52567e-06,FALSE,"peak_3015","Promoter (<=1kb)",2,77881159,77946180,65022,2,"80744","ENSMUST00000111824.7",0,"ENSMUSG00000027014","Cwc22","CWC22 spliceosome-associated protein"
"chr14",60251007,60252007,1001,"-","Gm49336",0.805543668651275,61.0206206359863,75.7508537534078,-0.432146646,6.41233e-06,FALSE,"peak_3016","Promoter (<=1kb)",14,60184612,60251431,66820,2,"71844","ENSMUST00000225805.1",0,"ENSMUSG00000114797","Nup58","nucleoporin 58"
"chr15",83594657,83595657,1001,"-","Ttll12",0,0,58.9221434230804,0.372549364,5.97267e-06,FALSE,"peak_3028","Promoter (<=1kb)",15,83575090,83595157,20068,2,"223723","ENSMUST00000016901.4",0,"ENSMUSG00000016757","Ttll12","tubulin tyrosine ligase-like family, member 12"
"chr1",9630675,9631675,1001,"-","2610203C22Rik",0,0,32.8230096260707,1.266406683,5.41274e-06,FALSE,"peak_3036","Promoter (<=1kb)",1,9560832,9631092,70261,2,"72481","ENSMUST00000115480.7",0,NA,"2610203C22Rik","RIKEN cDNA 2610203C22 gene"
"chr4",40947794,40948794,1001,"-","Bag1",0.954388094529435,90.0304238891602,94.3331380653381,-0.434030682,5.38358e-06,FALSE,"peak_3038","Promoter (<=1kb)",4,40936398,40948281,11884,2,"12017","ENSMUST00000108089.7",0,"ENSMUSG00000028416","Bag1","BCL2-associated athanogene 1"
"chr12",83596722,83597722,1001,"-","Zfyve1",0,0,97.6632239557902,0.436582613,5.24497e-06,FALSE,"peak_3041","Promoter (<=1kb)",12,83546558,83597114,50557,2,"217695","ENSMUST00000221919.1",0,"ENSMUSG00000042628","Zfyve1","zinc finger, FYVE domain containing 1"
"chr17",74189999,74190999,1001,"-","Gm49883",0,0,16.3522242269516,0.612056619,5.24389e-06,FALSE,"peak_3043","Exon (ENSMUST00000233013.1/ENSMUST00000233013.1, exon 1 of 1)",17,74201116,74230501,29386,2,"76890","ENSMUST00000233495.1",40502,"ENSMUSG00000058704","Memo1","mediator of cell motility 1"
"chr14",65149355,65150355,1001,"-","Extl3",1.2573203566055,128.376715545654,102.103425647418,0.363207754,4.70724e-06,FALSE,"peak_3056","Promoter (<=1kb)",14,65077750,65149855,72106,2,"54616","ENSMUST00000223989.1",0,"ENSMUSG00000021978","Extl3","exostosin-like glycosyltransferase 3"
"chr16",96235301,96236301,1001,"+","B3galt5",0,0,8.92291026465098,-1.11999302,4.54806e-06,FALSE,"peak_3059","Promoter (<=1kb)",16,96235801,96319859,84059,1,"93961","ENSMUST00000113800.8",0,"ENSMUSG00000074892","B3galt5","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5"
"chr3",95893469,95894469,1001,"+","Aph1a",1.37451014700764,93.3648840332031,67.9259329125086,0.413310303,4.23087e-06,FALSE,"peak_3066","Promoter (<=1kb)",3,95893969,95898288,4320,1,"226548","ENSMUST00000015894.11",0,"ENSMUSG00000015750","Aph1a","aph1 homolog A, gamma secretase subunit"
"chr1",155099136,155100136,1001,"-","Ier5",0,0,77.8008334503174,0.684661969,4.07559e-06,FALSE,"peak_3067","Promoter (<=1kb)",1,155096361,155099636,3276,2,"15939","ENSMUST00000055322.5",0,"ENSMUSG00000056708","Ier5","immediate early response 5"
"chr15",99464828,99465828,1001,"-","Gm49484",0,0,18.7512823670705,-1.007921789,4.04283e-06,FALSE,"peak_3068","Exon (ENSMUST00000229053.1/ENSMUST00000229053.1, exon 1 of 2)",15,99422035,99457748,35714,2,"380969","ENSMUST00000023747.13",-8080,"ENSMUSG00000023009","Nckap5l","NCK-associated protein 5-like"
"chr5",138116403,138117403,1001,"+","Zscan21",0,0,33.106663052241,-0.400531065,4.02613e-06,FALSE,"peak_3069","Promoter (<=1kb)",5,138116903,138134213,17311,1,"22697","ENSMUST00000062350.14",0,"ENSMUSG00000037017","Zscan21","zinc finger and SCAN domain containing 21"
"chr18",84718736,84719736,1001,"+","Dipk1c",0,0,27.7275084819794,-1.543268418,3.48512e-06,FALSE,"peak_3081","Promoter (<=1kb)",18,84720019,84739587,19569,1,"240479","ENSMUST00000161429.2",-283,"ENSMUSG00000047992","Dipk1c","divergent protein kinase domain 1C"
"chr12",105032188,105033188,1001,"+","Glrx5",0.389750305873615,69.3567709960937,177.951806453705,-0.421067219,3.37708e-06,FALSE,"peak_3082","Promoter (<=1kb)",12,105030617,105032277,1661,2,"69434","ENSMUST00000222812.1",0,"ENSMUSG00000113722","Snhg10","small nucleolar RNA host gene 10"
"chr7",118591828,118592828,1001,"+","B230311B06Rik",0,0,40.3335753904978,1.097067248,3.19838e-06,FALSE,"peak_3084","Promoter (<=1kb)",7,118592328,118596801,4474,1,"381914","ENSMUST00000208859.1",0,"ENSMUSG00000109284","B230311B06Rik","RIKEN cDNA B230311B06 gene"
"chr13",17804597,17805597,1001,"-","Cdk13",0.695227161423747,58.0195473632812,83.4540860637029,0.310206704,3.16803e-06,FALSE,"peak_3085","Promoter (<=1kb)",13,17710315,17805097,94783,2,"69562","ENSMUST00000223490.1",0,"ENSMUSG00000041297","Cdk13","cyclin dependent kinase 13"
"chr9",92249250,92250250,1001,"+","Plscr1",0.235761880699257,6.66890991210937,28.2866334978739,-1.112629876,2.48547e-06,FALSE,"peak_3101","Promoter (<=1kb)",9,92249750,92272278,22529,1,"22038","ENSMUST00000093801.9",0,"ENSMUSG00000032369","Plscr1","phospholipid scramblase 1"
"chr9",118149677,118150677,1001,"-","Cmc1",0,0,64.6084343821208,-0.594690972,2.41279e-06,FALSE,"peak_3105","Promoter (<=1kb)",9,118150231,118170376,20146,1,"100502695","ENSMUST00000181824.1",0,"ENSMUSG00000097402","Gm17399","predicted gene, 17399"
"chr11",88097558,88098558,1001,"+","Cuedc1",1.36070208220317,56.0189304199219,41.1691369864146,0.433198951,2.16551e-06,FALSE,"peak_3119","Promoter (<=1kb)",11,88098058,88100108,2051,1,"70393","ENSMUST00000131964.1",0,"ENSMUSG00000018378","2210416O15Rik","RIKEN cDNA 2210416O15 gene"
"chrX",38251939,38252939,1001,"-","Tmem255a",0,0,14.6318759711583,0.780036151,1.99899e-06,FALSE,"peak_3124","Promoter (<=1kb)",20,38196573,38252429,55857,2,"245386","ENSMUST00000089056.9",0,"ENSMUSG00000036502","Tmem255a","transmembrane protein 255A"
"chr10",80140335,80141335,1001,"-","Cbarp",0,0,38.0445530684789,0.663587065,1.81917e-06,FALSE,"peak_3129","Promoter (<=1kb)",10,80137347,80140835,3489,2,"100503659","ENSMUST00000142853.2",0,"ENSMUSG00000035640","Cbarp","calcium channel, voltage-dependent, beta subunit associated regulatory protein"
"chr8",45332716,45333716,1001,"-","Cyp4v3",0,0,24.7047301368713,1.661680884,1.55607e-06,FALSE,"peak_3142","Promoter (<=1kb)",8,45304944,45333216,28273,2,"102294","ENSMUST00000095328.5",0,"ENSMUSG00000079057","Cyp4v3","cytochrome P450, family 4, subfamily v, polypeptide 3"
"chr15",58414968,58415968,1001,"+","Fam91a1",0.768770049283956,33.3446014404297,43.3739600957235,-0.31184052,1.52633e-06,FALSE,"peak_3144","Promoter (<=1kb)",15,58415468,58457740,42273,1,"210998","ENSMUST00000037270.4",0,"ENSMUSG00000037119","Fam91a1","family with sequence similarity 91, member A1"
"chr17",23673096,23674096,1001,"+","Hcfc1r1",0,0,73.6029799931844,0.9204252,8.89365e-07,FALSE,"peak_3178","Promoter (<=1kb)",17,23673596,23675227,1632,1,"353502","ENSMUST00000180140.7",0,"ENSMUSG00000023904","Hcfc1r1","host cell factor C1 regulator 1 (XPO1-dependent)"
