gene,enrichment_score,log2FoldChange,padj,exo_peaks,endo_peaks,num_exo_peaks,num_endo_peaks
Camsap1,2.234207089666253,0.712663857,1.43614e-25,chr2:25983280-25983843;chr2:25984120-25984547;chr2:25982177-25982387;chr2:25983329-25984303;chr2:25983329-25984303;chr2:25982365-25982588;chr2:25983240-25983840,chr2:25983245-25983799;chr2:25983286-25984120;chr2:25983287-25983703;chr2:25984049-25984351,7,4
Bcl2l1,0.9094573055973625,0.800994024,1.35306e-25,chr2:152831027-152831392;chr2:152829512-152830032;chr2:152830657-152830948;chr2:152830415-152831391;chr2:152830415-152831391,chr2:152830823-152831664;chr2:152829777-152830009;chr2:152830637-152831703;chr2:152830637-152831703;chr2:152830637-152831703;chr2:152830637-152831703;chr2:152830555-152830832;chr2:152831581-152831873,5,8
Bcar1,2.5250089157047513,1.169014333,1.12555e-25,chr8:111741714-111741891;chr8:111742221-111742676;chr8:111743210-111743542;chr8:111744484-111744906;chr8:111745316-111746600;chr8:111741778-111741978;chr8:111742206-111742674;chr8:111742897-111743215;chr8:111744188-111744539;chr8:111745573-111746066;chr8:111745573-111746066;chr8:111742109-111742973;chr8:111744446-111744664;chr8:111745626-111746683;chr8:111745626-111746683;chr8:111745626-111746683,chr8:111741902-111742720;chr8:111741902-111742720;chr8:111743178-111743373;chr8:111743754-111743958;chr8:111745132-111745895;chr8:111741975-111742242;chr8:111742481-111742709;chr8:111744528-111744750;chr8:111745562-111746670;chr8:111745562-111746670;chr8:111743314-111743595;chr8:111745368-111746205,16,12
Mllt6,0.6454470979069827,0.880661053,9.99699e-26,chr11:97664211-97664569;chr11:97662939-97663126;chr11:97664834-97665064;chr11:97662207-97662629;chr11:97662827-97663084,chr11:97662311-97662533;chr11:97662981-97663382;chr11:97663679-97663827;chr11:97662816-97663299;chr11:97661351-97661574;chr11:97662628-97663064,5,6
Fmn2,3.765001308042072,0.908651476,9.68335e-26,chr1:174501742-174502344;chr1:174501742-174502344;chr1:174502554-174502771;chr1:174503635-174503892;chr1:174500373-174500632;chr1:174501474-174501902;chr1:174502108-174502745;chr1:174503527-174503761;chr1:174501665-174503468;chr1:174501665-174503468;chr1:174501665-174503468,chr1:174500035-174500401;chr1:174501637-174501867;chr1:174502383-174502652;chr1:174503215-174503356;chr1:174500310-174500535;chr1:174501739-174502008;chr1:174502422-174504378;chr1:174502422-174502750;chr1:174503439-174503664,11,9
Ep300,0.8483661347925622,0.718717692,9.658090000000001e-26,chr15:81584645-81584830;chr15:81583708-81584046;chr15:81584692-81585016;chr15:81585824-81586133;chr15:81584368-81584609;chr15:81584864-81585041;chr15:81586019-81586694;chr15:81586019-81586694;chr15:81586935-81587213,chr15:81583420-81583606;chr15:81585006-81585301;chr15:81585896-81586433;chr15:81585896-81586433;chr15:81586686-81586966;chr15:81583804-81584144;chr15:81585156-81585440;chr15:81586314-81586904;chr15:81583729-81584121;chr15:81584692-81585225;chr15:81586087-81586402,9,11
Zc3h4,0.5575949439104958,0.806256598,8.60363e-26,chr7:16398892-16400271;chr7:16398892-16400271;chr7:16399510-16400306;chr7:16399510-16400306;chr7:16401230-16401641;chr7:16402143-16402578;chr7:16399518-16400530;chr7:16399518-16400530;chr7:16399518-16400530;chr7:16402100-16402383;chr7:16402705-16402926,chr7:16399192-16400439;chr7:16399192-16400439;chr7:16401047-16401454;chr7:16399134-16401086;chr7:16399134-16401086;chr7:16399134-16401086;chr7:16399134-16401086;chr7:16399171-16400682;chr7:16399171-16400682;chr7:16402081-16402289,11,10
Mxd4,3.107923671604592,0.882172517,8.48734e-26,chr5:34185572-34186065;chr5:34187692-34188015;chr5:34186529-34186716;chr5:34187680-34188115;chr5:34189383-34189588;chr5:34185827-34186005;chr5:34186433-34187234;chr5:34187692-34188166;chr5:34188497-34188975,chr5:34187085-34187250;chr5:34187682-34188144;chr5:34187707-34188203;chr5:34187705-34188047,9,4
Ube2l6,1.740286471274182,1.310516036,8.41161e-26,chr2:84798003-84798554;chr2:84799178-84799814;chr2:84797745-84798388;chr2:84799404-84799737;chr2:84798302-84798916;chr2:84799418-84799802,chr2:84798597-84799006;chr2:84799173-84799792;chr2:84798825-84799901;chr2:84797772-84798360;chr2:84798756-84799618,6,5
Ddx24,1.9998344076369723,0.668008302,8.3455e-26,chr12:103425920-103426306;chr12:103426795-103427183;chr12:103425828-103426318;chr12:103425828-103426318,chr12:103424193-103424343;chr12:103424585-103424797;chr12:103425879-103426088;chr12:103426291-103426439;chr12:103427807-103428035;chr12:103424701-103425014;chr12:103425939-103426250,4,7
Cdc42ep1,1.0149208911580108,0.893883062,8.008799999999999e-26,chr15:78842723-78842956;chr15:78843911-78844140;chr15:78842327-78842549;chr15:78844132-78844371;chr15:78842365-78842759;chr15:78844252-78845109;chr15:78844252-78845109,chr15:78841243-78841589;chr15:78842291-78842675;chr15:78842291-78842675;chr15:78843545-78843751;chr15:78843963-78844364;chr15:78840751-78841511;chr15:78842375-78842582;chr15:78843501-78843730;chr15:78844558-78844925;chr15:78843506-78843812;chr15:78844431-78844706,7,11
Scn1b,2.6191306846230464,1.187210711,5.5149e-26,chr7:31125146-31125328;chr7:31126165-31126650;chr7:31126980-31127377;chr7:31128309-31128555;chr7:31124786-31125535;chr7:31124786-31125535;chr7:31126106-31126427;chr7:31126817-31127338;chr7:31128034-31128556,chr7:31126049-31126305;chr7:31126907-31127147;chr7:31127602-31127862;chr7:31127185-31128085,9,4
Sbk1,1.877638720262423,1.10843842,5.13573e-26,chr7:126270917-126271116;chr7:126272361-126272576;chr7:126271361-126271750;chr7:126271948-126272417;chr7:126273616-126274459;chr7:126271501-126271724;chr7:126272026-126272409;chr7:126274185-126275129;chr7:126274185-126275129;chr7:126274185-126275129,chr7:126270606-126270992;chr7:126271948-126272688;chr7:126271948-126272688;chr7:126271979-126272657;chr7:126273211-126273674;chr7:126274534-126274882;chr7:126270548-126270829;chr7:126271235-126271462;chr7:126271715-126271998;chr7:126272946-126273154,10,10
Pxdn,3.763060668419305,0.778835534,5.0898e-26,chr12:29936397-29936574;chr12:29938495-29938828;chr12:29936068-29936531;chr12:29938567-29939077;chr12:29936265-29936517;chr12:29938274-29938858;chr12:29938274-29938858;chr12:29939543-29939770,chr12:29938453-29938907;chr12:29939204-29939518;chr12:29938567-29938929;chr12:29939193-29939724,8,4
Cand2,18.004145588954152,0.901812095,4.1880600000000004e-26,chr6:115774964-115775673;chr6:115775621-115776376;chr6:115774062-115774249,chr6:115775396-115775633,3,1
Smarcc2,0.7624500268986265,0.739088299,3.79616e-26,chr10:128457213-128457391;chr10:128458498-128458718;chr10:128460702-128460921;chr10:128457972-128458529;chr10:128458958-128459423,chr10:128458000-128458644;chr10:128458937-128459313;chr10:128457057-128457391;chr10:128458520-128459319;chr10:128459735-128460000;chr10:128460312-128460574;chr10:128458325-128458623;chr10:128458877-128459537;chr10:128460606-128460962,5,9
Midn,1.5161845768713824,0.705021024,3.08502e-26,chr10:80146379-80146598;chr10:80147300-80147488;chr10:80147718-80148381;chr10:80147718-80148381;chr10:80146657-80147132;chr10:80147933-80149066;chr10:80147933-80149066;chr10:80147933-80149066;chr10:80146837-80147332;chr10:80148035-80148547,chr10:80148148-80148521;chr10:80148677-80149018;chr10:80147905-80149088;chr10:80147905-80149088;chr10:80147905-80149088;chr10:80147905-80149088;chr10:80146453-80146675;chr10:80147987-80149002;chr10:80147987-80149002,10,9
9330159F19Rik,1.8503014519938321,1.357028959,3.08158e-26,chr10:29210351-29210606;chr10:29211554-29212204;chr10:29211554-29212204;chr10:29211386-29212117;chr10:29211386-29212117;chr10:29210210-29210557;chr10:29211611-29211837;chr10:29212767-29213026,chr10:29211544-29211986;chr10:29211576-29212009;chr10:29212870-29213300;chr10:29211404-29212168,8,4
Mcl1,1.5331466465700931,0.735072574,2.98993e-26,chr3:95659176-95659709;chr3:95658603-95658923;chr3:95660338-95660570;chr3:95658223-95658941;chr3:95659430-95659850,chr3:95658447-95658664;chr3:95660524-95660853;chr3:95659589-95659897;chr3:95658447-95658901;chr3:95659383-95660143,5,5
Dynll2,1.6803697342051565,0.809853039,2.81426e-26,chr11:87986503-87986848;chr11:87987485-87988176;chr11:87987485-87988176;chr11:87986351-87986721;chr11:87987636-87987924,chr11:87985713-87985971;chr11:87987492-87987756;chr11:87985713-87985919;chr11:87986886-87987156;chr11:87987526-87987800;chr11:87985754-87985961;chr11:87986396-87986635;chr11:87987607-87988052,5,8
Upf1,0.8666886416800237,0.745612913,2.73447e-26,chr8:70353038-70353256;chr8:70351557-70351766;chr8:70353312-70353719;chr8:70352257-70352568;chr8:70353261-70353772;chr8:70354033-70354258;chr8:70354587-70354782,chr8:70353299-70353497;chr8:70353330-70353922;chr8:70352240-70352531;chr8:70353765-70354264,7,4
Ap3d1,1.9973662698829455,0.871539328,2.68607e-26,chr10:80742356-80742663;chr10:80744129-80744558;chr10:80740684-80741358;chr10:80743568-80743778;chr10:80740994-80741375;chr10:80742237-80742645,chr10:80742269-80742553;chr10:80741173-80741445;chr10:80742312-80742553;chr10:80742769-80742975;chr10:80740542-80740853;chr10:80742268-80742586,6,6
Pdgfa,1.2825386611030052,1.029593855,2.41362e-26,chr5:138995945-138996511;chr5:138997462-138997706;chr5:138996310-138996511;chr5:138996992-138997691;chr5:138995855-138996180;chr5:138996694-138997067;chr5:138997510-138997929,chr5:138995567-138996123;chr5:138995567-138996123;chr5:138995883-138996686;chr5:138995454-138995935,7,4
Clcn5,1.8854260323441194,0.662048818,2.2062600000000002e-26,chrX:7317498-7317682;chrX:7319036-7319717;chrX:7317460-7317649;chrX:7318364-7319491;chrX:7318364-7319491;chrX:7318649-7319678;chrX:7318649-7319678;chrX:7318649-7319678;chrX:7318649-7319678;chrX:7320858-7321051,chrX:7318837-7319717;chrX:7318837-7319717;chrX:7318837-7319717;chrX:7318719-7319511;chrX:7318719-7319511;chrX:7318632-7318880;chrX:7319202-7319676,10,7
Opn3,11.65021271428467,1.037379691,1.18966e-26,chr1:175691992-175692200;chr1:175692757-175693014;chr1:175693576-175693852;chr1:175691822-175692114;chr1:175692676-175692992;chr1:175691878-175692141;chr1:175692398-175693293;chr1:175692398-175693293;chr1:175692398-175693293;chr1:175692398-175693293;chr1:175694296-175694581,chr1:175692670-175693089;chr1:175692670-175693089;chr1:175692771-175692992;chr1:175692771-175692999;chr1:175692771-175692999,11,5
Slc25a23,0.9376944576830326,1.022628374,1.18513e-26,chr17:57059645-57060746;chr17:57059645-57060746;chr17:57059753-57060689;chr17:57059753-57060689;chr17:57059837-57060729,chr17:57058985-57059255;chr17:57059820-57061102;chr17:57059820-57061102;chr17:57059820-57061102;chr17:57057829-57058550;chr17:57058975-57059269;chr17:57059796-57060725;chr17:57059796-57060725;chr17:57057957-57058227;chr17:57059886-57061181;chr17:57059886-57061181,5,11
Paqr4,0.6310801510524766,0.810596333,1.16487e-26,chr17:23737998-23738707;chr17:23739018-23739357;chr17:23739805-23740761;chr17:23737981-23739695;chr17:23737981-23739695;chr17:23737981-23739695;chr17:23737981-23739695;chr17:23740211-23740751;chr17:23741781-23742000;chr17:23737967-23738555;chr17:23738919-23739647;chr17:23738919-23739647;chr17:23740157-23740507;chr17:23741780-23741977;chr17:23742286-23742495,chr17:23738886-23739779;chr17:23738886-23739779;chr17:23738886-23739779;chr17:23740204-23740572;chr17:23740837-23740979;chr17:23737907-23741315;chr17:23737907-23741315;chr17:23737907-23741315;chr17:23737907-23741315;chr17:23737907-23741315;chr17:23737907-23741315;chr17:23737907-23741315;chr17:23738859-23740693;chr17:23738859-23740693;chr17:23738859-23740693,15,15
Phrf1,1.3756634667526266,0.760021994,8.77897e-27,chr7:141228171-141228772;chr7:141229282-141229638;chr7:141228200-141228772;chr7:141229672-141230273;chr7:141227216-141227428,chr7:141228371-141228754;chr7:141229546-141229742;chr7:141228524-141228774;chr7:141228096-141228774,5,4
Gtse1,1.3340504259718167,0.818352075,8.529729999999999e-27,chr15:85857845-85858066;chr15:85858724-85858972;chr15:85859341-85859656;chr15:85859018-85859801;chr15:85859474-85859939,chr15:85858455-85858755;chr15:85859555-85859802;chr15:85860064-85860626;chr15:85858551-85858769;chr15:85859479-85859734;chr15:85859205-85859939,5,6
4833427G06Rik,2.072227247943291,2.653268787,8.076159999999999e-27,chr9:51101809-51102022;chr9:51102044-51102275;chr9:51102001-51102256;chr9:51103551-51104038,chr9:51103407-51103758;chr9:51101656-51102010;chr9:51102547-51102760;chr9:51103516-51103786,4,4
BC005537,1.7857164678671078,0.732598249,6.63453e-27,chr13:24800012-24800290;chr13:24800486-24801154;chr13:24800486-24801154;chr13:24799207-24801119;chr13:24799207-24801119;chr13:24799207-24801119;chr13:24799207-24801119;chr13:24800019-24801517;chr13:24800019-24801517;chr13:24802240-24802485,chr13:24800005-24800318;chr13:24800500-24801610;chr13:24800500-24801610;chr13:24800164-24801560;chr13:24800164-24801560;chr13:24799729-24801598;chr13:24799729-24801598,10,7
Tbl1x,0.8704611290769135,0.673944024,6.62693e-27,chrX:77509011-77509207;chrX:77509567-77509782;chrX:77510716-77510939;chrX:77511837-77512074;chrX:77508919-77509225;chrX:77509618-77510054;chrX:77512327-77512882;chrX:77509320-77509538;chrX:77509794-77510183;chrX:77510572-77510960,chrX:77509724-77510133;chrX:77510720-77511077;chrX:77511522-77511785;chrX:77509835-77510049;chrX:77510390-77511206;chrX:77510390-77511206;chrX:77509416-77510053;chrX:77510678-77511251,10,8
Clu,5.0246999736513045,2.09569075,5.4905e-27,chr14:65966944-65967539;chr14:65968999-65969250;chr14:65969846-65971975;chr14:65969846-65971975;chr14:65969846-65971975;chr14:65969846-65971975;chr14:65969846-65971975;chr14:65968161-65969050;chr14:65968161-65969050;chr14:65969909-65971291;chr14:65969909-65971291;chr14:65969909-65971291;chr14:65969909-65971291;chr14:65967873-65968130;chr14:65968336-65969038;chr14:65969617-65969908;chr14:65970095-65971906;chr14:65970095-65971906,chr14:65966741-65966890;chr14:65968355-65968847;chr14:65969227-65969430;chr14:65969652-65969820;chr14:65966371-65966605;chr14:65967130-65967474;chr14:65967952-65968749;chr14:65969661-65970214;chr14:65968039-65969033;chr14:65968039-65969033;chr14:65969651-65970015,18,11
Psd,1.472084460811268,1.112479458,5.4081299999999995e-27,chr19:46328026-46328705;chr19:46329090-46329536;chr19:46327192-46328676;chr19:46327192-46328676;chr19:46327712-46328502,chr19:46326749-46326899;chr19:46328112-46328552;chr19:46327113-46327568;chr19:46327785-46328612;chr19:46327785-46328612;chr19:46325447-46325683;chr19:46327849-46328559;chr19:46327849-46328559,5,8
Hs3st1,0.9581249995485822,1.084498914,5.36841e-27,chr5:39755506-39755683,chr5:39754620-39754838,1,1
Nacc1,1.6364550890717358,0.702930255,4.2268399999999995e-27,chr8:84685502-84685903;chr8:84687801-84688354;chr8:84689179-84690161;chr8:84687723-84688234;chr8:84689049-84689810;chr8:84689049-84689810,chr8:84689042-84689356;chr8:84686239-84686693;chr8:84689231-84690060;chr8:84687442-84688448;chr8:84689179-84689596,6,5
Lrp10,1.2003631126320158,1.097607028,3.2569e-27,chr14:54462197-54462478;chr14:54463717-54464030;chr14:54463717-54464602;chr14:54463586-54464156;chr14:54464387-54464817,chr14:54464111-54464396;chr14:54464895-54465043;chr14:54463806-54464151;chr14:54465986-54466379;chr14:54463768-54464145;chr14:54465987-54466418,5,6
Mn1,1.5721372949924568,1.992764267,3.23581e-27,chr5:111417002-111417483;chr5:111418453-111418649;chr5:111415142-111415407;chr5:111415690-111415884;chr5:111416693-111417255;chr5:111416645-111417250,chr5:111415222-111415397;chr5:111416926-111417213;chr5:111416776-111417240;chr5:111416776-111417240;chr5:111416659-111417299;chr5:111416659-111417299,6,6
Sh3pxd2b,1.4239098878577627,0.661332383,3.2083699999999997e-27,chr11:32346480-32346703;chr11:32347568-32348051;chr11:32348948-32349267;chr11:32346592-32347177;chr11:32348987-32349630;chr11:32347574-32347918;chr11:32348785-32349239;chr11:32349425-32349660,chr11:32346479-32346765;chr11:32349412-32349925;chr11:32347767-32348086;chr11:32349059-32349471;chr11:32346410-32347124;chr11:32347776-32348410,8,6
Mprip,1.2642144086510974,0.707166979,2.9548e-27,chr11:59662278-59662511;chr11:59662913-59663245;chr11:59659497-59659766;chr11:59661150-59661490;chr11:59661885-59662098;chr11:59662385-59662766;chr11:59661207-59661490;chr11:59662279-59662576,chr11:59660062-59660218;chr11:59662261-59662725;chr11:59662261-59662725;chr11:59660529-59661112;chr11:59661600-59661889;chr11:59662292-59662554,8,6
Slc3a2,2.375126059240008,0.878217586,2.6752099999999998e-27,chr19:8722901-8723194;chr19:8722527-8722747;chr19:8722997-8723894;chr19:8722997-8723894;chr19:8722888-8723635;chr19:8722888-8723635;chr19:8724322-8724540,chr19:8723130-8723514;chr19:8721588-8721818;chr19:8722967-8723611;chr19:8722967-8723611,7,4
Mark4,2.6124723961030085,1.21382453,2.67396e-27,chr7:19457308-19457504;chr7:19457311-19457697;chr7:19458235-19458585;chr7:19458909-19459136;chr7:19457953-19458319;chr7:19458802-19459023,chr7:19458826-19459193;chr7:19458797-19459168;chr7:19458914-19459173,6,3
Slc14a2,0.7809220089013016,1.708901525,2.2992e-27,chr18:78209577-78210479,chr18:78207594-78207781;chr18:78209667-78210267;chr18:78206878-78207404;chr18:78206878-78207404,1,4
Sidt2,1.841974372465936,1.002642741,2.1584399999999997e-27,chr9:45953145-45953468;chr9:45954058-45954761;chr9:45955203-45955511;chr9:45955700-45955935;chr9:45956593-45956992;chr9:45953267-45953582;chr9:45954053-45954874;chr9:45954053-45954874;chr9:45955203-45955744;chr9:45954439-45954861;chr9:45955230-45955819;chr9:45955230-45955819,chr9:45953664-45954439;chr9:45954886-45955746;chr9:45953073-45953466;chr9:45953706-45954164;chr9:45954393-45954662;chr9:45955240-45955742;chr9:45955011-45955771;chr9:45955011-45955771,12,8
Dot1l,12.179193969082215,0.799712743,2.02611e-27,chr10:80757195-80758021;chr10:80756996-80757338,chr10:80754956-80755130;chr10:80755974-80756191,2,2
Cacng5,2.0606074407634543,1.516723467,2.0021299999999998e-27,chr11:107913178-107913989;chr11:107917011-107917230;chr11:107914241-107915303;chr11:107916274-107916458,chr11:107913534-107913830;chr11:107913529-107913878;chr11:107914817-107915054;chr11:107913320-107913743;chr11:107914781-107915023,4,5
Tnfrsf21,4.593207365833108,0.86759357,1.88091e-27,chr17:43015576-43015770;chr17:43016416-43016644;chr17:43016938-43017627;chr17:43016938-43017627;chr17:43016472-43016692;chr17:43017015-43017232;chr17:43017602-43018333;chr17:43015547-43015859;chr17:43016422-43016888;chr17:43017355-43018432;chr17:43017355-43018432;chr17:43017355-43018432,chr17:43016422-43016672;chr17:43016377-43017119;chr17:43016938-43017223;chr17:43017542-43018454,12,4
Fzd3,2.068292636077914,0.589597066,1.8532399999999998e-27,chr14:65260451-65260698;chr14:65261161-65263329;chr14:65261161-65263329,chr14:65260050-65260565;chr14:65262224-65262452;chr14:65262622-65262809;chr14:65261375-65262420;chr14:65263770-65264032,3,5
Klf7,0.2317495588771802,0.790992391,1.59639e-27,chr1:64121070-64121345;chr1:64121593-64121912;chr1:64122180-64123355;chr1:64122180-64123355;chr1:64121188-64121391;chr1:64121583-64122024;chr1:64122449-64122678;chr1:64123050-64123690;chr1:64121359-64121883;chr1:64122159-64122725;chr1:64122159-64122725;chr1:64123005-64123367,chr1:64120592-64120910;chr1:64121400-64123761;chr1:64121400-64123761;chr1:64121400-64123761;chr1:64121400-64123761;chr1:64121400-64123761;chr1:64121400-64123761;chr1:64121283-64122940;chr1:64121283-64122940;chr1:64121283-64122940;chr1:64121283-64122940;chr1:64121382-64123756;chr1:64121382-64123756;chr1:64121382-64123756;chr1:64121382-64123756;chr1:64121382-64123756,12,16
Pou3f2,3.110930770495609,0.833163554,1.54463e-27,chr4:22488570-22489386;chr4:22488570-22489386;chr4:22488570-22489386;chr4:22488570-22489258;chr4:22488476-22488870,chr4:22488496-22488953;chr4:22489277-22489529;chr4:22488462-22488893;chr4:22488463-22488935,5,4
Grm1,0.7239928584386648,3.280618313,1.54463e-27,chr10:11082154-11082599,chr10:11082539-11082835;chr10:11080615-11080860;chr10:11082107-11082378;chr10:11084292-11084512,1,4
Fam214a,2.9315464345591407,0.987923412,1.35453e-27,chr9:74952591-74953604;chr9:74952658-74953541;chr9:74952658-74953541;chr9:74952658-74953541;chr9:74952342-74953210;chr9:74953413-74953785;chr9:74955046-74955244,chr9:74952746-74953147;chr9:74952746-74953147;chr9:74954312-74954600;chr9:74952772-74953318;chr9:74954037-74954398;chr9:74955010-74955213;chr9:74952830-74953212;chr9:74953547-74953885,7,8
Kctd12,3.5696432041444828,0.99975495,1.26247e-27,chr14:102981346-102981553;chr14:102982148-102983502;chr14:102982148-102983502;chr14:102982148-102983502;chr14:102983714-102984038;chr14:102981784-102981984;chr14:102982413-102983192;chr14:102983659-102983893;chr14:102981557-102982444;chr14:102981557-102982444;chr14:102982694-102983525;chr14:102982694-102983525,chr14:102981312-102981999;chr14:102982547-102982836;chr14:102982663-102983471;chr14:102982663-102983471;chr14:102984068-102984354;chr14:102980511-102980996;chr14:102981225-102981490;chr14:102982982-102983419;chr14:102983972-102984720,12,9
Ncdn,2.7328257937491633,1.020138452,1.08737e-27,chr4:126752876-126754290;chr4:126752876-126754290;chr4:126751553-126751782;chr4:126751971-126752367;chr4:126753408-126754222;chr4:126753408-126754222;chr4:126754514-126754724;chr4:126753177-126754225;chr4:126753177-126754225;chr4:126755099-126755581,chr4:126753420-126753852;chr4:126753420-126753852;chr4:126755107-126755251;chr4:126753306-126754106;chr4:126753306-126754106;chr4:126753172-126753776,10,6
Slc19a2,2.004494558336286,0.903314696,1.05008e-27,chr1:164247502-164248089;chr1:164248517-164248942;chr1:164250181-164250980;chr1:164247663-164248913;chr1:164247663-164248913;chr1:164250782-164251221;chr1:164248578-164249313;chr1:164248578-164249313;chr1:164249565-164250974,chr1:164248554-164249143;chr1:164249617-164249921;chr1:164250213-164250362;chr1:164247839-164248988;chr1:164249607-164249847;chr1:164250342-164251459;chr1:164247549-164248243;chr1:164248544-164249916;chr1:164248544-164249916;chr1:164250205-164250576;chr1:164250967-164251229,9,11
Cacng8,1.0714032291595414,1.620172216,1.02576e-27,chr7:3388752-3388961;chr7:3389606-3389853;chr7:3390456-3390651;chr7:3391509-3391762;chr7:3389860-3390615;chr7:3391009-3391205;chr7:3391793-3392160;chr7:3389477-3389986;chr7:3391115-3391321;chr7:3392461-3392942,chr7:3390806-3390966;chr7:3391672-3392095;chr7:3389655-3390336;chr7:3391891-3392189;chr7:3391541-3392113;chr7:3392611-3393235,10,6
Igdcc3,3.646324606016914,2.383456163,9.66946e-28,chr9:65142158-65142966;chr9:65141945-65143200;chr9:65141595-65142437;chr9:65141595-65142437,chr9:65141019-65141211;chr9:65142169-65142805;chr9:65140989-65141354;chr9:65142469-65142982;chr9:65141659-65141901;chr9:65142590-65143126,4,6
Cd81,3.677464973735702,0.82192805,8.10459e-28,chr7:143052419-143052725;chr7:143053341-143053562;chr7:143052281-143052469;chr7:143053941-143054879;chr7:143052489-143052666;chr7:143052908-143053115;chr7:143053781-143054834,chr7:143051186-143051502;chr7:143052857-143053180;chr7:143054088-143054413;chr7:143052258-143052635;chr7:143052943-143053173;chr7:143054128-143054362,7,6
Cplx2,2.708410192688456,0.788315843,7.6068100000000005e-28,chr13:54369491-54369911;chr13:54371419-54371881;chr13:54371409-54372404;chr13:54371409-54372404;chr13:54371409-54372404;chr13:54372728-54372976;chr13:54373209-54373541;chr13:54371478-54372037;chr13:54371478-54372037;chr13:54372734-54373387,chr13:54371485-54371916;chr13:54371485-54371916;chr13:54372161-54372402;chr13:54370756-54371123;chr13:54371473-54371747;chr13:54372017-54372435;chr13:54372732-54372963;chr13:54371394-54371740;chr13:54371394-54371740;chr13:54372131-54372414,10,10
Rerg,4.276218204419888,1.714554066,7.548870000000001e-28,chr6:137169322-137169525;chr6:137172146-137172565;chr6:137168535-137168776;chr6:137169037-137170058;chr6:137170378-137170919;chr6:137169001-137169189;chr6:137169646-137169860;chr6:137171400-137171589;chr6:137172215-137172602,chr6:137169273-137169439;chr6:137169680-137170058;chr6:137169678-137170180;chr6:137170743-137170980;chr6:137172215-137172562,9,5
Cpped1,5.592767628764957,0.824004402,6.19354e-28,chr16:11907940-11908988;chr16:11907940-11908988;chr16:11909209-11909480;chr16:11908689-11909730;chr16:11908689-11909730;chr16:11908689-11909443;chr16:11908689-11909443;chr16:11909678-11909990,chr16:11907423-11907599;chr16:11907940-11908167;chr16:11909285-11909559;chr16:11909960-11910164;chr16:11909279-11909596;chr16:11908716-11908997;chr16:11909224-11909740,8,7
Ntrk3,10.358556741150771,0.788514547,5.73784e-28,chr7:78737286-78737476;chr7:78738101-78738453;chr7:78738924-78739107,chr7:78739464-78739624,3,1
Ahr,11.906826839134713,2.785459106,5.62388e-28,chr12:35533174-35533357;chr12:35534160-35534974;chr12:35535258-35535583;chr12:35534329-35534562,chr12:35535052-35535245;chr12:35533313-35533527,4,2
Zfp651,2.5110927851288882,1.121707959,5.51547e-28,chr9:121758040-121758773;chr9:121759122-121759506;chr9:121759728-121760061;chr9:121760897-121761201;chr9:121757891-121758318;chr9:121759446-121759703;chr9:121758229-121758716;chr9:121759221-121760071;chr9:121760398-121760614;chr9:121761518-121762703;chr9:121761518-121762703,chr9:121757778-121758034;chr9:121758999-121759312;chr9:121759804-121760050;chr9:121760335-121760483;chr9:121761001-121761192;chr9:121757971-121758565;chr9:121758846-121759329;chr9:121759559-121760035;chr9:121760884-121761281;chr9:121757907-121758114;chr9:121759035-121759972;chr9:121759035-121759972;chr9:121761435-121761657;chr9:121762014-121762230,11,14
Dusp18,1.9834914978331593,1.048547199,5.48331e-28,chr11:3894799-3895219;chr11:3895638-3895842;chr11:3893977-3894175;chr11:3894917-3895704;chr11:3895117-3895854;chr11:3895117-3895854,chr11:3894428-3894635;chr11:3894789-3895263;chr11:3894789-3895263;chr11:3894736-3895337;chr11:3894537-3895381;chr11:3896727-3896985,6,6
Kcnb1,1.7665005092978823,2.147652725,4.978080000000001e-28,chr2:167188917-167189150;chr2:167190123-167190387;chr2:167187919-167188195;chr2:167188768-167189050;chr2:167190218-167190433;chr2:167191070-167191461,chr2:167188622-167188982;chr2:167190098-167191103;chr2:167190098-167191103,6,3
Dnm3os,0.6762738189128291,2.017545993,4.735160000000001e-28,chr1:162218513-162218729,chr1:162216377-162216796;chr1:162217582-162218053,1,2
Itpripl1,2.6766490237236797,0.959031973,4.623180000000001e-28,chr2:127143215-127143573;chr2:127142551-127142781;chr2:127143011-127143437;chr2:127141571-127141828;chr2:127142423-127142636;chr2:127143274-127143669,chr2:127142531-127142697;chr2:127142565-127142808;chr2:127143205-127143609;chr2:127141369-127141631,6,4
Pid1,2.984941786094296,0.851676495,4.11022e-28,chr1:84361962-84362180;chr1:84365083-84365724;chr1:84363345-84363729;chr1:84365584-84365920,chr1:84362996-84363211;chr1:84363679-84363894;chr1:84365754-84365976;chr1:84364653-84365163,4,4
Tpp1,5.206291409549843,0.795047453,4.0864999999999995e-28,chr7:105750279-105750524;chr7:105750756-105751001;chr7:105751296-105751744;chr7:105752269-105752833;chr7:105751734-105752548;chr7:105752801-105753249;chr7:105751887-105752443;chr7:105751887-105752443;chr7:105753510-105754107,chr7:105750310-105750488;chr7:105751615-105752144;chr7:105750406-105750615;chr7:105752123-105752666;chr7:105753851-105754409,9,5
Iqsec2,1.2574497424215392,1.431028926,3.7666999999999996e-28,chrX:152145428-152145617,chrX:152142718-152142923,1,1
