chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,cpg_score,cpg_name,region_length,distanceToTSS,geneId,SYMBOL
chr7,100607137,100608549,33.1210746004941,31.7801776577803,1.0421928712027,1,both,both,False,CpG:,1352,3291,0,19346,Rab6a
chr7,100706513,100707058,55.8499980534898,59.0210620493151,0.946272332524689,1,both,both,False,CpG:,1353,4659,0,319604,Fam168a
chr7,100862856,100863555,14.1075990893564,22.2404367050365,0.63432203586909,0.7,both,both,False,CpG:,1354,2395,0,320100,Relt
chr7,100930752,100932371,20.8053543687064,19.6322936158206,1.05975158969406,0.7,both,both,False,CpG:,1355,13952,0,207212,Arhgef17
chr7,100974478,100974827,18.2197983705327,19.2980797236466,0.944124940483446,1,both,both,False,CpG:,1355,2779,0,233571,P2ry6
chr7,101011711,101012291,37.5971850467982,17.1358333006718,2.19406809036385,0.4,both,both,False,CpG:,1355,2066,0,18442,P2ry2
chr7,101108070,101109237,37.8944213403833,33.1086703870194,1.14454675761429,0.7,both,both,False,CpG:,1356,5305,0,207278,Fchsd2
chr7,101296765,101296967,0.799810356706723,17.6261463905203,0.0453763595845815,0.666666666666667,endo_only,endo_only,False,CpG:,1357,928,0,73683,Atg16l2
chr7,101301738,101302154,23.4588775638534,28.0056577170779,0.837647799628293,1,both,both,False,CpG:,1357,3796,0,73683,Atg16l2
chr7,101321027,101321944,21.9417728559485,12.2750892555449,1.78750413941283,0.4,both,both,False,CpG:,1358,6788,0,56018,Stard10
chr7,101347966,101348189,35.6821399966953,32.2702106426501,1.10572999946694,1,both,both,False,CpG:,1358,3583,0,69710,Arap1
chr7,101450867,101451457,26.5560238168325,23.1731144437061,1.1459842345035,0.2,both,both,False,CpG:,1359,2779,0,207728,Pde2a
chr7,101504582,101504811,10.3886839930931,2.06559990824534,5.0293786089088,0.1,both,exo_only,False,CpG:,1359,2670,2965,207728,Pde2a
chr7,101663695,101664107,39.3614460799767,41.8937396820844,0.939554367279591,1,both,both,False,CpG:,1360,3487,0,20480,Clpb
chr7,101820763,101820996,22.6587672722519,15.386523805131,1.47263719597898,0.4,both,exo_only,False,CpG:,1361,6765,2450,11859,Phox2a
chr7,101836547,101837096,34.2394626617432,22.0770209258133,1.55090955327714,0.4,both,both,False,CpG:,1361,6000,0,16332,Inppl1
chr7,101837509,101838267,34.2394626617432,22.0770209258133,1.55090955327714,0.4,both,both,False,CpG:,1361,6000,0,16332,Inppl1
chr7,101896134,101896477,60.4065383141719,91.0791148280065,0.663231504041771,0.7,both,both,False,CpG:,1362,3604,0,75430,Anapc15
chr7,101905748,101906338,44.2274826933576,41.5339712042806,1.06485080552084,1,both,both,False,CpG:,1362,2865,0,66508,Lamtor1
chr7,101933750,101934287,36.549486551509,22.7236396410983,1.60843452584088,0.1,both,both,False,CpG:,1362,1205,0,101706,Numa1
chr7,101970067,101970613,61.0874213025922,80.0272194187116,0.76333304775936,0.1,both,both,False,CpG:,1362,3238,0,101706,Numa1
chr7,102065122,102065803,65.0749030127155,70.3508118905273,0.925005714418454,1,both,both,False,CpG:,1363,1768,0,102443350,Xndc1
chr7,102209724,102210291,61.7678722725287,53.1702945218576,1.16169889273675,0.7,both,both,False,CpG:,1364,3394,0,233575,Pgap2
chr7,102249755,102250036,22.6602390015025,23.7766272820577,0.953046819159348,1,both,both,False,CpG:,1365,2770,52,56212,Rhog
chr7,102250665,102250926,22.6602390015025,23.7766272820577,0.953046819159348,1,both,both,False,CpG:,1365,2770,-542,56212,Rhog
chr7,102267202,102268333,34.2897363623574,9.59683627188477,3.5730250460575,0.4,both,both,False,CpG:,1365,3297,0,20866,Stim1
chr7,102441612,102442102,30.4437992764504,14.8503405362272,2.05004048238377,0.2,both,both,False,CpG:,1366,3938,0,20133,Rrm1
chr7,105399853,105400318,135.985825592406,122.464353727548,1.11041149079952,0.7,both,both,False,CpG:,1389,1948,0,74349,Fhip1b
chr7,105425727,105426166,11.0956320769724,7.96834550918608,1.39246372589907,0.8,both,exo_only,False,CpG:,1389,3363,0,12426,Cckbr
chr7,105481789,105482365,26.9530412831434,21.0852245321412,1.27829045605171,0.7,both,both,False,CpG:,1389,5547,0,109042,Cavin3
chr7,105581102,105581541,21.9022453307809,18.938823030568,1.15647341418365,0.7,both,both,False,CpG:,1390,1606,0,11785,Apbb1
chr7,105633073,105633815,26.5090778661393,16.3512560846941,1.62122577793602,0.2,both,both,False,CpG:,1390,3470,0,55992,Trim3
chr7,105640203,105640742,16.3310428723565,23.154025056859,0.705321983208215,0.7,both,both,False,CpG:,1390,3564,0,14356,Timm10b
chr7,105736118,105737315,21.9557626677049,14.5773621153653,1.50615471399742,0.7,both,both,False,CpG:,1391,7140,0,101867,Rrp8
chr7,105743888,105744532,14.8914165298299,8.13725389356015,1.83002972804069,0.8,both,exo_only,False,CpG:,1391,2562,0,24075,Taf10
chr7,105810668,105811337,20.4516203540794,18.8640611789351,1.08415786823874,1,both,both,False,CpG:,1392,3756,0,27397,Mrpl17
chr7,108950395,108951326,13.2501151662821,5.44147650675293,2.43502202937724,0.2,both,exo_only,False,CpG:,1416,1824,57,22141,Tub
chr7,109010708,109011269,20.3169321586027,20.6696795492066,0.98293406582506,0.7,both,exo_only,False,CpG:,1416,2961,0,22141,Tub
chr7,109169528,109170130,24.8022250286524,13.8696655700987,1.78823526085034,0.7,both,both,False,CpG:,1417,4231,382,109594,Lmo1
chr7,109174700,109175336,20.0145134611421,7.47762108116679,2.67658834860606,0.1,both,both,False,CpG:,1417,4901,0,109594,Lmo1
chr7,109438769,109439363,19.8430592681086,11.7026261438837,1.6956073811244,0.4,both,both,False,CpG:,1419,3354,0,117229,Stk33
chr7,109518879,109519670,43.8060812296844,27.6725426937877,1.58301612231385,0.1,both,both,False,CpG:,1420,3450,0,26451,Rpl27a
chr7,109703458,109704045,18.4367088981311,6.51048073453133,2.83185061900936,0.1,both,both,False,CpG:,1421,3431,0,57373,Akip1
chr7,109752051,109752610,15.8237639261759,5.89088319331969,2.68614457406323,0.2,both,both,False,CpG:,1422,3434,0,56786,Tmem9b
chr7,109781267,109781951,19.0550843298677,11.1694374847205,1.70600214701364,0.7,both,exo_only,False,CpG:,1422,3527,0,78593,Nrip3
chr7,109865423,109865671,22.8397181475099,8.42877690076885,2.70973101037074,0.1,both,both,False,CpG:,1423,4197,0,56788,Scube2
chr7,109959900,109960699,14.3168341726552,15.2646601782031,0.937907166325177,0.7,both,both,False,CpG:,1423,4728,0,19347,Dennd5a
chr7,109985941,109986550,33.4123378757387,32.8328360312855,1.01765006970159,0.7,both,both,False,CpG:,1424,3542,0,233724,Tmem41b
chr7,110018179,110018888,27.0636428858698,15.3469748867135,1.76345130461508,0.1,both,both,False,CpG:,1424,2976,0,233726,Ipo7
chr7,110060920,110062263,61.4352009160809,102.429698664735,0.599779182375276,0.1,both,both,False,CpG:,1424,5292,0,20841,Zfp143
chr7,110121558,110123057,40.8914099846819,38.8530739592541,1.05246267071597,1,both,both,False,CpG:,1425,2373,0,22390,Wee1
chr7,110221685,110222247,29.9382609071651,31.1258286040789,0.961846230279694,1,both,both,False,CpG:,1425,3398,0,20947,Swap70
chr7,110614179,110615131,26.6227649573712,26.2803380642512,1.01302977504638,0.7,both,both,False,CpG:,1428,3793,0,319934,Sbf2
chr7,110844050,110844483,26.231322957715,3.99147331148731,6.57183974704835,0.1,both,exo_only,False,CpG:,1430,1931,0,67150,Rnf141
chr7,111028665,111029405,78.5306960085571,38.4304278593234,2.043450993989,0.1,both,both,False,CpG:,1432,1955,0,22083,Ctr9
chr7,111081948,111083501,43.3758521959006,30.0175614218263,1.44501585543059,0.4,both,both,False,CpG:,1432,3735,0,13690,Eif4g2
chr7,111122168,111122925,49.7710461794078,30.7573617938491,1.61818320156968,0.1,both,both,False,CpG:,1432,3697,0,75479,Zbed5-ps
chr7,111779798,111780283,14.6501220880111,12.684476314437,1.1549646768891,1,both,both,False,CpG:,1437,4934,0,233733,Galnt18
chr7,112023202,112024166,20.3317366223505,10.9727891013494,1.85292330277725,0.7,both,both,False,CpG:,1439,4036,0,74996,Usp47
chr7,112158293,112158511,14.1719400298513,1.49781614195419,9.46173541123761,0.4,both,exo_only,False,CpG:,1440,1393,546,50781,Dkk3
chr7,112225730,112226314,19.0136706413705,21.0977847767579,0.901216447250739,1,both,both,False,CpG:,1441,6335,0,320878,Mical2
chr7,112427777,112428444,28.5158313916852,15.8817498671116,1.79550941365326,0.1,both,both,False,CpG:,1442,2853,0,57342,Parva
chr7,112678886,112680091,16.379514124026,25.0633137706209,0.653525478471483,0.4,both,both,False,CpG:,1444,4524,0,21676,Tead1
chr7,112953824,112955432,16.4142721771611,10.8605521895203,1.51136626303402,0.7,both,both,False,CpG:,1446,3410,0,78748,Rassf10
chr7,113206809,113208636,61.9470895982424,51.7131269878135,1.19789873880264,1,both,both,False,CpG:,1448,3291,0,11865,Bmal1
chr7,113369042,113369986,34.1660721569961,14.8843137898786,2.29544153928206,0.1,both,both,False,CpG:,1449,2545,0,68815,Btbd10
chr7,113513339,113514040,35.825456600338,28.6302203967625,1.2513161304336,0.4,both,both,False,CpG:,1451,2885,0,67420,Far1
chr7,113766037,113766688,40.5684087149291,30.382516170881,1.3352550686309,0.4,both,both,False,CpG:,1452,5837,0,233744,Spon1
chr7,114116940,114117867,26.6834380884588,12.7412078692635,2.09426283302614,0.1,both,both,False,CpG:,1455,2422,0,66922,Rras2
chr7,114254116,114254681,20.3524539334732,13.4291733478791,1.51554033939755,1,both,exo_only,False,CpG:,1456,874,10,70349,Copb1
chr7,114275769,114276278,29.7353732494153,21.4485399495786,1.38635885329806,0.7,both,both,False,CpG:,1456,2815,0,26440,Psma1
chr7,114414929,114416585,26.5429776178098,5.39277798030272,4.92194889438408,0.2,both,exo_only,False,CpG:,1457,3059,0,18576,Pde3b
chr7,116031643,116032508,42.2849126922788,20.5781740116894,2.05484279937855,0.1,both,both,False,CpG:,1470,10957,0,68469,Sox6os
chr7,116033774,116034170,42.2849126922788,20.5781740116894,2.05484279937855,0.1,both,both,False,CpG:,1470,10957,-172,20679,Sox6
chr7,116093081,116093523,153.673755703636,113.361149884167,1.3556121816042,0.7,both,both,False,CpG:,1470,2021,0,56372,1110004F10Rik
chr7,116237285,116237897,16.6903914464147,8.12370207174254,2.05453022513843,0.1,both,both,False,CpG:,1471,8436,0,233765,Plekha7
chr7,116307331,116308407,16.3201680170051,10.6268671122495,1.53574593947758,0.7,both,both,False,CpG:,1472,6484,0,233765,Plekha7
chr7,116333749,116334655,36.3997981032226,36.5940217576138,0.994692475845436,1,both,both,False,CpG:,1472,3973,0,68052,Rps13
chr7,116443037,116444061,25.3071913873064,19.8887890465628,1.27243500486924,0.2,both,both,False,CpG:,1473,2985,0,18704,Pik3c2a
chr7,116504192,116504830,58.161944369946,26.09999747721,2.22842720275095,0.1,both,both,False,CpG:,1473,3417,0,53322,Nucb2
chr7,117380956,117381558,22.4121116080102,12.5385481402233,1.78745667818692,0.4,both,both,False,CpG:,1480,7896,0,233781,Xylt1
chr7,118115744,118116210,20.7611334543643,18.5846116747372,1.1171141919842,1,both,both,False,CpG:,1486,2875,0,267019,Rps15a
chr7,118129309,118129813,45.2610448688126,42.2772125245446,1.07057779276568,1,both,both,False,CpG:,1486,2435,0,54208,Arl6ip1
chr7,118243021,118244276,60.2229310852727,40.0991872329528,1.50184917054335,0.2,both,both,False,CpG:,1487,1868,0,233789,Smg1
chr7,118447423,118448696,17.214582942403,13.1052460496554,1.31356426862781,0.7,both,both,False,CpG:,1488,4926,0,110058,Syt17
chr7,118489793,118492038,23.1959636748578,10.8840130967303,2.13119586210588,0.4,both,both,False,CpG:,1489,3993,0,319622,Itpripl2
chr7,118533069,118533458,27.0519027101559,34.562658522902,0.782691606093629,0.4,both,both,False,CpG:,1489,3216,0,12850,Coq7
chr7,118705324,118705844,11.0761230571676,11.4040359760919,0.971245888770272,1,both,both,False,CpG:,1490,3697,0,56209,Gde1
chr7,118712419,118712914,38.5638512232234,13.1871101025022,2.9243595392372,0.1,both,both,False,CpG:,1490,2527,0,101565,Ccp110
chr7,118740536,118740741,25.0210727148685,29.394586876976,0.85121362037127,0.7,both,both,False,CpG:,1490,4264,0,71517,Vps35l
chr7,118855576,118856223,25.5546369510576,9.77068453047645,2.61543977510974,0.2,both,both,False,CpG:,1491,2004,0,434232,Iqck
chr7,119720228,119720874,13.508452042617,8.43784029871615,1.60093715505286,0.2,both,both,False,CpG:,1498,4746,0,233802,Thumpd1
chr7,119793770,119794341,40.9052652171857,7.00389708297035,5.84035783687412,0.1,both,both,False,CpG:,1498,2147,0,434234,Rexo5
chr7,119896105,119896407,35.8174330455972,49.1096389415117,0.72933611033579,0.4,both,both,False,CpG:,1499,2238,0,233805,Dcun1d3
chr7,120102212,120102696,5.32274943616422,0.422082033311393,12.6106989070471,0.666666666666667,exo_only,exo_only,False,CpG:,1501,1135,0,233806,Ldaf1
chr7,120634737,120635797,29.6848831815055,17.8926744284143,1.65905232894445,0.7,both,both,False,CpG:,1505,3414,0,67003,Uqcrc2
chr7,120842729,120843703,22.5277154454525,36.8484671351022,0.611360992652864,0.4,both,both,False,CpG:,1506,4566,0,13631,Eef2k
chr7,120917623,120918429,23.7014488400741,15.4142984161,1.53762748068497,0.1,both,both,False,CpG:,1507,3167,0,26939,Polr3e
chr7,120981717,120982723,28.5564869944071,17.325452165979,1.64823906013154,0.4,both,both,False,CpG:,1508,2778,0,12585,Cdr2
chr7,121034405,121035262,20.4040158509555,17.7540493776374,1.14925983458489,0.7,both,both,False,CpG:,1508,3650,0,59052,Mettl9
chr7,121706559,121707510,27.1219251735094,23.0676702697473,1.17575484894455,1,both,both,False,CpG:,1513,1726,0,76179,Usp31
chr7,121734241,121735053,23.1095950501669,6.95591418881716,3.32229444223444,0.1,both,exo_only,False,CpG:,1513,2248,0,20278,Scnn1g
chr7,121981364,121981845,13.4733306320838,10.7647566890668,1.25161497108133,1,both,both,False,CpG:,1515,1951,0,233824,Cog7
chr7,122020726,122020977,34.872686489556,14.2731830874414,2.44323121730565,0.2,both,both,False,CpG:,1515,1495,190,74105,Gga2
chr7,122066788,122067876,36.9219029165312,28.2058280993497,1.3090168027147,0.7,both,both,False,CpG:,1516,2717,0,28018,Ubfd1
chr7,122101598,122101956,36.5252080818464,13.274637571584,2.75150322446718,0.2,both,both,False,CpG:,1516,2713,0,70316,Ndufab1
chr7,122132584,122133273,24.2007813352007,7.07343060887076,3.42136406976985,0.2,both,both,False,CpG:,1516,2263,0,233826,Palb2
chr7,122159328,122159792,27.6813681264334,12.3605485866659,2.23949349273178,0.2,both,both,False,CpG:,1517,3100,0,18817,Plk1
chr7,122288861,122289880,29.6817439173418,7.9415167107937,3.73754095071032,0.1,both,both,False,CpG:,1517,2575,0,18751,Prkcb
chr7,122969617,122970805,24.3961198183669,18.7378770188393,1.30196818955737,0.7,both,both,False,CpG:,1523,4021,0,19647,Rbbp6
chr7,123123769,123124610,30.1142778705378,25.435903250194,1.18392799242575,0.7,both,both,False,CpG:,1524,1830,0,233833,Tnrc6a
chr7,123369426,123369630,37.988651361709,23.151641609393,1.64086210397695,0.1,both,both,False,CpG:,1526,4033,-154,30949,Lcmt1
chr7,123370396,123370626,36.0489955157112,23.5497914579803,1.53075646466055,0.1,both,both,False,CpG:,1526,4250,-481,70497,Arhgap17
chr7,123377849,123378233,69.7495683055513,35.6563559962763,1.9561608682849,0.2,both,both,False,CpG:,1526,2169,0,30949,Lcmt1
chr7,123500288,123500885,17.9913035669489,13.6265459697216,1.32031283693798,1,both,both,False,CpG:,1527,3537,0,210162,Zkscan2
chr7,125444606,125445208,25.6345193837982,25.682813415652,0.998119597293639,1,both,both,False,CpG:,1542,2550,0,77035,Kdm8
chr7,125491301,125491710,22.6870398133415,22.1731783190526,1.02317491371308,1,both,both,False,CpG:,1542,2421,0,67711,Nsmce1
chr7,125552065,125552543,17.7706462301924,11.2251610256071,1.58310835716776,0.7,both,both,False,CpG:,1542,4455,0,16190,Il4ra
chr7,125707321,125708258,61.2274350653664,23.6517576946558,2.58870549308904,0.2,both,both,False,CpG:,1544,2224,0,233863,Gtf3c1
chr7,126081563,126082475,25.6662666614989,7.38788258816469,3.47410321634185,0.1,both,exo_only,False,CpG:,1546,3098,0,269994,Gsg1l
chr7,126199946,126200623,24.3377771176363,18.6704691254861,1.30354395243417,0.7,both,both,False,CpG:,1547,2761,0,74204,Xpo6
chr7,126377002,126377542,46.0705104684258,38.1771256759677,1.20675691667974,0.7,both,both,False,CpG:,1549,1919,0,73658,Spns1
chr7,126396379,126396853,46.5988902052805,56.1773237755804,0.829496442219921,0.1,both,both,False,CpG:,1549,4950,0,18020,Nfatc2ip
chr7,126428620,126429400,32.2211186365744,13.612049079433,2.3671027373284,0.1,both,both,False,CpG:,1549,4057,0,70314,Rabep2
chr7,126474747,126475568,40.5212596210369,32.0589137376891,1.26396233985306,0.4,both,both,False,CpG:,1549,2393,0,20399,Sh2b1
chr7,126487151,126487668,17.0463812782982,12.6686573212537,1.34555547964031,1,both,both,False,CpG:,1550,4795,0,233870,Tufm
chr7,126501990,126503821,27.5912635432015,37.615988195659,0.733498303957507,0.2,both,both,False,CpG:,1550,3965,0,233871,Atxn2l
chr7,126565942,126566511,8.73899083506192,13.1782781650537,0.663136012581374,0.7,both,both,False,CpG:,1550,3962,0,56347,Eif3c
chr7,126649275,126649648,79.2708614290971,74.3180456863327,1.06664351433121,1,both,both,False,CpG:,1551,1018,0,75565,Sgf29
chr7,126695342,126696351,18.9613557300639,32.9058492666218,0.576230553310699,0.4,both,both,False,CpG:,1551,1507,0,66162,Bola2
chr7,126704763,126704981,7.40665164674833,12.7749551727094,0.579779071363857,0.7,both,endo_only,False,CpG:,1551,2292,0,12721,Coro1a
chr7,126776761,126777275,21.1481114626514,14.5027499530926,1.45821389261019,0.7,both,both,False,CpG:,1552,2724,0,66090,Ypel3
chr7,126791916,126792690,15.2325135080096,11.0996044874374,1.37234741339207,0.8,both,both,False,CpG:,1552,2179,0,56420,Ppp4c
chr7,126798841,126799797,24.3297124881304,52.0300659939821,0.46760871860021,0.1,both,both,False,CpG:,1552,2589,0,11674,Aldoa
chr7,126861763,126862650,27.6247539958138,16.5096999136671,1.67324385908102,0.2,both,both,False,CpG:,1552,3492,0,233875,Ino80e
chr7,126884694,126884964,16.7797876200754,15.9268795884661,1.05355148363318,1,both,both,False,CpG:,1553,2383,0,381921,Taok2
chr7,126928644,126929320,26.3176495202013,5.47126200243944,4.81016071035662,0.2,both,exo_only,False,CpG:,1553,2323,0,233877,Kctd13
chr7,126949701,126950007,16.8302900852787,4.46820624672399,3.76667708604954,0.1,both,exo_only,False,CpG:,1553,2644,-119,233879,Asphd1
chr7,126976021,126976608,50.9498298384262,54.4542662748655,0.935644409957705,0.7,both,both,False,CpG:,1553,2067,0,381922,Cdiptos
chr7,127017108,127017475,28.5245618341188,17.9125852967929,1.59243131918126,0.4,both,both,False,CpG:,1554,5651,0,67278,Pagr1a
chr7,127025352,127025621,22.6245415830362,17.0504995272395,1.32691370988233,0.4,both,both,False,CpG:,1554,1398,-220,17188,Maz
chr7,127027163,127027541,47.1496078445685,56.7985221409568,0.830120328264129,0.7,both,both,False,CpG:,1554,2807,-126,17188,Maz
chr7,127042181,127042549,8.07305056116928,6.08154007733892,1.32746811802674,1,both,endo_only,False,CpG:,1554,3222,0,110033,Kif22
chr7,127195601,127196177,17.739478634691,18.6277064459899,0.952316845132044,0.7,both,both,False,CpG:,1555,3289,0,70233,Cd2bp2
chr7,127208030,127208705,159.208084562449,293.948138909929,0.541619637915902,0.1,both,both,False,CpG:,1555,4097,0,68449,Tbc1d10b
chr7,127233080,127233508,12.0122566927579,27.7860081521658,0.432313149372687,0.2,both,both,False,CpG:,1555,3305,0,100043580,Gm4532
chr7,127244138,127244744,26.8899762814104,15.7624843975204,1.705947844468,0.2,both,both,False,CpG:,1555,3025,0,244216,Zfp771
chr7,127260498,127260785,33.3279039769593,52.4120683118691,0.635882250985542,0.2,both,both,False,CpG:,1555,3014,0,66422,Dctpp1
chr7,127273498,127274075,32.5323765482382,9.83342022692098,3.30834804142451,0.1,both,exo_only,False,CpG:,1556,987,0,20768,Sephs2
chr7,127343247,127343623,21.8388166116547,12.5127002388422,1.74533203823282,0.4,both,endo_only,False,CpG:,1556,4075,1800,233890,Zfp768
chr7,127345131,127346345,22.2081200884204,12.8431119022031,1.72918528293839,0.4,both,both,False,CpG:,1556,5108,0,233890,Zfp768
chr7,127375479,127376054,16.2008414509045,13.3355769826828,1.2148586800513,0.7,both,both,False,CpG:,1556,2273,0,269997,Zfp747
chr7,127386621,127386953,12.9515699193648,14.1936095777831,0.912493037686307,1,both,exo_only,False,CpG:,1556,3015,160,78921,9130019O22Rik
chr7,127393091,127393508,39.0194507205746,20.5308005162079,1.9005323581889,0.1,both,both,False,CpG:,1556,3173,111,101604,E430018J23Rik
chr7,127406331,127406680,11.2178028723414,15.4083921966701,0.72803201847145,0.4,both,both,False,CpG:,1557,2452,103,233893,Zfp764
chr7,127421784,127422149,23.6566300785356,10.6947501299308,2.21198530036987,0.4,both,exo_only,False,CpG:,1557,1051,0,69234,Zfp688
chr7,127448625,127449118,36.5221413408984,30.0560552612,1.21513422248879,0.7,both,both,False,CpG:,1557,1860,0,71131,Zfp689
chr7,127470934,127471255,28.6292151204932,42.1519131958932,0.679191356924755,0.4,both,both,False,CpG:,1557,5991,0,233895,Prr14
chr7,127471669,127472041,28.6292151204932,42.1519131958932,0.679191356924755,0.4,both,both,False,CpG:,1557,5991,0,233895,Prr14
chr7,127478243,127478524,118.696458008873,212.474938773582,0.558637450110566,0.1,both,both,False,CpG:,1557,4617,-675,14123,Fbrs
chr7,127478838,127479508,118.696458008873,212.474938773582,0.558637450110566,0.1,both,both,False,CpG:,1557,4617,0,14123,Fbrs
chr7,127511907,127513004,23.6928834375736,25.4730116002284,0.930117090566595,1,both,both,False,CpG:,1557,3916,0,100043597,Srcap
chr7,127588715,127589145,60.252044791141,112.153087435795,0.537230371171313,0.4,both,both,False,CpG:,1558,2883,0,233900,Rnf40
chr7,127611029,127612140,13.0787530425411,11.9934830633586,1.09048830714558,1,both,both,False,CpG:,1558,1490,2220,320683,Zfp629
chr7,127708278,127708999,39.544581113456,28.7354916773513,1.37615815164994,0.1,both,both,False,CpG:,1559,1987,0,12055,Bcl7c
chr7,127745854,127746160,77.0145991780841,119.044961016615,0.646937077557911,0.2,both,both,False,CpG:,1559,4841,68,233902,Fbxl19
chr7,127746480,127747131,77.0145991780841,119.044961016615,0.646937077557911,0.2,both,both,False,CpG:,1559,4841,0,233902,Fbxl19
chr7,127769765,127770211,15.8773050036138,27.6429866675178,0.574370099533079,0.2,both,both,False,CpG:,1559,9408,0,269999,Orai3
chr7,127776587,127777720,21.7723027325471,15.9433033399091,1.36560800910355,0.2,both,both,False,CpG:,1559,2919,0,233904,Setd1a
chr7,127824263,127824550,13.7282798455553,7.9712710190439,1.72221968275292,0.4,both,exo_only,False,CpG:,1560,6053,0,20909,Stx4a
chr7,127841412,127842351,26.1649402265267,30.3770294129635,0.861339661321877,0.4,both,both,False,CpG:,1560,3720,0,20909,Stx4a
chr7,127875449,127877185,33.6718634393889,16.3597022960245,2.0582198153796,0.2,both,both,False,CpG:,1560,2851,0,233905,Zfp646
chr7,127895403,127895688,32.5351380878852,33.1921896094492,0.980204634605457,1,both,both,False,CpG:,1560,2369,0,27973,Vkorc1
chr7,127904064,127904271,27.4827448080309,30.0845508108949,0.913516873852683,1,both,both,False,CpG:,1560,3656,0,12041,Bckdk
chr7,127935406,127935994,23.7423076896303,16.1073933693933,1.47400061233649,0.4,both,both,False,CpG:,1561,3773,0,77613,Prss36
chr7,127944686,127944904,15.375993574945,7.65912269540463,2.00753979096985,1,both,exo_only,False,CpG:,1561,2466,1821,77613,Prss36
chr7,127967107,127968299,35.4046503798475,24.8012640433573,1.42753410946932,0.7,both,both,False,CpG:,1561,2683,0,233908,Fus
chr7,128237256,128238563,36.819337503726,44.1410460263374,0.83412924745275,0.7,both,both,False,CpG:,1563,5258,0,100043133,9130023H24Rik
chr7,128297756,128298127,14.0507468258937,13.3114956990801,1.0555347906445,1,both,both,False,CpG:,1563,2791,0,233913,Rusf1
chr7,128417711,128418774,15.2837234747594,14.804015500656,1.03240390920167,1,both,both,False,CpG:,1564,3775,0,67865,Rgs10
chr7,128460230,128460594,78.0124738786134,46.5190637599878,1.67700008497836,0.1,both,exo_only,False,CpG:,1565,4387,615,21843,Tial1
chr7,128461002,128462122,78.0124738786134,46.5190637599878,1.67700008497836,0.1,both,both,False,CpG:,1565,4387,0,21843,Tial1
chr7,128523328,128524433,29.3632047277042,12.5883813299184,2.332563969755,0.2,both,both,False,CpG:,1565,2818,0,29810,Bag3
chr7,128611382,128611840,31.335387850149,30.5792505730637,1.02472713565294,1,both,both,False,CpG:,1566,3260,22,101490,Inpp5f
chr7,128687969,128688582,22.5026720536866,26.2729541112445,0.856495693571654,1,both,both,False,CpG:,1566,1488,0,101490,Inpp5f
chr7,128739783,128740664,17.4108410391317,13.5946450524949,1.28071317580568,0.7,both,both,False,CpG:,1567,2083,0,210711,Mcmbp
chr7,128744716,128745257,36.8741297087231,24.1568044601562,1.52644898747029,1,both,both,False,CpG:,1567,2899,0,207352,Sec23ip
chr7,129256599,129257189,21.6948551945009,7.66600616261647,2.83000753381814,0.2,both,both,False,CpG:,1571,3466,0,381925,Plpp4
chr7,129591837,129592169,30.7248226961674,14.6247782583702,2.10087443059745,0.4,both,both,False,CpG:,1573,2844,0,207425,Wdr11
chr7,130264991,130266512,42.2230496716099,19.5093679376009,2.16424488003183,0.1,both,both,False,CpG:,1578,4760,0,14183,Fgfr2
chr7,130519061,130520114,42.2855980242972,32.6586673025485,1.29477414471831,0.7,both,both,False,CpG:,1580,3603,0,11907,Ate1
chr7,130546808,130547429,18.659818683142,11.5971523805677,1.6090000433562,0.4,both,both,False,CpG:,1580,3517,0,67872,Nsmce4a
chr7,130646012,130646461,25.3576339671333,16.1337485331559,1.57171372263686,0.7,both,both,False,CpG:,1581,2453,0,57752,Tacc2
chr7,130728540,130728812,14.8815570736095,7.23349317036134,2.05731265975138,1,both,exo_only,False,CpG:,1582,2425,0,57752,Tacc2
chr7,130865633,130866624,23.3418098931532,11.116129795583,2.09981444283136,1,both,both,False,CpG:,1583,3123,0,101476,Plekha1
chr7,130936044,130937049,31.4877131859949,26.4575445082694,1.19012227972076,0.7,both,both,False,CpG:,1583,9283,0,56213,Htra1
chr7,131362266,131363378,29.3641597884135,21.7698748712003,1.34884375597674,0.7,both,both,False,CpG:,1587,3662,0,68277,2310057M21Rik
chr7,131371063,131371436,31.0601820607805,15.4566794666882,2.00949900835562,0.1,both,both,False,CpG:,1587,2046,0,214580,Pstk
chr7,131410087,131410813,24.70024697658,15.0996390056694,1.6358170527988,0.4,both,both,False,CpG:,1587,3027,0,66885,Acadsb
chr7,131541922,131544729,1.65785246699722,3.83153488393069,0.432686251650793,0.2,both,endo_only,False,CpG:,1588,4632,0,15373,Hmx3
chr7,131553890,131556084,5.68023664588598,5.04272989511619,1.12642095928779,1,both,exo_only,False,CpG:,1588,3694,0,15372,Hmx2
chr7,131560185,131560725,37.2509075467406,22.2050912995759,1.67758407493925,0.1,both,both,False,CpG:,1588,2018,0,12237,Bub3
chr7,132154427,132154716,59.16003652456,63.5861453236253,0.930391930875218,0.7,both,both,False,CpG:,1593,4320,0,55987,Cpxm2
chr7,132315604,132317326,18.7795979208286,5.01239461411983,3.74663197265569,0.2,both,exo_only,False,CpG:,1594,2834,0,100043682,Gm10584
